name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005
OperatingCashFlow,"-2,131,200,000","622,900,000","615,000,000","-1,307,800,000","-2,061,300,000","100,100,000","220,084,000","166,714,000","159,423,000","123,979,000","183,267,000","204,225,000","178,966,000","151,314,000","144,692,000","148,927,000","159,037,000","88,316,000","112,728,000","95,645,000","87,466,000","87,972,000","-217,592,000","99,345,000","43,822,000","71,315,000","-10,433,000","60,688,000","15,833,000","61,120,000","-72,881,000","46,602,000","20,544,000","39,977,000","41,243,000","37,289,000","50,592,000","35,925,000","22,816,000","5,410,000","47,306,000","36,428,000","33,362,000","27,430,000","42,500,000","39,183,000","79,675,000","-20,009,000","9,924,000","-69,290,000","-16,585,000","21,394,000","45,985,000","23,961,000","18,223,000","18,942,000","8,093,000","35,745,000","18,297,000","15,621,000","1,576,000","19,261,000","19,210,000","10,474,000","408,000","13,672,000","13,069,000","6,664,000","3,221,000","11,405,000"
	CashFlowFromContinuingOperatingActivities,"-2,131,200,000","622,900,000","615,000,000","-1,307,800,000","-2,061,300,000","100,100,000","220,084,000","166,714,000","159,423,000","123,979,000","183,267,000","204,225,000","178,966,000","151,314,000","144,692,000","148,927,000","159,037,000","88,316,000","112,728,000","95,645,000","87,466,000","87,972,000","-217,592,000","99,345,000","43,822,000","71,315,000","-10,433,000","60,688,000","15,833,000","61,120,000","-72,881,000","46,602,000","20,544,000","39,977,000","41,243,000","37,289,000","50,592,000","35,925,000","22,816,000","5,410,000","47,306,000","36,428,000","33,362,000","27,430,000","42,500,000","39,183,000","79,675,000","-20,009,000","9,924,000","-69,290,000","-16,585,000","21,394,000","45,985,000","23,961,000","18,223,000","18,942,000","8,093,000","35,745,000","18,297,000","15,621,000","1,576,000","19,261,000","19,210,000","10,474,000","408,000","13,672,000","13,069,000","6,664,000","3,221,000","11,405,000"
		NetIncomeFromContinuingOperations,"946,800,000","240,100,000","246,000,000","236,900,000","223,800,000","192,500,000","193,595,000","135,769,000","93,272,000","83,964,000","128,064,000","127,375,000","122,936,000","120,796,000","119,086,000","111,123,000","104,679,000","100,900,000","89,306,000","82,858,000","79,971,000","73,357,000","69,800,000","67,052,000","61,614,000","61,332,000","60,201,000","59,134,000","34,719,000","40,190,000","40,409,000","40,919,000","35,538,000","31,085,000","31,351,000","28,192,000","34,016,000","20,964,000","32,115,000","15,458,000","13,961,000","11,300,000","7,101,000","13,011,000","6,229,000","5,153,000","-10,816,000","2,009,000","1,228,000","384,000","-26,912,000","-23,915,000","-14,137,000","-86,442,000","-148,309,000","-94,708,000","2,415,000","4,142,000","2,443,000","11,083,000","7,946,000","11,403,000","9,008,000","11,566,000","10,877,000","8,438,000","8,442,000","7,749,000","6,553,000","5,321,000"
		OperatingGainsLosses,,,,"-11,600,000","-25,800,000","1,800,000","-3,056,000","-5,882,000","-4,590,000","11,228,000","-1,696,000","-3,099,000","-1,460,000","-2,428,000","858,000","7,461,000","-97,000","363,000","-2,537,000","18,000","-205,000","-536,000","-259,022,000","-350,000","460,000","-3,637,000","-66,868,000","-5,517,000","7,797,000","-503,000","-105,366,000","-1,048,000","97,000","-1,777,000","964,000","1,655,000","-107,000","-136,000","-5,289,000","-1,632,000","-159,000","2,345,000","7,795,000","1,399,000","6,019,000","4,819,000","9,489,000","-274,000","5,846,000","-9,307,000","10,092,000","307,000","-6,384,000","928,000",,,,,,,,,,,,,,"0","0","-69,000"
			GainLossOnSaleOfBusiness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"-116,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnSaleOfPPE,,,,,,,,,"0","0","15,000","258,000","7,000","-2,000","-2,000","8,000","-17,000","-33,000","-39,000","327,000","-307,000","47,000",,"-305,000","2,000","35,000",,"-1,000","4,000","-22,000",,"-1,369,000","-66,000","-1,411,000","-81,000","-34,000","-48,000","-43,000","-32,000","-43,000","-85,000","64,000","-38,000","744,000","-333,000","300,000","-16,234,000","4,856,000","11,994,000","-1,014,000",,,,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,,,,"1,900,000","2,300,000","1,100,000","-4,756,000","-5,882,000","-4,590,000","11,228,000","-491,000","-3,374,000","-1,572,000","-2,834,000","1,064,000","8,444,000","685,000","1,074,000","-1,436,000","-319,000","47,000","-635,000",,"0","0","-1,001,000",,"62,000","-55,000","-589,000",,"-181,000","163,000","-366,000","-342,000","1,680,000","4,000","-147,000","-1,447,000","-1,031,000","-1,110,000","-361,000","28,000","-902,000","-2,545,000","-1,379,000","0","-5,460,000","-6,079,000","-8,218,000","-167,000","-5,059,000",,,,,,,,,,,,,,,,"0","0","-69,000"
		DepreciationAmortizationDepletion,"57,500,000","16,500,000","12,900,000","15,400,000","12,700,000","9,000,000","8,604,000","13,624,000","4,578,000","7,794,000","7,699,000","9,833,000","4,573,000","6,810,000","3,859,000","3,645,000","3,408,000","3,407,000","3,437,000","3,567,000","3,178,000","3,211,000",,"3,136,000","3,530,000","2,606,000",,"2,096,000","1,979,000","1,964,000",,"1,108,000","1,176,000","2,044,000","2,582,000","2,226,000","2,276,000","2,153,000","2,242,000","2,383,000","1,708,000","3,228,000","2,540,000","2,690,000","2,688,000","2,705,000","3,431,000","3,511,000","3,539,000","3,610,000","6,624,000","920,000","1,583,000","6,362,000","3,483,000","2,964,000",,,,,,,"2,208,000","2,410,000","1,603,000","1,513,000","997,000","920,000","1,624,000","1,461,000"
			DepreciationAndAmortization,"57,500,000","16,500,000","12,900,000","15,400,000","12,700,000","9,000,000","8,604,000","13,624,000","4,578,000","7,794,000","7,699,000","9,833,000","4,573,000","6,810,000","3,859,000","3,645,000","3,408,000","3,407,000","3,437,000","3,567,000","3,178,000","3,211,000",,"3,136,000","3,530,000","2,606,000",,"2,096,000","1,979,000","1,964,000",,"1,108,000","1,176,000","2,044,000","2,582,000","2,226,000","2,276,000","2,153,000","2,242,000","2,383,000","1,708,000","3,228,000","2,540,000","2,690,000","2,688,000","2,705,000","3,431,000","3,511,000","3,539,000","3,610,000","6,624,000","920,000","1,583,000","6,362,000","3,483,000","2,964,000",,,,,,,"2,208,000","2,410,000","1,603,000","1,513,000","997,000","920,000","1,624,000","1,461,000"
				Depreciation,"57,500,000","16,500,000","12,900,000","15,400,000","12,700,000","9,000,000","8,604,000","13,624,000","4,578,000","7,794,000","7,699,000","9,833,000","4,573,000","6,810,000","3,859,000","3,645,000","3,408,000","3,407,000","3,437,000","3,567,000","3,178,000","3,211,000",,"3,136,000","3,530,000","2,606,000",,"2,096,000","1,979,000","1,964,000",,"1,108,000","1,176,000","2,044,000","2,582,000","2,226,000","2,276,000","2,153,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DeferredTax,"119,400,000","48,500,000","11,300,000","46,200,000","13,400,000","20,600,000","27,270,000","318,000","-6,105,000","2,617,000","-2,936,000","15,618,000","12,147,000","11,543,000","8,750,000","10,833,000","850,000","-1,244,000","110,455,000","2,854,000","-1,884,000","2,401,000",,"-982,000","286,000","4,887,000",,"-1,777,000","-2,553,000","208,000",,"-1,248,000","-4,969,000","-1,696,000","-14,164,000","22,451,000","-18,936,000","-1,754,000","5,597,000","7,344,000","5,294,000","3,487,000","1,424,000","7,190,000","3,717,000","2,972,000","-10,775,000","1,184,000","1,882,000","117,000",,,"-6,371,000","-8,001,000","4,221,000",,,,,,,,"3,898,000","-1,503,000","2,644,000","-2,071,000","-2,133,000","267,000","-284,000","-8,000"
			DeferredIncomeTax,"119,400,000","48,500,000","11,300,000","46,200,000","13,400,000","20,600,000","27,270,000","318,000","-6,105,000","2,617,000","-2,936,000","15,618,000","12,147,000","11,543,000","8,750,000","10,833,000","850,000","-1,244,000","110,455,000","2,854,000","-1,884,000","2,401,000",,"-982,000","286,000","4,887,000",,"-1,777,000","-2,553,000","208,000",,"-1,248,000","-4,969,000","-1,696,000","-14,164,000","22,451,000","-18,936,000","-1,754,000","5,597,000","7,344,000","5,294,000","3,487,000","1,424,000","7,190,000","3,717,000","2,972,000","-10,775,000","1,184,000","1,882,000","117,000",,,"-6,371,000","-8,001,000","4,221,000",,,,,,,,"3,898,000","-1,503,000","2,644,000","-2,071,000","-2,133,000","267,000","-284,000","-8,000"
		AmortizationOfSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,656,000","2,646,000",,,"2,696,000","1,827,000","1,721,000","1,286,000","1,475,000",,,,,,,,,,,,,,,,,,,,
		AssetImpairmentCharge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"0","3,435,000",,,"0","0","226,000","0","12,000","0","1,071,000","103,000","5,843,000","2,533,000","1,674,000","83,405,000",,,,,,,,,,,,,,,,
		UnrealizedGainLossOnInvestmentSecurities,,,,,,,,,,,,"-222,000","-1,572,000","-2,834,000","640,000","1,212,000","685,000","1,074,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"36,900,000","9,800,000","9,500,000","8,100,000","9,500,000","8,000,000","7,140,000","6,605,000","8,061,000","6,894,000","6,455,000","6,060,000","7,251,000","6,472,000","6,230,000","5,698,000","7,078,000","6,705,000","5,645,000","5,515,000","6,052,000","6,342,000",,"4,722,000","4,923,000","5,394,000",,"5,380,000","3,779,000","4,129,000",,"3,154,000","4,166,000","332,000","3,335,000","1,573,000","1,820,000","971,000","1,593,000","898,000","2,016,000","1,811,000","1,170,000","1,444,000","653,000","1,005,000","1,715,000","1,929,000","1,753,000","2,142,000",,,,,,,,,,,,,,,,,,,,
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,,,,,,,,,,,,"-3,971,000","-1,438,000","-25,000","-552,000","-4,593,000","3,705,000","-165,000","-28,000","-3,871,000","3,715,000","-496,000","-585,000","-4,579,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
