name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006
			DuefromRelatedPartiesCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"722,000","725,000","1,626,000",,,,,,,,,,,,,,"2,436,682",,,,,,
			OtherReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,616,000","1,353,000",,,,,,,,,,
		PrepaidAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"297,000","436,000","268,000","224,000","457,000","261,000","221,000","300,000","445,000","237,000","172,000","153,000","204,000","37,000","90,521","123,943","164,724","24,553","83,819","145,382","200,875","27,262","99,874"
		RestrictedCash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,041,000","1,312,000","1,928,000","1,960,000","1,386,000","4,430,000","4,499,000",,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,411,000","2,592,000","2,792,000","953,000","265,000","340,000","373,000","559,000","665,000","83,000","512,000","963,000","1,387,000","1,167,000","0","46,000","185,000","323,547",,"224,042",,,,,,
	TotalNonCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"267,693,000","230,478,000","226,254,000","227,077,000","218,480,000","165,828,000","153,837,000",,"152,462,000","206,971,000","187,456,000","204,487,000","227,221,000","314,062,000","325,765,000","326,712,000","320,864,000","336,368,729",,"338,817,074",,,,,,
		InvestmentsAndAdvances,"714,396,000","700,738,000","736,503,000","678,594,000","633,829,000","610,888,000","608,962,000","561,342,000","565,924,000","560,836,000","608,336,000","631,186,000","624,172,000","607,024,000","665,117,000","629,318,000","599,147,000","566,379,000","520,174,000","486,770,000","501,579,000","471,440,000","485,972,000","490,981,000","487,656,000","471,702,000","490,635,000","481,243,000","466,053,000","394,145,000","346,901,000","321,832,000","314,393,000","290,727,000","287,212,000","308,327,000","286,482,000","273,260,000","266,686,000","229,770,000","225,652,000","226,771,000","218,056,000","165,295,000","153,285,000","141,614,000","148,329,000","206,858,000","187,386,000","204,303,000","227,009,000","313,930,000","325,295,000","326,256,000","320,299,000","335,604,054","352,031,117","338,418,102","321,626,076","270,947,603","240,516,052","178,047,067","169,280,118","153,382,290"
			LongTermEquityInvestment,,,,,,"31,331,000","27,957,000","28,852,000","26,158,000","18,638,000","12,061,000","10,529,000","13,309,000","13,910,000","16,734,000","15,695,000","12,457,000","10,861,000","12,118,000","13,417,000","16,042,000","18,738,000","18,457,000","17,819,000","10,000,000","8,225,000","14,765,000","19,270,000","20,630,000","19,320,000","17,270,000","22,186,000","21,104,000","201,068,000","218,280,000","260,479,000","243,803,000","226,287,000",,,"157,544,000",,,,"104,062,000",,,"148,248,000",,,,"166,163,000",,,,"47,457,910",,,,"113,016,491",,,,"55,796,318"
			InvestmentinFinancialAssets,"714,396,000","700,738,000","736,503,000","678,594,000","633,829,000","610,888,000","608,962,000","561,342,000","565,924,000","560,836,000","608,336,000","631,186,000","624,172,000","607,024,000","665,117,000","629,318,000","599,147,000","566,379,000","520,174,000","486,770,000","501,579,000","471,440,000","485,972,000","490,981,000","487,656,000","471,702,000","490,635,000","481,243,000","466,053,000","394,145,000","346,901,000","321,832,000","314,393,000","290,727,000","287,212,000","308,327,000","286,482,000","273,260,000",,,"225,652,000",,,,"153,285,000",,,"206,858,000",,,,"313,930,000",,,,"335,604,054",,,,"270,947,603",,,,"153,382,290"
				FinancialAssetsDesignatedasFairValueThroughProfitorLossTotal,"714,396,000","700,738,000","736,503,000","678,594,000","633,829,000","610,888,000","608,962,000","561,342,000","565,924,000","560,836,000","608,336,000","631,186,000","624,172,000","607,024,000","665,117,000","629,318,000","599,147,000","566,379,000","520,174,000","486,770,000","501,579,000","471,440,000","485,972,000","490,981,000","487,656,000","471,702,000","490,635,000","481,243,000","466,053,000","394,145,000","346,901,000","321,832,000","314,393,000","290,727,000","287,212,000","308,327,000","286,482,000","273,260,000",,,"225,652,000",,,,"153,285,000",,,"206,858,000",,,,"313,930,000",,,,"335,604,054",,,,"270,947,603",,,,"153,382,290"
				AvailableForSaleSecurities,,,,,,"31,331,000","27,957,000","28,852,000","26,158,000","18,638,000","12,061,000","10,529,000","13,309,000","13,910,000","16,734,000","15,695,000","12,457,000","10,861,000","12,118,000","13,417,000","16,042,000","18,738,000","18,457,000","17,819,000","10,000,000","8,225,000","14,765,000","19,270,000","20,630,000","19,320,000","17,270,000","22,186,000","21,104,000","201,068,000","218,280,000","260,479,000","243,803,000","226,287,000",,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","46,000",,,,,,,,,,
		OtherNonCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,007,000","708,000","602,000","306,000","424,000","533,000","552,000",,"4,133,000","113,000","70,000","184,000","212,000","132,000","470,000","456,000","565,000","764,675",,"398,972",,,,,,
TotalLiabilitiesNetMinorityInterest,"294,582,000","295,506,000","305,231,000","292,654,000","261,367,000","252,879,000","267,739,000","209,805,000","207,346,000","172,338,000","212,933,000","238,440,000","227,990,000","208,209,000","271,824,000","259,230,000","256,699,000","243,218,000","201,170,000","179,113,000","214,113,000","188,627,000","206,960,000","209,159,000","227,238,000","229,213,000","234,224,000","222,020,000","210,092,000","185,764,000","136,401,000","111,585,000","109,857,000","92,890,000","105,655,000","122,475,000","138,840,000","116,802,000","176,309,000","149,470,000","118,081,000","107,020,000","85,942,000","42,097,000","42,280,000","27,112,000","95,204,000","104,183,000","103,278,000","112,305,000","112,860,000","112,041,000","118,970,000","131,855,000","130,145,000","145,848,143","151,655,664","147,594,667","135,745,383","100,771,706","21,387,306","1,157,731","1,057,920","482,110"
	CurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"135,829,000","108,666,000","77,225,000","107,020,000","84,958,000","40,843,000","40,871,000",,"93,890,000","103,888,000","103,032,000","112,157,000","112,701,000","111,914,000","118,831,000","131,753,000","130,044,000","145,758,953",,"455,454",,,,,,
		PayablesAndAccruedExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,095,000","1,164,000","1,220,000","861,000","1,052,000","843,000","871,000","859,000","2,390,000","1,076,000","1,149,000","879,000","761,000","1,649,000","967,000","788,000","759,000","924,453","910,800","455,454","1,039,163","523,698","812,864","154,285","136,459","367,031"
			Payables,"32,904,000","33,751,000","35,346,000","28,706,000","17,395,000","13,572,000","9,095,000","9,642,000","8,982,000","28,961,000","26,916,000","25,674,000","25,960,000","22,427,000","21,473,000","13,903,000","7,904,000","4,885,000","2,943,000","3,353,000","2,545,000","3,101,000","2,171,000","3,238,000","3,277,000","2,647,000","3,108,000","4,278,000","3,035,000","2,614,000","2,571,000","2,546,000","2,114,000","2,115,000","3,104,000","1,909,000","3,357,000","1,800,000","2,095,000","1,164,000","1,220,000","861,000","1,052,000","843,000","871,000","859,000","2,390,000","1,076,000","1,149,000","879,000","761,000","1,649,000","250,000","239,000","374,000","208,346",,"455,454","286,561","162,244",,,"11,583","110,002"
				AccountsPayable,"2,989,000","3,609,000","3,376,000","2,626,000","1,154,000","1,239,000","1,006,000","1,417,000","1,222,000","2,100,000","1,753,000","766,000","892,000","1,278,000","1,619,000","832,000","916,000","1,233,000","956,000","1,084,000","578,000","989,000","1,274,000","828,000","1,054,000","883,000","924,000","2,113,000","1,271,000","800,000","1,055,000","664,000","665,000","852,000","1,001,000","1,219,000","1,069,000","535,000",,"628,000","506,000","491,000",,,"201,000",,,"206,000","156,000",,,"1,283,000","250,000","239,000",,"208,346",,,,,,,"11,583",
				DuetoRelatedPartiesCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"536,000",,"370,000",,,"670,000",,,,,,,,,,,,,"455,454",,,,,,
				OtherPayable,"29,915,000","30,142,000","31,970,000","26,080,000","16,241,000","12,333,000","8,089,000","8,225,000","7,760,000","26,861,000","25,163,000","24,908,000","25,068,000","21,149,000","19,854,000","13,071,000","6,988,000","3,652,000","1,987,000","2,269,000","1,967,000","2,112,000","897,000","2,410,000","2,223,000","1,764,000","2,184,000","2,165,000","1,764,000","1,814,000","1,516,000","1,882,000","1,449,000","1,263,000","2,103,000","690,000","2,288,000","1,265,000",,,"714,000",,,,"670,000",,,"870,000","993,000",,,"366,000",,,,"208,346",,,,"162,244",,,,"110,002"
			CurrentAccruedExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"717,000","549,000","385,000","716,107","910,800",,"752,602","523,698","812,864","154,285","124,876","367,031"
		CurrentDebtAndCapitalLeaseObligation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"133,734,000","107,502,000","76,005,000","105,301,000","83,906,000","40,000,000","40,000,000","25,000,000","91,500,000","102,812,000","101,883,000","111,278,000","111,940,000","110,265,000","117,864,000","130,965,000","129,285,000","144,834,500",,,,,,,,
			CurrentDebt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"133,734,000","107,502,000","76,005,000","105,301,000","83,906,000","40,000,000","40,000,000","25,000,000","91,500,000","102,812,000","101,883,000","111,278,000","111,940,000","110,265,000","117,864,000","130,965,000","129,285,000","144,834,500",,,,,,,,
				LineOfCredit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"57,209,000","31,492,000","0",,"21,405,000","0","0","0","16,500,000","27,812,000","26,883,000","36,278,000","46,940,000","110,265,000","117,864,000","130,965,000","129,285,000","144,834,500",,,,,,,,
				OtherCurrentBorrowings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"76,525,000","76,010,000","76,005,000",,"62,501,000","40,000,000","40,000,000","25,000,000","75,000,000","75,000,000","75,000,000","75,000,000","65,000,000",,,,,,,,,,,,,
		OtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"858,000",,,,,,,,,,,,,,,,,,,,,,
	TotalNonCurrentLiabilitiesNetMinorityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"40,480,000","40,804,000","40,856,000","0","984,000","1,254,000","1,409,000",,"1,314,000","295,000","246,000","148,000","159,000","127,000","139,000","102,000","101,000","89,190",,"147,139,213",,,,,,
		LongTermDebtAndCapitalLeaseObligation,"261,348,000","261,035,000","269,622,000","171,053,000","151,379,000","89,096,000","121,696,000","64,596,000","54,296,000","9,306,000","52,060,000","78,891,000","58,096,000","55,196,000","120,796,000","108,003,000","112,596,000","101,954,000","61,796,000","39,096,000","74,796,000","48,796,000","68,596,000","84,696,000","100,096,000","94,296,000","108,596,000","94,846,000","123,896,000","100,896,000","92,846,000","68,046,000","66,701,000","49,701,000","61,346,000","80,009,000","94,870,000","74,616,000",,,"76,005,000","29,300,000",,,"40,000,000",,,"102,812,000",,,,"110,265,000",,,,"144,834,500","150,462,500","146,050,000","134,400,000","100,000,000","20,000,000",,,
			LongTermDebt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29,300,000",,,,,,,,,,,,,,,"150,462,500","146,050,000","134,400,000","100,000,000","20,000,000",,,
		NonCurrentAccruedExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,019,264",,,,,,
		PreferredSecuritiesOutsideStockEquity,"0","0","0","92,332,000","92,209,000","148,753,000","135,722,000","131,629,000","129,160,000","128,990,000","128,821,000","128,652,000","128,482,000","128,314,000","128,144,000","135,811,000","135,615,000","135,420,000","135,225,000","135,030,000","134,835,000","134,639,000","134,459,000","118,683,000","121,650,000","121,650,000","121,650,000","121,650,000","81,400,000","81,400,000","40,000,000","40,000,000","40,000,000","40,000,000","40,000,000","40,000,000","40,000,000","40,000,000","40,000,000","40,000,000","40,000,000",,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"480,000","804,000","856,000","858,000",,,,,,,,,,,,,,,,"69,949",,,,,,
TotalEquityGrossMinorityInterest,"445,830,000","440,589,000","440,701,000","420,538,000","382,364,000","368,823,000","360,526,000","360,869,000","369,031,000","410,498,000","406,830,000","403,506,000","407,110,000","411,399,000","403,574,000","379,808,000","354,200,000","337,397,000","328,548,000","321,235,000","301,082,000","297,382,000","292,102,000","297,880,000","279,022,000","262,080,000","273,968,000","279,754,000","273,429,000","226,272,000","224,773,000","226,841,000","220,837,000","224,665,000","241,440,000","230,472,000","240,963,000","229,070,000","197,223,000","200,887,000","207,216,000","211,601,000","209,419,000","200,035,000","198,829,000","186,197,000","195,706,000","192,978,000","175,001,000","182,045,000","202,930,000","214,802,000","224,117,000","233,408,000","237,756,000","206,444,949","220,372,842","219,238,347","227,334,192","222,818,509","226,085,756","226,978,416","227,641,124","229,841,697"
	StockholdersEquity,"445,830,000","440,589,000","440,701,000","420,538,000","382,364,000","368,823,000","360,526,000","360,869,000","369,031,000","410,498,000","406,830,000","403,506,000","407,110,000","411,399,000","403,574,000","379,808,000","354,200,000","337,397,000","328,548,000","321,235,000","301,082,000","297,382,000","292,102,000","297,880,000","279,022,000","262,080,000","273,968,000","279,754,000","273,429,000","226,272,000","224,773,000","226,841,000","220,837,000","224,665,000","241,440,000","230,472,000","240,963,000","229,070,000","197,223,000","200,887,000","207,216,000","211,601,000","209,419,000","200,035,000","198,829,000","186,197,000","195,706,000","192,978,000","175,001,000","182,045,000","202,930,000","214,802,000","224,117,000","233,408,000","237,756,000","206,444,949","220,372,842","219,238,347","227,334,192","222,818,509","226,085,756","226,978,416","227,641,124","229,841,697"
		CapitalStock,"33,000","33,000","33,000","33,000","33,000","33,000","33,000","33,000","33,000","33,000","33,000","33,000","33,000","33,000","33,000","33,000","33,000","33,000","33,000","33,000","30,000","30,000","30,000","30,000","30,000","30,000","30,000","30,000","30,000","26,000","26,000","26,000","26,000","26,000","26,000","26,000","26,000","26,000","22,000","22,000","22,000","22,000","22,000","22,000","22,000","22,000","22,000","22,000","22,000","22,000","22,000","22,000","22,000","22,000","22,000","16,560","16,560","16,560","16,560","16,560","16,560","16,560","16,560","16,560"
			CommonStock,"33,000","33,000","33,000","33,000","33,000","33,000","33,000","33,000","33,000","33,000","33,000","33,000","33,000","33,000","33,000","33,000","33,000","33,000","33,000","33,000","30,000","30,000","30,000","30,000","30,000","30,000","30,000","30,000","30,000","26,000","26,000","26,000","26,000","26,000","26,000","26,000","26,000","26,000","22,000","22,000","22,000","22,000","22,000","22,000","22,000","22,000","22,000","22,000","22,000","22,000","22,000","22,000","22,000","22,000","22,000","16,560","16,560","16,560","16,560","16,560","16,560","16,560","16,560","16,560"
		AdditionalPaidInCapital,"397,948,000","397,950,000","398,083,000","400,223,000","400,796,000","401,755,000","402,156,000","402,589,000","401,023,000","365,036,000","365,148,000","366,083,000","366,422,000","329,957,000","329,782,000","332,301,000","330,661,000","329,548,000","329,731,000","330,012,000","310,332,000","310,511,000","310,793,000","311,493,000","311,608,000","312,102,000","312,463,000","312,684,000","309,438,000","286,726,000","286,866,000","286,964,000","287,062,000","287,713,000","287,713,000","287,713,000","287,713,000","288,224,000","257,131,000","257,131,000","257,131,000","257,192,000","257,190,000","257,190,000","257,192,000","257,216,000","257,216,000","257,206,000","264,576,000","264,551,000","264,697,000","257,361,000","264,762,000","264,814,000","264,819,000","224,172,532","230,065,064","230,065,064","230,067,811","230,096,572","230,096,572","230,196,151","230,229,279","230,229,279"
		RetainedEarnings,"-12,995,000","-9,022,000","-10,098,000","-7,190,000","2,592,000","3,622,000","2,219,000","2,722,000","6,370,000","2,113,000","651,000","-3,151,000","-7,343,000","-9,849,000","-12,263,000","-2,509,000","3,660,000","6,570,000","6,784,000","6,997,000","7,283,000","7,509,000","7,684,000","7,603,000","6,426,000","3,638,000","3,762,000","3,194,000","3,511,000","3,233,000","3,344,000","3,807,000","3,616,000","3,322,000","5,009,000","2,752,000","2,691,000","321,000","321,000","321,000","321,000","812,000","682,000","684,000","165,000",,,,,,,,,,,,"-5,616,985","-5,242,754","-4,507,838","-3,622,113","-2,587,805","-2,005,966","-1,410,294","-517,110"
		GainsLossesNotAffectingRetainedEarnings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-60,251,000","-56,587,000","-50,258,000","-46,425,000","-48,475,000","-57,861,000","-58,550,000","-71,041,000","-61,532,000","-64,250,000","-89,597,000","-82,528,000","-61,789,000","-42,581,000","-40,667,000","-31,428,000","-27,085,000","-17,744,143",,"-5,600,523",,,,,,
			UnrealizedGainLoss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-51,581,000","-46,979,000","-40,811,000","-36,909,000","-39,066,000","-48,996,000","-43,983,000","-45,876,000","-36,576,000","-20,761,000","-38,681,000","-32,506,000","-12,045,000","-35,068,000","-28,927,000","-21,399,000","-21,071,000","-15,235,366",,"-5,600,523",,,,,,
			OtherEquityAdjustments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-8,670,000","-9,608,000","-9,447,000","-9,516,000","-9,409,000","-8,865,000","-14,567,000","-25,165,000","-24,956,000","-43,489,000","-50,916,000","-50,022,000","-49,744,000","-7,513,000","-11,740,000","-10,029,000","-6,014,000","-2,508,777",,,,,,,,
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"321,000",,,,,,,,"-133,000",,,,,,,,"-4,091,797",,"1,757,659","-3,672,510","-1,439,571","-1,228,329","-1,194,421","112,968"
TotalCapitalization,"707,178,000","701,624,000","710,323,000","591,591,000","533,743,000","457,919,000","482,222,000","425,465,000","423,327,000","419,804,000","458,890,000","482,397,000","465,206,000","466,595,000","524,370,000","487,811,000","466,796,000","439,351,000","390,344,000","360,331,000","375,878,000","346,178,000","360,698,000","382,576,000","379,118,000","356,376,000","382,564,000","374,600,000","397,325,000","327,168,000","317,619,000","294,887,000","287,538,000","274,366,000","302,786,000","310,481,000","335,833,000","303,686,000",,,"283,221,000","240,901,000",,,"238,829,000",,,"295,790,000",,,,"325,067,000",,,,"351,279,449","370,835,342","365,288,347","361,734,192","322,818,509","246,085,756",,,
CommonStockEquity,"445,830,000","440,589,000","440,701,000","420,538,000","382,364,000","368,823,000","360,526,000","360,869,000","369,031,000","410,498,000","406,830,000","403,506,000","407,110,000","411,399,000","403,574,000","379,808,000","354,200,000","337,397,000","328,548,000","321,235,000","301,082,000","297,382,000","292,102,000","297,880,000","279,022,000","262,080,000","273,968,000","279,754,000","273,429,000","226,272,000","224,773,000","226,841,000","220,837,000","224,665,000","241,440,000","230,472,000","240,963,000","229,070,000","197,223,000","200,887,000","207,216,000","211,601,000","209,419,000","200,035,000","198,829,000","186,197,000","195,706,000","192,978,000","175,001,000","182,045,000","202,930,000","214,802,000","224,117,000","233,408,000","237,756,000","206,444,949","220,372,842","219,238,347","227,334,192","222,818,509","226,085,756","226,978,416","227,641,124","229,841,697"
NetTangibleAssets,"445,830,000","440,589,000","440,701,000","420,538,000","382,364,000","368,823,000","360,526,000","360,869,000","369,031,000","410,498,000","406,830,000","403,506,000","407,110,000","411,399,000","403,574,000","379,808,000","354,200,000","337,397,000","328,548,000","321,235,000","301,082,000","297,382,000","292,102,000","297,880,000","279,022,000","262,080,000","273,968,000","279,754,000","273,429,000","226,272,000","224,773,000","226,841,000","220,837,000","224,665,000","241,440,000","230,472,000","240,963,000","229,070,000","197,223,000","200,887,000","207,216,000","211,601,000","209,419,000","200,035,000","198,829,000","186,197,000","195,706,000","192,978,000","175,001,000","182,045,000","202,930,000","214,802,000","224,117,000","233,408,000","237,756,000","206,444,949","220,372,842","219,238,347","227,334,192","222,818,509","226,085,756","226,978,416","227,641,124","229,841,697"
WorkingCapital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-29,990,000","11,213,000","21,818,000","-15,476,000","-8,077,000","35,461,000","46,401,000",,"44,558,000","-13,698,000","-12,209,000","-22,294,000","-24,132,000","-99,133,000","-101,509,000","-93,202,000","-83,007,000","-129,834,590",,"27,560,486",,,,,,
InvestedCapital,"707,178,000","701,624,000","710,323,000","591,591,000","533,743,000","457,919,000","482,222,000","425,465,000","423,327,000","419,804,000","458,890,000","482,397,000","465,206,000","466,595,000","524,370,000","487,811,000","466,796,000","439,351,000","390,344,000","360,331,000","375,878,000","346,178,000","360,698,000","382,576,000","379,118,000","356,376,000","382,564,000","374,600,000","397,325,000","327,168,000","317,619,000","294,887,000","287,538,000","274,366,000","302,786,000","310,481,000","335,833,000","303,686,000","330,957,000","308,389,000","283,221,000","316,902,000","293,325,000","240,035,000","238,829,000","211,197,000","287,206,000","295,790,000","276,884,000","293,323,000","314,870,000","325,067,000","341,981,000","364,373,000","367,041,000","351,279,449","370,835,342","365,288,347","361,734,192","322,818,509","246,085,756",,,
