name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011
MarketCap,"2,578,770,612","3,785,737,344","3,778,564,046","4,675,803,200","5,536,147,696","7,362,249,994","3,877,546,840","2,634,290,885","2,554,328,759","2,331,750,252","4,173,658,232","5,390,412,269","6,435,653,196","7,107,108,106","7,438,397,254","7,024,539,639","7,654,754,834","5,683,053,224","4,785,783,399","5,623,645,025","5,299,696,366","6,093,890,051","6,756,165,060","9,200,409,521","9,363,944,635","9,687,599,435","12,381,975,126","9,085,475,362","12,554,972,342","11,935,243,564","10,670,503,585","13,065,103,351","15,513,458,068","12,922,781,538","11,779,841,398","10,776,042,880","8,726,994,839","7,505,418,707","5,988,696,942","4,686,996,085","5,997,640,442","4,779,425,546","3,364,572,154"
EnterpriseValue,"2,744,770,612","4,015,737,344","4,027,564,046","4,862,803,200","5,804,147,696","7,578,249,994","3,948,546,840","2,661,290,885","2,481,328,759","2,179,750,252","3,385,658,232","4,571,412,269","5,773,653,196","6,520,108,106","6,795,397,254","6,381,539,639","7,011,754,834","5,296,053,224","4,294,783,399","4,986,645,025","4,770,696,366","5,618,890,051","6,125,165,060","8,439,409,521","8,782,944,635","9,311,599,435","12,066,975,126","8,743,475,362","12,343,972,342","11,777,243,564","10,490,503,585","12,816,103,351","15,413,458,068","12,816,751,538","11,723,663,398","10,764,580,880","8,712,159,839","7,431,078,707","5,914,356,942","4,623,116,085","6,203,642,442","5,022,627,546","3,236,516,154"
PeRatio,"34.5",,,,,,,,"32.22","19.539","36.167","39.469","48.726","63.519","359.6",,,,"73.319","61.409","53.803","52.634","55.867","66.505","57.928","48.897","53.616","43.462","57.709","53.658","51.847","63.048","74.938","64.248","55.22","49.569","41.979","38.336","30.599","25.527","33.856","27.023","20.682"
ForwardPeRatio,"22.676","32.787","16.42","20.408","370.37","151.515","49.505","26.81",,"9.69","15.65","18.248","23.202","25.974","28.571","29.851","44.248","32.051","26.316","31.546","32.258","32.573","29.762","30.675","35.088","26.385","35.714","23.753","29.412","27.778","28.249","32.68","40.161","33.898","37.879","34.014","27.778","24.096","24.39","19.194","25.381",,
PegRatio,"0.106",,,,,"21.959","20.089","11.927",,"1.274","1.285","1.072","1.354","1.599","1.297","1.111","2.766","1.485","1.671","1.648","1.672","2.485","2.348","2.681","2.866","1.917","2.399","1.221","1.2","1.133","0.914","0.997","1.226","1.044","1.404","1.485","1.256","1.07","1.674","1.153","1.628",,
PsRatio,"2.444","4.119","4.789","7.339","12.117","12.023","4.773","2.46","1.817","1.572","2.722","3.392","4.025","4.46","4.699","4.502","4.949","3.679","3.183","3.834","3.731","4.287","4.62","6.309","6.35","6.507","8.461","6.525","9.58","9.745","9.312","12.435","15.88","13.93","13.315","12.754","10.792","9.729","7.766","6.478","9.02","7.551","5.964"
PbRatio,"3.362","4.798","4.759","6.002","7.052","8.31","4.27","2.888","2.487","2.008","2.533","3.422","4.278","4.862","5.158","5.217","5.512","4.184","3.379","4.156","3.829","4.057","4.229","6.113","6.396","6.861","9.338","7.321","10.649","10.609","9.826","12.734","16.434","14.949","14.213","12.649","10.896","10.356","8.238","7.477","17.93","16.307","5.2"
EnterprisesValueRevenueRatio,"2.637","15.327","16.712","16.049","24.699","61.612","34.039","17.624","42.056","7.841","10.106","10.681","13.682","17.341","19.64","13.933","16.193","14.011","13.379","11.359","11.252","15.105","19.383","20.046","22.463","26.453","39.052","21.069","30.479","32.444","36.425","36.204","47.72","45.611","55.126","42.192","35.281","32.32","34.915","21.734","31.467","27.339","23.487"
EnterprisesValueEBITDARatio,"88.541","1,003.934","-402.756","113.088","-829.164","-135.326","-65.809","-177.419","-17.724","311.393","59.398","42.723","57.737","98.79","121.346","53.626","89.894","101.847","119.3","71.238","63.609","102.162","180.152","91.733","120.314","141.085","6,033.488","69.948","114.296","106.101","145.701","125.648","135.206","118.674","299.455","113","86.711","77.621","109.27","46.889","72.461","62.632","105.641"
