name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013
MarketCap,"2,536,513,481","3,742,781,516","5,600,984,546","5,652,064,962","8,181,270,285","7,741,121,583","7,976,583,010","3,477,577,299","2,978,182,178","1,687,872,825","1,482,041,188","1,171,209,672","1,323,272,430","1,142,612,450","830,019,927","1,043,656,936","599,414,777","515,055,266","321,627,008","164,006,552","134,187,179","188,376,470","103,879,090","106,542,240","49,101,344","51,951,079","96,774,840","153,054,840","185,162,128","100,915,991","103,464,076","104,870,142","129,742,919","199,317,889","128,326,022"
EnterpriseValue,"2,076,265,481","3,241,692,516","5,031,343,546","5,066,944,962","7,502,062,285","7,355,506,583","7,573,267,010","3,025,209,299","2,850,633,178","1,493,375,825","1,220,455,188","1,051,790,672","1,182,858,430","956,492,450","633,695,927","980,486,936","525,610,777","428,917,266","267,205,008","99,672,552","60,591,179","106,955,470","69,895,090","75,152,240","9,894,344","5,380,079","43,046,840","91,573,840","162,483,128","71,443,991","67,934,076","63,604,142","83,101,919","147,013,889","134,946,022"
PeRatio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.65","1.579",,,
PsRatio,"39.707","65.776","99.148","111.77","187.986","216.093","393.944","225.263","230.397","141.809","134.262","118.833","189.485","208.303","159.203","189.471","123.831","99.792","60.073","36.689","27.538","32.822","16.704","20.168","12.475","18.869","58.27","346.23",,,,"501.739","258.771","59.144","74.537"
PbRatio,"4.005","5.514","7.669","7.515","10.355","20.136","18.797","7.335","13.586","6.896","5.529","9.184","9.091","7.13","4.772","20.276","9.315","6.683","7.032","2.974","2.101","2.575","4.094","4.606","1.598","1.366","2.151","2.997","8.713","3.561","3.081","2.646","2.872","3.92",
EnterprisesValueRevenueRatio,"32.895","176.045","294.765","356.2","559.354","660.16","476.426","400.266","521.616","593.788","435.566","433.014","419.9","363.409","381.515","955.64","511.792","418.048","260.18","97.147","59.056","104.144","68.058","73.248","9.634","4.07","40.006","89.253","493.87",,,,,,
EnterprisesValueEBITDARatio,"-8.92","-45.208","-80.717","-95.416","-164.472","-162.549","-144.943","-52.239","-104.327","-44.2","-44.967","-41.05","-52.511","-50.568","-41.499","-61.116","-27.74","-31.921","-22.654","-9.906","-6.585","-11.079","-9.435","-9.239","-1.278","-0.702","-6.426","-14.922","-23.034","-9.93","-11.679","-10.094","-14.071","-21.575","-18.753"
