name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002
TotalOperatingIncomeAsReported,"5,306,000","468,000","1,556,000","1,694,000","1,588,000","-1,330,000","2,407,000","2,000","-1,509,000","-1,663,000","3,458,000","-267,000","-2,183,000","-2,932,000","2,172,000","2,152,000","-2,661,000","-2,908,000","3,147,000","6,210,000","2,170,000","4,346,000","6,129,000","3,788,000","2,647,000","1,822,000","2,228,000","3,491,000","30,000","563,000","363,000","1,230,000","-2,264,000","2,133,000","2,762,000","-1,127,000","1,815,000","1,309,000","2,418,000","2,148,000","3,203,000","4,598,000","4,925,000","4,722,000","4,038,000","4,876,000","3,767,000","2,288,000","1,895,000","1,924,000","1,500,000","1,596,000","754,000","1,120,000","-72,000","784,000","58,000","-3,144,000","-1,024,000","-4,000","-46,000","-824,000","-422,000","-402,000","-817,000","-1,222,000","-874,000","-2,512,000","-2,659,000","452,000","107,000","585,000","467,000","340,000","-9,427,000","-1,184,000","216,000","-1,359,000","-24,079,000","1,375,000"
TotalExpenses,"126,389,000","33,923,000","32,501,000","31,096,000","28,869,000","26,732,000","25,738,000","24,958,000","25,115,000","25,278,000","24,854,000","23,738,000","20,583,000","19,901,000","19,229,000","19,261,000","20,155,000","20,477,000","18,454,000","17,834,000","18,405,000","16,941,000","15,067,000","14,058,000","14,456,000","14,686,000","13,843,000","12,744,000","13,329,000","13,271,000","13,458,000","12,868,000","11,479,000","11,541,000","11,204,000","11,132,000","10,998,000","10,807,000","10,549,000","9,858,000","10,389,000","10,514,000","11,027,000","10,125,000","10,350,000","10,176,000","9,259,000","8,387,000","8,714,000","8,677,000","8,685,000","8,063,000","8,356,000","8,393,000","9,497,000","9,422,000","10,025,000","9,674,000","9,265,000","8,733,000","8,561,000","8,550,000","8,488,000","8,295,000","9,229,000","9,356,000","8,655,000","9,248,000","10,530,000","9,589,000","9,062,000","9,129,000","9,109,000","8,874,000","13,193,000","9,084,000","8,871,000","8,822,000","7,528,000","3,477,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"2,330,000","-1,696,000","3,878,000","-167,000","315,000","-3,630,000","635,000","-739,000","-1,090,000","-1,185,000","3,062,000","775,000","-1,512,000","-2,297,000","2,303,000","2,543,000","-2,090,000","-2,182,000","3,163,000","5,850,000","3,908,000","4,107,000","5,201,000","3,388,000","2,711,000","1,800,000","2,304,000","3,309,000","168,000","486,000","-1,934,000","656,000","-1,526,000","1,985,000","3,128,000","-323,000","2,175,000","1,705,000","2,755,000","2,594,000","3,479,000","4,857,000","4,853,000","4,935,000","4,123,000","4,651,000","4,207,000","2,989,000","2,123,000","2,059,000","2,910,000","1,753,000","2,315,000","1,368,000","960,000","1,403,000","691,000","5,511,000","-251,000","1,112,000","430,000","0","579,000","341,000","-217,000","-801,000","-147,000","-530,000","-2,216,000","627,000","187,000","560,000","494,000","409,000","-9,571,000","-1,134,000","32,000","-1,318,000","-24,414,000","981,000"
NormalizedIncome,"2,572,400","-1,017,400","3,878,000","-167,000","322,300","-3,330,700","629,890","-1,001,800","-1,155,700","-1,185,000","3,062,000","775,000","-1,512,000","-2,297,000","2,303,000","2,543,000","-2,090,000","-2,182,000","3,163,000","5,850,000","3,908,000","4,107,000","5,201,000","3,388,000","2,711,000","1,800,000","2,304,000","3,309,000","168,000","486,000","-1,934,000","656,000","-1,526,000","1,985,000","3,128,000","-323,000","2,175,000","1,705,000","2,755,000","2,594,000","3,479,000","4,857,000","6,528,240.843","4,890,185.252","4,123,000","4,651,000","5,811,589.792","2,989,000","2,123,000","2,059,000","1,544,004.666","1,753,000","908,539.469","1,368,000","1,242,274.619","1,121,928.931","675,400","775,660.495","-251,000","1,112,000","430,000","-824,000","514,200","351,882.979","-199,000","-1,125,600","-814,000","-862,000","-492,000","360,106.734","7,000","448,767.123","366,769.475","262,873.346","-4,525,000","-286,800","265,400","21,000","-24,414,000","981,000"
InterestIncome,"2,119,000","282,000",,,"370,000","450,000","1,031,000","660,000","750,000","831,000","1,921,000","603,000","896,000","800,000","1,964,000","831,000","777,000","927,000","2,086,000","821,000","755,000","571,000","1,683,000","615,000","561,000","441,000","2,202,000","401,000","269,000","-27,000","1,881,000","66,000","417,000","460,000","1,831,000","617,000","707,000","729,000","727,000",,,,"2,857,000","730,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetInterestIncome,"1,699,000","282,000","1,108,000","-47,000","370,000","450,000","587,000","660,000","750,000","831,000","1,367,000","603,000","896,000","800,000","1,191,000","831,000","777,000","927,000","907,000","821,000","755,000","571,000","619,000","615,000","561,000","441,000","1,091,000","401,000","269,000","-27,000","760,000","66,000","417,000","460,000","327,000","617,000","707,000","729,000","587,000","731,000","974,000","948,000","2,857,000","730,000","717,000","545,000","2,133,000","493,000","541,000","557,000","547,000","551,000","474,000","476,000",,,,,,,,,,,,,,,,,,,,,,,,,,
EBIT,"7,906,000","468,000","4,156,000","1,694,000","1,588,000","-1,330,000","6,135,000","2,000","-1,509,000","-1,663,000","7,303,000","-267,000","-2,183,000","-2,932,000","5,493,000","2,152,000","-2,661,000","-2,908,000","7,352,000","6,210,000","2,170,000","4,346,000","9,232,000","3,788,000","2,647,000","1,822,000","4,408,000","3,491,000","30,000","563,000","2,055,000","1,230,000","-2,264,000","2,133,000","6,980,000","-1,127,000","1,815,000","1,309,000","7,065,000","2,148,000","3,203,000","4,598,000","4,925,000","4,722,000","4,038,000","4,876,000","3,767,000","2,288,000","1,895,000","1,924,000","1,500,000","1,596,000","754,000","1,120,000","512,000","784,000","58,000","393,000","-1,024,000","-4,000","-46,000","-824,000","-422,000","-402,000","-817,000","-1,222,000","-974,000","-862,000","-1,002,000","452,000","107,000","585,000","467,000","340,000","-3,589,000","218,000","216,000","21,000","-1,866,000","1,375,000"
EBITDA,"15,371,000"
ReconciledCostOfRevenue,"16,269,000","5,207,000","4,275,000","3,979,000","2,808,000","1,490,000","1,585,000","1,657,000","2,122,000","1,871,000","1,986,000","1,854,000","1,678,000","1,242,000","905,000","1,204,000","1,190,000","1,396,000","1,356,000","1,202,000","1,128,000","1,253,000","1,232,000","1,035,000","1,090,000","1,330,000","1,134,000","1,012,000","1,290,000","930,000","1,039,000","1,045,000","1,370,000","1,112,000","1,364,000","1,131,000","1,093,000","1,575,000","1,025,000","1,046,000","1,011,000","870,000","924,000","811,000","876,000","948,000","1,134,000","1,001,000","863,000","714,000","786,000","729,000","1,032,000","1,082,000","974,000","939,000","1,106,000","976,000","717,000","785,000","706,000","761,000","715,000","682,000","753,000","463,000","734,000","525,000","196,000","746,000","467,000","538,000","775,000","875,000","573,000","347,000","689,000","742,000","1,230,000","322,000"
ReconciledDepreciation,"7,465,000","1,947,000","2,266,000","1,700,000","1,552,000","1,467,000","1,480,000","1,421,000","1,458,000","1,462,000","1,583,000","1,670,000","1,025,000","991,000","1,305,000","1,027,000","890,000","935,000","876,000","833,000","789,000","752,000","710,000","696,000","622,000","607,000","598,000","594,000","584,000","580,000","547,000","536,000","156,000","162,000","175,000","175,000","166,000","154,000","138,000","128,000","130,000","129,000","129,000","124,000","128,000","125,000","135,000","135,000","136,000","122,000","120,000","120,000","120,000","128,000","151,000","178,000","182,000","215,000","232,000","257,000","253,000","288,000","339,000","352,000","523,000","622,000","262,000","669,000","1,138,000","770,000","774,000","884,000","899,000","858,000","1,105,000","1,356,000","1,196,000","1,180,000","1,889,000",
NetIncomeFromContinuingOperationNetMinorityInterest,"2,330,000","-1,696,000","3,878,000","-167,000","315,000","-3,630,000","635,000","-739,000","-1,090,000","-1,185,000","3,062,000","775,000","-1,512,000","-2,297,000","2,303,000","2,543,000","-2,090,000","-2,182,000","3,163,000","5,850,000","3,908,000","4,107,000","5,201,000","3,388,000","2,711,000","1,800,000","2,304,000","3,309,000","168,000","486,000","-1,934,000","656,000","-1,526,000","1,985,000","3,128,000","-323,000","2,175,000","1,705,000","2,755,000","2,594,000","3,479,000","4,857,000","4,853,000","4,935,000","4,123,000","4,651,000","4,207,000","2,989,000","2,123,000","2,059,000","2,910,000","1,753,000","2,315,000","1,368,000","960,000","1,403,000","691,000","5,511,000","-251,000","1,112,000","430,000","0","579,000","341,000","-217,000","-801,000","-147,000","-530,000","-2,216,000","627,000","187,000","560,000","494,000","409,000","-9,571,000","-1,134,000","32,000","-1,318,000","-24,414,000","981,000"
TotalUnusualItemsExcludingGoodwill,"-404,000","-1,131,000","1,984,000",,"-10,000","-410,000","7,000","360,000","90,000",,,,,,"-870,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,998,000","50,000",,,"-1,629,000","0","0",,"1,811,000","0","1,901,000","0","-424,000","358,000","24,000","7,332,000",,,,"824,000","108,000","-12,000","-30,000","541,000","667,000","332,000","-1,724,000","335,000","300,000","145,000","162,000","189,000","-8,410,000","-1,412,000","-389,000","-1,339,000",,
TotalUnusualItems,"-404,000","-1,131,000","1,984,000",,"-10,000","-410,000","7,000","360,000","90,000",,,,,,"-870,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,998,000","50,000",,,"-1,629,000","0","0",,"1,811,000","0","1,901,000","0","-424,000","358,000","24,000","7,332,000",,,,"824,000","108,000","-12,000","-30,000","541,000","667,000","332,000","-1,724,000","335,000","300,000","145,000","162,000","189,000","-8,410,000","-1,412,000","-389,000","-1,339,000",,
NormalizedEBITDA,"15,775,000","3,546,000","6,422,000","3,394,000","3,150,000","547,000","7,608,000","1,063,000","-141,000","-201,000","8,886,000","1,403,000","-1,158,000","-1,941,000","6,798,000","3,179,000","-1,771,000","-1,973,000","8,228,000","7,043,000","2,959,000","5,098,000","9,942,000","4,484,000","3,269,000","2,429,000","5,006,000","4,085,000","614,000","1,143,000","2,602,000","1,766,000","-2,108,000","2,295,000","7,155,000","-952,000","1,981,000","1,463,000","7,203,000","2,276,000","3,333,000","4,727,000","7,052,000","4,796,000","4,166,000","5,001,000","5,531,000","2,423,000","2,031,000","2,046,000","-191,000","1,716,000","-1,027,000","1,248,000","1,087,000","604,000","216,000","-6,724,000","-792,000","253,000","207,000","-1,360,000","-191,000","-38,000","-264,000","-1,141,000","-1,379,000","-525,000","1,860,000","887,000","581,000","1,324,000","1,204,000","1,009,000","5,926,000","2,986,000","1,801,000","2,540,000","23,000","1,375,000"
TaxRateForCalcs,"0.4","0.4","0.27","0.27","0.27","0.27","0.27","0.27","0.27","0.27","0.312","0.27","0.27","0.27","0.27","0.148","0.27","0.27","0.214","0.168","0.4","0.165","0.206","0.231","0.155","0.205","0.132","0.15","0.4","0.093","0.35","0.265","0.174","0.234","0.086","0.367","0.138","0.163","0.124","0.099","0.167","0.124","0.162","0.104","0.133","0.142","0.015","0.35","0.128","0.17","0.246","0.184","0.26","0.143","0.334","0.215","0.35","0.354","0.35","0.046","0.259","0","0.4","0.093","0.4","0.4","0","0","0","0.203","0.4","0.233","0.215","0.227","0.4","0.4","0.4","0","0.4","0.299"
TaxEffectOfUnusualItems,"-161,600","-452,400","0","0","-2,700","-110,700","1,890","97,200","24,300","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-322,759.157","5,185.252","0","0","-24,410.208","0","0","0","445,004.666","0","494,539.469","0","-141,725.381","76,928.931","8,400","2,596,660.495","0","0","0","0","43,200","-1,117.021","-12,000","216,400","0","0","0","68,106.734","120,000","33,767.123","34,769.475","42,873.346","-3,364,000","-564,800","-155,600","0","0","0"
