name,02/28/2022,11/30/2021,08/31/2021,05/31/2021,02/28/2021,11/30/2020,08/31/2020,06/30/2020,05/31/2020,02/29/2020,11/30/2019,08/31/2019,05/31/2019,02/28/2019,11/30/2018,08/31/2018,05/31/2018,02/28/2018,08/31/2017,05/31/2017,02/28/2017,11/30/2016,08/31/2016,05/31/2016,02/29/2016,11/30/2015,08/31/2015,05/31/2015,02/28/2015
		NetPPE,"15,258,000,000","15,172,200,000","15,062,400,000","15,152,400,000","15,428,300,000","14,829,300,000","14,879,200,000","14,875,500,000","14,875,500,000","15,079,300,000","15,058,100,000","15,063,100,000","14,943,500,000","9,861,300,000","10,143,300,000","10,256,900,000","10,556,400,000","10,770,300,000","11,277,500,000","11,340,800,000","11,511,800,000","11,451,500,000","11,652,400,000","11,729,400,000","11,846,200,000","11,831,400,000","11,752,000,000","11,886,100,000","12,024,200,000"
			GrossPPE,"24,372,800,000","15,172,200,000","15,062,400,000","15,152,400,000","23,204,500,000","14,829,300,000","14,879,200,000","14,875,500,000","14,875,500,000","21,767,400,000","15,058,100,000","15,063,100,000","14,943,500,000","15,574,500,000",,,,"15,505,400,000",,,"15,039,900,000",,,,"14,117,300,000",,,,"13,096,500,000"
				Properties,"0",,,,"0",,,,,"0",,,,"0",,,,"0",,,"0",,,,"0",,,,"0"
				LandAndImprovements,"2,124,000,000",,,,"2,096,800,000",,,,,"2,119,200,000",,,,"2,382,700,000",,,,"2,624,700,000",,,"2,782,500,000",,,,"2,923,800,000",,,,"2,951,100,000"
				BuildingsAndImprovements,"5,211,300,000",,,,"4,880,600,000",,,,,"4,720,000,000",,,,"4,968,400,000",,,,"5,407,900,000",,,"5,637,700,000",,,,"5,611,000,000",,,,"5,464,800,000"
				MachineryFurnitureEquipment,"7,542,000,000",,,,"6,630,500,000",,,,,"5,802,400,000",,,,"5,132,100,000",,,,"4,488,900,000",,,"3,737,500,000",,,,"3,034,700,000",,,,"2,551,300,000"
				OtherProperties,"5,908,400,000","15,172,200,000","15,062,400,000","15,152,400,000","6,015,600,000","14,829,300,000","14,879,200,000","14,875,500,000","14,875,500,000","5,867,400,000","15,058,100,000","15,063,100,000","14,943,500,000","970,800,000",,,,,,,,,,,,,,,
				ConstructionInProgress,"661,000,000",,,,"938,900,000",,,,,"669,300,000",,,,"652,200,000",,,,"579,300,000",,,"550,700,000",,,,"364,800,000",,,,"233,600,000"
				Leases,"2,926,100,000",,,,"2,642,100,000",,,,,"2,589,100,000",,,,"2,439,100,000",,,,"2,404,600,000",,,"2,331,500,000",,,,"2,183,000,000",,,,"1,895,700,000"
			AccumulatedDepreciation,"-9,114,800,000",,,,"-7,776,200,000",,,,,"-6,688,100,000",,,,"-5,713,200,000",,,,"-4,735,100,000",,,"-3,528,100,000",,,,"-2,271,100,000",,,,"-1,072,300,000"
		GoodwillAndOtherIntangibleAssets,"3,486,000,000","3,440,500,000","3,381,500,000","3,349,600,000","3,292,100,000","3,259,700,000","3,261,100,000","3,268,800,000","3,268,800,000","3,270,500,000","3,307,200,000","3,361,200,000","3,454,500,000","4,017,800,000","4,076,600,000","4,152,200,000","4,219,900,000","4,325,800,000","4,287,600,000","4,553,600,000","4,665,600,000","4,731,500,000","4,834,000,000","4,938,100,000","5,013,600,000","5,109,900,000","5,014,800,000","5,121,600,000","5,263,600,000"
			Goodwill,"1,201,000,000","1,201,000,000","1,200,200,000","1,200,500,000","1,183,300,000","1,183,300,000","1,183,300,000","1,183,300,000","1,183,300,000","1,183,300,000","1,183,300,000","1,183,300,000","1,183,300,000","1,183,300,000","1,183,300,000","1,183,300,000","1,183,300,000","1,183,300,000","1,037,100,000","1,179,400,000","1,167,800,000","1,152,300,000","1,152,300,000","1,152,300,000","1,131,100,000","1,133,300,000","1,013,800,000","1,028,600,000","1,028,600,000"
			OtherIntangibleAssets,"2,285,000,000","2,239,500,000","2,181,300,000","2,149,100,000","2,108,800,000","2,076,400,000","2,077,800,000","2,085,500,000","2,085,500,000","2,087,200,000","2,123,900,000","2,177,900,000","2,271,200,000","2,834,500,000","2,893,300,000","2,968,900,000","3,036,600,000","3,142,500,000","3,250,500,000","3,374,200,000","3,497,800,000","3,579,200,000","3,681,700,000","3,785,800,000","3,882,500,000","3,976,600,000","4,001,000,000","4,093,000,000","4,235,000,000"
		OtherNonCurrentAssets,"1,012,600,000","943,700,000","912,100,000","902,400,000","889,600,000","786,100,000","750,700,000","710,700,000","710,700,000","654,000,000","646,700,000","643,600,000","676,400,000","647,500,000","649,200,000","562,000,000","555,000,000","567,600,000","846,200,000","861,200,000","784,400,000","790,300,000","918,100,000","891,600,000","796,900,000","947,000,000","1,116,400,000","1,093,200,000","1,369,300,000"
TotalLiabilitiesNetMinorityInterest,"25,098,400,000","25,625,400,000","25,384,400,000","25,083,500,000","25,273,700,000","24,944,600,000","24,968,000,000","24,792,900,000","24,792,900,000","22,457,000,000","22,581,000,000","22,353,000,000","22,926,800,000","19,325,900,000","19,591,600,000","20,454,200,000","20,428,900,000","20,414,100,000","21,738,300,000","21,997,300,000","22,383,800,000","22,243,400,000","22,558,700,000","22,973,700,000","22,156,800,000","22,497,300,000","22,090,100,000","22,405,400,000","23,593,300,000"
	CurrentLiabilities,"8,348,500,000","7,461,200,000","7,069,700,000","6,704,200,000","6,832,200,000","6,597,300,000","6,727,700,000","6,750,300,000","6,750,300,000","5,904,300,000","5,972,200,000","5,729,700,000","5,714,800,000","5,152,700,000","5,540,700,000","5,474,000,000","5,129,500,000","5,029,600,000","5,605,800,000","5,723,700,000","5,740,800,000","5,330,900,000","5,367,600,000","5,847,900,000","5,182,500,000","5,246,900,000","5,111,500,000","5,154,800,000","6,201,400,000"
		PayablesAndAccruedExpenses,"6,136,300,000","5,549,400,000","5,046,500,000","4,751,700,000","5,301,100,000","4,663,600,000","4,670,100,000","4,708,000,000","4,708,000,000","4,335,200,000","4,283,100,000","4,054,400,000","4,056,400,000","4,282,400,000","4,139,800,000","3,989,200,000","4,038,100,000","4,140,600,000","3,010,400,000","3,156,600,000","3,383,500,000","3,254,900,000","3,177,400,000","3,200,900,000","3,084,000,000","3,238,300,000","3,049,900,000","3,078,900,000","3,051,000,000"
			Payables,"4,581,400,000","4,066,100,000","3,554,200,000","3,386,300,000","3,826,400,000","3,395,000,000","3,389,800,000","3,399,800,000","3,399,800,000","3,209,200,000","3,183,200,000","2,946,600,000","3,077,900,000","3,227,700,000","3,119,200,000","2,948,200,000","3,091,400,000","3,156,500,000","3,010,400,000","3,156,600,000","3,383,500,000","3,254,900,000","3,177,400,000","3,200,900,000","3,084,000,000","3,238,300,000","3,049,900,000","3,078,900,000","3,051,000,000"
				AccountsPayable,"4,236,800,000","4,066,100,000","3,554,200,000","3,386,300,000","3,487,300,000","3,395,000,000","3,389,800,000","3,399,800,000","3,399,800,000","2,891,100,000","3,183,200,000","2,946,600,000","3,077,900,000","2,918,700,000","3,119,200,000","2,948,200,000","3,091,400,000","2,833,000,000","3,010,400,000","3,156,600,000","3,034,700,000","2,883,100,000","2,808,100,000","2,882,400,000","2,779,900,000","2,888,100,000","2,718,300,000","2,787,700,000","2,763,500,000"
				TotalTaxPayable,"344,600,000",,,,"339,100,000",,,,,"318,100,000",,,,"309,000,000",,,,"323,500,000",,,"348,800,000","371,800,000","369,300,000","318,500,000","304,100,000","350,200,000","331,600,000","291,200,000","287,500,000"
			CurrentAccruedExpenses,"1,554,900,000","1,483,300,000","1,492,300,000","1,365,400,000","1,474,700,000","1,268,600,000","1,280,300,000","1,308,200,000","1,308,200,000","1,126,000,000","1,099,900,000","1,107,800,000","978,500,000","1,054,700,000","1,020,600,000","1,041,000,000","946,700,000","984,100,000",,,,,,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,,,,,,,,,,,,,,,,,,,"1,013,800,000","925,200,000","1,007,500,000","987,300,000","1,040,800,000","948,700,000","1,001,800,000","1,021,500,000","1,016,600,000","938,600,000","1,136,400,000"
		CurrentDebtAndCapitalLeaseObligation,"1,469,400,000","709,800,000","833,200,000","825,200,000","817,700,000","798,200,000","909,400,000","786,800,000","786,800,000","784,500,000","683,000,000","654,100,000","668,200,000","148,800,000","412,600,000","436,500,000","169,400,000","168,200,000","178,700,000","303,900,000","318,500,000","303,200,000","370,300,000","849,400,000","334,700,000","270,800,000","181,000,000","246,400,000","624,000,000"
			CurrentDebt,"750,800,000","82,000,000","211,500,000","214,300,000","130,900,000","212,400,000","331,600,000","219,100,000","219,100,000","221,400,000","133,300,000","24,700,000","145,000,000","148,800,000","412,600,000","436,500,000","169,400,000","168,200,000","178,700,000","303,900,000","318,500,000","303,200,000","370,300,000","849,400,000","334,700,000","270,800,000","181,000,000","246,400,000","624,000,000"
				OtherCurrentBorrowings,"750,800,000","82,000,000","211,500,000","214,300,000","130,900,000","212,400,000","331,600,000","219,100,000","219,100,000","221,400,000","133,300,000","24,700,000","145,000,000",,,,,,,,,,,,,,,,
			CurrentCapitalLeaseObligation,"718,600,000","627,800,000","621,700,000","610,900,000","686,800,000","585,800,000","577,800,000","567,700,000","567,700,000","563,100,000","549,700,000","629,400,000","523,200,000",,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,"136,900,000","168,700,000","145,400,000"
			CurrentDeferredTaxesLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,"136,900,000","168,700,000","145,400,000"
		OtherCurrentLiabilities,"742,800,000","1,202,000,000","1,190,000,000","1,127,300,000","713,400,000","1,135,500,000","1,148,200,000","1,255,500,000","1,255,500,000","784,600,000","1,006,100,000","1,021,200,000","990,200,000","721,500,000","988,300,000","1,048,300,000","922,000,000","720,800,000","1,402,900,000","1,338,000,000","1,031,300,000","785,500,000","779,100,000","848,900,000","762,000,000","716,300,000","727,100,000","722,200,000","1,244,600,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"16,749,900,000","18,164,200,000","18,314,700,000","18,379,300,000","18,441,500,000","18,347,300,000","18,240,300,000","18,042,600,000","18,042,600,000","16,552,700,000","16,608,800,000","16,623,300,000","17,212,000,000","14,173,200,000","14,050,900,000","14,980,200,000","15,299,400,000","15,384,500,000","16,132,500,000","16,273,600,000","16,643,000,000","16,912,500,000","17,191,100,000","17,125,800,000","16,974,300,000","17,250,400,000","16,978,600,000","17,250,600,000","17,391,900,000"
		LongTermDebtAndCapitalLeaseObligation,"12,556,200,000","13,423,900,000","13,593,200,000","13,610,300,000","13,649,200,000","13,683,600,000","13,845,000,000","13,882,800,000","13,882,800,000","13,896,100,000","14,046,400,000","14,066,000,000","14,586,600,000","10,437,600,000","10,565,300,000","11,328,900,000","11,672,300,000","11,707,600,000","11,747,100,000","11,754,200,000","12,019,400,000","11,961,500,000","12,139,100,000","12,063,500,000","11,891,600,000","12,107,800,000","11,795,900,000","11,898,900,000","11,945,000,000"
			LongTermDebt,"6,634,900,000","7,915,700,000","8,129,100,000","8,145,800,000","7,570,000,000","8,328,000,000","8,460,000,000","8,484,500,000","8,484,500,000","8,493,300,000","8,615,900,000","7,994,500,000","9,688,600,000","10,437,600,000","10,565,300,000","11,328,900,000","11,672,300,000","11,707,600,000","11,747,100,000","11,754,200,000","12,019,400,000","11,961,500,000","12,139,100,000","12,063,500,000","11,891,600,000","12,107,800,000","11,795,900,000","11,898,900,000","11,945,000,000"
			LongTermCapitalLeaseObligation,"5,921,300,000","5,508,200,000","5,464,100,000","5,464,500,000","6,079,200,000","5,355,600,000","5,385,000,000","5,398,300,000","5,398,300,000","5,402,800,000","5,430,500,000","6,071,500,000","4,898,000,000",,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"799,800,000","684,900,000","598,300,000","534,600,000","533,700,000","566,600,000","563,800,000","561,500,000","561,500,000","613,800,000","711,300,000","688,100,000","754,500,000","561,400,000","595,000,000","507,200,000","580,200,000","579,900,000","1,350,900,000","1,432,400,000","1,479,800,000","1,403,200,000","1,426,500,000","1,360,500,000","1,512,900,000","1,662,900,000","1,674,100,000","1,714,900,000","1,790,800,000"
			NonCurrentDeferredTaxesLiabilities,"799,800,000","684,900,000","598,300,000","534,600,000","533,700,000","566,600,000","563,800,000","561,500,000","561,500,000","613,800,000","711,300,000","688,100,000","754,500,000","561,400,000","595,000,000","507,200,000","580,200,000","579,900,000","1,350,900,000","1,432,400,000","1,479,800,000","1,403,200,000","1,426,500,000","1,360,500,000","1,512,900,000","1,662,900,000","1,674,100,000","1,714,900,000","1,790,800,000"
		PreferredSecuritiesOutsideStockEquity,"1,278,500,000","1,599,100,000","1,599,100,000","1,599,100,000","1,599,100,000","1,599,100,000","1,599,100,000","1,599,100,000","1,599,100,000",,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,"2,115,400,000","2,456,300,000","2,524,100,000","2,635,300,000","2,659,500,000","2,498,000,000","2,232,400,000","1,999,200,000","1,999,200,000","2,042,800,000","1,851,100,000","1,869,200,000","1,870,900,000","3,174,200,000","2,890,600,000","3,144,100,000","3,046,900,000","3,097,000,000","3,034,500,000","3,087,000,000","3,143,800,000","3,547,800,000","3,625,500,000","3,701,800,000","3,569,800,000","3,479,700,000","3,508,600,000","3,636,800,000","3,656,100,000"
TotalEquityGrossMinorityInterest,"3,024,600,000","2,310,700,000","1,959,900,000","1,698,400,000","1,324,300,000","1,374,700,000","1,501,600,000","1,194,900,000","1,194,900,000","2,278,100,000","2,410,600,000","2,345,500,000","2,054,400,000","1,450,700,000","1,390,100,000","1,362,600,000","1,391,300,000","1,398,200,000","596,200,000","1,185,900,000","1,371,200,000","1,208,100,000","1,215,200,000","1,453,200,000","1,613,200,000","1,857,500,000","1,917,400,000","2,064,000,000","2,168,500,000"
	StockholdersEquity,"3,024,600,000","2,310,700,000","1,959,900,000","1,698,400,000","1,324,300,000","1,374,700,000","1,501,600,000","1,194,900,000","1,194,900,000","2,278,100,000","2,410,600,000","2,345,500,000","2,054,400,000","1,450,700,000","1,390,100,000","1,362,600,000","1,391,300,000","1,398,200,000","596,200,000","1,185,900,000","1,371,200,000","1,208,100,000","1,215,200,000","1,453,200,000","1,613,200,000","1,857,500,000","1,917,400,000","2,064,000,000","2,168,500,000"
		CapitalStock,"5,900,000","5,900,000","5,900,000","5,900,000","5,900,000","5,900,000","5,800,000","5,800,000","5,800,000","5,800,000","2,800,000","2,800,000","2,800,000","2,800,000","2,800,000","2,800,000","2,800,000","2,800,000",,,,,,,,,,,
			PreferredStock,"0","0","0","0","0","0",,"1,599,100,000","0","0","0","0","0","0","0","0",,"0",,,,,,,,,,,
			CommonStock,"5,900,000","5,900,000","5,900,000","5,900,000","5,900,000","5,900,000","5,800,000","5,800,000","5,800,000","5,800,000","2,800,000","2,800,000","2,800,000","2,800,000","2,800,000","2,800,000","2,800,000","2,800,000",,,,,,,,,,,
		AdditionalPaidInCapital,"2,032,200,000","1,946,100,000","1,936,100,000","1,911,100,000","1,898,900,000","1,883,800,000","1,875,800,000","1,837,100,000","1,837,100,000","1,824,300,000","1,823,500,000","1,818,700,000","1,813,100,000","1,814,200,000","1,788,700,000","1,780,900,000","1,772,400,000","1,773,300,000",,,,,,,,,,,
		RetainedEarnings,"2,564,900,000","2,187,100,000","1,846,200,000","1,624,800,000","1,263,000,000","1,481,400,000","1,432,200,000","1,174,600,000","1,174,600,000","592,300,000","524,500,000","469,700,000","174,900,000","-431,800,000","-567,700,000","-613,300,000","-580,900,000","-569,000,000","-1,175,400,000","-820,200,000","-615,300,000","-649,900,000","-613,700,000","-375,600,000","-242,000,000","-135,700,000","-62,800,000","106,900,000","260,200,000"
		TreasuryStock,"1,647,400,000","1,907,000,000","1,907,000,000","1,907,000,000","1,907,000,000","1,890,500,000","1,705,800,000","1,705,800,000","1,705,800,000","25,800,000","25,800,000","25,800,000","25,800,000","25,800,000","25,800,000",,,,,,,,,,,,,,
		GainsLossesNotAffectingRetainedEarnings,"69,000,000","78,600,000","78,700,000","63,600,000","63,500,000","-105,900,000","-106,400,000","-116,800,000","-116,800,000","-118,500,000","85,600,000","80,100,000","89,400,000","91,300,000","192,100,000","192,200,000","197,000,000","191,100,000","21,300,000","15,100,000","-12,800,000","-122,300,000","-132,900,000","-134,500,000","-112,700,000","41,400,000","42,200,000","52,900,000","59,600,000"
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,"1,750,300,000","1,991,000,000","1,999,300,000","1,980,300,000","1,961,800,000","1,963,300,000","1,967,900,000","1,951,800,000","1,938,000,000","1,904,200,000","1,848,700,000"
TotalCapitalization,"9,659,500,000","10,226,400,000","10,089,000,000","9,844,200,000","8,894,300,000","9,702,700,000","9,961,600,000","9,679,400,000","9,679,400,000","10,771,400,000","11,026,500,000","10,340,000,000","11,743,000,000","11,888,300,000","11,955,400,000","12,691,500,000","13,063,600,000","13,105,800,000","12,343,300,000","12,940,100,000","13,390,600,000","13,169,600,000","13,354,300,000","13,516,700,000","13,504,800,000","13,965,300,000","13,713,300,000","13,962,900,000","14,113,500,000"
PreferredStockEquity,,,,,,,,"1,599,100,000",,,,,,,,,,,,,,,,,,,,,
CommonStockEquity,"3,024,600,000","2,310,700,000","1,959,900,000","1,698,400,000","1,324,300,000","1,374,700,000","1,501,600,000","1,194,900,000","1,194,900,000","2,278,100,000","2,410,600,000","2,345,500,000","2,054,400,000","1,450,700,000","1,390,100,000","1,362,600,000","1,391,300,000","1,398,200,000","596,200,000","1,185,900,000","1,371,200,000","1,208,100,000","1,215,200,000","1,453,200,000","1,613,200,000","1,857,500,000","1,917,400,000","2,064,000,000","2,168,500,000"
CapitalLeaseObligations,"6,639,900,000","6,136,000,000","6,085,800,000","6,075,400,000","6,766,000,000","5,941,400,000","5,962,800,000","5,966,000,000","5,966,000,000","5,965,900,000","5,980,200,000","6,700,900,000","5,421,200,000",,,,,,,,,,,,,,,,
NetTangibleAssets,"-461,400,000","-1,129,800,000","-1,421,600,000","-1,651,200,000","-1,967,800,000","-1,885,000,000","-1,759,500,000","-2,073,900,000","-2,073,900,000","-992,400,000","-896,600,000","-1,015,700,000","-1,400,100,000","-2,567,100,000","-2,686,500,000","-2,789,600,000","-2,828,600,000","-2,927,600,000","-3,691,400,000","-3,367,700,000","-3,294,400,000","-3,523,400,000","-3,618,800,000","-3,484,900,000","-3,400,400,000","-3,252,400,000","-3,097,400,000","-3,057,600,000","-3,095,100,000"
WorkingCapital,"17,900,000","918,500,000","918,600,000","673,300,000","155,800,000","846,900,000","850,900,000","382,500,000","382,500,000","-173,000,000","7,400,000","-99,100,000","192,000,000","1,097,300,000","571,900,000","1,371,700,000","1,359,400,000","1,119,000,000","317,400,000","703,900,000","1,052,400,000","1,147,300,000","1,001,800,000","1,019,900,000","930,800,000","1,219,600,000","1,012,800,000","1,213,700,000","903,300,000"
InvestedCapital,"10,410,300,000","10,308,400,000","10,300,500,000","10,058,500,000","9,025,200,000","9,915,100,000","10,293,200,000","9,898,500,000","9,898,500,000","10,992,800,000","11,159,800,000","10,364,700,000","11,888,000,000","12,037,100,000","12,368,000,000","13,128,000,000","13,233,000,000","13,274,000,000","12,522,000,000","13,244,000,000","13,709,100,000","13,472,800,000","13,724,600,000","14,366,100,000","13,839,500,000","14,236,100,000","13,894,300,000","14,209,300,000","14,737,500,000"
TangibleBookValue,"-461,400,000","-1,129,800,000","-1,421,600,000","-1,651,200,000","-1,967,800,000","-1,885,000,000","-1,759,500,000","-2,073,900,000","-2,073,900,000","-992,400,000","-896,600,000","-1,015,700,000","-1,400,100,000","-2,567,100,000","-2,686,500,000","-2,789,600,000","-2,828,600,000","-2,927,600,000","-3,691,400,000","-3,367,700,000","-3,294,400,000","-3,523,400,000","-3,618,800,000","-3,484,900,000","-3,400,400,000","-3,252,400,000","-3,097,400,000","-3,057,600,000","-3,095,100,000"
TotalDebt,"14,025,600,000","14,133,700,000","14,426,400,000","14,435,500,000","14,466,900,000","14,481,800,000","14,754,400,000","14,669,600,000","14,669,600,000","14,680,600,000","14,729,400,000","14,720,100,000","15,254,800,000","10,586,400,000","10,977,900,000","11,765,400,000","11,841,700,000","11,875,800,000","11,925,800,000","12,058,100,000","12,337,900,000","12,264,700,000","12,509,400,000","12,912,900,000","12,226,300,000","12,378,600,000","11,976,900,000","12,145,300,000","12,569,000,000"
NetDebt,"4,483,700,000","5,336,700,000","5,490,800,000","6,186,300,000","5,983,900,000","6,704,300,000","6,402,000,000","6,681,400,000","6,681,400,000","8,244,000,000","8,342,800,000","7,583,900,000","9,171,500,000","9,660,300,000","10,515,300,000","10,103,500,000","10,604,700,000","11,205,500,000","11,353,600,000","10,994,700,000","11,118,700,000","11,458,600,000","11,578,800,000","11,436,700,000","11,646,600,000","11,650,800,000","11,199,200,000","11,156,000,000","11,443,200,000"
ShareIssued,"587,904,283","587,855,940","586,668,103","466,510,961","585,574,666","585,530,715","584,332,211","584,310,110","479,026,753","479,026,753","479,026,753","479,026,753","479,026,753","479,026,753","479,026,753","479,026,753","479,026,753","479,026,753","479,026,753","479,026,753","479,026,753","479,026,753","479,026,753","479,026,753","479,026,753","479,026,753","479,026,753","479,026,753","479,026,753"
OrdinarySharesNumber,"488,264,218","467,846,293","466,658,456","466,510,961","465,565,019","466,611,426","479,048,854","479,026,753","479,026,753","479,026,753","479,026,753","479,026,753","479,026,753","479,026,753","479,026,753","479,026,753","479,026,753","479,026,753","479,026,753","479,026,753","479,026,753","479,026,753","479,026,753","479,026,753","479,026,753","479,026,753","479,026,753","479,026,753","479,026,753"
TreasurySharesNumber,"99,640,065","120,009,647","120,009,647",,"120,009,647","118,919,289","105,283,357","105,283,357",,"1,772,018","1,772,018","1,772,018",,"1,772,018","1,772,018",,,,,,,,,,,,,,
