name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015
	InterestIncomeNonOperating,,,"0","0","0","1,000","2,000","7,000","2,000","233,000","525,000","319,000","409,000","466,000","544,000","222,000","131,000","122,000","107,000","145,000","197,791","135,094","81,328","71,155","56,291","46,096","35,618","22,574","17,127","24"
	TotalOtherFinanceCost,,,,,,,,,,,"-525,000","-319,000","-409,000","-466,000","-544,000","-222,000","-131,000","-122,000","-107,000","-145,000",,,,,,,,,,
OtherIncomeExpense,"-6,800,000","-6,303,000","-170,000","4,442,000","-4,768,000","-2,038,000","1,722,000","-1,628,000","-565,000","7,910,000","-1,887,000","866,000","-1,547,000","-21,000","-2,000","77,000","3,000","-42,000","0","-12,000",,,,,,,,,,
	GainOnSaleOfSecurity,"-6,799,000","-6,304,000","-170,000","4,442,000","-4,768,000","-2,038,000","1,723,000","-1,627,000","-565,000","7,927,000","-1,692,000","873,000","-1,641,000","-197,000","81,000","83,000","-250,000","-250,000","-248,000","-250,000",,,,,,,,,,
	SpecialIncomeCharges,,,,,,,,,,,"0","0","-10,163,000",,"-2,145,000","-4,418,000",,,"0","0",,,,,,,,,,
		WriteOff,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,
		OtherSpecialCharges,,,,,,,,,,,"0",,"10,163,000",,"2,145,000","4,418,000",,,"0","12,000",,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"-1,000","1,000","0",,,,"-1,000","-1,000",,"-17,000","-195,000","-7,000","94,000","176,000","-83,000","-6,000","3,000","-42,000","0","-12,000",,,,,,,,,,
PretaxIncome,"-29,818,000","-11,437,000","-8,023,000","1,222,000","-11,580,000","-3,658,000","-2,279,000","-7,178,000","-5,774,000","902,000","-13,881,000","-3,228,000","-6,719,000","-12,043,000","-11,598,000","-10,680,000","-3,482,000","-16,200,000","-16,328,000","-14,157,000","-108,221","-182,212","-158,889","-54,486","-65,119","-156,205","-72,870","-89,742","-92,384","-8,193"
NetIncomeCommonStockholders,"-50,038,000","-17,191,000","-13,318,000","-4,058,000","-15,471,000","-7,549,000","-6,056,000","-10,807,000","-9,304,000","-2,617,000","-17,417,000","-6,363,000","-7,207,000","-17,566,000","-12,873,000","-10,951,000","-3,482,000","-16,200,000","-16,328,000","-14,157,000","-108,221","-182,212","-158,889","-54,486","-65,119","-156,205","-72,870","-89,742","-92,384","-8,193"
	NetIncome,"-29,818,000","-11,437,000","-8,023,000","1,222,000","-11,580,000","-3,658,000","-2,279,000","-7,178,000","-5,774,000","902,000","-13,881,000","-3,228,000","-6,719,000","-12,043,000","-11,598,000","-10,680,000","-3,482,000","-16,200,000","-16,328,000","-14,157,000","-108,221","-182,212","-158,889","-54,486","-65,119","-156,205","-72,870","-89,742","-92,384","-8,193"
		NetIncomeIncludingNoncontrollingInterests,"-29,818,000","-11,437,000","-8,023,000","1,222,000","-11,580,000","-3,658,000","-2,279,000","-7,178,000","-5,774,000","902,000","-13,881,000","-3,228,000","-6,719,000","-12,043,000","-11,598,000","-10,680,000","-3,482,000","-16,200,000","-16,328,000","-14,157,000","-108,221","-182,212","-158,889","-54,486","-65,119","-156,205","-72,870","-89,742","-92,384","-8,193"
			NetIncomeContinuousOperations,"-29,818,000","-11,437,000","-8,023,000","1,222,000","-11,580,000","-3,658,000","-2,279,000","-7,178,000","-5,774,000","902,000","-13,881,000","-3,228,000","-6,719,000","-12,043,000","-11,598,000","-10,680,000","-3,482,000","-16,200,000","-16,328,000","-14,157,000","-108,221","-182,212","-158,889","-54,486","-65,119","-156,205","-72,870","-89,742","-92,384","-8,193"
	PreferredStockDividends,"20,220,000","5,754,000","5,295,000","5,280,000","3,891,000","3,891,000","3,777,000","3,629,000","3,530,000","3,519,000","3,536,000","3,135,000","488,000","5,523,000","1,275,000","271,000",,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"-50,038,000","-17,191,000","-13,318,000","-4,058,000","-15,471,000","-7,549,000","-6,056,000","-10,807,000","-9,304,000","-2,617,000","-17,417,000","-6,363,000","-7,207,000","-17,566,000","-12,873,000","-10,951,000","-3,482,000","-16,200,000","-16,328,000","-14,157,000","-108,221","-182,212","-158,889","-54,486","-65,119","-156,205","-72,870","-89,742","-92,384","-8,193"
BasicEPS,,"-0.14",,"-0.03","-0.13","-0.06",,"-0.09","-0.08","-0.02",,"-0.06","-0.07","-0.16",,"-0.1","-0.03","-0.15",,"-0.14","-0.02","-0.04",,"-0.01","-0.01","-0.03",,"-0.02","-0.02","-0.003"
DilutedEPS,,"-0.14",,"-0.03","-0.13","-0.06",,"-0.09","-0.08","-0.02",,"-0.06","-0.07","-0.16",,"-0.1","-0.03","-0.15",,"-0.14","-0.02","-0.04",,"-0.01","-0.01","-0.03",,"-0.02","-0.02","-0.003"
BasicAverageShares,,"121,328,000",,"119,374,000","118,382,000","118,262,000",,"117,564,000","117,388,000","117,353,000",,"107,181,000","107,061,000","106,940,000",,"106,639,000","106,398,000","106,388,000",,"103,870,000","4,567,054","4,454,370",,"4,506,885","4,498,966","4,498,966",,"4,498,966","4,498,966","2,726,204"
DilutedAverageShares,,"121,328,000",,"119,374,000","118,382,000","118,262,000",,"117,564,000","117,388,000","117,353,000",,"107,181,000","107,061,000","106,940,000",,"106,639,000","106,398,000","106,388,000",,"103,870,000","4,567,054","4,454,370",,"4,506,885","4,498,966","4,498,966",,"4,498,966","4,498,966","2,726,204"
TotalOperatingIncomeAsReported,"-23,020,000","-5,134,000","-7,853,000","-3,220,000","-6,812,000","-1,621,000","-4,003,000","-5,557,000","-5,211,000","-7,241,000","-12,519,000","-4,413,000","-5,581,000","-12,488,000","-12,140,000","-10,979,000","-3,616,000","-16,280,000","-16,435,000","-14,290,000","-306,012","-317,306","-240,217","-125,641","-121,410","-202,301","-108,488","-112,316","-109,511","-8,217"
RentExpenseSupplemental,,,,,,,,,,,,,,,,,,,"248,000","250,000",,,,,,,,,,
TotalExpenses,"23,020,000","5,134,000","7,853,000","3,220,000","6,812,000","1,621,000","4,003,000","5,557,000","5,211,000","7,241,000","12,519,000","4,413,000","5,581,000","12,488,000","12,140,000","10,979,000","3,616,000","16,280,000","16,435,000","14,290,000","306,012","317,306","240,217","125,641","121,410","202,301","108,488","112,316","109,511","8,217"
NetIncomeFromContinuingAndDiscontinuedOperation,"-29,818,000","-11,437,000","-8,023,000","1,222,000","-11,580,000","-3,658,000","-2,279,000","-7,178,000","-5,774,000","902,000","-13,881,000","-3,228,000","-6,719,000","-12,043,000","-11,598,000","-10,680,000","-3,482,000","-16,200,000","-16,328,000","-14,157,000","-108,221","-182,212","-158,889","-54,486","-65,119","-156,205","-72,870","-89,742","-92,384","-8,193"
NormalizedIncome,"-23,019,000","-5,133,000","-7,853,000","-2,020,660","-6,812,000","-1,620,000","-4,002,000","-5,551,000","-5,209,000","-4,884,710","-12,189,000","-4,101,000","-5,078,000","-11,846,000","-11,679,000","-10,763,000","-3,482,000","-16,200,000","-16,328,000","-14,157,000","-108,221","-182,212","-158,889","-54,486","-65,119","-156,205","-72,870","-89,742","-92,384","-8,193"
InterestIncome,,,"0","0","0","1,000","2,000","7,000","2,000","233,000","525,000","319,000","409,000","466,000","544,000","222,000","131,000","122,000","107,000","145,000","197,791","135,094","81,328","71,155","56,291","46,096","35,618","22,574","17,127","24"
NetInterestIncome,,,"0","0","0","1,000","2,000","7,000","2,000","233,000","525,000","319,000","409,000","466,000","544,000","222,000","131,000","122,000","107,000","145,000","197,791","135,094","81,328","71,155","56,291","46,096","35,618","22,574","17,127","24"
EBIT,"-23,020,000","-5,134,000","-7,853,000","-3,220,000","-6,812,000","-1,621,000","-4,003,000","-5,557,000","-5,211,000","-7,241,000","-12,519,000","-4,413,000","-5,581,000","-12,488,000","-12,140,000","-10,979,000","-3,616,000","-16,280,000","-16,435,000","-14,290,000","-306,012","-317,306","-240,217","-125,641","-121,410","-202,301","-108,488","-112,316","-109,511","-8,217"
EBITDA,"-22,285,000"
ReconciledCostOfRevenue,"1,103,000","266,000","275,000","283,000","279,000","252,000","372,000","488,000","511,000","427,000","376,000","834,000","494,000","469,000","346,000","347,000","298,000","279,000","276,000","276,000",,,,,,,,"0","0","0"
ReconciledDepreciation,"735,000","187,000","185,000","176,000","187,000","187,000","296,000","395,000","395,000","340,000","369,000","353,000","443,000","41,000","44,000","50,000","48,000","29,000","28,000","26,000",,,,,,,,,,
NetIncomeFromContinuingOperationNetMinorityInterest,"-29,818,000","-11,437,000","-8,023,000","1,222,000","-11,580,000","-3,658,000","-2,279,000","-7,178,000","-5,774,000","902,000","-13,881,000","-3,228,000","-6,719,000","-12,043,000","-11,598,000","-10,680,000","-3,482,000","-16,200,000","-16,328,000","-14,157,000","-108,221","-182,212","-158,889","-54,486","-65,119","-156,205","-72,870","-89,742","-92,384","-8,193"
TotalUnusualItemsExcludingGoodwill,"-6,799,000","-6,304,000","-170,000","4,442,000","-4,768,000","-2,038,000","1,723,000","-1,627,000","-565,000","7,927,000","-1,692,000","873,000","-1,641,000","-197,000","81,000","83,000","-250,000","-250,000","-248,000","0",,,,,,,,,,
TotalUnusualItems,"-6,799,000","-6,304,000","-170,000","4,442,000","-4,768,000","-2,038,000","1,723,000","-1,627,000","-565,000","7,927,000","-1,692,000","873,000","-1,641,000","-197,000","81,000","83,000","-250,000","-250,000","-248,000","0",,,,,,,,,,
NormalizedEBITDA,"-15,486,000","1,357,000","-7,498,000","-7,486,000","-1,857,000","604,000","-5,430,000","-3,535,000","-4,251,000","-14,828,000","-10,458,000","-4,933,000","-3,497,000","-12,250,000","-12,177,000","-11,012,000","-3,568,000","-16,251,000","-16,407,000","-14,290,000","-306,012","-317,306","-240,217","-125,641","-121,410","-202,301","-108,488","-112,316","-109,511","-8,217"
TaxRateForCalcs,"0","0","0","0.27","0","0","0","0","0","0.27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
TaxEffectOfUnusualItems,"0","0","0","1,199,340","0","0","0","0","0","2,140,290","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
