name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990
OperatingCashFlow,"177,192,000","98,299,000","-48,929,000","56,049,000","71,773,000","167,068,000","-95,882,000","191,091,000","132,995,000","227,760,000","-33,575,000","106,121,000","79,901,000","164,738,000","-6,497,000","96,215,000","70,204,000","196,576,000","-21,138,000","64,665,000","11,429,000","104,179,000","4,984,000","136,121,000","129,798,000","194,541,000","-46,549,000","-6,037,000","-5,622,000","224,969,000","-38,063,000","15,897,000","-82,479,000","55,683,000","63,960,000","128,168,000","14,025,000","102,284,000","-26,886,000","39,908,000","-47,928,000","94,660,000","11,621,000","94,443,000","56,766,000","144,365,000","-53,000","56,233,000","-3,746,000","-3,173,000","38,317,000","55,283,000","65,581,000","34,236,000","22,228,000","34,989,000","-13,258,000","31,780,000","13,128,000","41,880,000","30,278,000","23,879,000","-23,318,000","65,336,000","16,550,000","16,393,000","-18,122,000","2,124,000","-40,811,000","50,322,000","22,595,000","1,230,000","-2,140,000","13,053,000","-135,733,000","80,349,000","54,583,000","67,850,000","60,878,000","57,864,000","33,562,000","69,365,000","42,981,000","65,637,000","33,628,000","47,112,000","34,985,000","55,851,000","31,572,000","43,757,000","40,709,000","31,974,000","23,589,000","44,021,000","33,470,000","37,353,000","19,109,000","30,696,000","32,148,000","28,647,000","21,312,000","23,188,000","29,225,000","12,200,000","24,500,000","23,600,000","13,400,000","19,900,000","22,500,000","17,500,000","12,700,000","16,000,000","19,400,000","12,400,000","12,100,000","11,900,000","12,600,000","8,700,000","14,600,000","2,800,000","7,600,000","7,800,000","4,200,000","5,300,000","13,200,000","-3,500,000","4,100,000","3,200,000","17,100,000"
	CashFlowFromContinuingOperatingActivities,"177,192,000","98,299,000","-48,929,000","56,049,000","71,773,000","167,068,000","-95,882,000","191,091,000","132,995,000","227,760,000","-33,575,000","106,121,000","79,901,000","164,738,000","-6,497,000","96,215,000","70,204,000","196,576,000","-21,138,000","64,665,000","11,429,000","104,179,000","4,984,000","136,121,000","129,798,000","194,541,000","-46,549,000","-6,037,000","-5,622,000","224,969,000","-38,063,000","15,897,000","-82,479,000","55,683,000","63,960,000","128,168,000","14,025,000","102,284,000","-26,886,000","39,908,000","-47,928,000","94,660,000","11,621,000","94,443,000","56,766,000","144,365,000","-53,000","56,233,000","-3,746,000","-3,173,000","38,290,000","55,302,000","65,657,000","34,445,000","28,444,000","32,285,000","-13,258,000","31,780,000","13,128,000","41,880,000","30,278,000","23,879,000","-23,318,000","65,336,000","16,550,000","16,393,000","-18,122,000","2,124,000","-40,811,000","50,322,000","22,595,000","1,230,000","-2,140,000","13,053,000","-135,733,000","80,349,000","54,583,000","67,850,000","60,878,000","57,864,000","33,562,000","69,365,000","42,981,000","65,637,000","33,628,000","47,112,000","34,985,000","55,851,000","31,572,000","43,757,000","40,709,000","31,974,000","23,589,000","44,021,000","33,470,000","37,353,000","19,109,000","30,696,000","32,148,000","28,647,000","21,312,000","23,188,000","29,225,000","12,200,000","24,500,000","23,600,000","13,400,000","19,900,000","22,500,000","17,500,000","12,700,000","16,000,000","19,400,000","12,400,000","12,100,000","11,900,000","12,600,000","8,700,000","14,600,000","2,800,000","7,600,000","7,800,000","4,200,000","5,300,000","13,200,000","-3,500,000","4,100,000","3,200,000","17,100,000"
		NetIncomeFromContinuingOperations,"191,204,000","27,135,000","37,819,000","57,413,000","68,837,000","79,488,000","40,818,000","109,345,000","68,377,000","-280,005,000","-107,057,000","39,801,000","42,650,000","56,078,000","61,743,000","43,720,000","38,501,000","52,246,000","177,560,000","25,341,000","36,335,000","53,300,000","21,631,000","29,464,000","38,501,000","49,687,000","21,726,000","24,194,000","40,546,000","49,243,000","22,094,000","9,295,000","8,505,000","38,339,000","22,674,000","21,138,000","25,854,000","51,000,000","36,632,000","28,941,000","36,244,000","71,226,000","30,534,000","28,045,000","10,799,000","44,389,000","30,787,000","26,179,000","24,435,000","36,975,000","25,037,000","24,655,000","27,826,000","35,360,000","21,139,000","16,598,000","23,279,000","24,753,000","15,492,000","15,919,000","19,657,000","29,207,000","19,041,000","17,383,000","20,650,000","21,561,000","14,608,000","8,843,000","16,120,000","18,422,000","13,767,000","10,647,000","15,385,000","12,817,000","10,266,000","8,651,000","8,761,000","8,748,000","8,102,000","6,721,000","6,696,000","5,921,000","2,001,000","-1,961,000","4,967,000","7,329,000","6,348,000","6,706,000","6,929,000","7,278,000","6,240,000","6,108,000","6,575,000","6,679,000","5,738,000","4,906,000","5,554,000","5,286,000","4,646,000","4,805,000","4,633,000","4,312,000","3,493,000","3,800,000","3,900,000","4,200,000","3,200,000","3,300,000","3,300,000","2,900,000","2,500,000","2,600,000","2,700,000","2,200,000","1,900,000","2,000,000","1,400,000","1,700,000","1,400,000","1,600,000","1,100,000","900,000","600,000","500,000","800,000","-1,300,000","900,000","600,000","1,100,000"
		OperatingGainsLosses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"139,000","-617,000","70,000","316,000","-1,422,000","471,000","144,000","145,000","342,000","-1,507,000","-377,000","-331,000","1,041,000","-500,000","-175,000","158,000","-1,411,000","349,000","-288,000","-5,340,000","-496,932,000","494,798,000","235,206,000","-239,837,000","517,712,000","-515,107,000","-7,797,000","-5,344,000","-417,352,000","-4,057,000","105,980,000","-110,313,000","-147,509,000","-80,648,000","-102,091,000","-83,979,000","-77,996,000","-78,109,000","-85,514,000","-85,444,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6,600,000",,,,,,,,,
			GainLossOnSaleOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146,000","81,000","70,000","316,000","-1,159,000","473,000","144,000","145,000","648,000","235,000","139,000","150,000","1,376,000","676,000","231,000","158,000","142,000","532,000","139,000","323,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"34,626,000","8,482,000","11,304,000","7,707,000","7,133,000","7,114,000","19,131,000","24,529,000","24,887,000","25,267,000","25,642,000","25,557,000","1,498,000","52,364,000","25,420,000","24,139,000","22,476,000","22,115,000","21,298,000","20,972,000","19,662,000","20,640,000","20,786,000","20,636,000","20,213,000","20,743,000","20,544,000","19,903,000","19,812,000","19,944,000","22,513,000","25,067,000","23,959,000","14,061,000","14,447,000","14,218,000","14,339,000","14,012,000","-443,441,000","167,307,000","161,306,000","171,611,000","149,754,000","148,958,000","146,191,000","158,661,000","135,941,000","134,467,000","135,515,000","143,609,000","125,660,000","128,044,000","129,047,000","136,620,000","147,793,000","76,701,000","122,102,000","124,797,000","112,645,000","109,872,000","110,480,000","111,877,000","98,819,000","98,161,000","97,958,000","100,643,000","86,863,000","83,544,000","80,919,000","81,805,000","69,973,000","68,474,000","68,821,000","69,919,000","58,754,000","54,532,000","51,064,000","51,047,000","45,794,000","45,370,000","44,237,000","43,639,000","41,845,000","38,225,000","37,415,000","36,063,000","35,049,000","33,802,000","33,092,000","31,166,000","28,963,000","27,563,000","28,807,000","27,413,000","25,819,000","25,426,000","23,818,000","23,027,000","19,778,000","19,027,000","22,116,000","16,566,000","22,593,000","14,600,000","17,200,000","16,300,000","13,500,000","15,400,000","15,500,000","14,400,000","15,000,000","13,900,000","12,100,000","10,800,000","9,600,000","8,500,000","9,700,000","6,500,000","6,700,000","6,500,000","6,500,000","5,900,000","5,300,000","5,200,000","5,100,000","5,200,000","3,600,000","3,400,000","4,700,000"
			DepreciationAndAmortization,"34,626,000","8,482,000","11,304,000","7,707,000","7,133,000","7,114,000","19,131,000","24,529,000","24,887,000","25,267,000","25,642,000","25,557,000","1,498,000","52,364,000","25,420,000","24,139,000","22,476,000","22,115,000","21,298,000","20,972,000","19,662,000","20,640,000","20,786,000","20,636,000","20,213,000","20,743,000","20,544,000","19,903,000","19,812,000","19,944,000","22,513,000","25,067,000","23,959,000","14,061,000","14,447,000","14,218,000","14,339,000","14,012,000","-443,441,000","167,307,000","161,306,000","171,611,000","149,754,000","148,958,000","146,191,000","158,661,000","135,941,000","134,467,000","135,515,000","143,609,000","125,660,000","128,044,000","129,047,000","136,620,000","147,793,000","76,701,000","122,102,000","124,797,000","112,645,000","109,872,000","110,480,000","111,877,000","98,819,000","98,161,000","97,958,000","100,643,000","86,863,000","83,544,000","80,919,000","81,805,000","69,973,000","68,474,000","68,821,000","69,919,000","58,754,000","54,532,000","51,064,000","51,047,000","45,794,000","45,370,000","44,237,000","43,639,000","41,845,000","38,225,000","37,415,000","36,063,000","35,049,000","33,802,000","33,092,000","31,166,000","28,963,000","27,563,000","28,807,000","27,413,000","25,819,000","25,426,000","23,818,000","23,027,000","19,778,000","19,027,000","22,116,000","16,566,000","22,593,000","14,600,000","17,200,000","16,300,000","13,500,000","15,400,000","15,500,000","14,400,000","15,000,000","13,900,000","12,100,000","10,800,000","9,600,000","8,500,000","9,700,000","6,500,000","6,700,000","6,500,000","6,500,000","5,900,000","5,300,000","5,200,000","5,100,000","5,200,000","3,600,000","3,400,000","4,700,000"
				Depreciation,,"8,482,000",,"7,707,000","7,133,000","7,114,000","509,733,000","24,529,000","24,887,000","25,267,000","25,642,000","25,557,000","27,300,000","26,562,000","25,420,000","24,139,000","22,476,000","22,115,000","21,298,000","20,972,000","19,662,000","20,640,000","20,786,000","20,636,000","20,213,000","20,743,000","20,544,000","19,903,000","19,812,000","19,944,000","22,513,000","25,067,000","23,959,000","14,061,000","14,447,000","14,218,000","14,339,000","14,012,000","-443,441,000","167,307,000","161,306,000","171,611,000","149,754,000","148,958,000","146,191,000","158,661,000","135,941,000","134,467,000","135,515,000","143,609,000","125,660,000","128,044,000","129,047,000","136,620,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AmortizationCashFlow,,,,,,,,,,,,,,"25,802,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					AmortizationOfIntangibles,,,,,,,,,,,,,,"25,802,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
