name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020
OperatingCashFlow,"230,708,000","71,969,000","69,704,000","55,372,000","33,663,000","41,290,000","44,466,000","50,935,000"
	CashFlowFromContinuingOperatingActivities,"230,708,000","71,969,000","69,704,000","55,372,000","33,663,000","41,290,000","44,466,000","50,935,000"
		NetIncomeFromContinuingOperations,"237,214,000","61,961,000","69,311,000","56,591,000","49,351,000","45,531,000","33,388,000","28,315,000"
		OperatingGainsLosses,,"18,803,000",,,,,,
		DepreciationAmortizationDepletion,"48,418,000","12,110,000","11,908,000","11,950,000","12,450,000","12,633,000","11,667,000","12,284,000"
			DepreciationAndAmortization,"48,418,000","12,110,000","11,908,000","11,950,000","12,450,000","12,633,000","11,667,000","12,284,000"
				Depreciation,"237,000","75,000","75,000",,,"0",,
				AmortizationCashFlow,"48,181,000","12,035,000","11,833,000","11,863,000","12,450,000","12,633,000","11,667,000","12,284,000"
					AmortizationOfIntangibles,"48,181,000","12,035,000","11,833,000","11,863,000","12,450,000","12,633,000","11,667,000","12,284,000"
		DeferredTax,"-4,778,000","-1,712,000","-4,981,000","2,521,000","-606,000","1,937,000","-1,107,000","-1,107,000"
			DeferredIncomeTax,"-4,778,000","-1,712,000","-4,981,000","2,521,000","-606,000","1,937,000","-1,107,000","-1,107,000"
		AssetImpairmentCharge,,"4,324,000",,,,"0",,
		StockBasedCompensation,"5,032,000","1,696,000","844,000","1,945,000","547,000","627,000","590,000","516,000"
		OtherNonCashItems,"2,286,000","146,000","746,000","704,000","690,000","690,000","677,000","8,183,000"
		ChangeInWorkingCapital,"-80,591,000","-25,359,000","-8,124,000","-18,339,000","-28,769,000","-20,128,000","-749,000","2,744,000"
			ChangeInReceivables,"-34,143,000","-28,135,000","18,504,000","-16,191,000","-8,321,000","-20,394,000","6,080,000","-7,545,000"
				ChangesInAccountReceivables,"-34,143,000","-28,135,000","18,504,000","-16,191,000","-8,321,000","-20,394,000","6,080,000","-7,545,000"
			ChangeInInventory,"-77,758,000","-22,899,000","-28,634,000","-11,313,000","-14,912,000","-8,865,000","-11,754,000","-2,138,000"
			ChangeInPayablesAndAccruedExpense,"34,451,000","24,250,000","3,445,000","11,504,000","-4,748,000","11,764,000","4,194,000","14,641,000"
				ChangeInPayable,"17,612,000","9,838,000","-6,813,000","8,442,000","6,145,000","-5,422,000","10,983,000","1,518,000"
					ChangeInAccountPayable,"17,612,000","9,838,000","-6,813,000","8,442,000","6,145,000","-5,422,000","10,983,000","1,518,000"
				ChangeInAccruedExpense,"16,839,000","14,412,000","10,258,000","3,062,000","-10,893,000","17,186,000","-6,789,000","13,123,000"
