name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997
	CurrentLiabilities,"1,388,062,000","1,733,043,000","2,192,692,000","1,425,978,000","1,102,525,000","1,146,016,000","1,263,358,000","1,322,734,000","1,128,794,000","1,260,953,000","1,199,961,000","1,297,895,000","809,925,000","1,060,624,000","1,197,616,000","741,654,000","1,205,507,000","740,953,000","976,199,000","950,509,000","709,142,000","702,504,000","970,929,000","842,613,000","664,448,000","1,341,285,000","1,073,925,000","926,550,000","775,451,000","704,084,000","1,062,905,000","1,005,753,000","622,796,000","520,552,000","420,390,000","965,108,000","939,903,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PayablesAndAccruedExpenses,"1,043,056,000","1,136,129,000","1,143,625,000","835,204,000","804,718,000","769,274,000","735,405,000","599,402,000","619,721,000","601,090,000","607,294,000","545,121,000","563,583,000","601,701,000","547,027,000","493,111,000","463,248,000","442,029,000","421,698,000","408,965,000","470,006,000","443,088,000","336,620,000","330,541,000","301,843,000","288,701,000","247,553,000","300,862,000","277,752,000","562,084,000","491,905,000","499,753,000","230,555,000","506,552,000","420,390,000","411,108,000","230,025,000","416,253,000","386,394,000","359,964,000","221,130,000","365,331,000","334,098,000","314,185,000","335,371,000","320,387,000","323,718,000","306,539,000","304,202,000","347,385,000","332,318,000","369,416,000","418,916,000","312,761,000",,"292,622,000","274,864,000","253,744,000","201,998,000","195,006,000","183,482,000","173,970,000","114,123,000","113,507,000","105,869,000","84,346,000","73,451,000","74,353,000","64,865,000","62,523,000","52,024,000","64,198,000","56,435,000","54,467,000","60,466,000","57,194,000","58,512,000","50,730,000","50,460,000","52,062,000","56,347,000","47,225,000","269,699,000","45,656,000","30,576,000","30,229,000","28,425,000","28,487,000","30,000,000","24,000,000","23,300,000","24,600,000","20,700,000","16,900,000","14,400,000","12,500,000","10,700,000","9,500,000","6,900,000","4,900,000"
			Payables,"576,786,000","697,263,000","731,625,000","476,222,000","481,101,000","436,003,000","461,320,000","367,342,000","372,975,000","325,272,000","319,485,000","263,681,000","277,762,000","601,701,000","547,027,000","493,111,000","463,248,000","442,029,000","421,698,000","408,965,000","470,006,000","443,088,000","336,620,000","330,541,000","301,843,000","204,896,000","187,704,000","215,093,000","186,642,000","562,084,000","491,905,000","499,753,000","152,457,000","506,552,000","420,390,000","411,108,000","146,921,000","39,468,000","38,357,000","36,962,000","36,579,000","35,287,000","34,068,000","31,172,000","31,114,000","25,554,000","23,683,000","21,709,000","21,686,000","21,665,000","20,005,000","37,701,000","32,105,000","312,761,000",,"292,622,000","274,864,000","253,744,000","201,998,000","195,006,000","183,482,000","173,970,000","114,123,000","113,507,000","105,869,000","84,346,000","73,451,000","74,353,000","64,865,000","62,523,000","52,024,000","64,198,000","56,435,000","54,467,000","60,466,000","57,194,000","58,512,000","50,730,000","50,460,000","52,062,000","56,347,000","47,225,000","269,699,000","45,656,000","30,576,000","30,229,000","28,425,000","28,487,000","30,000,000","24,000,000","23,300,000","24,600,000","20,700,000","16,900,000","14,400,000","12,500,000","10,700,000","9,500,000","6,900,000","4,900,000"
				AccountsPayable,"389,085,000","513,416,000","558,065,000","305,575,000","320,322,000","285,021,000","318,280,000","233,661,000","242,994,000","198,994,000","203,910,000","149,302,000","167,350,000","491,421,000","445,943,000","394,435,000","370,183,000","349,884,000","338,296,000","327,363,000","391,030,000","366,174,000","269,915,000","266,266,000","239,838,000","143,556,000","126,510,000","156,269,000","127,828,000","504,535,000","434,528,000","443,893,000","98,037,000","452,139,000","368,249,000","367,153,000","105,520,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				DividendsPayable,"187,701,000","183,847,000","173,560,000","170,647,000","160,779,000","150,982,000","143,040,000","133,681,000","129,981,000","126,278,000","115,575,000","114,379,000","110,412,000","110,280,000","101,084,000","98,676,000","93,065,000","92,145,000","83,402,000","81,602,000","78,976,000","76,914,000","66,705,000","64,275,000","62,005,000","61,340,000","61,194,000","58,824,000","58,814,000","57,549,000","57,377,000","55,860,000","54,420,000","54,413,000","52,141,000","43,955,000","41,401,000","39,468,000","38,357,000","36,962,000","36,579,000","35,287,000","34,068,000","31,172,000","31,114,000","25,554,000","23,683,000","21,709,000","21,686,000","21,665,000","20,005,000","37,701,000","32,105,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentAccruedExpenses,"466,270,000","438,866,000","412,000,000","358,982,000","323,617,000","333,271,000","274,085,000","232,060,000","246,746,000","275,818,000","287,809,000","281,440,000","285,821,000",,,,,,,,,,,,,"83,805,000","59,849,000","85,769,000","91,110,000",,,,"78,098,000",,,,"83,104,000","376,785,000","348,037,000","323,002,000","184,551,000","330,044,000","300,030,000","283,013,000","304,257,000","294,833,000","300,035,000","284,830,000","282,516,000","325,720,000","312,313,000","331,715,000","386,811,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentProvisions,,,,,"51,100,000","47,070,000","48,102,000","29,551,000","15,551,000","14,037,000","14,155,000","14,633,000","9,878,000","10,343,000","13,195,000","10,519,000","6,997,000","7,397,000","7,457,000","7,961,000","4,279,000","3,095,000","3,636,000","5,727,000","5,777,000","7,828,000","8,912,000","8,984,000","9,108,000",,,,"7,386,000",,,,"9,240,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,,"269,990,000","749,978,000","299,990,000",,"99,991,000","249,989,000","440,000,000","221,000,000","384,000,000","343,000,000","514,000,000",,"208,000,000","413,000,000",,"490,000,000","50,000,000","314,000,000","300,000,000",,"28,000,000","416,000,000","299,000,000","151,000,000","843,000,000","624,000,000","421,000,000","304,000,000","142,000,000","571,000,000","506,000,000","204,000,000","14,000,000",,"554,000,000","566,000,000","413,000,000","379,000,000","167,000,000",,,,,,,"1,446,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"273,000,000",,,,"2,614,000","3,885,000",,,,,,"148,000,000","172,000,000",,,,,,,,
			CurrentDebt,,"269,990,000","749,978,000","299,990,000",,"99,991,000","249,989,000","440,000,000","221,000,000","384,000,000","343,000,000","514,000,000",,"208,000,000","413,000,000",,"490,000,000","50,000,000","314,000,000","300,000,000",,"28,000,000","416,000,000","299,000,000","151,000,000","843,000,000","624,000,000","421,000,000","304,000,000","142,000,000","571,000,000","506,000,000","204,000,000","14,000,000",,"554,000,000","566,000,000","413,000,000","379,000,000","167,000,000",,,,,,,"1,446,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"273,000,000",,,,"2,614,000","3,885,000",,,,,,"148,000,000","172,000,000",,,,,,,,
				CurrentNotesPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"549,794,000","549,783,000","549,536,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LineOfCredit,"0","269,990,000","749,978,000","299,990,000","0","99,991,000","249,989,000","440,000,000","221,000,000","384,000,000","343,000,000","514,000,000","0","208,000,000","413,000,000",,"490,000,000","50,000,000","314,000,000","300,000,000",,"28,000,000","416,000,000","299,000,000","151,000,000","843,000,000","624,000,000","421,000,000","304,000,000","142,000,000","571,000,000","506,000,000","204,000,000","14,000,000",,"554,000,000","566,000,000","413,000,000","379,000,000","167,000,000",,,,,,,"1,446,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherCurrentBorrowings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"273,000,000",,,,"2,614,000","3,885,000",,,,,,"148,000,000","172,000,000",,,,,,,,
		CurrentDeferredLiabilities,"345,006,000","326,924,000","299,089,000","290,784,000","297,807,000","276,751,000","277,964,000","283,332,000","288,073,000","275,863,000","249,667,000","238,774,000","246,342,000","250,923,000","237,589,000","248,543,000","252,259,000","248,924,000","240,501,000","241,544,000","239,136,000","231,416,000","218,309,000","213,072,000","211,605,000","209,584,000","202,372,000","204,688,000","193,699,000",,,,"188,241,000",,,,"143,878,000",,,,"30,493,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredRevenue,"345,006,000","326,924,000","299,089,000","290,784,000","297,807,000","276,751,000","277,964,000","283,332,000","288,073,000","275,863,000","249,667,000","238,774,000","246,342,000","250,923,000","237,589,000","248,543,000","252,259,000","248,924,000","240,501,000","241,544,000","239,136,000","231,416,000","218,309,000","213,072,000","211,605,000","209,584,000","202,372,000","204,688,000","193,699,000",,,,"188,241,000",,,,"143,878,000",,,,"30,493,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentLiabilities,,,,,,,,,,,,"1,699,000","1,143,000","768,000",,,,"103,000","583,000","975,000","1,813,000","3,587,000","7,705,000","10,546,000","4,314,000","8,679,000","3,951,000","3,417,000","909,000",,,,"6,191,000",,,,"20,661,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	TotalNonCurrentLiabilitiesNetMinorityInterest,"11,275,578,000","9,453,080,000","9,393,905,000","9,411,055,000","9,349,859,000","8,238,084,000","8,312,193,000","7,677,398,000","7,658,876,000","6,963,072,000","6,894,573,000","6,330,106,000","6,315,367,000","5,509,618,000","5,494,566,000","5,820,401,000","4,882,342,000","4,879,831,000","4,664,313,000","4,640,667,000","4,713,157,000","4,270,106,000","4,030,051,000","3,941,628,000","3,952,708,000","3,620,881,000","3,611,847,000","3,681,819,000","3,451,027,000","3,359,115,000","2,763,861,000","2,745,781,000","2,928,027,000","2,856,843,000","2,959,424,000","2,630,530,000","2,707,155,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		LongTermProvisions,"65,532,000","59,797,000","58,729,000","58,164,000","51,100,000","47,070,000","48,102,000","29,551,000","15,551,000","14,037,000","14,155,000","14,633,000","9,878,000","10,343,000","13,195,000","10,519,000","6,997,000","7,397,000","7,457,000","7,961,000","4,279,000","3,095,000","3,636,000","5,727,000","5,777,000","7,828,000","8,912,000","8,984,000","9,108,000",,,,"7,386,000",,,,"9,240,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		LongTermDebtAndCapitalLeaseObligation,"10,709,065,000","8,956,621,000","8,885,147,000","8,912,914,000","8,885,966,000","7,809,045,000","7,899,227,000","7,374,980,000","7,377,308,000","6,665,287,000","6,665,297,000","6,085,790,000","6,088,104,000","5,270,255,000","5,271,004,000","5,614,105,000","4,720,798,000","4,714,807,000","4,503,040,000","4,475,385,000","4,430,686,000","4,136,025,000","3,913,094,000","3,792,499,000","3,814,795,000","3,471,232,000","3,468,966,000","3,482,926,000","3,374,579,000","3,359,115,000","2,763,861,000","2,745,781,000","2,857,061,000","2,856,843,000","2,959,424,000","2,630,530,000","2,615,949,000","2,619,144,000","2,619,760,000","2,622,487,000","2,779,264,000","2,659,366,000","2,553,329,000","2,669,466,000","2,584,162,000","2,519,463,000","1,238,411,000","2,762,814,000","2,746,946,000","2,666,096,000","2,826,584,000","2,829,120,000","2,966,963,000","2,804,551,000","2,977,862,000","2,625,852,000","2,787,904,000","2,502,832,000","2,274,269,000","2,176,594,000","2,024,866,000","1,721,348,000","1,305,103,000","1,544,430,000","1,406,666,000","1,271,698,000","1,301,934,000","1,217,917,000","1,186,946,000","847,046,000","684,486,000","718,898,000","709,007,000","655,316,000","681,812,000","666,405,000","614,878,000","541,976,000","584,121,000","246,272,000","573,161,000","552,697,000","274,000,000","457,764,000","427,371,000","411,613,000","391,658,000","369,874,000","350,500,000","332,600,000","128,000,000","127,200,000","309,800,000","258,900,000","206,600,000","192,700,000","70,800,000","54,700,000","55,200,000","115,300,000"
			LongTermDebt,"10,303,247,000","8,521,876,000","8,513,609,000","8,541,009,000","8,540,918,000","7,463,295,000","7,573,182,000","7,083,270,000","7,084,135,000","6,393,479,000","6,394,683,000","5,842,205,000","5,843,503,000","5,270,255,000","5,271,004,000","5,614,105,000","4,720,798,000","4,714,807,000","4,503,040,000","4,475,385,000","4,430,686,000","4,136,025,000","3,913,094,000","3,792,499,000","3,814,795,000","3,471,232,000","3,468,966,000","3,482,926,000","3,374,579,000","3,359,115,000","2,763,861,000","2,745,781,000","2,857,061,000","2,856,843,000","2,959,424,000","2,630,530,000","2,615,949,000","2,619,144,000","2,619,760,000","2,622,487,000","2,779,264,000","2,659,366,000","2,553,329,000","2,669,466,000","2,584,162,000","2,519,463,000","1,238,411,000","2,762,814,000","2,746,946,000","2,666,096,000","2,826,584,000","2,829,120,000","2,966,963,000","2,804,551,000","2,693,333,000","2,625,852,000","2,787,904,000","2,502,832,000","2,274,269,000","2,176,594,000","2,024,866,000","1,721,348,000","1,305,103,000","1,544,430,000","1,406,666,000","1,271,698,000","1,301,934,000","1,217,917,000","1,186,946,000","847,046,000","684,486,000","718,898,000","709,007,000","655,316,000","681,812,000","666,405,000","614,878,000","541,976,000","584,121,000","246,272,000","573,161,000","552,697,000","274,000,000","457,764,000","427,371,000","411,613,000","391,658,000","369,874,000","350,500,000","332,600,000","128,000,000","127,200,000","309,800,000","258,900,000","206,600,000","192,700,000","70,800,000","54,700,000","55,200,000","115,300,000"
			LongTermCapitalLeaseObligation,"405,818,000","434,745,000","371,538,000","371,905,000","345,048,000","345,750,000","326,045,000","291,710,000","293,173,000","271,808,000","270,614,000","243,585,000","244,601,000","134,808,000","128,011,000","123,402,000","85,101,000","88,184,000","92,388,000","90,469,000","87,648,000","59,509,000","22,940,000","24,986,000","26,018,000","27,072,000","28,135,000","29,198,000","8,810,000",,,,"11,405,000",,,,"14,721,000",,,,,,,,,,,,,,,,,,"284,529,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"18,068,000","12,384,000","12,324,000","11,895,000","11,434,000","4,495,000","3,922,000","3,632,000","3,243,000","2,897,000","2,932,000","2,424,000","2,100,000","29,547,000","28,977,000","28,367,000","28,121,000","27,953,000","27,747,000","29,033,000","27,878,000","34,426,000","34,783,000","26,261,000","27,664,000","27,300,000","27,780,000","26,722,000","36,231,000",,,,"35,134,000",,,,"34,414,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentDeferredRevenue,,,,,"297,807,000","276,751,000","277,964,000","283,332,000","288,073,000","275,863,000","249,667,000","238,774,000","246,342,000","250,923,000","237,589,000","248,543,000","252,259,000","248,924,000","240,501,000","241,544,000","239,136,000","231,416,000","218,309,000","213,072,000","211,605,000","209,584,000","202,372,000","204,688,000","193,699,000",,,,"188,241,000",,,,"143,878,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DerivativeProductLiabilities,,,,,,,,,,"0","0","1,699,000","1,143,000","768,000","0",,,"103,000","583,000","975,000","1,813,000","3,587,000","7,705,000","10,546,000","4,314,000","8,679,000","3,951,000","3,417,000","909,000",,,,"6,191,000",,,,"20,661,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PreferredSecuritiesOutsideStockEquity,,,"11,681,000","11,567,000","11,454,000","11,342,000","11,232,000","12,122,000","12,013,000","12,300,000","12,099,000","10,994,000","10,889,000","10,786,000","10,771,000","10,861,000","10,212,000","11,509,000","11,418,000","11,410,000","130,000,000","11,307,000","9,012,000","14,218,000","14,218,000","14,218,000","14,248,000","14,282,000","14,315,000","14,348,000","14,381,000","14,413,000","14,444,000","14,475,000","14,505,000","14,534,000","14,564,000","0","0","129,638,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,"482,913,000","424,278,000","437,705,000","428,082,000","401,359,000","377,474,000","360,942,000","269,235,000","262,774,000","280,851,000","212,189,000","225,560,000","214,142,000","198,705,000","181,390,000","167,410,000","126,426,000","129,571,000","125,486,000","127,313,000","118,501,000","92,973,000","70,833,000","106,595,000","100,158,000","105,842,000","102,238,000","159,770,000","30,200,000",,,,"22,255,000",,,,"26,891,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalEquityGrossMinorityInterest,"20,180,616,000","19,033,250,000","16,972,121,000","16,181,817,000","14,781,962,000","13,443,778,000","12,335,120,000","11,068,976,000","10,914,265,000","10,166,478,000","8,963,620,000","8,411,469,000","8,354,914,000","7,894,714,000","7,413,384,000","7,000,135,000","6,733,347,000","6,483,169,000","5,904,811,000","5,654,491,000","5,446,327,000","5,382,278,000","4,292,921,000","4,187,291,000","4,293,964,000","3,775,178,000","3,839,119,000","3,796,852,000","3,909,558,000","3,957,115,000","3,988,883,000","4,004,505,000","3,978,941,000","3,980,974,000","3,999,475,000","3,495,281,000","3,503,058,000","3,516,620,000","3,456,585,000","3,439,002,000","3,432,893,000","3,430,859,000","3,455,857,000","2,999,692,000","2,986,328,000","2,892,830,000","2,557,030,000","5,468,534,000","2,364,638,000","5,393,337,000","5,286,653,000","2,003,758,000","1,670,196,000","1,815,828,000","1,825,746,000","1,766,571,000","1,579,326,000","1,550,427,000","1,370,619,000","1,350,131,000","1,409,129,000","1,410,524,000","1,157,413,000","853,188,000","849,915,000","840,755,000","716,311,000","711,941,000","620,473,000","614,110,000","604,646,000","511,724,000","507,135,000","501,362,000","489,473,000","487,692,000","485,853,000","486,619,000","407,173,000","406,652,000","332,638,000","328,866,000","335,862,000","314,076,000","319,152,000","324,092,000","279,543,000","262,914,000","262,600,000","263,500,000","262,960,000","226,100,000","199,800,000","200,400,000","199,900,000","167,000,000","166,900,000","167,300,000","168,100,000","38,300,000"
	StockholdersEquity,"16,929,981,000","16,189,542,000","14,723,238,000","14,191,022,000","12,990,406,000","11,725,712,000","10,701,814,000","9,431,440,000","9,322,586,000","8,865,826,000","7,790,232,000","7,629,020,000","7,566,577,000","7,341,965,000","6,872,783,000","6,460,461,000","6,194,597,000","5,949,666,000","5,406,970,000","5,157,164,000","4,952,431,000","4,895,796,000","3,910,078,000","3,865,720,000","3,975,087,000","3,759,162,000","3,822,876,000","3,780,548,000","3,828,439,000","3,875,198,000","3,906,802,000","3,922,736,000","3,916,789,000","3,919,028,000","3,937,622,000","3,433,603,000","3,441,851,000","3,455,890,000","3,396,521,000","3,379,770,000","3,374,301,000","3,373,494,000","3,398,583,000","2,942,332,000","2,928,825,000","2,851,204,000","2,498,348,000","5,427,442,000","2,323,408,000","5,352,047,000","5,245,666,000","1,962,854,000","1,670,196,000","1,740,708,000","1,750,958,000","1,691,714,000","1,503,820,000","1,490,708,000","1,312,190,000","1,291,661,000","1,351,652,000","1,353,135,000","1,137,237,000","832,990,000","829,800,000","820,623,000","716,311,000","711,941,000","620,473,000","614,110,000","604,646,000","511,724,000","507,135,000","501,362,000","489,473,000","487,692,000","485,853,000","486,619,000","407,173,000","406,652,000","332,638,000","328,866,000","335,862,000","314,076,000","319,152,000","324,092,000","279,543,000","262,914,000","262,600,000","263,500,000","262,960,000","226,100,000","199,800,000","200,400,000","199,900,000","167,000,000","166,900,000","167,300,000","168,100,000","38,300,000"
		CapitalStock,"1,614,000","1,580,000","1,532,000","1,507,000","1,457,000","1,367,000","1,333,000","1,246,000","1,243,000","1,208,000","58,593,000","58,581,000","58,573,000","65,446,000","75,444,000","75,419,000","75,393,000","75,384,000","75,329,000","75,307,000","75,285,000","217,791,000","292,560,000","344,593,000","367,888,000","367,881,000","367,880,000","367,879,000","367,878,000","380,714,000","380,713,000","380,712,000","380,712,000","380,711,000","380,710,000","380,633,000","380,632,000","380,632,000","380,622,000","380,616,000","380,254,000","380,252,000","380,252,000","380,189,000","380,188,000","380,187,000","380,134,000","380,077,000","380,076,000","380,075,000","380,028,000","380,028,000","379,957,000","379,956,000","379,956,000","349,955,000","129,954,000","129,950,000","129,930,000","129,929,000","187,428,000","187,428,000","187,402,000","187,364,000","187,362,000","187,362,000","187,350,000","187,349,000","187,334,000","187,333,000","187,332,000","96,282,000","96,281,000","96,280,000","96,279,000","96,278,000","96,278,000","96,278,000","96,257,000","96,256,000","38,751,000","38,751,000","38,750,000","38,745,000","38,743,000","38,743,000","38,732,000","38,726,000","38,700,000","38,700,000","38,724,000","100,000","100,000","100,000","100,000",,,,,"26,000,000"
			PreferredStock,,,,,,,,"0",,"0","57,461,000","57,461,000","57,461,000","64,336,000","74,386,000","74,386,000","74,386,000","74,386,000","74,386,000","74,386,000","74,386,000","216,914,000","291,792,000","343,864,000","367,163,000","367,163,000","367,163,000","367,163,000","367,163,000","380,000,000","380,000,000","380,000,000","380,000,000","380,000,000","380,000,000","380,000,000","380,000,000","380,000,000","380,000,000","380,000,000","379,638,000","379,638,000","379,638,000","379,638,000","379,638,000","379,638,000","379,638,000","379,638,000","379,638,000","379,638,000","379,638,000","379,638,000","379,638,000","379,638,000","379,638,000","349,638,000","129,638,000","129,638,000","129,638,000","129,638,000","187,138,000","187,138,000","187,138,000","187,138,000","187,138,000","187,138,000","187,138,000","187,138,000","187,138,000","187,138,000","187,138,000","96,088,000","96,088,000","96,088,000","96,088,000","96,088,000","96,088,000","96,088,000","96,088,000","96,088,000","38,588,000","38,588,000","38,588,000","38,588,000","38,588,000","38,588,000","38,588,000","38,588,000","38,600,000","38,600,000","38,588,000",,,,,,,,,"26,000,000"
			CommonStock,"1,614,000","1,580,000","1,532,000","1,507,000","1,457,000","1,367,000","1,333,000","1,246,000","1,243,000","1,208,000","1,132,000","1,120,000","1,112,000","1,110,000","1,058,000","1,033,000","1,007,000","998,000","943,000","921,000","899,000","877,000","768,000","729,000","725,000","718,000","717,000","716,000","715,000","714,000","713,000","712,000","712,000","711,000","710,000","633,000","632,000","632,000","622,000","616,000","616,000","614,000","614,000","551,000","550,000","549,000","496,000","439,000","438,000","437,000","390,000","390,000","319,000","318,000","318,000","317,000","316,000","312,000","292,000","291,000","290,000","290,000","264,000","226,000","224,000","224,000","212,000","211,000","196,000","195,000","194,000","194,000","193,000","192,000","191,000","190,000","190,000","190,000","169,000","168,000","163,000","163,000","162,000","157,000","155,000","155,000","144,000","138,000","100,000","100,000","136,000","100,000","100,000","100,000","100,000",,,,,
		AdditionalPaidInCapital,"16,934,094,000","16,195,256,000","14,727,735,000","14,194,023,000","12,994,748,000","11,730,970,000","10,711,119,000","9,443,274,000","9,336,949,000","8,874,367,000","7,743,188,000","7,581,573,000","7,518,716,000","7,286,954,000","6,801,150,000","6,387,527,000","6,117,976,000","5,824,258,000","5,287,777,000","5,059,180,000","4,855,686,000","4,672,650,000","3,649,263,000","3,529,660,000","3,558,008,000","3,356,043,000","3,371,016,000","3,383,456,000","3,461,189,000","3,523,195,000","3,542,334,000","3,560,453,000","3,572,281,000","3,578,343,000","3,596,477,000","3,075,860,000","3,086,052,000","3,094,987,000","3,053,269,000","3,022,242,000","3,028,558,000","3,025,444,000","3,024,603,000","2,568,976,000","2,566,238,000","2,504,365,000","2,158,591,000","1,987,512,000","1,977,062,000","1,961,421,000","1,718,737,000","1,662,694,000","1,377,448,000","1,377,280,000","1,375,633,000","1,374,451,000","1,365,773,000","1,334,417,000","1,146,101,000","1,142,437,000","1,139,629,000","1,140,088,000","909,739,000","609,120,000","607,405,000","604,357,000","520,261,000","512,996,000","421,835,000","413,569,000","410,932,000","414,317,000","409,926,000","415,313,000","402,659,000","400,851,000","399,831,000","402,041,000","318,101,000","316,945,000","301,818,000","299,265,000","299,860,000","281,693,000","278,868,000","278,646,000","240,811,000","224,188,000","225,200,000","224,800,000","224,236,000","225,947,000","199,600,000","200,300,000","199,800,000","169,173,000","173,700,000","178,297,000","184,600,000","15,700,000"
		RetainedEarnings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","360,000","734,000",,,,,,,,,,,,,,,,,,,,,,"93,000","2,322,000","5,267,000","6,735,000","7,826,000","10,120,000","8,635,000",,,,,,,,,,,,,,,,,,,,,,,"-2,300,000","-6,900,000","-11,100,000","-16,600,000","-3,400,000"
		GainsLossesNotAffectingRetainedEarnings,"-5,727,000","-7,294,000","-6,029,000","-4,508,000","-5,799,000","-6,625,000","-10,638,000","-13,080,000","-15,606,000","-9,749,000","-11,549,000","-11,134,000","-10,712,000","-10,435,000","-3,811,000","-2,485,000","1,228,000","50,024,000","43,864,000","22,677,000","21,460,000","5,355,000","-31,745,000","-8,533,000","49,191,000","35,238,000","83,980,000","29,213,000","-628,000","-28,711,000","-16,245,000","-18,429,000","-36,204,000","-40,026,000","-39,565,000","-22,890,000","-24,833,000","-19,729,000","-37,370,000","-23,088,000","-34,511,000","-32,202,000","-6,272,000","-7,193,000","-18,335,000","-33,348,000","-40,377,000","-26,990,000","-33,730,000","-44,162,000","-53,013,000","-79,868,000","-87,209,000","-16,528,000","-4,631,000","-32,692,000","8,093,000","26,341,000","36,159,000","19,295,000","24,595,000","25,619,000","40,096,000","36,506,000","35,033,000","28,904,000","8,607,000","9,274,000","6,037,000","6,473,000","-1,444,000","-8,995,000","-7,706,000","-10,231,000","-9,465,000","-9,437,000","-10,256,000","-11,700,000","-7,185,000","-6,549,000","-7,931,000","-9,150,000","-2,748,000","-6,362,000","1,541,000","6,703,000",,,"-1,300,000",,,,,,,,,,,
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,855,795,000",,"3,086,843,000",,"3,054,713,000","3,199,914,000",,,,,,,,,,,,,,,,,,,,,,"-1,000",,,,,,,,,,,,,,,,,,,"53,000","100,000",,,"127,000","100,000","103,000","100,000",
