name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018
TotalRevenue,"107,443,000","28,021,000","28,265,000","24,701,000","26,456,000","22,053,000","21,134,000","20,067,000","15,094,000","18,933,000","18,633,000","17,026,000","14,928,000","12,766,000","11,470,000","9,614,000","7,767,000","5,706,000"
	OperatingRevenue,"107,443,000","28,021,000","28,265,000","24,701,000","26,456,000","22,053,000","21,134,000","20,067,000","15,094,000","18,933,000","18,633,000","17,026,000","14,928,000","12,766,000","11,470,000","9,614,000","7,767,000","5,706,000"
CostOfRevenue,"28,485,000","8,577,000","7,233,000","6,076,000","6,598,000","5,538,000","5,217,000","5,488,000","5,336,000","5,250,000","4,721,000","4,170,000","3,697,000","3,339,000","3,667,000","2,882,000","2,391,000","1,934,000"
GrossProfit,"78,958,000","19,444,000","21,032,000","18,625,000","19,858,000","16,515,000","15,917,000","14,579,000","9,758,000","13,683,000","13,912,000","12,856,000","11,231,000","9,427,000","7,803,000","6,732,000","5,376,000","3,772,000"
OperatingExpense,"132,217,000","35,398,000","35,094,000","31,916,000","29,810,000","26,678,000","30,911,000","23,913,000","19,151,000","22,823,000","21,420,000","20,251,000","17,248,000","16,573,000","15,102,000","11,415,000","10,142,000","8,419,000"
	SellingGeneralAndAdministration,"102,468,000","27,275,000","27,595,000","25,049,000","22,549,000","21,194,000","20,872,000","19,202,000","15,758,000","19,692,000","18,156,000","17,064,000","14,135,000","13,866,000","11,712,000","8,973,000","7,816,000","6,319,000"
	ResearchAndDevelopment,"29,749,000","8,123,000","7,499,000","6,867,000","7,261,000","5,484,000","10,039,000","4,711,000","3,393,000","3,131,000","3,264,000","3,187,000","3,113,000","2,707,000","3,390,000","2,442,000","2,326,000","2,100,000"
OperatingIncome,"-53,259,000","-15,954,000","-14,062,000","-13,291,000","-9,952,000","-10,163,000","-14,994,000","-9,334,000","-9,393,000","-9,140,000","-7,508,000","-7,395,000","-6,017,000","-7,146,000","-7,299,000","-4,683,000","-4,766,000","-4,647,000"
NetNonOperatingInterestIncomeExpense,"-2,401,000","-609,000","-619,000","-591,000","-581,000","-528,000","-638,000","-966,000","-904,000","-798,000","-775,000","-611,000","-609,000","-1,300,000","-1,172,000","-1,037,000","-987,000","-976,000"
	InterestIncomeNonOperating,"115,000","12,000","15,000","42,000","47,000","95,000","153,000","249,000","299,000","404,000","441,000","565,000","598,000","52,000","124,000","28,000","24,000","13,000"
