name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003
			ChangeInOtherCurrentAssets,,,"405,000","-4,445,000","-47,000","-985,000","-2,723,000","301,000","-175,000",,,,,,,,,,,,,"-9,863,000","32,472,000","-1,795,000","-2,649,000","9,405,000","2,591,000","-2,032,000","-1,140,000","913,000","199,497",,
			ChangeInOtherCurrentLiabilities,"-881,000","-431,000","-596,000","-36,000","182,000","363,000",,,,,"-40,316,000","-8,696,000","-11,681,000","5,918,000","7,251,000","1,522,000","-5,619,000","-2,871,000","-796,000","-5,989,000","5,918,000","-6,841,000","6,547,000","1,577,000","174,000","-10,870,000","1,021,000","3,561,000","2,782,000","-5,869,000","-178,898",,
			ChangeInOtherWorkingCapital,"-9,642,000","-12,027,000","3,819,000","2,435,000","-3,869,000","7,661,000","-1,026,000","-1,170,000","566,000","6,962,000","51,987,000","-4,014,000","-55,502,000","65,025,000","1,067,000","2,055,000","-351,000","-4,718,000","7,887,000","2,275,000","487,000",,,,,,,,,,,,"632,000"
	CashFromDiscontinuedOperatingActivities,,,,,,,"0","0","0","-4,241,000","4,241,000","-2,725,000","3,479,000",,,,,,,,,,,,,,,,,,,,
InvestingCashFlow,"-86,772,000","-26,472,000","-47,435,000","-5,989,000","-6,876,000","-12,127,000","-5,657,000","-6,304,000","-24,076,000","-7,911,000","-8,008,000","-21,270,000","-55,409,000","137,666,000","-10,390,000","-15,567,000","-33,449,000","-14,153,000","-12,304,000","-24,138,000","-13,533,000","-120,225,000","-7,382,000","-21,328,000","-5,146,000","-10,233,000","-6,503,000","-37,918,000","-8,308,000","-1,792,000","-9,811,609","-160,391","-1,222,000"
	CashFlowFromContinuingInvestingActivities,"-86,772,000","-26,472,000","-47,435,000","-5,989,000","-6,876,000","-12,127,000","-5,657,000","-6,304,000","-24,076,000","-7,911,000","-8,008,000","-23,270,000","-55,130,000","113,347,000","-10,390,000","-15,567,000","-33,449,000","-14,153,000","-12,304,000","-24,138,000","-13,533,000","-120,225,000","-7,382,000","-21,328,000","-5,146,000","-10,233,000","-6,503,000","-37,918,000","-8,308,000","-1,792,000","-9,811,609","-160,391","-1,222,000"
		CapitalExpenditureReported,"-17,592,000","-4,643,000","-4,519,000","-4,484,000","-3,946,000","-3,536,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetPPEPurchaseAndSale,"-8,779,000","-2,909,000","-1,570,000","-1,902,000","-2,398,000","-1,443,000","-4,691,000","-4,812,000","-5,014,000","-6,593,000","-4,766,000","-8,258,000","-11,313,000","-8,813,000","-9,585,000","-11,652,000","-10,301,000","-10,958,000","-7,353,000","-9,958,000","-4,962,000","-8,353,000","-5,739,000","-2,994,000","-2,016,000","-2,903,000","-1,432,000","-1,679,000","-737,000","583,000","-1,196,847","-621,153","-632,000"
			PurchaseOfPPE,"-8,779,000","-2,909,000","-1,570,000","-1,902,000","-2,398,000","-1,443,000","-4,691,000","-4,812,000","-5,014,000","-6,593,000","-4,766,000","-8,258,000","-11,313,000","-8,813,000","-9,585,000","-11,652,000","-10,301,000","-10,958,000","-7,353,000","-9,958,000","-4,962,000","-8,353,000","-5,739,000","-2,994,000","-2,016,000","-2,903,000","-1,432,000","-1,333,000","-1,083,000","583,000","-1,196,847","-621,153","-632,000"
			SaleOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"346,000",,,,
		NetIntangiblesPurchaseAndSale,,,,,"-3,946,000","-3,536,000","-1,016,000","-1,020,000","-919,000",,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfIntangibles,,,,,"-3,946,000","-3,536,000","-1,016,000","-1,020,000","-919,000",,,,,,,,,,,,,,,,,,,,,,,,
		NetBusinessPurchaseAndSale,"-60,266,000","-18,920,000","-41,346,000","0","0","-7,588,000","0","-1,322,000","-18,143,000","158,000","-39,000","-15,012,000","-44,148,000","-5,904,000","-685,000","-3,915,000","-23,268,000","-3,195,000","-4,951,000","-14,880,000","-7,871,000","-122,564,000","-10,246,000","-18,295,000","-2,500,000","-11,697,000","-2,563,000","-37,167,000","-7,028,000",,,,"0"
			PurchaseOfBusiness,"-60,266,000","-18,920,000","-41,346,000","0","0","-7,588,000","0","-1,322,000","-18,143,000",,,,,,,,,,,,,,,,,,,,,,,,"0"
		NetInvestmentPurchaseAndSale,"-135,000","0","0","397,000","-532,000","440,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetOtherInvestingChanges,,,,,,,"50,000",,,,"-3,203,000","0","331,000",,,"0","120,000",,,,"-700,000","10,692,000","8,603,000","-39,000","-630,000","4,367,000","-2,508,000","928,000","-543,000","8,555,000","-8,614,762","460,762","-590,000"
	CashFromDiscontinuedInvestingActivities,,,,,,,"0","0","0","0","0","2,000,000","-279,000",,,,,,,,,,,,,,,,,,,,
FinancingCashFlow,"114,570,000","-40,000","-524,000","-3,497,000","118,631,000","-50,762,000","-16,978,000","-17,027,000","17,521,000","-17,391,000","-23,139,000","-31,642,000","75,223,000","-139,187,000","-24,538,000","-16,888,000","12,730,000","-16,417,000","-11,864,000","14,125,000","-11,441,000","99,944,000","-21,623,000","15,354,000","6,482,000","-2,605,000","-253,000","35,358,000","8,436,000","1,370,000","4,993,875","3,358,125","596,000"
	CashFlowFromContinuingFinancingActivities,"114,570,000","-40,000","-524,000","-3,497,000","118,631,000","-50,762,000","-16,978,000","-17,027,000","17,521,000","-17,391,000","-23,139,000","-31,642,000","75,223,000","-139,187,000","-24,538,000","-16,888,000","12,730,000","-16,417,000","-11,864,000","14,125,000","-11,441,000","99,944,000","-21,623,000","15,354,000","6,482,000","-2,605,000","-253,000","35,358,000","8,436,000","1,370,000","4,993,875","3,358,125","596,000"
		NetIssuancePaymentsOfDebt,"-201,431,000","-238,000","-366,000","-361,000","-200,466,000","-49,505,000","-16,657,000","-17,162,000","22,419,000","-17,544,000","-23,162,000","-33,904,000","71,871,000","-138,629,000","-24,279,000","-16,976,000","8,086,000","-14,351,000","-12,415,000","13,429,000","-12,110,000","54,390,000","-1,794,000","14,851,000","5,764,000","-2,800,000","-331,000","32,017,000","8,346,000","1,037,000","4,978,959","-1,087,959","-227,000"
			NetLongTermDebtIssuance,"-1,431,000","-238,000","-366,000","-361,000","1,460,000","-2,385,000","-16,657,000","-17,162,000","22,419,000",,,,,,,,,,,,,,,,,,,,,,,,"-227,000"
				LongTermDebtIssuance,,,,,"0","261,413,000","464,000","5,396,000","45,000,000",,,,,,,,,,,,,,,,,,,,,,,,"0"
				LongTermDebtPayments,"-1,431,000","-238,000","-366,000","-361,000","1,460,000","-2,385,000","-17,121,000","-22,558,000","-22,581,000",,,,,,,,,,,,,,,,,,,,,,,,"-227,000"
			NetShortTermDebtIssuance,"-200,000,000","0","0","0","-201,926,000","-47,120,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
				ShortTermDebtIssuance,"0","0","0","0","0","261,413,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
				ShortTermDebtPayments,"-200,000,000","0","0","0","-201,926,000","-308,533,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetCommonStockIssuance,,,"0","0",,,,,,,"201,000","2,511,000","1,854,000","281,000","412,000","1,117,000","1,950,000","547,000","551,000","696,000","669,000","3,876,000","2,506,000","503,000","718,000","195,000","78,000","3,341,000","90,000","333,000","14,445",,
			CommonStockIssuance,,,"0","0",,,,,,,"201,000","2,511,000","1,854,000","281,000","412,000","1,117,000","1,950,000","547,000","551,000","696,000","669,000","3,876,000","2,506,000","503,000","718,000","195,000","78,000","3,341,000","90,000","333,000","14,445",,
		CashDividendsPaid,,,"0","0","-313,000","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,
		ProceedsFromStockOptionExercised,"602,000","547,000","200,000",,,,"830,000","-175,000","175,000",,,,,,,,,,,,,,,,,,,,,,,,
		NetOtherFinancingCharges,"-4,847,000","-349,000","-358,000","-2,991,000","-1,149,000","-1,257,000","-1,151,000","310,000","-5,073,000","0","-178,000","-249,000","1,498,000","3,091,000","-671,000","-1,029,000","2,694,000",,,,,"41,678,000",,,,,,,,"0","471","4,445,529","823,000"
EndCashPosition,"307,829,000","307,919,000","292,790,000","275,688,000","257,278,000","113,484,000","57,784,000","60,478,000","59,246,000","52,361,000","45,490,000","41,588,000","61,108,000","76,600,000","33,674,000","29,824,000","36,305,000","31,941,000","31,116,000","19,118,000","24,799,000","28,380,000","17,438,000","4,071,000","8,282,000","7,637,000","5,803,000","6,065,000","7,480,000","5,637,000","7,407,000","12,194,314","6,681,000"
	ChangesInCash,"194,345,000","15,071,000","16,858,000","18,276,000","144,140,000","-39,176,000","-2,792,000","912,000","6,378,000","7,751,000","4,404,000","-19,451,000","-15,415,000","43,275,000","3,718,000","-6,378,000","4,358,000","831,000","12,017,000","-5,690,000","-3,579,000","10,942,000","11,004,000","-4,225,000","661,000","1,772,000","-262,000","-1,415,000","1,843,000","-1,770,000","-4,787,206","5,513,206","167,000"
	EffectOfExchangeRateChanges,"90,000","58,000","244,000","134,000","-346,000","-310,000","98,000","320,000","507,000","-340,000","-502,000","-570,000","424,000","30,000","132,000","-103,000","6,000","-6,000","-19,000","9,000","-2,000","0","4,000","14,000","-16,000",,,,,,,,
	BeginningCashPosition,"113,484,000","292,790,000","275,688,000","257,278,000","113,484,000","152,970,000","60,478,000","59,246,000","52,361,000","45,490,000","41,588,000","61,108,000","76,099,000","33,674,000","29,824,000","36,305,000","31,941,000","31,116,000","19,118,000","24,799,000","28,380,000","17,438,000","4,071,000","8,282,000","7,637,000","5,803,000","6,065,000","7,480,000","5,637,000","7,407,000","12,194,314","6,681,000","6,514,000"
IncomeTaxPaidSupplementalData,"11,776,000","1,713,000","4,292,000","2,333,000","3,438,000","298,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
InterestPaidSupplementalData,"20,650,000","4,774,000","4,667,000","4,641,000","6,568,000","7,153,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
CapitalExpenditure,"-26,371,000","-7,552,000","-6,089,000","-6,386,000","-6,344,000","-4,979,000","-5,707,000","-5,832,000","-5,933,000","-10,941,000","-4,766,000","-8,258,000","-11,313,000","-8,813,000","-9,585,000","-11,652,000","-10,301,000","-10,958,000","-7,353,000","-9,958,000","-4,962,000","-8,353,000","-5,739,000","-2,994,000","-2,016,000","-2,903,000","-1,432,000","-1,333,000","-1,083,000",,"-1,196,847","-621,153","-632,000"
IssuanceOfCapitalStock,,,"0","0",,,,,,,"201,000","2,511,000","1,854,000","281,000","412,000","1,117,000","1,950,000","547,000","551,000","696,000","669,000","3,876,000","2,506,000","503,000","718,000","195,000","78,000","3,341,000","90,000","333,000","14,445",,
IssuanceOfDebt,"0","0","0","0","0","261,413,000","464,000","5,396,000","45,000,000",,,,,,,,,,,,,,,,,,,,,,,,"0"
RepaymentOfDebt,"-201,431,000","-238,000","-366,000","-361,000","-200,466,000","-310,918,000","-17,121,000","-22,558,000","-22,581,000",,,,,,,,,,,,,,,,,,,,,,,,"-227,000"
FreeCashFlow,"140,176,000","34,031,000","58,728,000","21,376,000","26,041,000","18,734,000","14,136,000","18,411,000","7,000,000","21,572,000","30,785,000","25,203,000","-46,542,000","35,983,000","29,061,000","14,425,000","14,776,000","20,443,000","28,832,000","-5,635,000","16,433,000","22,870,000","34,270,000","-1,245,000","-2,691,000","11,707,000","5,062,000","-188,000","632,000","-765,000","-1,166,319","1,694,319","161,000"
