name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007
BasicAverageShares,,"96,226,000",,"84,026,000","76,064,000","65,964,000",,"64,724,000","63,741,000","58,884,000",,"59,077,000","59,654,000","53,630,000",,"42,047,000","41,912,000","41,887,000",,"41,288,000","36,782,000","36,724,000",,"36,703,000","36,693,000","36,683,000",,"43,561,000","43,916,500","44,118,125",,"44,649,500","44,638,875","44,687,000",,"46,352,250","46,573,875","42,241,875",,"33,665,625","22,596,625","16,862,875",,"9,795,006","6,657,365","3,299,829",,"926,756","393,295","288,006",,"2,968,750","2,968,750","2,968,750",,"2,968,750","3,906,250","3,906,250",,"898,437"
DilutedAverageShares,,"96,226,000",,"84,927,000","76,064,000","67,018,000",,"65,272,000","64,340,000","58,884,000",,"59,077,000","59,654,000","53,630,000",,"42,435,000","42,328,000","42,331,000",,"41,296,000","36,798,000","36,748,000",,"36,746,000","36,748,000","36,683,000",,"43,561,000","44,021,875","44,118,125",,"44,794,625","44,638,875","44,687,000",,"46,532,000","46,766,875","42,465,250",,"33,751,250","22,596,625","16,862,875",,"9,795,006","6,657,365","3,299,829",,"926,756","393,295","288,006",,"2,968,750","2,968,750","2,968,750",,"2,968,750","3,906,250","4,921,875",,"898,437"
TotalOperatingIncomeAsReported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,099,797","-720,821","-241,834","-1,825,984","-160,671","-136,718","-186,002","-156,775","-2,167"
TotalExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"26,410,000","16,789,000","11,760,000","8,010,982","6,349,747","10,587,323","4,747,374","1,161,899","769,881","666,115","404,525","-1,631,811","1,099,797","720,821","241,834","1,825,984","160,671","136,718","186,002","156,775","2,167"
NetIncomeFromContinuingAndDiscontinuedOperation,"-122,398,000","-66,434,000","-20,772,000","33,982,000","-69,174,000","71,327,000","81,413,000","58,386,000","51,748,000","-406,659,000","108,681,000","-60,955,000","-183,250,000","-114,381,000","-211,979,000","47,704,000","13,562,000","44,747,000","71,013,000","27,724,000","29,699,000","52,718,000","94,096,000","118,688,000","21,175,000","-279,475,000","117,798,000","-221,553,000","198,018,000","-125,469,000","-143,173,000","54,092,000","-70,190,000","-19,778,000","-540,776,000","-229,943,000","481,385,000","102,290,000","115,745,000","54,942,000","-13,607,000","65,224,000","23,706,607","-34,471,920","-7,272,456","8,596,073","7,390,004","-458,094","-700,343","305,833","217,732","-892,965","-491,756","17,562","-1,511,470","631,985","754,265","1,199,655","872,617","-1,767"
NormalizedIncome,"-130,548,000","-68,384,000","-22,772,000","32,449,000","-71,274,000","69,575,000","79,255,850","56,230,310","49,596,690","-406,659,000","108,681,000","-60,955,000","-183,250,000","-114,381,000","-211,979,000","47,704,000","13,562,000","44,747,000","71,013,000","27,724,000","29,699,000","52,718,000","94,096,000","118,688,000","17,284,600","-279,475,000","117,798,000","-221,553,000","198,018,000","-125,469,000","-143,173,000","54,092,000","-70,190,000","-19,778,000","-540,776,000","-229,943,000","481,385,000","102,290,000","115,745,000","54,942,000","40,355,350","65,224,000","23,706,607","-34,471,920","-7,272,456","8,596,073","7,390,004","-458,094","-700,343","305,833","217,732","-892,965","-491,756","17,562","-1,511,470","631,985","754,265","1,199,655","872,617","-1,767"
InterestIncome,"95,557,000","33,341,000","21,961,000","22,035,000","18,220,000","18,575,000","22,615,000","25,730,000","28,550,000","92,858,000","100,515,000","115,899,000","128,360,000","94,790,000","76,556,000","72,634,000","65,791,000","68,169,000","69,042,000","66,781,000","60,028,000","58,582,000","61,259,000","58,365,000","65,142,000","78,460,000","88,404,000","85,643,000","91,703,000","99,550,000","106,472,000","107,481,000","113,892,000","123,082,000","121,228,000","112,418,000","141,159,000","130,637,000",,,,,,,,,,,,,,,,,,,,,,
InterestExpense,"7,002,000","2,406,000","1,433,000","1,614,000","1,548,000","2,514,000","3,076,000","2,954,000","5,421,000","51,520,000","59,454,000","80,293,000","87,504,000","60,978,000","46,147,000","40,359,000","35,706,000","32,018,000","28,841,000","27,137,000","20,516,000","18,064,000","18,643,000","17,040,000","18,276,000","19,148,000","16,739,000","14,431,000","13,917,000","14,192,000","15,958,000","15,166,000","19,242,000","14,747,000","16,249,000","17,899,000","23,595,000","25,475,000",,,,,,,,,,,,,,,,,,,,,,
NetInterestIncome,"88,555,000","30,935,000","20,528,000","20,421,000","16,672,000","16,061,000","19,539,000","22,776,000","23,129,000","41,338,000","41,061,000","35,606,000","40,856,000","33,812,000","30,409,000","32,275,000","30,085,000","36,151,000","40,201,000","39,644,000","39,512,000","40,518,000","42,616,000","41,325,000","46,866,000","59,312,000","71,665,000","71,212,000","77,786,000","85,358,000","90,514,000","92,315,000","94,650,000","108,335,000","104,979,000","94,519,000","117,564,000","105,162,000",,,,,,,,,,,,,,"59,342","96,365","145,396",,,,,,
ReconciledCostOfRevenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19,222,000","11,106,000","6,929,000","4,698,151","3,450,885","8,458,820","3,376,740","639,003","386,602","173,082","120,646","14,153","0","0","0",,,"136,718","186,002",,
NetIncomeFromContinuingOperationNetMinorityInterest,"-122,398,000","-66,434,000","-20,772,000","33,982,000","-69,174,000","71,327,000","81,413,000","58,386,000","51,748,000","-406,659,000","108,681,000","-60,955,000","-183,250,000","-114,381,000","-211,979,000","47,704,000","13,562,000","44,747,000","71,013,000","27,724,000","29,699,000","52,718,000","94,096,000","118,688,000","21,175,000","-279,475,000","117,798,000","-221,553,000","198,018,000","-125,469,000","-143,173,000","54,092,000","-70,190,000","-19,778,000","-540,776,000","-229,943,000","481,385,000","102,290,000","115,745,000","54,942,000","-13,607,000","65,224,000","23,706,607","-34,471,920","-7,272,456","8,596,073","7,390,004","-458,094","-700,343","305,833","217,732","-892,965","-491,756","17,562","-1,511,470","631,985","754,265","1,199,655","872,617","-1,767"
TotalUnusualItemsExcludingGoodwill,"8,150,000","1,950,000","2,000,000","2,100,000","2,100,000","2,400,000","2,955,000","2,953,000","2,947,000",,,,,,,,,,"0","0","0",,"0","0","6,484,000",,,,,,,,,,,,,,,,"-83,019,000",,,,,,,,,,,,,,,,,,,
TotalUnusualItems,"8,150,000","1,950,000","2,000,000","2,100,000","2,100,000","2,400,000","2,955,000","2,953,000","2,947,000",,,,,,,,,,"0","0","0",,"0","0","6,484,000",,,,,,,,,,,,,,,,"-83,019,000",,,,,,,,,,,,,,,,,,,
TaxRateForCalcs,"0","0","0","0.27","0","0.27","0.27","0.27","0.27","0","0.27","0","0","0","0","0.27","0.27","0.27","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0","0.4","0","0.4","0","0","0","0","0","0","0","0","0","0","0","0.35","0.35","0.002","0.35","0.35","0.001","0.35","0.35","0","0.008","0","0.142","0.213","0.35","0.35","0.35","0.35","0.35","0.35","0"
TaxEffectOfUnusualItems,"0","0","0","567,000","0","648,000","797,850","797,310","795,690","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2,593,600","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-29,056,650","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
