name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021
MarketCap,"344,758,778","540,008,505","643,183,899","761,985,002","1,252,857,075"
EnterpriseValue,"50,691,778","224,311,505","299,443,899","389,527,002","1,189,549,075"
PbRatio,"0.986","1.486","1.704","1.955",
EnterprisesValueEBITDARatio,"-0.92","-14.742","-18.777","-28.157","-117.952"
