name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994
TotalAssets,"3,639,241,000","3,623,271,000","3,679,689,000","3,548,753,000","3,471,467,000","3,394,248,000","3,506,434,000","3,359,933,000","3,240,845,000","3,111,308,000","3,023,254,000","2,964,595,000","2,900,662,000","2,837,704,000","2,876,862,000","2,789,514,000","2,716,507,000","2,740,375,000","2,603,104,000","2,533,026,000","2,440,298,000","2,411,745,000","2,386,043,000","2,358,123,000","2,299,805,000","2,246,095,000","2,306,520,000","2,243,049,000","2,220,745,000","2,187,351,000","2,069,080,000","2,010,184,000","1,962,588,000","1,959,855,000","2,083,433,000","2,058,607,000","2,104,355,000","1,995,924,000","1,975,833,000","1,918,162,000","1,868,519,000","1,854,587,000","1,801,152,000","1,745,153,000","1,715,111,000","1,692,066,000","1,631,940,000","1,600,432,000","1,562,449,000","1,525,581,000","1,549,474,000","1,503,240,000","1,422,308,000","1,418,107,000","1,291,045,000","1,231,828,000","1,187,215,000","1,184,499,000","1,195,904,000","1,174,484,000","1,155,952,000","1,165,019,000","1,059,841,000","1,034,980,000","1,002,946,000","996,945,000","984,817,000","959,691,000","950,390,000","942,853,000","942,934,000","932,438,000","873,902,000","873,035,000","875,191,000","855,264,000","815,324,000","800,582,000","776,010,000","740,372,000","715,859,000","710,214,000","700,083,000","691,087,000","669,710,000","666,605,000","660,914,000","656,885,000","584,741,000","587,600,000","575,400,000","563,100,000","550,800,000","548,500,000","550,500,000","538,800,000","528,500,000","531,300,000","529,000,000","521,700,000","513,000,000","512,400,000","508,400,000","495,000,000","484,900,000","484,900,000","494,300,000","469,800,000","463,200,000","464,200,000","464,400,000","454,900,000","446,500,000"
	CurrentAssets,"272,474,000","300,458,000","393,408,000","305,586,000","302,400,000","266,016,000","305,764,000","266,889,000","270,082,000","184,712,000","212,056,000","206,030,000","192,725,000","188,702,000","235,539,000","189,570,000","165,785,000","227,873,000","180,485,000","170,580,000","128,205,000","142,069,000","151,127,000","159,000,000","148,521,000","127,578,000","191,066,000","150,206,000","159,255,000","154,124,000","177,278,000","150,808,000","130,106,000","139,490,000","170,552,000","164,076,000","231,696,000","146,564,000","150,098,000","134,902,000","107,057,000","113,888,000","155,216,000","131,611,000","129,129,000","126,210,000","91,728,000","91,638,000","90,283,000","92,241,000","140,378,000","124,492,000","72,305,000","79,798,000","83,707,000","69,081,000","51,119,000","59,975,000","88,354,000","84,053,000","88,168,000","109,624,000","58,332,000","50,727,000","44,284,000","52,224,000","75,377,000","65,783,000","66,975,000","70,393,000","81,793,000","84,079,000","38,532,000","43,503,000","62,538,000","47,463,000","38,344,000","42,987,000","55,187,000","47,023,000","39,877,000","40,415,000","47,213,000","45,374,000","34,831,000","40,793,000","42,315,000","41,508,000","27,718,000","30,800,000","37,900,000","32,000,000","25,200,000","26,600,000","36,400,000","27,500,000","23,200,000","28,300,000","33,900,000","32,000,000","26,000,000","26,800,000","39,700,000","31,400,000","24,500,000","32,700,000","48,500,000","26,900,000","23,500,000","27,400,000","32,800,000","28,000,000","23,400,000"
		CashCashEquivalentsAndShortTermInvestments,"68,379,000","78,380,000","140,368,000","66,483,000","84,387,000","44,555,000","113,312,000","114,388,000","140,406,000","42,653,000","51,257,000","54,560,000","60,234,000","47,176,000","66,421,000","33,668,000","34,702,000","94,776,000","28,341,000","29,103,000","11,990,000","25,492,000","21,351,000","30,826,000","30,878,000","8,837,000","50,825,000","24,515,000","33,311,000","19,587,000","29,485,000","29,706,000","21,744,000","27,506,000","48,847,000","38,668,000","127,677,000","38,790,000","16,971,000","20,816,000","16,014,000","27,203,000","46,712,000","32,882,000","40,869,000","42,277,000","9,738,000","5,646,000","11,352,000","9,866,000","47,581,000","41,498,000","5,278,000","13,869,000","9,409,000","6,129,000","2,967,000","6,734,000","26,491,000","29,842,000","43,095,000","60,312,000","4,306,000","2,202,000","5,061,000","9,533,000","23,791,000","19,243,000","28,298,000","18,820,000","31,322,000","24,109,000","2,086,000","2,856,000","12,396,000","992,000","1,718,000","1,063,000","2,982,000","1,185,000","1,195,000","953,000","1,023,000","1,047,000","1,779,000","3,241,000","1,144,000","2,906,000","1,952,000","1,400,000","3,300,000","2,400,000","1,200,000","600,000","1,600,000","500,000","900,000","1,700,000","900,000","1,600,000","1,000,000","1,400,000","6,000,000","900,000","1,800,000","6,300,000","15,700,000","1,200,000","900,000","1,300,000","1,800,000","1,300,000","700,000"
			CashAndCashEquivalents,"68,379,000","78,380,000","140,368,000","66,483,000","84,387,000","44,555,000","113,312,000","114,388,000","140,406,000","42,653,000","51,257,000","54,560,000","60,234,000","47,176,000","66,421,000","33,668,000","34,702,000","94,776,000","28,341,000","29,103,000","11,990,000","25,492,000","21,351,000","30,826,000","30,878,000","8,837,000","50,825,000","24,515,000","33,311,000","19,587,000","29,485,000","29,706,000","21,744,000","27,506,000","48,847,000","38,668,000","127,677,000","38,790,000","16,971,000","20,816,000","16,014,000","27,203,000","46,712,000","32,882,000","40,869,000","42,277,000","9,738,000","5,646,000","11,352,000","9,866,000","47,581,000","41,498,000","5,278,000","13,869,000","9,409,000","6,129,000","2,967,000","6,734,000","26,491,000","29,842,000","43,095,000","60,312,000","4,306,000","2,202,000","5,061,000","9,533,000","23,791,000","19,243,000","28,298,000","18,820,000","31,322,000","24,109,000","2,086,000","2,856,000","12,396,000","992,000","1,718,000","1,063,000","2,982,000","1,185,000","1,195,000","953,000","1,023,000","1,047,000","1,779,000","3,241,000","1,144,000","2,906,000","1,952,000","1,400,000","3,300,000","2,400,000","1,200,000","600,000","1,600,000","500,000","900,000","1,700,000","900,000","1,600,000","1,000,000","1,400,000","6,000,000","900,000","1,800,000","6,300,000","15,700,000","1,200,000","900,000","1,300,000","1,800,000","1,300,000","700,000"
		Receivables,"125,526,000","133,970,000","158,630,000","144,929,000","110,992,000","116,389,000","129,426,000","120,388,000","96,571,000","96,089,000","119,558,000","111,015,000","88,917,000","92,546,000","124,582,000","115,931,000","90,486,000","89,851,000","114,436,000","105,888,000","79,149,000","79,953,000","103,709,000","95,328,000","79,768,000","77,350,000","96,042,000","76,672,000","69,770,000","75,297,000","96,808,000","88,172,000","73,849,000","75,526,000","88,969,000","94,128,000","68,725,000","67,880,000","114,821,000","108,020,000","72,596,000","71,588,000","91,957,000","71,398,000","60,800,000","59,908,000","67,805,000","60,636,000","50,428,000","58,540,000","79,418,000","67,185,000","49,694,000","47,969,000","60,393,000","45,914,000","34,129,000","40,128,000","51,774,000","43,882,000","33,518,000","37,567,000","45,244,000","38,850,000","28,430,000","32,206,000","40,915,000","36,924,000","25,439,000","35,619,000","41,737,000","49,811,000","27,313,000","32,081,000","39,122,000","38,100,000","27,594,000","31,930,000","40,742,000","38,583,000","30,130,000","30,091,000","36,592,000","36,429,000","23,426,000","28,577,000","32,871,000","30,526,000","18,249,000","22,700,000","26,200,000","24,100,000","17,500,000","19,400,000","26,600,000","21,600,000","16,400,000","20,000,000","24,400,000","24,000,000","18,300,000","18,600,000","25,100,000","24,300,000","16,300,000","20,000,000","24,400,000","19,800,000","15,800,000","19,200,000","22,900,000","21,100,000","16,500,000"
			AccountsReceivable,"50,276,000","67,694,000","67,807,000","52,237,000","39,652,000","44,025,000","53,397,000","46,087,000","32,729,000","32,058,000","45,624,000","43,345,000","27,552,000","30,037,000","50,785,000","44,700,000","28,161,000","32,451,000","46,963,000","39,027,000","24,685,000","30,305,000","45,376,000","36,635,000","31,397,000","31,512,000","41,574,000","29,519,000","24,327,000","25,803,000","37,070,000","34,278,000","26,799,000","31,468,000","42,979,000","41,493,000","29,204,000","29,958,000","48,087,000","37,169,000","24,244,000","21,680,000","38,713,000","30,620,000","45,584,000","45,983,000","46,203,000","27,031,000","19,506,000","45,123,000","47,314,000","39,225,000","27,076,000","34,857,000","40,497,000","28,966,000","22,761,000","27,217,000","37,063,000","29,184,000","23,050,000","26,226,000","30,549,000","24,830,000","18,495,000","20,761,000","26,644,000","23,323,000","17,048,000","26,312,000","28,831,000","36,704,000","19,198,000","23,559,000","26,438,000","28,061,000","20,648,000","23,961,000","29,855,000","28,507,000","22,703,000","22,800,000","25,459,000","26,675,000","17,390,000","20,613,000","21,895,000","21,139,000","12,710,000","15,600,000","18,200,000","16,100,000","12,100,000","13,500,000","18,300,000","14,900,000","11,900,000","14,900,000","16,400,000","16,100,000","12,700,000","13,000,000","16,700,000","16,600,000","11,200,000","13,700,000","16,000,000","13,600,000","11,000,000","13,200,000","14,800,000","13,400,000","10,100,000"
				GrossAccountsReceivable,,"71,437,000",,,,,,"46,962,000","33,165,000",,,,,,,,,,,,,"61,467,000",,,,"32,242,000",,,,"26,500,000",,,,,,"42,207,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,,"-3,743,000",,,,,,"-875,000","-436,000",,,,,,,,,,,,,"-830,000",,,,"-730,000",,,,"-697,000",,,,,,"-714,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			TaxesReceivable,"22,232,000","27,552,000","16,246,000","20,269,000","17,925,000","17,964,000","14,726,000","21,097,000","18,265,000","14,965,000","14,395,000","17,120,000","17,230,000","11,981,000","12,576,000","15,180,000","12,977,000","11,180,000","12,544,000","14,682,000","12,767,000","7,262,000","10,407,000","13,257,000","10,108,000","7,897,000","8,823,000","6,889,000","9,495,000","11,618,000","14,490,000","12,014,000","12,578,000","8,324,000","10,373,000","13,550,000","12,393,000","10,585,000","10,089,000","14,213,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,"18,065,000","5,964,000","20,448,000","19,469,000","19,470,000","20,331,000","15,056,000","13,605,000","14,428,000","14,187,000","16,977,000","17,616,000","19,460,000","17,101,000","20,903,000","19,859,000","21,216,000","16,464,000","16,438,000","17,322,000","17,394,000","17,158,000","14,199,000","11,901,000","12,741,000","14,760,000","14,369,000","14,279,000","13,349,000","14,136,000","15,759,000","13,825,000","19,878,000","18,700,000","9,802,000","14,335,000","11,577,000","11,943,000","33,171,000","32,988,000","30,316,000","34,840,000","30,473,000","19,233,000","45,584,000","45,983,000","39,305,000","14,255,000","18,601,000","45,123,000","10,752,000","7,687,000","10,146,000","0","0","0","0","0","0","0",,"0","0","0","0","0",,"0","0","0",,"0","0","0","0",,,"0","0","0","0","0","0","0","0","0","0",,"0",,"0",,"0","0","0",,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
