name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017
				ChangesInAccountReceivables,"-1,374,000","-943,000","243,000","-321,000","-353,000","-160,000","-516,000","-988,000","-931,000","-70,000","894,000","-121,000","446,000","-1,507,000","121,000","-1,208,000","78,000","-1,024,000","-165,000","-191,000"
			ChangeInPrepaidAssets,"2,652,000","7,073,000","4,059,000","-11,532,000","1,852,000","2,005,000","4,023,000","1,789,000","2,267,000","-1,216,000","-3,561,000","6,347,000","-3,360,000","-3,421,000","-2,794,000","-2,351,000","-2,072,000","-3,875,000","-4,477,000","-1,789,000"
			ChangeInPayablesAndAccruedExpense,"130,909,000","80,952,000","-42,906,000","-4,970,000","97,833,000","64,171,000","-23,238,000","12,750,000","-36,563,000","-79,904,000","-61,962,000","47,483,000","-31,429,000","83,759,000","-58,326,000","49,604,000","-37,355,000","79,340,000","-52,036,000","64,155,000"
				ChangeInPayable,"129,378,000","92,133,000","-37,152,000","-18,278,000","92,675,000","62,109,000","-25,087,000","13,233,000","-32,844,000","-74,285,000","-58,595,000","44,604,000","-31,930,000","80,142,000","-58,096,000","54,509,000","-42,096,000","74,696,000","-49,617,000","60,643,000"
					ChangeInTaxPayable,"3,781,000","-3,382,000","4,946,000","1,765,000","452,000","-1,055,000","793,000","710,000","-1,172,000","-2,748,000","731,000","175,000","-2,194,000","-1,331,000","-1,738,000","4,534,000","746,000","1,497,000","955,000","906,000"
						ChangeInIncomeTaxPayable,"3,781,000","-3,382,000","4,946,000","1,765,000","452,000","-1,055,000","793,000","710,000","-1,172,000","-2,748,000","731,000","175,000","-2,194,000","-1,331,000","-1,738,000","4,534,000","746,000","1,497,000","955,000","906,000"
					ChangeInAccountPayable,"125,597,000","95,515,000","-42,098,000","-20,043,000","92,223,000","63,164,000","-25,880,000","12,523,000","-28,291,000","-74,918,000","-59,326,000","44,429,000","-29,736,000","81,473,000","-56,358,000","49,975,000","-42,842,000","73,199,000","-50,572,000","59,737,000"
				ChangeInAccruedExpense,"1,531,000","-11,181,000","-5,754,000","13,308,000","5,158,000","2,062,000","1,849,000","-483,000","-3,719,000","-5,619,000","-3,367,000","2,879,000","501,000","3,617,000","-230,000","-4,905,000","4,741,000","4,644,000","-2,419,000","3,512,000"
			ChangeInOtherCurrentAssets,,,,,,"-18,000","1,278,000","-42,000","-7,000","-3,894,000","-4,711,000","-7,254,000","-4,630,000","-4,621,000","-5,041,000","-4,654,000","-2,626,000","-3,651,000","-2,581,000","-3,234,000"
			ChangeInOtherCurrentLiabilities,"-3,923,000","-1,120,000","-1,006,000","-806,000","-991,000","-2,529,000","-2,441,000","-2,346,000","-2,489,000","-2,387,000",,,,,,,,,,
			ChangeInOtherWorkingCapital,"-15,651,000","-6,093,000","-3,741,000","-2,762,000","-1,855,000","-1,498,000","-4,813,000","-5,973,000","-9,649,000","-15,236,000","-3,459,000","-6,411,000","-7,769,000","-4,053,000","-6,457,000","-16,298,000","-5,361,000","-1,600,000","1,709,000","-2,747,000"
InvestingCashFlow,"-3,246,000","-831,000","-875,000","-783,000","-757,000","-118,000","-8,049,000","-840,000","-826,000","-2,942,000","-2,223,000","-3,538,000","-4,447,000","-3,390,000","-1,632,000","-5,395,000","9,826,000","-2,992,000","-2,160,000","-129,932,000"
	CashFlowFromContinuingInvestingActivities,"-3,246,000","-831,000","-875,000","-783,000","-757,000","-118,000","-8,049,000","-840,000","-826,000","-2,942,000","-2,223,000","-3,538,000","-4,447,000","-3,390,000","-1,632,000","-5,395,000","9,826,000","-2,992,000","-2,160,000","-129,932,000"
		CapitalExpenditureReported,"-2,034,000","-511,000","-406,000","-595,000","-522,000","-25,000","-1,291,000","-754,000","-629,000","-1,909,000","-1,294,000","-2,145,000","-2,166,000","-2,105,000","-1,300,000","-1,603,000","-1,992,000","-2,339,000","-1,431,000","-1,422,000"
		NetPPEPurchaseAndSale,"-1,212,000","-320,000","-469,000","-188,000","-235,000","-93,000","-383,000","-86,000","-197,000","-1,033,000","-929,000","-1,393,000","-2,281,000","-1,285,000","-1,138,000","-1,545,000","-2,035,000","-653,000","-729,000","-749,000"
			PurchaseOfPPE,"-1,212,000","-320,000","-469,000","-188,000","-235,000","-93,000","-383,000","-86,000","-197,000","-1,033,000","-929,000","-1,393,000","-2,281,000","-1,285,000","-1,138,000","-1,545,000","-2,035,000","-653,000","-729,000","-749,000"
		NetBusinessPurchaseAndSale,,,,,,,,,,,"0","0","0",,"806,000","-2,247,000","13,853,000",,"0","-127,761,000"
			PurchaseOfBusiness,,,,,,,,,,,"0","0",,,,"-2,247,000",,,"0","-127,761,000"
			SaleOfBusiness,,,,,,,,,,,,,"0",,"806,000",,"13,853,000",,,
FinancingCashFlow,"3,252,000","-278,000","4,547,000","-398,000","-619,000","47,651,000","164,000","-1,761,000","252,407,000","4,229,000","9,581,000","-52,768,000","538,000","11,129,000","-4,799,000","231,633,000","18,087,000","-4,872,000","1,281,000","158,379,000"
	CashFlowFromContinuingFinancingActivities,"3,252,000","-278,000","4,547,000","-398,000","-619,000","47,651,000","164,000","-1,761,000","252,407,000","4,229,000","9,581,000","-52,768,000","538,000","11,129,000","-4,799,000","231,633,000","18,087,000","-4,872,000","1,281,000","158,379,000"
		NetIssuancePaymentsOfDebt,"62,000","-31,000","243,000","-91,000","-59,000","69,410,000","-723,000","-4,172,000","260,538,000","-61,000","562,000","-62,501,000","-11,691,000","-254,000","-3,063,000","617,000","14,650,000","-5,460,000","-173,000","22,605,000"
			NetLongTermDebtIssuance,"62,000","-31,000","243,000","-91,000","-59,000","69,410,000","-723,000","-4,172,000","260,538,000","-61,000","562,000","-62,501,000","-11,691,000","-254,000","-3,063,000","617,000","14,650,000","-5,460,000","-173,000","22,605,000"
				LongTermDebtIssuance,"0","0","0","0","0","212,750,000","-630,000","-4,048,000",,,"0","0","0","0","-1,422,000","75,000,000","15,000,000","30,000,000","0","30,000,000"
				LongTermDebtPayments,"62,000","-31,000","243,000","-91,000","-59,000","-143,340,000","-93,000","-124,000","-239,000","-61,000","562,000","-62,501,000","-11,691,000","-254,000","-1,641,000","-74,383,000","-350,000","-35,460,000","-173,000","-7,395,000"
		NetCommonStockIssuance,,,,,,,,,,,"0","0","2,234,000",,"-2,937,000","244,133,000","0",,,"0"
			CommonStockIssuance,,,,,,,,,,,"0","0","2,234,000",,"-2,937,000","244,133,000","0",,,"0"
		NetPreferredStockIssuance,,,,,,,,,,,,,,,"0","0",,,"795,000","133,141,000"
			PreferredStockIssuance,,,,,,,,,,,,,,,"0","0",,,"795,000","133,141,000"
		ProceedsFromStockOptionExercised,"16,739,000","1,464,000","8,975,000","2,460,000","22,349,000","-13,829,000","5,738,000","2,624,000","7,558,000","4,654,000","9,252,000","9,860,000","12,760,000","12,428,000","598,000","3,302,000","3,620,000","588,000","659,000","375,000"
		NetOtherFinancingCharges,"-13,549,000","-1,711,000","-4,671,000","-2,767,000","-22,909,000","-7,930,000","-4,851,000","-213,000","-15,689,000","-364,000","-233,000","-127,000","-531,000","-1,045,000","603,000","-16,419,000","-183,000",,"0","2,258,000"
EndCashPosition,"711,269,000","711,269,000","636,159,000","669,645,000","687,159,000","596,132,000","508,430,000","545,928,000","549,093,000","375,177,000","422,940,000","487,415,000","500,962,000","533,873,000","439,400,000","511,293,000","261,269,000","270,663,000","192,221,000","259,573,000"
	ChangesInCash,"115,137,000","75,110,000","-33,486,000","-17,514,000","91,027,000","87,702,000","-37,498,000","-3,165,000","173,916,000","-47,763,000","-64,475,000","-13,547,000","-32,911,000","94,473,000","-71,893,000","250,024,000","-9,394,000","78,442,000","-67,352,000","70,639,000"
	BeginningCashPosition,"596,132,000","636,159,000","669,645,000","687,159,000","596,132,000","508,430,000","545,928,000","549,093,000","375,177,000","422,940,000","487,415,000","500,962,000","533,873,000","439,400,000","511,293,000","261,269,000","270,663,000","192,221,000","259,573,000","188,934,000"
IncomeTaxPaidSupplementalData,"106,000","8,000","-20,000","-12,000","130,000","37,000","216,000","144,000","69,000","406,000","236,000","493,000","183,000","184,000","-138,000","198,000","100,000","43,000",,"0"
InterestPaidSupplementalData,"9,397,000","857,000","3,917,000","844,000","3,779,000","1,055,000","4,816,000","1,322,000","602,000","11,000","8,025,000","756,000","1,866,000","10,000","1,803,000","2,163,000","1,686,000","1,936,000","854,000","14,000"
CapitalExpenditure,"-3,246,000","-831,000","-875,000","-783,000","-757,000","-118,000","-1,674,000","-840,000","-826,000","-2,942,000","-2,223,000","-3,538,000","-4,447,000","-3,390,000","-2,438,000","-3,148,000","-4,027,000","-2,992,000","-2,160,000","-2,171,000"
IssuanceOfCapitalStock,,,,,,,,,,,"0","0","2,234,000",,"-2,937,000","244,133,000","0",,"795,000","133,141,000"
IssuanceOfDebt,"0","0","0","0","0","212,750,000","-630,000","-4,048,000",,,"0","0","0","0","-1,422,000","75,000,000","15,000,000","30,000,000","0","30,000,000"
RepaymentOfDebt,"62,000","-31,000","243,000","-91,000","-59,000","-143,340,000","-93,000","-124,000","-239,000","-61,000","562,000","-62,501,000","-11,691,000","-254,000","-1,641,000","-74,383,000","-350,000","-35,460,000","-173,000","-7,395,000"
FreeCashFlow,"111,885,000","75,388,000","-38,033,000","-17,116,000","91,646,000","40,051,000","-31,287,000","-1,404,000","-78,491,000","-51,992,000","-74,056,000","39,221,000","-33,449,000","83,344,000","-67,900,000","20,638,000","-41,334,000","83,314,000","-68,633,000","40,021,000"
