name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010
TotalRevenue,"409,243,000","100,486,000","98,665,000","101,939,000","108,153,000","87,710,000","78,708,000","82,032,000","65,712,000","94,500,000","102,032,000","109,082,000","113,132,000","102,111,000","96,834,000","101,175,000","106,340,000","93,850,000","96,019,000","92,193,000","94,472,000","86,904,000","79,053,000","85,597,000","87,909,000","78,054,000","70,961,000","73,910,000","75,362,000","66,829,000","61,759,000","64,107,000","63,284,000","55,951,000","50,760,000","53,476,000","53,427,000","46,698,000","46,680,000","44,939,000","43,545,000","37,476,000","33,262,000","35,115,000","32,997,000","29,209,000","26,648,000","25,194,000","22,692,000","20,374,000"
	OperatingRevenue,"409,243,000","100,486,000","98,665,000","101,939,000","108,153,000","87,710,000","78,708,000","82,032,000","65,712,000","94,500,000","102,032,000","109,082,000","113,132,000","102,111,000","96,834,000","101,175,000","106,340,000","93,850,000","96,019,000","92,193,000","94,472,000","86,904,000","79,053,000","85,597,000","87,909,000","78,054,000","70,961,000","73,910,000","75,362,000","66,829,000","61,759,000","64,107,000","63,284,000","55,951,000","50,760,000","53,476,000","53,427,000","46,698,000","46,680,000","44,939,000","43,545,000","37,476,000","33,262,000","35,115,000","32,997,000","29,209,000","26,648,000","25,194,000","22,692,000","20,374,000"
CostOfRevenue,"220,890,000","56,068,000","54,203,000","54,748,000","55,871,000","45,276,000","42,618,000","43,710,000","32,747,000","58,142,000","63,046,000","67,443,000","68,028,000","62,414,000","61,567,000","63,294,000","64,369,000","57,041,000","60,328,000","57,082,000","56,181,000","51,524,000","48,492,000","50,997,000","51,105,000","45,678,000","42,377,000","43,315,000","43,929,000","39,690,000","38,927,000","39,873,000","38,786,000","34,238,000","31,128,000","32,415,000","31,384,000","27,532,000","67,934,000","12,194,000","31,431,000","9,948,000","9,017,000","9,780,000","24,224,000","8,843,000","57,355,000","6,832,000","5,729,000","6,050,000"
GrossProfit,"188,353,000","44,418,000","44,462,000","47,191,000","52,282,000","42,434,000","36,090,000","38,322,000","32,965,000","36,358,000","38,986,000","41,639,000","45,104,000","39,697,000","35,267,000","37,881,000","41,971,000","36,809,000","35,691,000","35,111,000","38,291,000","35,380,000","30,561,000","34,600,000","36,804,000","32,376,000","28,584,000","30,595,000","31,433,000","27,139,000","22,832,000","24,234,000","24,498,000","21,713,000","19,632,000","21,061,000","22,043,000","19,166,000","-21,254,000","32,745,000","12,114,000","27,528,000","24,245,000","25,335,000","8,773,000","20,366,000","-30,707,000","18,362,000","16,963,000","14,324,000"
OperatingExpense,"144,711,000","37,056,000","34,708,000","35,926,000","37,021,000","34,130,000","31,364,000","31,543,000","28,129,000","35,449,000","35,934,000","37,541,000","37,767,000","35,954,000","33,824,000","34,585,000","34,781,000","33,134,000","31,538,000","30,924,000","30,933,000","28,919,000","26,652,000","27,470,000","28,474,000","25,887,000","24,287,000","23,983,000","23,836,000","22,536,000","19,847,000","19,982,000","19,565,000","17,931,000","16,336,000","17,013,000","16,730,000","15,524,000","-27,182,000","29,329,000","6,536,000","25,704,000","22,314,000","22,397,000","5,895,000","17,664,000","-33,184,000","16,390,000","14,792,000","12,641,000"
	SellingGeneralAndAdministration,"60,895,000","15,719,000","14,317,000","15,483,000","15,376,000","15,064,000","13,687,000","13,695,000","12,236,000","14,715,000","14,550,000","15,673,000","15,564,000","15,600,000","13,683,000","13,555,000","13,796,000","13,648,000","11,698,000","11,996,000","11,740,000","11,624,000","10,066,000","10,468,000","11,199,000","10,421,000","9,119,000","9,451,000","9,775,000","9,099,000","7,374,000","7,080,000","7,226,000","6,899,000","5,480,000","6,048,000","6,017,000","6,038,000","-56,919,000","27,604,000","4,993,000","24,299,000","40,814,000","21,222,000","4,853,000","11,532,000","-19,585,000","10,339,000","8,867,000","8,286,000"
		GeneralAndAdministrativeExpense,"56,099,000","14,306,000","13,308,000","14,347,000","14,138,000","14,087,000","12,843,000","13,181,000","11,871,000","13,706,000","13,482,000","14,181,000","14,020,000","14,149,000","12,939,000","12,539,000","12,707,000","12,568,000","10,985,000","11,297,000","11,028,000","10,993,000","9,592,000","9,827,000","10,507,000","9,838,000","8,590,000","8,875,000","9,166,000","8,564,000","6,982,000","6,658,000","6,743,000","6,477,000","5,337,000","5,639,000","5,615,000","5,686,000","-57,284,000","27,260,000","4,667,000","24,016,000","40,583,000","20,958,000","4,605,000","11,312,000","-19,737,000","10,166,000","8,694,000","8,129,000"
			SalariesAndWages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17,552,000",,,,"14,613,000",,"11,943,000","10,980,000","11,152,000",,"9,191,000",,"8,065,000","7,166,000","6,537,000"
			RentAndLandingFees,"29,694,000","7,652,000","7,232,000","7,351,000","7,459,000","7,239,000","6,843,000","7,480,000","7,097,000","7,986,000","7,811,000","8,206,000","8,152,000","7,982,000","7,731,000","7,728,000","7,472,000","7,097,000","6,714,000","6,483,000","6,324,000","6,121,000","5,567,000","5,695,000","5,637,000","5,305,000","4,870,000","4,802,000","4,867,000","4,480,000","4,027,000","3,782,000","3,804,000","3,554,000","3,042,000","3,221,000","3,108,000","2,891,000","2,796,000",,,,,,,,,,,
			InsuranceAndClaims,,,,,,,,,,,,,,,"0",,,,"1,362,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
