name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013
TotalRevenue,"1,361,300,000","352,000,000","338,300,000","343,700,000","327,300,000","273,600,000","211,200,000","205,900,000","154,000,000","259,700,000","226,900,000","274,200,000","336,700,000","371,000,000","406,400,000","409,900,000","413,500,000","380,800,000","341,400,000","339,100,000","339,300,000","309,400,000","214,700,000","213,800,000","223,100,000","217,900,000","206,600,000","232,700,000","278,200,000","388,700,000","408,300,000","434,200,000","442,200,000","389,500,000","330,000,000","350,500,000","354,100,000","346,300,000"
	OperatingRevenue,"1,361,300,000","352,000,000","338,300,000","343,700,000","327,300,000","273,600,000","211,200,000","205,900,000","154,000,000","259,700,000","226,900,000","274,200,000","336,700,000","371,000,000","406,400,000","409,900,000","413,500,000","380,800,000","341,400,000","339,100,000","339,300,000","309,400,000","214,700,000","213,800,000","223,100,000","217,900,000","206,600,000","232,700,000","278,200,000","388,700,000","408,300,000","434,200,000","442,200,000","389,500,000","330,000,000","350,500,000","354,100,000","346,300,000"
CostOfRevenue,"1,112,000,000","292,000,000","282,900,000","277,000,000","260,100,000","242,900,000","197,000,000","208,300,000","158,000,000","251,900,000","272,000,000","261,000,000","311,300,000","341,900,000","379,300,000","385,300,000","381,400,000","359,700,000","332,900,000","320,600,000","315,500,000","292,400,000","257,900,000","211,300,000","212,900,000","214,500,000","212,800,000","253,200,000","284,300,000","347,100,000","351,900,000","363,000,000","369,500,000","316,000,000","274,100,000","300,500,000","291,500,000","291,600,000"
GrossProfit,"249,300,000","60,000,000","55,400,000","66,700,000","67,200,000","30,700,000","14,200,000","-2,400,000","-4,000,000","7,800,000","-45,100,000","13,200,000","25,400,000","29,100,000","27,100,000","24,600,000","32,100,000","21,100,000","8,500,000","18,500,000","23,800,000","17,000,000","-43,200,000","2,500,000","10,200,000","3,400,000","-6,200,000","-20,500,000","-6,100,000","41,600,000","56,400,000","71,200,000","72,700,000","73,500,000","55,900,000","50,000,000","62,600,000","54,700,000"
OperatingExpense,"73,700,000","18,500,000","16,800,000","19,900,000","18,500,000","19,500,000","18,600,000","17,900,000","16,800,000","23,400,000","26,900,000","21,400,000","20,200,000","23,300,000","24,600,000","24,000,000","24,900,000","24,700,000","22,800,000","22,500,000","22,300,000","22,900,000","29,900,000","25,000,000","23,700,000","22,900,000","25,600,000","26,600,000","29,700,000","29,100,000","30,600,000","31,100,000","26,100,000","24,300,000","22,600,000","23,100,000","23,700,000","22,400,000"
	SellingGeneralAndAdministration,"76,200,000","18,500,000","16,800,000","19,900,000","21,000,000","19,500,000","18,600,000","17,900,000","16,800,000","23,400,000","26,900,000","21,400,000","20,200,000","23,300,000","24,600,000","24,000,000","24,900,000","24,700,000","22,800,000","22,500,000","22,300,000","22,900,000","29,900,000","25,000,000","23,700,000","22,900,000","25,600,000","26,600,000","29,700,000","29,100,000","30,600,000","31,100,000","26,100,000","24,300,000","22,600,000","23,100,000","23,700,000","22,400,000"
	OtherTaxes,,,"0",,"-2,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OperatingIncome,"175,600,000","41,500,000","38,600,000","46,800,000","48,700,000","11,200,000","-4,400,000","-20,300,000","-20,800,000","-15,600,000","-72,000,000","-8,200,000","5,200,000","5,800,000","2,500,000","600,000","7,200,000","-3,600,000","-14,300,000","-4,000,000","1,500,000","-5,900,000","-73,100,000","-22,500,000","-13,500,000","-19,500,000","-31,800,000","-47,100,000","-35,800,000","12,500,000","25,800,000","40,100,000","46,600,000","49,200,000","33,300,000","26,900,000","38,900,000","32,300,000"
NetNonOperatingInterestIncomeExpense,"-5,200,000","-1,200,000","-1,200,000","-1,200,000","-1,700,000","-1,900,000","-3,000,000","-3,000,000","-3,000,000","-3,200,000","-3,700,000","-3,600,000","-4,200,000","-4,200,000","-4,200,000","-4,400,000","-3,900,000","-4,600,000","-3,800,000","-3,700,000","-3,700,000","-3,600,000","-3,400,000","-3,900,000","-2,100,000","-2,000,000","-1,400,000","-900,000","-1,000,000","-100,000","0","-200,000","-700,000",,"0","-200,000","0",
	InterestExpenseNonOperating,"5,200,000","1,200,000","1,200,000","1,200,000","1,700,000","1,900,000","3,000,000","3,000,000","3,000,000","3,200,000","3,700,000","3,600,000","3,000,000","2,900,000","3,000,000","3,100,000","2,700,000","2,800,000","6,900,000","2,700,000","2,800,000","2,400,000","1,900,000","2,400,000","2,100,000","2,000,000","1,400,000","900,000","1,000,000","100,000","0","200,000","700,000",,"0","200,000","0",
