name,ttm,05/31/2022,02/28/2022,11/30/2021,08/31/2021,05/31/2021,02/28/2021,11/30/2020,08/31/2020,05/31/2020,02/29/2020,11/30/2019,08/31/2019,05/31/2019,02/28/2019,11/30/2018,08/31/2018,05/31/2018,02/28/2018,11/30/2017,08/31/2017,05/31/2017,02/28/2017,11/30/2016,08/31/2016,05/31/2016,02/29/2016,11/30/2015,08/31/2015,05/31/2015,02/28/2015,11/30/2014,08/31/2014,05/31/2014,02/28/2014,11/30/2013,08/31/2013,05/31/2013,02/28/2013,11/30/2012,08/31/2012,05/31/2012,02/29/2012,11/30/2011,08/31/2011,05/31/2011,02/28/2011,11/30/2010,08/31/2010,05/31/2010,02/28/2010,11/30/2009,08/31/2009,05/31/2009,02/28/2009,11/30/2008,08/31/2008,05/31/2008,02/29/2008,11/30/2007,08/31/2007,05/31/2007,02/28/2007,11/30/2006,08/31/2006,05/31/2006,02/28/2006,11/30/2005,08/31/2005,05/31/2005,02/28/2005,11/30/2004,08/31/2004,05/31/2004,02/29/2004,11/30/2003,08/31/2003,05/31/2003,02/28/2003,11/30/2002,08/31/2002,05/31/2002,02/28/2002,11/30/2001,08/31/2001,05/31/2001,02/28/2001,11/30/2000,08/31/2000,05/31/2000,02/29/2000,11/30/1999,08/31/1999,05/31/1999,02/28/1999,11/30/1998,08/31/1998,05/31/1998,02/28/1998,11/30/1997,08/31/1997,05/31/1997,02/28/1997,11/30/1996,08/31/1996,05/31/1996,02/29/1996,11/30/1995,08/31/1995,05/31/1995,02/28/1995,11/30/1994,08/31/1994,05/31/1994,02/28/1994,11/30/1993,08/31/1993,05/31/1993,02/28/1993,11/30/1992,08/31/1992,05/31/1992,02/29/1992,11/30/1991,08/31/1991,05/31/1991,02/28/1991,11/30/1990,08/31/1990,05/31/1990,02/28/1990,11/30/1989,08/31/1989,05/31/1989,02/28/1989,11/30/1988,08/31/1988,05/31/1988,02/29/1988,11/30/1987,08/31/1987,05/31/1987,02/28/1987,11/30/1986,08/31/1986,05/31/1986,02/28/1986,11/30/1985,08/31/1985
MarketCap,"33,325,736,462","37,859,190,927","39,811,318,955","38,700,138,444","43,917,712,027","45,544,707,131","41,413,515,565","32,836,908,064","32,910,245,792","37,667,835,173","40,537,027,914","53,195,452,301","46,231,913,870","44,561,098,464","65,080,220,905","79,881,465,797","65,278,267,138","61,916,573,574","68,315,841,599","72,064,881,082","83,443,699,205","86,699,217,295","93,350,466,406","91,432,154,523","87,407,847,759","83,731,443,298","85,228,358,742","91,227,680,486","94,331,740,273","93,630,538,732","78,563,962,117","64,870,492,909","57,891,048,238","68,625,949,401","64,846,798,245","56,221,673,574","45,426,326,897","45,133,375,756","38,790,048,059","32,048,501,699","33,759,418,743","26,200,350,029","28,608,807,707","29,454,498,432","31,312,046,317","39,503,424,250","39,676,010,482","32,146,177,805","25,229,703,824","31,180,626,099","34,717,529,539","38,313,414,409","33,492,459,893","29,563,002,761","23,662,176,501","24,412,068,108","36,035,689,621","35,823,917,883","36,161,582,514","36,274,607,518","44,692,126,404","44,843,348,952","44,555,983,573","40,504,229,765","49,848,860,405","40,892,521,741","45,259,380,191","46,220,847,225","46,956,013,137","46,030,247,817","43,764,163,331","38,986,352,093","37,299,020,263","35,833,590,679","36,525,084,320","37,713,042,907","33,473,504,294","32,089,878,121","28,840,918,886","29,896,574,410","35,615,562,591","39,180,758,234","41,634,868,987","33,700,117,968","35,017,250,536","40,932,523,030","45,091,066,906","45,190,091,338","33,230,671,008","28,639,116,911","26,000,402,380","29,283,527,375","23,281,262,136","23,320,912,500","32,009,248,000","26,881,968,960","19,120,611,744","17,493,608,636","18,211,042,688","15,933,542,820","13,301,715,020","11,507,584,032","10,523,020,032","10,276,879,032","8,092,131,516","7,845,990,516","8,122,653,000","7,168,856,625","6,030,454,500","5,953,481,728","5,815,843,176","5,123,691,872","4,630,618,986","5,030,550,508","4,999,831,986","5,015,192,478","4,784,408,508","5,261,334,478","4,799,769,000","5,430,580,486","4,722,873,008","4,092,159,978","4,461,372,978","3,984,447,008","4,230,589,008","3,999,775,000","3,845,955,477","3,099,710,844","2,807,068,799","2,876,107,983","2,499,225,358","2,737,555,713","2,883,621,063","2,560,556,543","2,152,990,000","1,899,257,052","1,776,229,052","1,983,642,307","1,960,516,051","1,629,957,589","2,560,140,287","2,260,076,099","2,290,762,544","2,060,131,696","2,183,121,696","2,313,597,529","1,852,442,209","1,688,245,997","1,573,360,588"
EnterpriseValue,"66,143,736,462","73,509,190,927","73,891,318,955","70,900,138,444","82,682,712,027","85,167,707,131","81,122,515,565","72,461,908,064","72,864,245,792","77,722,835,173","80,760,027,914","69,008,452,301","63,001,913,870","61,784,098,464","80,090,220,905","93,493,465,797","78,503,267,138","75,839,573,574","80,490,841,599","81,698,881,082","90,400,699,205","93,788,217,295","102,624,466,406","100,653,154,523","97,641,847,759","94,171,443,298","96,935,358,742","102,610,680,486","106,129,740,273","107,687,538,732","80,232,962,117","66,734,492,909","60,292,048,238","71,914,949,401","68,949,798,245","59,162,673,574","48,798,326,897","49,059,375,756","43,346,048,059","36,604,501,699","37,854,418,743","26,605,350,029","29,917,807,707","30,761,498,432","32,165,046,317","39,246,424,250","39,826,010,482","32,486,177,805","25,750,703,824","31,236,626,099","33,944,529,539","37,540,414,409","33,256,459,893","30,348,002,761","25,193,176,501","25,389,268,108","36,700,189,621","36,296,417,883","36,634,082,514","37,146,007,518","45,315,826,404","44,085,248,952","43,597,883,573","39,734,829,765","48,513,860,405","39,089,321,741","44,034,580,191","45,325,347,225","45,884,413,137","44,660,047,817","42,316,963,331","37,672,952,093","35,603,520,263","34,256,590,679","36,613,384,320","37,801,342,907","33,561,804,294","32,178,178,121","28,929,218,886","29,984,874,410","35,703,862,591","39,269,058,234","41,723,168,987","34,354,817,968","35,441,050,536","41,191,623,030","45,341,266,906","45,637,091,338","33,225,971,008","28,634,416,911","25,995,702,380","29,369,527,375","23,268,262,136","23,307,912,500","31,996,248,000","26,868,968,960","19,141,611,744","17,514,608,636","18,232,042,688","15,945,442,820","13,313,615,020","11,519,484,032","10,534,920,032","10,346,579,032","8,161,831,516","7,915,690,516","8,192,353,000","7,238,556,625","6,049,254,500","5,972,281,728","5,834,643,176","5,142,491,872","4,621,518,986","5,021,450,508","4,990,731,986","5,006,092,478","4,613,608,508","5,090,534,478","4,823,669,000","5,454,480,486","4,601,273,008","4,053,959,978","4,525,372,978","4,039,647,008","4,164,989,008","3,934,175,000","3,768,455,477","3,088,610,844","2,743,068,799","2,781,407,983","2,409,425,358","2,707,155,713","2,811,121,063","2,526,956,543","2,119,390,000","1,865,657,052","1,742,629,052","2,107,742,307","2,084,616,051","1,754,057,589","2,684,240,287","2,328,376,099","2,359,062,544","2,128,431,696","2,177,421,696","2,307,897,529","1,846,742,209","1,682,545,997","1,573,360,588"
PeRatio,"6.536","6.408","6.699","19.478","19.595",,,"73.096","44.729","11.01","11.216","13.828","10.057","9.292","13.135","16.766","16.056","15.598","19.03","19.249","20.581","20.828","22.852","22.181","28.419","25.886","19.16","21.008","22.717","25.322","39.005","34.305","20.655","25.32","23.842","23.125","21.176","21.321","18.441","15.275","14.777","10.524","11.317","11.431","11.976","17.11","18.287","15.489","12.679","15.042","16.781","18.519","16.772","14.322","11.255","11.401","17.184","17.152","17.303","17.762","22.202","22.123","23.041","22.37","28.756","24.908","28.573","29.662","30.48","29.634","29.336","27.468","27.614","28.463","30.479","32.289","29.423","29.262","26.299","29.465","36.198","39.854","44.239","37.079","39.942","46.733","52.762","57.132","43.257","39.965","37.96","41.607","37.4","32.979","58.716","49.428","35.865","34.33","39.449","36.577","34.759","30.557","27.942","27.835","22.441","21.758","23.322","21.735","18.846","20.835","20.546","18.18","16.502","151.39","150.465","163.002","155.501","178.127","162.5","183.857","166.849","158.335","164.775","161.876","190.973","180.556","208.336","265.137","253.476","275.002","238.974","278.13","292.97","244.856","218.75","205.835","206.251","248.086","265.627","240.916","378.414","334.095","338.647","304.553","322.735","278.692","223.145","275.008","320.32"
ForwardPeRatio,"7.764","8.826","9.217","9.132","10.173","10.03","9.901","7.837","7.645","7.267","7.758","10.02","8.532","8.17","10.905","13.106","10.684","9.597","11.947","13.228","15.06","14.728","17.153","16.892","16.234","14.993","15.361","18.587","19.011","19.342","19.157","19.57","16.978","19.011","17.212","16.722","14.306","13.85","12.005","9.747","11.287","10.537","11.161","10.905","11.751","14.62","14.472","12.166",,,,,,"13.193","10.571","12.092",,"18.116",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,,,,,,"13.193","13.025",,,,"6.464","8.354","4.96","4.749","2.535","1.281","1.044","0.922","1.231","1.634","1.533","1.539","1.795","2.23","2.142","1.977","2.026","0.755","0.772","0.777","0.783","0.798","1.949","2.564","2.292","1.91","1.43","1.385","1.389","1.128","1.205","0.912","1.119","1.101","0.805","1.034","1.042","0.811",,,,,,"1.061","0.85","1.323",,"1.458",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"0.248","0.279","0.296","0.293","0.301","0.321","0.296","0.24","0.244","0.278","0.303","0.402","0.354","0.349","0.518","0.64","0.543","0.521","0.606","0.664","0.759","0.759","0.805","0.788","0.753","0.729","0.762","0.856","0.94","1.001","1.032","0.867","0.774","0.931","0.889","0.783","0.633","0.618","0.519","0.429","0.439","0.372","0.407","0.421","0.451","0.578","0.593","0.496","0.394","0.487","0.54","0.596","0.53","0.484","0.395","0.417","0.628","0.64","0.645","0.666","0.844","0.869","0.889","0.837","1.064","0.907","1.035","1.085","1.129","1.135","1.107","1.018","1.003","1.03","1.09","1.168","1.07","1.058","0.951","1.05","1.292","1.423","1.575","1.329","1.435","1.74","1.99","2.07","1.581","1.418","1.342","1.192","1.318","0.719","2.042","1.719","1.261","1.223","1.317","1.193","1.022","0.916","0.838","0.878","0.708","0.687","0.735","0.671","0.582","0.589","0.592","0.538","0.504","0.56","0.572","0.59","0.577","0.666","0.625","0.707","0.632","0.575","0.646","0.592","0.645","0.61","0.603","0.5","0.464","0.488","0.437","0.493","0.536","0.489","0.422","0.381","0.364","0.417","0.425","0.367","0.598","0.568","0.602","0.563","0.621","0.682","0.546","0.534","0.513"
PbRatio,"1.269","1.419","1.516","1.625","1.944","2.106","2.065","1.554","1.587","1.575","1.703","2.192","1.899","1.753","2.541","2.993","2.354","2.263","2.635","2.549","2.727","2.884","3.183","3.019","2.83","2.838","2.775","2.915","2.954","3.042","4.399","3.172","2.686","3.31","3.239","2.891","2.397","2.379","2.111","1.744","1.851","1.742","1.931","2.007","2.109","2.683","2.703","2.238","1.752","2.086","2.358","2.62","2.33","2.161","1.802","1.897","2.875","2.97","2.998","3.157","4.025","4.114","4.217","3.989","4.928","4.177","4.788","5.076","5.282","5.281","5.051","4.631","4.533","4.628","4.953","5.241","4.802","4.773","4.29","4.799","5.928","6.522","7.228","6.207","6.725","8.178","9.398","10.19","7.849","7.109","6.779","8.132","6.682","7.419","10.88","9.137","6.711","6.749","7.504","6.715","5.857","5.236","4.788","5.03","4.074","3.95","4.225","3.921","3.364","3.414","3.442","3.197","2.943","3.295","3.384","3.578","3.47","3.988","3.827","4.33","3.829","3.532","4.059","3.685","4.03","3.81","3.784","3.212","2.963","3.127","2.812","3.262","3.502","3.593","3.021","2.665","2.493","3.188","3.15","2.619","4.114","4.083","4.138","3.721","4.539","4.81","3.851","3.51","3.795"
EnterprisesValueRevenueRatio,"0.492","2.255","2.189","2.091","2.413","2.503","2.475","1.996","2.097","2.244","2.255","2.01","1.856","1.786","2.32","2.767","2.347","2.209","2.438","2.658","2.998","3.114","3.485","3.532","3.41","3.192","3.211","3.534","3.721","3.74","3.019","3.413","3.164","3.707","3.517","3.228","2.72","2.679","2.325","2.114","2.217","1.499","1.604","1.694","1.79","2.136","2.153","1.873","1.526","1.816","1.998","2.294","2.118","1.872","1.529","1.699","2.514","2.417","2.38","2.648","3.376","3.218","3.129","3.127","3.986","3.211","3.62","4.158","4.372","4.124","3.852","3.81","3.777","3.576","3.743","4.335","4.07","3.864","3.425","4.006","4.935","5.308","5.572","5.237","5.64","6.542","7.053","8.129","6.175","5.308","4.635","6.089","5.103","5.099","6.821","6.69","4.983","4.506","4.453","4.575","4.031","3.385","2.924","3.388","2.797","2.648","2.577","2.688","2.358","2.282","2.079","2.138","2.025","2.15","1.997","2.364","2.265","2.441","2.136","2.849","2.498","2.15","2.22","2.364","2.498","2.308","2.07","2.005","1.838","1.828","1.463","1.952","2.096","1.871","1.435","1.54","1.45","1.733","1.543","1.573","2.497","2.174","2.007","2.216","2.35","2.525","1.843","2.058","2.02"
EnterprisesValueEBITDARatio,"8.214","129.418","47.035","16.114","54.648","47.289","52.135","762.757","62.065","-68.178","46.122","45.251","44.714","32.399","39.318","48.796","34.281","37.194","33.11","51.03","58.893","48.797","54.704","53.912","52.751","46.898","53.674","57.228","153.367","46.821","25.932","44.224","117.528","48.33","44.57","39.948","34.931","35.396","28.11","35.957","42.248","22.759","21.555","26.136","20.698","32.169","27.222","26.76","25.496","28.605","25.446","35.617","35.53","27.341","19.822","28.054","38.91","32.275","28.412","40.223","57.838","42.718","36.979","47.752","61.047","55.242","53.642","83.657","87.482","70.055","54.893","75.709","68.999","62.891","54.082","93.337","75.983","69.846","48.768","85.015","90.458","94.83","79.716","117.653","104.762","119.223","99.237","177.163","107.215","91.542","66.451","139.722","89.356","90.94","96.958","158.053","91.587","85.856","65.348","111.507","77.857","65.713","43.987","84.6","56.057","53.376","39.692","69.736","49.101","46.768","32.165","58.504","41.044","43.971","31.667","70.113","48.31","49.519","33.993","82.644","55.171","44.354","36.232","68.701","55.239","49.116","33.438","58.386","31.785","31.679","20.646","42.565","-0.743","1.871","1.435","1.54","-0.504","1.733","1.543","1.573","-0.896","2.174","2.007","2.216","-0.858","2.525","1.843","2.058","-0.713"
