name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989
TotalRevenue,"1,287,788,000","311,895,000","318,908,000","328,070,000","328,915,000","321,676,000","319,654,000","318,931,000","311,809,000","315,575,000","315,487,000","306,169,000","299,118,000","289,757,000","267,317,000","289,712,000","280,379,000","271,916,000","277,735,000","269,972,000","268,531,000","246,282,000","234,931,000","228,060,000","230,189,000","222,635,000","219,761,000","218,605,000","213,938,000","215,901,000","219,887,000","224,242,000","224,497,000","226,169,000","233,749,000","232,148,000","229,721,000","233,494,000","239,794,000","241,015,000","241,011,000","237,794,000","238,942,000","241,993,000","145,738,000","100,896,000","104,007,000","102,030,000","103,166,000","97,960,000","123,895,000","88,162,000","91,196,000","82,501,000","81,477,000","84,890,000","83,997,000","86,849,000","82,980,000","81,713,000","81,770,000","77,295,000","80,284,000","82,982,000","83,709,000","81,325,000","69,816,000","79,843,000","70,746,000","66,676,000","66,216,000","63,828,000","66,730,000","63,010,000","61,378,000","60,410,000","57,326,000","55,829,000","58,950,470","58,480,000","57,216,000","55,675,000","54,495,734","48,177,000","43,005,000","42,174,000","43,923,661","42,773,000","42,694,000","45,756,000","44,225,597","43,400,000","41,600,000","40,100,000","37,500,000","35,600,000","35,300,000","35,800,000","36,900,000","35,800,000","35,100,000","34,300,000","34,600,000","33,800,000","32,400,000","32,300,000","32,400,000","31,600,000","30,600,000","29,700,000","26,300,000","26,500,000","24,500,000","23,200,000","24,400,000","24,200,000","24,500,000","24,600,000","25,200,000","23,900,000","22,500,000","22,100,000","22,000,000","19,300,000","17,500,000","17,200,000","17,000,000","14,300,000","10,600,000","10,600,000",,,,
	OperatingRevenue,"1,287,788,000","311,895,000","318,908,000","328,070,000","328,915,000","321,676,000","319,654,000","318,931,000","311,809,000","315,575,000","315,487,000","306,169,000","299,118,000","289,757,000","267,317,000","289,712,000","280,379,000","271,916,000","277,735,000","269,972,000","268,531,000","246,282,000","234,931,000","228,060,000","230,189,000","222,635,000","219,761,000","218,605,000","213,938,000","215,901,000","219,887,000","224,242,000","224,497,000","226,169,000","233,749,000","232,148,000","229,721,000","233,494,000","239,794,000","241,015,000","241,011,000","237,794,000","238,942,000","241,993,000","145,738,000","100,896,000","104,007,000","102,030,000","103,166,000","97,960,000","123,895,000","88,162,000","91,196,000","82,501,000","81,477,000","84,890,000","83,997,000","86,849,000","82,980,000","81,713,000","81,770,000","77,295,000","80,284,000","82,982,000","83,709,000","81,325,000","69,816,000","79,843,000","70,746,000","66,676,000","66,216,000","63,828,000","66,730,000","63,010,000","61,378,000","60,410,000","57,326,000","55,829,000","58,950,470","58,480,000","57,216,000","55,675,000","54,495,734","48,177,000","43,005,000","42,174,000","43,923,661","42,773,000","42,694,000","45,756,000","44,225,597","43,400,000","41,600,000","40,100,000","37,500,000","35,600,000","35,300,000","35,800,000","36,900,000","35,800,000","35,100,000","34,300,000","34,600,000","33,800,000","32,400,000","32,300,000","32,400,000","31,600,000","30,600,000","29,700,000","26,300,000","26,500,000","24,500,000","23,200,000","24,400,000","24,200,000","24,500,000","24,600,000","25,200,000","23,900,000","22,500,000","22,100,000","22,000,000","19,300,000","17,500,000","17,200,000","17,000,000","14,300,000","10,600,000","10,600,000",,,,
PretaxIncome,"589,024,000","154,483,000","164,845,000","160,322,000","109,374,000","133,515,000","103,278,000","98,158,000","-191,628,000","-134,553,000","109,068,000","80,194,000","107,463,000","96,014,000","104,505,000","101,653,000","87,086,000","88,872,000","94,686,000","79,316,000","68,783,000","65,649,000","62,953,000","58,491,000","60,525,000","4,954,000","11,822,000","55,768,000","47,140,000","55,035,000","54,309,000","62,935,000","57,627,000","67,316,000","43,461,000","44,813,000","62,569,000","65,022,000","58,825,000","63,200,000","53,014,000","22,316,000","21,820,000","38,720,000","15,228,000","19,055,000","21,359,000","17,712,000","6,527,000","16,312,000","44,404,000","18,918,000","16,051,000","18,321,000","8,724,000","21,343,000","29,021,000","27,897,000","21,227,000","24,963,000","28,675,000","26,944,000","30,299,000","52,645,000","32,537,000","32,865,000","24,111,000","168,000","26,350,000","22,274,000","22,475,000","22,134,000","23,476,000","20,212,000","21,630,000","20,070,000","18,063,000","19,818,000","18,822,016","19,720,000","18,275,000","16,750,000","17,614,835","14,018,000","12,959,000","12,526,000","13,300,664","12,700,000","12,292,000","15,434,000","11,898,223","11,700,000","11,800,000","10,800,000","9,300,000","10,100,000","12,600,000","12,300,000","12,500,000","10,400,000","12,800,000","12,300,000","11,200,000","12,000,000","11,900,000","11,700,000","10,000,000","10,100,000","9,900,000","10,100,000","8,200,000","8,600,000","7,800,000","7,000,000","6,500,000","8,500,000","8,300,000","8,500,000","7,500,000","6,900,000","5,600,000","5,800,000","5,300,000","4,400,000","3,200,000","3,500,000","2,100,000","3,000,000","1,700,000","2,700,000",,,,
TaxProvision,"109,503,000","31,005,000","27,102,000","30,740,000","20,656,000","26,343,000","-297,000","18,802,000","-74,556,000","-23,520,000","16,936,000","12,387,000","19,186,000","16,850,000","8,265,000","17,775,000","15,909,000","16,397,000","39,237,000","20,414,000","16,516,000","16,635,000","11,122,000","11,772,000","13,618,000","1,115,000","-3,485,000","14,602,000","12,311,000","14,876,000","14,217,000","16,382,000","17,665,000","18,201,000","8,746,000","11,611,000","15,707,000","16,446,000","11,866,000","16,216,000","13,710,000","3,821,000","2,854,000","8,342,000","3,140,000","3,727,000","4,340,000","2,859,000","27,000","2,478,000","12,624,000","3,700,000","2,305,000","4,290,000","404,000","5,338,000","8,037,000","7,840,000","4,627,000","7,224,000","8,352,000","7,715,000","8,538,000","16,614,000","10,539,000","10,854,000","5,047,000","-1,267,000","8,256,000","6,836,000","6,684,000","6,738,000","7,104,000","6,068,000","6,382,000","6,409,000","5,681,000","6,156,000","5,072,553","6,430,000","5,694,000","5,329,000","5,628,695","4,283,000","4,029,000","3,922,000","4,072,084","4,033,000","3,750,000","5,048,000","3,488,153","3,900,000","4,000,000","3,200,000","2,900,000","3,300,000","4,100,000","4,200,000","5,000,000","3,800,000","4,600,000","4,000,000","3,500,000","3,900,000","3,900,000","3,900,000","3,100,000","3,400,000","3,300,000","3,300,000","2,500,000","2,700,000","2,400,000","2,200,000","1,900,000","2,700,000","2,500,000","2,600,000","1,800,000","2,100,000","1,400,000","1,400,000","1,500,000","1,100,000","700,000","700,000","500,000","400,000","200,000","400,000",,,,
NetIncomeCommonStockholders,"470,806,000","121,560,000","135,259,000","127,163,000","86,824,000","104,835,000","103,097,000","77,921,000","-117,494,000","-111,460,000","90,566,000","66,666,000","86,775,000","77,827,000","94,548,000","82,334,000","69,849,000","71,109,000","54,345,000","57,658,000","51,101,000","47,858,000","50,567,000","45,618,000","45,771,000","3,742,000","14,953,000","40,326,000","34,063,000","39,224,000","39,244,000","45,670,000","39,143,000","48,034,000","34,009,000","32,586,000","45,982,000","47,674,000","45,402,000","46,984,000","39,304,000","18,495,000","18,966,000","30,378,000","12,088,000","15,328,000","17,019,000","14,853,000","6,500,000","13,834,000","31,780,000","15,218,000","13,746,000","14,031,000","8,320,000","16,005,000","20,984,000","20,057,000","16,600,000","17,739,000","20,323,000","19,229,000","21,761,000","36,031,000","21,998,000","22,011,000","19,064,000","1,435,000","18,094,000","15,438,000","15,791,000","15,396,000","16,372,000","14,144,000","14,585,000","12,998,000","11,719,000","12,999,000","13,086,223","12,627,000","11,918,000","10,758,000","11,322,289","9,072,000","8,930,000","8,604,000","9,228,580","8,667,000","8,542,000","10,386,000","8,410,070","7,800,000","7,800,000","7,600,000","7,600,000","6,800,000","8,500,000","8,100,000","7,500,000","6,600,000","8,200,000","8,300,000","7,700,000","8,100,000","8,000,000","7,800,000","6,900,000","6,700,000","6,600,000","6,800,000","5,700,000","5,900,000","5,400,000","4,800,000","4,600,000","5,800,000","5,800,000","5,900,000","5,700,000","4,800,000","4,200,000","4,400,000","3,800,000","3,300,000","2,500,000","2,800,000","1,600,000","2,600,000","1,500,000","2,300,000",,,,
	NetIncome,"479,521,000","123,478,000","137,743,000","129,582,000","88,718,000","107,172,000","103,575,000","79,356,000","-117,072,000","-111,033,000","92,132,000","67,807,000","88,277,000","79,164,000","96,240,000","83,878,000","71,177,000","72,475,000","55,449,000","58,902,000","52,267,000","49,014,000","51,831,000","46,719,000","46,907,000","3,839,000","15,307,000","41,166,000","34,829,000","40,159,000","40,092,000","46,553,000","39,962,000","49,115,000","34,716,000","33,202,000","46,862,000","48,576,000","46,959,000","46,984,000","39,304,000","18,495,000","18,966,000","30,378,000","12,088,000","15,328,000","17,019,000","14,853,000","6,500,000","13,834,000","31,780,000","15,218,000","13,746,000","14,031,000","8,320,000","16,005,000","20,984,000","20,057,000","16,600,000","17,739,000","20,323,000","19,229,000","21,761,000","36,031,000","21,998,000","22,011,000","19,064,000","1,435,000","18,094,000","15,438,000","15,791,000","15,396,000","16,372,000","14,144,000","15,248,000","13,661,000","12,382,000","13,662,000","13,749,463","13,290,000","12,581,000","11,421,000","11,986,140","9,735,000","8,930,000","8,604,000","9,228,580","8,667,000","8,542,000","10,386,000","8,410,070","7,800,000","7,800,000","7,600,000","7,600,000","6,800,000","8,500,000","8,100,000","7,500,000","6,600,000","8,200,000","8,300,000","7,700,000","8,100,000","8,000,000","7,800,000","6,900,000","6,700,000","6,600,000","6,800,000","5,700,000","5,900,000","5,400,000","4,800,000","4,600,000","5,800,000","5,800,000","5,900,000","5,700,000","4,800,000","4,200,000","4,400,000","3,800,000","3,300,000","2,500,000","2,800,000","1,600,000","2,600,000","1,500,000","2,300,000",,,,
		NetIncomeIncludingNoncontrollingInterests,"479,521,000","123,478,000","137,743,000","129,582,000","88,718,000","107,172,000","103,575,000","79,356,000","-117,072,000","-111,033,000","92,132,000","67,807,000","88,277,000","79,164,000","96,240,000","83,878,000","71,177,000","72,475,000","55,449,000","58,902,000","52,267,000","49,014,000","51,831,000","46,719,000","46,907,000","3,839,000","15,307,000","41,166,000","34,829,000","40,159,000","40,092,000","46,553,000","39,962,000","49,115,000","34,715,000","33,202,000","46,862,000","48,576,000","46,959,000","46,984,000","39,304,000","18,495,000","18,966,000","30,378,000","12,088,000","15,328,000","17,019,000","14,853,000","6,500,000","13,834,000","31,780,000","15,218,000","13,746,000","14,031,000","8,320,000","16,005,000","20,984,000","20,057,000","16,600,000","17,739,000","20,323,000","19,229,000","21,761,000","36,031,000","21,998,000","22,011,000","19,064,000","1,435,000","18,094,000","15,438,000","15,791,000","15,396,000","16,372,000","14,144,000","15,248,000","13,661,000","12,382,000","13,662,000","13,749,463","13,290,000","12,581,000","11,421,000","11,986,140","9,735,000","8,930,000","8,604,000","9,228,580","8,667,000","8,542,000","10,386,000","8,410,070","7,800,000","7,800,000","7,600,000","7,600,000","6,800,000","8,500,000","8,100,000","7,500,000","6,600,000","8,200,000","8,300,000","7,700,000","8,100,000","8,000,000","7,800,000","6,900,000","6,700,000","6,600,000","6,800,000","5,700,000","5,900,000","5,400,000","4,800,000","4,600,000","5,800,000","5,800,000","5,900,000","5,700,000","4,800,000","4,200,000","4,400,000","3,800,000","3,300,000","2,500,000","2,800,000","1,600,000","2,600,000","1,500,000","2,300,000","1,600,000","1,700,000","1,700,000","1,700,000"
			NetIncomeContinuousOperations,"479,521,000","123,478,000","137,743,000","129,582,000","88,718,000","107,172,000","103,575,000","79,356,000","-117,072,000","-111,033,000","92,132,000","67,807,000","88,277,000","79,164,000","96,240,000","83,878,000","71,177,000","72,475,000","55,449,000","58,902,000","52,267,000","49,014,000","51,831,000","46,719,000","46,907,000","3,839,000","15,307,000","41,166,000","34,829,000","40,159,000","40,092,000","46,553,000","39,962,000","49,115,000","34,715,000","33,202,000","46,862,000","48,576,000","46,959,000","46,984,000","39,304,000","18,495,000","18,966,000","30,378,000","12,088,000","15,328,000","17,019,000","14,853,000","6,500,000","13,834,000","31,780,000","15,218,000","13,746,000","14,031,000","8,320,000","16,005,000","20,984,000","20,057,000","16,600,000","17,739,000","20,323,000","19,229,000","21,761,000","36,031,000","21,998,000","22,011,000","19,064,000","1,435,000","18,094,000","15,438,000","15,791,000","15,396,000","16,372,000","14,144,000","15,248,000","13,661,000","12,382,000","13,662,000","13,749,463","13,290,000","12,581,000","11,421,000","11,986,140","9,735,000","8,930,000","8,604,000","9,228,580","8,667,000","8,542,000","10,386,000","8,410,070","7,800,000","7,800,000","7,600,000","6,400,000","6,800,000","8,500,000","8,100,000","7,500,000","6,600,000","8,200,000","8,300,000","7,700,000","8,100,000","8,000,000","7,800,000","6,900,000","6,700,000","6,600,000","6,800,000","5,700,000","5,900,000","5,400,000","4,800,000","4,600,000","5,800,000","5,800,000","5,900,000","5,700,000","4,800,000","4,200,000","4,400,000","3,800,000","3,300,000","2,500,000","2,800,000","1,600,000","2,600,000","1,500,000","2,300,000","1,600,000","1,700,000","1,700,000","1,700,000"
	PreferredStockDividends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"663,000","663,000","663,000","663,000","663,240","663,000","663,000","663,000","663,851","663,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherunderPreferredStockDividend,"8,715,000","1,918,000","2,484,000","2,419,000","1,894,000","2,337,000","478,000","1,435,000","422,000","427,000","1,566,000","1,141,000","1,502,000","1,337,000","1,692,000","1,544,000","1,328,000","1,366,000","1,104,000","1,244,000","1,166,000","1,156,000","1,264,000","1,101,000","1,136,000","97,000","354,000","840,000","766,000","935,000","848,000","883,000","819,000","1,081,000","707,000","616,000","880,000","902,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
