name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998
TotalRevenue,"2,002,263,000","515,825,000","506,786,000","499,319,000","480,333,000","457,697,000","444,393,000","425,620,000","397,159,000","391,847,000","374,726,000","352,808,000","343,760,000","328,425,000","315,571,000","305,525,000","297,018,000","273,718,000","253,991,000","247,533,000","237,153,000","226,553,000","218,311,000","212,711,000","206,869,000","199,739,000","193,009,000","189,078,000","170,657,000","159,020,000","156,096,000","153,056,000","147,708,000","119,076,000","115,610,000","112,301,000","108,999,000","104,033,000","100,083,000","96,001,000","85,223,000","68,629,000","66,164,000","63,829,000","62,127,000","59,618,000","58,185,000","57,144,000","55,838,000","55,093,000","54,635,000","53,590,000","50,064,000","51,370,000","52,929,000","53,757,000","53,478,000","52,264,000","50,840,000","49,340,000","47,794,000","44,831,000","42,098,000","40,571,000","38,946,000","37,274,000","35,804,000","34,320,000","32,871,000","31,343,000","29,741,000","28,610,000","27,456,000","26,278,000","25,270,000","24,108,000","23,174,000","22,553,000","20,688,000","20,075,000","19,539,000","19,061,000","18,638,952","18,447,000","18,073,000","17,354,000","16,841,302","15,717,000","14,572,000","11,372,000","8,900,000","8,000,000","7,200,000","6,100,000","4,100,000","3,700,000","3,300,000","2,800,000"
	OperatingRevenue,"2,002,263,000","515,825,000","506,786,000","499,319,000","480,333,000","457,697,000","444,393,000","425,620,000","397,159,000","391,847,000","374,726,000","352,808,000","343,760,000","328,425,000","315,571,000","305,525,000","297,018,000","273,718,000","253,991,000","247,533,000","237,153,000","226,553,000","218,311,000","212,711,000","206,869,000","199,739,000","193,009,000","189,078,000","170,657,000","159,020,000","156,096,000","153,056,000","147,708,000","119,076,000","115,610,000","112,301,000","108,999,000","104,033,000","100,083,000","96,001,000","85,223,000","68,629,000","66,164,000","63,829,000","62,127,000","59,618,000","58,185,000","57,144,000","55,838,000","55,093,000","54,635,000","53,590,000","50,064,000","51,370,000","52,929,000","53,757,000","53,478,000","52,264,000","50,840,000","49,340,000","47,794,000","44,831,000","42,098,000","40,571,000","38,946,000","37,274,000","35,804,000","34,320,000","32,871,000","31,343,000","29,741,000","28,610,000","27,456,000","26,278,000","25,270,000","24,108,000","23,174,000","22,553,000","20,688,000","20,075,000","19,539,000","19,061,000","18,638,952","18,447,000","18,073,000","17,354,000","16,841,302","15,717,000","14,572,000","11,372,000","8,900,000","8,000,000","7,200,000","6,100,000","4,100,000","3,700,000","3,300,000","2,800,000"
CostOfRevenue,"363,972,000","95,479,000","86,330,000","92,597,000","89,566,000","88,748,000","78,154,000","77,865,000","74,040,000","78,909,000","74,996,000","71,172,000","71,918,000","71,153,000","68,248,000","72,072,000","67,136,000","62,477,000","58,301,000","55,483,000","55,273,000","51,346,000","46,013,000","42,222,000","42,679,000","42,900,000","45,127,000","53,728,000","44,634,000","45,396,000","42,923,000","40,932,000","39,481,000","33,643,000","31,754,000","31,724,000","32,101,000","33,606,000","31,478,000","30,882,000","28,172,000","24,334,000","22,014,000","21,175,000","22,412,000","22,566,000","21,277,000","20,762,000","20,360,000","21,200,000","20,927,000","19,149,000","16,744,000","16,894,000","17,733,000","17,613,000","18,341,000","19,721,000","20,009,000","19,551,000","19,318,000","17,826,000","16,599,000","14,005,000","12,606,000","12,926,000","11,959,000","11,001,000","10,836,000","10,490,000","9,412,000","9,189,000","8,842,000","7,941,000","7,796,000","7,627,000","7,716,000","7,603,000","6,983,000","6,996,000","6,937,000","7,096,000","7,278,161","7,532,000","7,516,000","7,990,000","5,130,926","4,837,000","5,677,000","4,677,000","2,500,000","2,300,000","2,000,000","1,500,000","1,200,000","900,000","600,000","700,000"
GrossProfit,"1,638,291,000","420,346,000","420,456,000","406,722,000","390,767,000","368,949,000","366,239,000","347,755,000","323,119,000","312,938,000","299,730,000","281,636,000","271,842,000","257,272,000","247,323,000","233,453,000","229,882,000","211,241,000","195,690,000","192,050,000","181,880,000","175,207,000","172,298,000","170,489,000","164,190,000","156,839,000","147,882,000","135,350,000","126,023,000","113,624,000","113,173,000","112,124,000","108,227,000","85,433,000","83,856,000","80,577,000","76,898,000","70,427,000","68,605,000","65,119,000","57,051,000","44,295,000","44,150,000","42,654,000","39,715,000","37,052,000","36,908,000","36,382,000","35,478,000","33,893,000","33,708,000","34,441,000","33,320,000","34,476,000","35,196,000","36,144,000","35,137,000","32,543,000","30,831,000","29,789,000","28,476,000","27,005,000","25,499,000","26,566,000","26,340,000","24,348,000","23,845,000","23,319,000","22,035,000","20,853,000","20,329,000","19,421,000","18,614,000","18,337,000","17,474,000","16,481,000","15,458,000","14,950,000","13,705,000","13,079,000","12,602,000","11,965,000","11,360,791","10,915,000","10,557,000","9,364,000","11,710,376","10,880,000","8,895,000","6,695,000","6,400,000","5,700,000","5,200,000","4,600,000","2,900,000","2,800,000","2,700,000","2,100,000"
OperatingExpense,"1,178,888,000","292,071,000","280,071,000","316,990,000","289,756,000","267,740,000","311,029,000","270,946,000","241,800,000","237,074,000","198,744,000","187,367,000","197,042,000","163,780,000","141,666,000","162,765,000","186,108,000","157,796,000","144,932,000","134,537,000","153,997,000","137,545,000","143,011,000","125,343,000","130,242,000","120,315,000","105,689,000","128,628,000","139,187,000","109,989,000","82,089,000","80,283,000","82,282,000","64,993,000","58,673,000","57,127,000","57,721,000","68,900,000","45,093,000","56,173,000","57,064,000","35,693,000","36,388,000","39,650,000","35,806,000","29,956,000","29,861,000","30,247,000","30,987,000","28,791,000","27,756,000","27,490,000","25,129,000","23,735,000","22,428,000","24,864,000","26,627,000","25,313,000","18,498,000","25,952,000","28,230,000","25,569,000","21,500,000","20,730,000","23,942,000","22,500,000","19,706,000","20,130,000","20,818,000","19,839,000","18,146,000","17,465,000","17,238,000","17,106,000","16,502,000","16,107,000","15,881,000","15,870,000","14,598,000","14,387,000","14,083,000","13,826,000","14,699,159","15,728,000","16,867,000","17,629,000","22,421,107","23,780,000","23,624,000","17,578,000","11,900,000","10,200,000","8,400,000","6,800,000","4,600,000","3,900,000","2,700,000","2,500,000"
	SellingGeneralAndAdministration,"898,139,000","221,958,000","208,617,000","244,726,000","222,838,000","202,537,000","251,676,000","211,956,000","187,864,000","183,980,000","150,642,000","147,112,000","161,412,000","128,170,000","108,153,000","128,263,000","151,021,000","129,080,000","119,107,000","108,703,000","126,283,000","110,397,000","100,419,000","105,986,000","110,695,000","102,680,000","88,969,000","111,580,000","122,343,000","94,841,000","68,384,000","66,056,000","67,139,000","52,642,000","47,068,000","45,565,000","46,233,000","56,798,000","44,089,000","41,627,000","45,507,000","30,044,000","31,158,000","34,098,000","30,125,000","24,145,000","24,537,000","25,458,000","26,332,000","23,904,000","22,629,000","23,194,000","21,322,000","19,611,000","18,189,000","20,506,000","22,220,000","20,678,000","21,768,000","21,598,000","23,751,000","21,229,000","17,426,000","16,819,000","19,742,000","18,494,000","15,931,000","16,418,000","17,163,000","16,389,000","14,900,000","14,230,000","13,931,000","14,051,000","13,653,000","13,211,000","13,066,000","13,058,000","12,319,000","12,115,000","11,800,000","11,536,000","11,600,607","12,127,000","13,603,000","14,610,000","16,261,891","16,817,000","17,828,000","13,823,000","10,200,000","8,600,000","7,000,000","5,500,000","4,100,000","3,400,000","2,300,000","2,200,000"
		GeneralAndAdministrativeExpense,"270,822,000","77,961,000","69,964,000","64,671,000","58,226,000","63,850,000","118,100,000","65,322,000","57,403,000","58,873,000","50,797,000","45,530,000","42,337,000","40,076,000","39,001,000","39,012,000","38,056,000","40,590,000","41,578,000","35,998,000","34,557,000","33,995,000","35,022,000","30,572,000","30,227,000","27,476,000","29,161,000","31,074,000","29,909,000","25,363,000","27,381,000","25,388,000","26,250,000","24,897,000","22,499,000","21,940,000","22,697,000","29,820,000","17,552,000","19,617,000","25,491,000","14,494,000","14,987,000","16,631,000","15,845,000","10,899,000","10,608,000","12,441,000","13,452,000","11,275,000","10,663,000","11,564,000","11,571,000","10,450,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherGandA,"270,822,000","77,961,000","69,964,000","64,671,000","58,226,000","63,850,000","118,100,000","65,322,000","57,403,000","58,873,000","50,797,000","45,530,000","42,337,000","40,076,000","39,001,000","39,012,000","38,056,000","40,590,000","41,578,000","35,998,000","34,557,000","33,995,000","35,022,000","30,572,000","30,227,000","27,476,000","29,161,000","31,074,000","29,909,000","25,363,000","27,381,000","25,388,000","26,250,000","24,897,000","22,499,000","21,940,000","22,697,000","29,820,000","17,552,000","19,617,000","25,491,000","14,494,000","14,987,000","16,631,000","15,845,000","10,899,000","10,608,000","12,441,000","13,452,000","11,275,000","10,663,000","11,564,000","11,571,000","10,450,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		SellingAndMarketingExpense,"627,317,000","143,997,000","138,653,000","180,055,000","164,612,000","138,687,000","133,576,000","146,634,000","130,461,000","125,107,000","99,845,000","101,582,000","119,075,000","88,094,000","69,152,000","89,251,000","112,965,000","88,490,000","77,529,000","72,705,000","91,726,000","76,402,000","65,397,000","75,414,000","80,468,000","75,204,000","59,808,000","80,506,000","92,434,000","69,478,000","41,003,000","40,668,000","40,889,000","27,745,000","24,569,000","23,625,000","23,536,000","26,978,000","26,537,000","22,010,000","20,016,000","15,550,000","16,171,000","17,467,000","14,280,000","13,246,000","13,929,000","13,017,000","12,880,000","12,629,000","11,966,000","11,630,000","9,751,000","9,161,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	ResearchAndDevelopment,"208,259,000","54,021,000","52,522,000","53,143,000","48,573,000","46,784,000","41,573,000","40,732,000","39,001,000","41,610,000","36,580,000","32,639,000","28,455,000","27,928,000","25,580,000","26,173,000","26,271,000","22,913,000","21,796,000","21,536,000","23,144,000","22,374,000","19,861,000","19,357,000","19,547,000","17,635,000","16,720,000","17,048,000","16,844,000","15,148,000","13,705,000","14,227,000","15,143,000","12,351,000","11,605,000","11,562,000","11,488,000","12,102,000","10,042,000","9,722,000","7,977,000","5,015,000","4,617,000","5,017,000","5,135,000","5,268,000","4,781,000","4,249,000","4,123,000","4,197,000","4,245,000","3,454,000","3,065,000","3,178,000","3,082,000","3,122,000","3,141,000","3,414,000","3,087,000","3,026,000","3,270,000","3,070,000","3,191,000","2,835,000","3,084,000","2,898,000","2,666,000","2,580,000","2,545,000","2,332,000","2,177,000","2,150,000","2,236,000","1,929,000","1,755,000","1,729,000","1,702,000","1,700,000","1,372,000","1,370,000","1,385,000","1,397,000","1,228,734","1,322,000","1,357,000","1,229,000","1,057,380","1,085,000","1,004,000","718,000","300,000","300,000","300,000","200,000","200,000","200,000","100,000","100,000"
