name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989
OperatingCashFlow,"98,219,000","20,578,000","8,244,000","31,359,000","38,038,000","19,601,000","30,370,000","75,355,000","46,045,000","-21,579,000","5,052,000","43,527,000","9,422,000","5,418,000","7,898,000","33,637,000","20,563,000","8,294,000","3,709,000","28,651,000","14,338,000","5,759,000","12,818,000","36,607,000","15,392,000","-4,763,000","6,401,000","27,730,000","4,537,000","13,564,000","6,402,000","25,985,000","14,619,000","8,448,000","14,852,000","28,060,000","7,588,000","5,389,000","3,853,000","27,787,000","9,336,000","11,192,000","-11,038,000","14,955,000","5,543,000","9,612,000","-2,645,000","8,798,000","10,462,000","7,586,000","139,000","24,509,000","14,203,000","-356,000","2,139,000","28,722,000","9,359,000","480,000","-6,081,000","33,845,000","18,565,000","-7,220,000","1,603,000","12,733,000","15,110,000","-1,434,000","4,227,000","22,543,000","-1,859,000","6,802,000","26,369,000","17,387,000","-5,984,000","11,582,000","26,882,000","32,119,000","14,281,000","8,711,000","17,119,000","28,505,000","15,054,000","24,577,000","-4,119,000","19,761,000","15,209,000","-802,000","-3,569,000","18,561,000","-1,462,000","3,167,000","8,000,000","23,200,000","21,200,000","17,600,000","-1,200,000","21,400,000","15,300,000","19,900,000","5,400,000","5,300,000","5,000,000","9,100,000","-5,700,000","15,100,000","-10,800,000","-1,700,000","-7,000,000","12,900,000","-2,700,000","-4,600,000","-700,000","2,800,000","-3,100,000","-900,000","-11,300,000","4,300,000","-6,100,000","-2,100,000","-4,200,000","4,400,000","-3,400,000","-2,100,000","-600,000","7,400,000","8,500,000","-1,800,000","-11,000,000","-800,000","-2,500,000","-1,000,000","0"
	CashFlowFromContinuingOperatingActivities,"98,219,000","20,578,000","8,244,000","31,359,000","38,038,000","19,601,000","30,370,000","75,355,000","46,045,000","-21,579,000","5,052,000","43,527,000","9,422,000","5,418,000","7,898,000","33,637,000","20,563,000","8,294,000","3,709,000","28,651,000","14,338,000","5,759,000","12,818,000","36,607,000","15,392,000","-4,763,000","6,401,000","27,730,000","4,537,000","13,564,000","6,402,000","25,985,000","14,619,000","8,448,000","14,852,000","28,060,000","7,588,000","5,389,000","3,853,000","27,787,000","9,336,000","11,192,000","-11,038,000","14,955,000","5,543,000","9,612,000","-2,645,000","8,798,000","10,462,000","7,586,000","139,000","24,509,000","14,203,000","-356,000","2,139,000","28,722,000","9,359,000","480,000","-6,081,000","33,845,000","18,565,000","-7,220,000","1,603,000","12,733,000","15,110,000","-1,434,000","4,227,000","22,543,000","-1,859,000","6,802,000","26,369,000","17,387,000","-5,984,000","11,582,000","26,882,000","32,119,000","14,281,000","8,711,000","17,119,000","28,505,000","15,054,000","24,577,000","-4,119,000","19,761,000","15,209,000","-802,000","-3,569,000","18,561,000","-1,462,000","3,167,000","8,000,000","23,200,000","21,200,000","17,600,000","-1,200,000","21,400,000","15,300,000","19,900,000","5,400,000","5,300,000","5,000,000","9,100,000","-5,700,000","15,100,000","-10,800,000","-1,700,000","-7,000,000","12,900,000","-2,700,000","-4,600,000","-700,000","2,800,000","-3,100,000","-900,000","-11,300,000","4,300,000","-6,100,000","-2,100,000","-4,200,000","4,400,000","-3,400,000","-2,100,000","-600,000","7,400,000","8,500,000","-1,800,000","-11,000,000","-800,000","-2,500,000","-1,000,000","0"
		NetIncomeFromContinuingOperations,"90,758,000","19,361,000","24,306,000","24,233,000","22,858,000","19,406,000","25,428,000","18,261,000","13,640,000","1,819,000","6,100,000","6,097,000","6,047,000","3,621,000","9,428,000","8,352,000","6,214,000","6,313,000","2,921,000","5,983,000","6,185,000","5,986,000","10,947,000","7,366,000","5,374,000","4,669,000","9,182,000","7,655,000","4,833,000","6,119,000","-10,192,000","7,823,000","4,829,000","6,129,000","9,681,000","9,494,000","4,830,000","8,260,000","6,779,000","3,314,000","2,361,000","2,457,000","16,957,000","118,000","-941,000","-671,000","5,509,000","1,187,000","-606,000","2,354,000","9,165,000","501,000","-6,582,000","-7,263,000","-9,309,000","-1,515,000","-2,309,000","1,032,000","1,635,000","643,000","-1,351,000","831,000","3,170,000","4,136,000","3,591,000","5,103,000","6,754,000","3,817,000","1,309,000","3,174,000","8,575,000","4,284,000","3,745,000","6,150,000","10,899,000","7,397,000","2,137,000","4,898,000","7,934,000","5,909,000","3,742,000","6,730,000","10,229,000","5,611,000","2,563,000","4,307,000","8,183,000","7,376,000","5,783,000","6,509,000","8,900,000","7,200,000","5,000,000","6,300,000","6,700,000","4,700,000","2,000,000","3,400,000","5,400,000","4,000,000","1,300,000","2,700,000","5,100,000","3,700,000","900,000","2,500,000","4,300,000","3,100,000","2,100,000","2,700,000","4,800,000","2,900,000","2,100,000","2,700,000","3,900,000","2,400,000","1,500,000","1,900,000","2,500,000","1,100,000","200,000","700,000","900,000","400,000","300,000","600,000","2,600,000","1,400,000","900,000","1,500,000","3,800,000"
		OperatingGainsLosses,,,"-3,000","-44,000",,,"-544,000","-2,595,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"236,000","-121,000","0","-21,000","-1,546,000","10,000","10,000","-127,000","-2,000","0","-3,000","-16,000","-806,000","112,000","343,000","347,000","-1,400,000","369,000","639,000","171,000","-786,000","-247,000","803,000","-932,000","-841,000","-2,177,000","775,000","604,000","-2,461,000","-834,000","315,000","234,000","463,000","217,000","516,000","560,000","-418,000","-3,118,000","956,000","1,180,000","-5,451,000","957,000","899,000","1,037,000","908,000","732,000","-888,000","973,000","1,000,000","1,000,000","800,000","1,400,000","1,000,000","1,300,000","2,000,000","2,100,000","2,700,000","2,300,000","1,600,000","1,300,000","900,000","1,100,000","1,000,000","900,000","700,000","500,000","-900,000","600,000","3,900,000",,,,"-100,000",,,,,"0","100,000","100,000",,"0","0","-100,000","100,000",,,,
			GainLossOnSaleOfPPE,,,"-3,000","-44,000",,,"-544,000","-2,595,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"236,000","-121,000","0","-21,000","-1,546,000","10,000","10,000","-127,000","-2,000","0","-3,000","-16,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"16,584,000","4,272,000","4,205,000","4,167,000","3,940,000","3,992,000","4,248,000","4,168,000","4,667,000","5,124,000","5,184,000","5,136,000","5,171,000","5,105,000","7,156,000","7,589,000","7,526,000","7,535,000","7,697,000","7,618,000","7,619,000","7,582,000","7,573,000","7,480,000","7,200,000","6,792,000","6,789,000","6,464,000","6,405,000","6,098,000","5,981,000","5,672,000","5,580,000","5,380,000","5,639,000","5,325,000","5,144,000","5,342,000","5,081,000","4,916,000","4,774,000","4,644,000","4,700,000","4,522,000","4,495,000","4,525,000","4,170,000","4,161,000","4,223,000","4,305,000","4,537,000","4,694,000","4,966,000","5,149,000","5,386,000","5,364,000","5,406,000","5,447,000","5,527,000","5,549,000","5,694,000","5,646,000","5,571,000","5,564,000","5,250,000","5,278,000","5,254,000","5,257,000","5,252,000","5,272,000","5,000,000","4,693,000","4,678,000","4,774,000","4,495,000","4,274,000","4,201,000","4,229,000","4,164,000","3,902,000","3,898,000","3,939,000","8,191,000","3,971,000","4,043,000","4,095,000","3,920,000","3,909,000","3,988,000","3,921,000","3,800,000","3,700,000","3,700,000","3,600,000","3,700,000","3,600,000","3,500,000","3,500,000","3,500,000","3,500,000","3,500,000","3,300,000","3,200,000","3,100,000","3,200,000","3,100,000","2,900,000","2,700,000","2,500,000","2,500,000","2,300,000","2,300,000","2,000,000","2,000,000","1,900,000","1,700,000","1,700,000","1,600,000","1,600,000","1,500,000","1,600,000","1,400,000","1,400,000","1,400,000","1,400,000","1,300,000","1,300,000","1,400,000","1,200,000","1,300,000","1,200,000"
			DepreciationAndAmortization,"16,584,000","4,272,000","4,205,000","4,167,000","3,940,000","3,992,000","4,248,000","4,168,000","4,667,000","5,124,000","5,184,000","5,136,000","5,171,000","5,105,000","7,156,000","7,589,000","7,526,000","7,535,000","7,697,000","7,618,000","7,619,000","7,582,000","7,573,000","7,480,000","7,200,000","6,792,000","6,789,000","6,464,000","6,405,000","6,098,000","5,981,000","5,672,000","5,580,000","5,380,000","5,639,000","5,325,000","5,144,000","5,342,000","5,081,000","4,916,000","4,774,000","4,644,000","4,700,000","4,522,000","4,495,000","4,525,000","4,170,000","4,161,000","4,223,000","4,305,000","4,537,000","4,694,000","4,966,000","5,149,000","5,386,000","5,364,000","5,406,000","5,447,000","5,527,000","5,549,000","5,694,000","5,646,000","5,571,000","5,564,000","5,250,000","5,278,000","5,254,000","5,257,000","5,252,000","5,272,000","5,000,000","4,693,000","4,678,000","4,774,000","4,495,000","4,274,000","4,201,000","4,229,000","4,164,000","3,902,000","3,898,000","3,939,000","8,191,000","3,971,000","4,043,000","4,095,000","3,920,000","3,909,000","3,988,000","3,921,000","3,800,000","3,700,000","3,700,000","3,600,000","3,700,000","3,600,000","3,500,000","3,500,000","3,500,000","3,500,000","3,500,000","3,300,000","3,200,000","3,100,000","3,200,000","3,100,000","2,900,000","2,700,000","2,500,000","2,500,000","2,300,000","2,300,000","2,000,000","2,000,000","1,900,000","1,700,000","1,700,000","1,600,000","1,600,000","1,500,000","1,600,000","1,400,000","1,400,000","1,400,000","1,400,000","1,300,000","1,300,000","1,400,000","1,200,000","1,300,000","1,200,000"
		DeferredTax,,,,,,,,,,,"-749,000","-30,000",,,"153,000","-257,000",,,"8,549,000","-1,200,000",,,"1,910,000",,,,,,,,,,,,,,,,,,,,"-7,947,000","0",,,"-631,000","-616,000",,,,,,,,,,,"-6,253,000","-34,000","288,000","-64,000","-4,163,000",,,"73,000",,,,"63,000",,,,,,,,,,,,,,,"0","-512,000","-3,473,000","0",,,"-2,200,000",,,,"-700,000",,,,,,,,,,,,,,,,"-100,000",,,,"100,000","0","0","400,000",,,,,,,,,"-1,600,000","-1,600,000","-1,100,000","-800,000","-2,200,000"
			DeferredIncomeTax,,,,,,,,,,,"-749,000","-30,000",,,"153,000","-257,000",,,"8,549,000","-1,200,000",,,"1,910,000",,,,,,,,,,,,,,,,,,,,"-7,947,000","0",,,"-631,000","-616,000",,,,,,,,,,,"-6,253,000","-34,000","288,000","-64,000","-4,163,000",,,"73,000",,,,"63,000",,,,,,,,,,,,,,,"0","-512,000","-3,473,000","0",,,"-2,200,000",,,,"-700,000",,,,,,,,,,,,,,,,"-100,000",,,,"100,000","0","0","400,000",,,,,,,,,"-1,600,000","-1,600,000","-1,100,000","-800,000","-2,200,000"
		ProvisionandWriteOffofAssets,,,,,,,,,,,"24,000","43,000",,,"10,000","34,000",,,"43,000","18,000","61,000","102,000","97,000","71,000","111,000","104,000","147,000","83,000","61,000","23,000","54,000","70,000","85,000","48,000","24,000","51,000","32,000","13,000","64,000","30,000","5,000","66,000","43,000","23,000","82,000","19,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
