name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999
TotalRevenue,"1,879,604,000","519,359,000","449,810,000","408,742,000","501,693,000","486,069,000","452,123,000","476,784,000","429,485,000","502,069,000","454,443,000","461,097,000","387,763,000","400,745,000","353,214,000","391,706,000","372,845,000","373,447,000","358,305,000","334,148,000","317,448,000","303,745,000","300,091,000","279,896,000","300,131,000","236,736,000","227,936,000","208,904,000","250,523,000","203,264,000","230,854,000","176,847,000","191,787,000","151,552,000","146,873,000","136,874,000","136,810,000","127,928,000","131,938,000","128,117,000","124,019,000","116,649,000","107,846,000","113,425,000","110,631,000","109,456,000","101,614,000","97,750,000","91,950,000","84,953,000","87,082,000","80,807,000","82,787,000","73,980,000","99,276,000","72,646,000","64,174,000","60,396,000","44,854,000","25,006,000","28,884,000","22,838,000","22,019,000","24,927,000","23,450,000","13,812,000","9,475,000","7,579,000","3,626,000","4,989,000","13,897,000","181,000","4,563,000",,"0",,"12,100,000","3,496,000","3,135,000","3,569,000","3,423,000","3,792,000","891,000","3,744,000","3,664,000","3,400,000","3,138,000","2,807,000","3,083,000","3,298,000","2,276,000","2,000,000","1,600,000","2,300,000"
	OperatingRevenue,"1,879,604,000","519,359,000","449,810,000","408,742,000","501,693,000","485,569,000","436,123,000","476,784,000","429,485,000","502,069,000","454,443,000","461,097,000","387,763,000","400,745,000","353,214,000","391,706,000","372,845,000","373,447,000","358,305,000","334,148,000","317,448,000","303,745,000","300,091,000","279,896,000","300,131,000","236,736,000","227,936,000","208,904,000","250,523,000","203,264,000","230,854,000","176,847,000","191,787,000","151,552,000","146,873,000","136,874,000","136,810,000","127,928,000","131,938,000","128,117,000","124,019,000","116,649,000","107,846,000","113,425,000","110,631,000","109,456,000","101,614,000","97,750,000","91,950,000","84,953,000","87,082,000","80,807,000","82,787,000","73,980,000","99,276,000","72,646,000","64,174,000","60,396,000","44,854,000","25,006,000","28,884,000","22,838,000","22,019,000","24,927,000","23,450,000","13,812,000","9,475,000","7,579,000","3,626,000","4,989,000","13,897,000","181,000","4,563,000",,"0",,"12,100,000","3,496,000","3,135,000","3,569,000","3,423,000","3,792,000","891,000","3,744,000","3,664,000","3,400,000","3,138,000","2,807,000","3,083,000","3,298,000","2,276,000","2,000,000","1,600,000","2,300,000"
CostOfRevenue,"467,314,000","116,965,000","119,750,000","103,537,000","127,062,000","120,166,000","126,138,000","188,793,000","97,967,000","111,374,000","95,899,000","96,949,000","77,436,000","89,182,000","75,019,000","78,893,000","79,019,000","82,333,000","75,995,000","59,480,000","56,305,000","50,006,000","64,147,000","50,738,000","51,617,000","43,118,000","42,598,000","36,719,000","39,878,000","32,813,000","45,818,000","29,920,000","31,210,000","22,816,000","24,621,000","28,054,000","22,567,000","20,500,000","26,532,000","24,619,000","23,574,000","17,105,000","21,519,000","22,445,000","19,263,000","20,796,000","20,469,000","18,003,000","14,401,000","17,412,000","16,729,000","14,970,000","19,848,000","14,362,000","11,665,000","14,063,000","9,593,000","17,188,000","5,224,000","4,460,000","4,557,000","4,117,000","3,616,000","2,612,000","789,000","1,722,000","1,328,000","164,000","478,000","660,000","3,305,000","35,000","613,000",,,,,,,,,,,"281,000","308,000","-1,629,000","-1,815,000","-1,713,000","-1,533,000","-1,553,000","-2,194,000","-1,900,000","-1,100,000","-800,000"
GrossProfit,"1,412,290,000","402,394,000","330,060,000","305,205,000","374,631,000","365,903,000","325,985,000","287,991,000","331,518,000","390,695,000","358,544,000","364,148,000","310,327,000","311,563,000","278,195,000","312,813,000","293,826,000","291,114,000","282,310,000","274,668,000","261,143,000","253,739,000","235,944,000","229,158,000","248,514,000","193,618,000","185,338,000","172,185,000","210,645,000","170,451,000","185,036,000","146,927,000","160,577,000","128,736,000","122,252,000","108,820,000","114,243,000","107,428,000","105,406,000","103,498,000","100,445,000","99,544,000","86,327,000","90,980,000","91,368,000","88,660,000","81,145,000","79,747,000","77,549,000","67,541,000","70,353,000","65,837,000","62,939,000","59,618,000","87,611,000","58,583,000","54,581,000","43,208,000","39,630,000","20,546,000","24,327,000","18,721,000","18,403,000","22,315,000","22,661,000","12,090,000","8,147,000","7,415,000","3,148,000","4,329,000","10,592,000","146,000","3,950,000",,"0",,,,,,"3,423,000",,,"3,463,000","3,356,000","5,029,000","4,953,000","4,520,000","4,616,000","4,851,000","4,470,000","3,900,000","2,700,000","3,100,000"
OperatingExpense,"1,482,704,000","371,036,000","394,292,000","356,569,000","362,998,000","338,425,000","366,392,000","343,932,000","372,451,000","345,229,000","377,706,000","360,138,000","366,681,000","365,514,000","346,343,000","328,554,000","339,089,000","335,486,000","349,263,000","288,395,000","299,955,000","273,947,000","325,565,000","289,243,000","222,202,000","274,535,000","254,817,000","254,058,000","274,885,000","236,311,000","243,792,000","203,224,000","179,459,000","155,192,000","174,562,000","159,544,000","134,295,000","140,349,000","152,310,000","113,989,000","129,351,000","119,082,000","107,790,000","103,457,000","93,924,000","86,366,000","84,495,000","81,686,000","74,506,000","64,751,000","63,971,000","55,704,000","58,626,000","64,019,000","55,555,000","56,232,000","50,051,000","42,390,000","49,000,000","38,047,000","37,928,000","35,536,000","29,966,000","26,431,000","23,998,000","19,748,000","20,973,000","20,589,000","21,922,000","28,758,000","94,148,000","26,768,000","22,349,000","19,335,000","25,113,000","20,670,000","21,577,000","24,039,000","29,386,000","18,615,000","16,398,000","17,144,000","12,654,000","13,136,000","14,024,000","14,087,000","14,977,000","12,767,000","11,804,000","12,393,000","13,569,000","11,700,000","8,800,000","23,400,000"
	SellingGeneralAndAdministration,"779,700,000","194,600,000","217,600,000","183,300,000","184,200,000","174,300,000","195,543,000","179,450,000","175,400,000","187,295,000","187,900,000","170,112,000","160,754,000","162,158,000","164,171,000","148,566,000","153,280,000","138,336,000","160,280,000","130,532,000","143,505,000","120,019,000","142,958,000","118,758,000","109,577,000","105,300,000","113,907,000","94,044,000","101,514,000","92,806,000","99,632,000","74,604,000","68,089,000","60,069,000","71,809,000","61,841,000","50,656,000","51,050,000","55,049,000","46,337,000","51,539,000","45,248,000","48,454,000","44,880,000","41,015,000","41,037,000","42,098,000","38,348,000","37,277,000","34,000,000","36,528,000","28,667,000","30,527,000","28,568,000","28,730,000","28,964,000","25,203,000","23,669,000","23,892,000","19,713,000","17,649,000","16,284,000","13,971,000","12,292,000","11,871,000","10,896,000","11,076,000","9,797,000","10,117,000","10,567,000","13,302,000","12,761,000","7,539,000","3,689,000","5,475,000","1,662,000","4,460,000","3,024,000","6,613,000","3,940,000","3,062,000","3,926,000","-787,000","2,993,000","2,309,000","2,203,000","2,297,000","2,331,000","2,190,000","1,996,000","2,005,000","2,000,000","1,100,000","6,100,000"
		GeneralAndAdministrativeExpense,"363,900,000","89,700,000","104,500,000","86,300,000","83,300,000","80,100,000",,,"78,400,000",,,,,,,,,,,"63,532,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherGandA,"363,900,000","89,700,000","104,500,000","86,300,000","83,300,000","80,100,000",,,"78,400,000",,,,,,,,,,,"63,532,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		SellingAndMarketingExpense,"415,800,000","104,900,000","113,100,000","97,000,000","100,900,000","94,200,000",,,"97,000,000",,,,,,,,,,,"67,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	ResearchAndDevelopment,"640,904,000","160,836,000","161,092,000","157,869,000","161,107,000","148,725,000","156,667,000","147,053,000","182,139,000","142,257,000","172,812,000","172,963,000","185,641,000","183,591,000","175,390,000","161,408,000","175,582,000","183,948,000","168,608,000","154,103,000","143,039,000","145,003,000","175,242,000","160,831,000","167,039,000","158,793,000","176,118,000","158,713,000","157,901,000","142,074,000","141,989,000","125,686,000","107,702,000","86,166,000","97,312,000","88,064,000","85,661,000","83,743,000","84,363,000","66,209,000","77,812,000","73,834,000","57,908,000","58,577,000","52,909,000","45,017,000","42,197,000","39,366,000","35,649,000","30,097,000","27,443,000","26,991,000","26,324,000","34,358,000","25,732,000","26,175,000","23,755,000","17,628,000","24,015,000","17,241,000","19,186,000","18,159,000","20,572,000","18,105,000","15,779,000","12,279,000","12,683,000","13,894,000","14,822,000","14,992,000","12,114,000","11,806,000","12,292,000","13,887,000","17,587,000","14,505,000","11,731,000","17,758,000","13,226,000","14,675,000","13,336,000","13,218,000","13,441,000","10,143,000","11,715,000","9,984,000","10,685,000","8,529,000","7,917,000","8,663,000","9,206,000","7,700,000","6,500,000","16,300,000"
