name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015
MarketCap,"537,907,200","504,663,800","520,028,790","836,249,700","527,936,640","763,705,800","338,478,580","245,386,540","352,929,500","278,250,880","261,911,640","293,937,420","346,436,694","326,000,000","330,593,950","397,578,321","393,033,608","508,556,584","463,374,096","54,096,923","57,001,074","56,497,130","54,965,517","54,355,406","53,414,708","52,732,827",,"51,258,985"
EnterpriseValue,"478,990,200","485,464,800","519,373,790","744,781,700","394,004,640","696,492,800","412,598,580","327,957,540","314,579,500","240,520,880","349,067,640","370,380,420","436,552,694","303,988,000","310,211,950","449,252,321","464,378,608","569,252,584","466,410,316","57,076,003","59,682,416","59,031,260","56,155,683","54,611,129","53,432,434","52,750,553","50,081,939","51,276,711"
PeRatio,"9.224","11.373",,,,,,,,,,,,,,,,,,,,,,,,,,
ForwardPeRatio,"16.051","15.06","14.925","19.305","21.978","42.735","29.499","21.459","18.083","12.788","8.818","12.166","18.939","17.857","23.419",,,,,,,,,,,,,
PegRatio,"1.07","1.507","2.985","1.93","2.2","2.848","1.969","1.431",,,"0.353","0.406","0.631","0.595","0.78",,,,,,,,,,,,,
PsRatio,"1.469","1.378","1.343","2.158","1.353","1.955","0.97","0.721","1.174","0.961","0.934","1.096","1.282","1.214","1.257","1.342","1.151","1.297",,,,,,,,,,
PbRatio,,,,,,,,,,,,,,,,,,,"3.15","0.365","0.346","0.343","0.338","0.328","0.32","0.315",,"0.306"
EnterprisesValueRevenueRatio,"1.246","4.958","5.231","7.787","4.301","7.924","4.698","3.974","4.012","3.082","4.482","5.372","6.424","4.588","4.582","7.173","7.412","9.518","2.193",,,,,,,,"0.424",
EnterprisesValueEBITDARatio,"12.773","59.705","39.912","115.721","39.714","4,408.182","58.951","49.66","48.02","43.915","270.595","136.521","82.431","22.934","22.303","-9.935","-30.733","31.773","-59.879","-163.906","-196.18","-329.074","-53.816","-135.529","-65.037","-49.442","-1.168","-631.782"
