name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006
OperatingCashFlow,"167,677,000","6,337,000","-60,752,000","98,954,000","123,138,000","239,888,000","207,438,000","134,537,000","642,014,000","44,084,000","178,542,000","133,726,000","91,152,000","41,762,000","113,217,000","164,027,000","166,223,000","50,727,000","108,159,000","89,632,000","96,201,000","-55,861,000","66,356,000","102,278,000","66,817,000","111,152,000","4,984,000","128,371,000","37,525,000","37,535,000","30,338,000","98,135,000","58,169,000","-16,000,000","77,418,000","93,082,000","33,997,000","-11,974,000","104,606,000","75,271,000","110,625,000","8,180,000","73,214,000","60,387,000","88,559,000","-5,032,000","34,272,000","51,546,000","74,515,000","-15,796,000","72,192,000","36,212,000","77,962,000","-20,727,000","73,465,000","34,966,000","23,872,000","-24,865,000","30,993,000","-284,000","62,789,000","-7,485,000","122,485,000","22,392,000","88,352,000","-5,578,000"
	CashFlowFromContinuingOperatingActivities,"167,677,000","6,337,000","-60,752,000","98,954,000","123,138,000","239,888,000","207,438,000","134,537,000","642,014,000","44,084,000","178,542,000","133,726,000","91,152,000","41,762,000","113,217,000","164,027,000","166,223,000","50,727,000","108,159,000","89,632,000","96,201,000","-55,861,000","66,356,000","102,278,000","66,817,000","111,152,000","4,984,000","128,371,000","37,525,000","37,535,000","30,338,000","98,135,000","58,169,000","-16,000,000","77,418,000","93,082,000","33,997,000","-11,974,000","104,606,000","75,271,000","110,625,000","8,180,000","73,214,000","60,387,000","88,559,000","-5,032,000","34,272,000","51,546,000","74,515,000","-15,796,000","72,192,000","36,212,000","77,962,000","-20,727,000","73,465,000","34,966,000","23,872,000","-24,865,000","30,993,000","-284,000","62,789,000","-7,485,000","122,485,000","22,392,000","88,352,000","-5,578,000"
		NetIncomeFromContinuingOperations,"418,661,000","55,926,000","66,310,000","100,217,000","196,208,000","137,214,000","102,215,000","104,457,000","67,486,000","70,448,000","43,671,000","44,030,000","59,986,000","53,344,000","29,722,000","42,679,000","60,559,000","43,982,000","121,058,000","24,824,000","51,300,000","23,463,000","20,481,000","3,992,000","40,853,000","59,944,000","25,847,000","32,810,000","40,054,000","37,285,000","27,518,000","28,296,000","37,994,000","34,367,000","31,122,000","25,207,000","29,878,000","36,802,000","41,347,000","25,158,000","44,816,000","42,572,000","37,337,000","26,381,000","13,657,000","35,387,000","21,894,000","8,665,000","26,173,000","25,632,000","31,299,000","1,389,000","20,183,000","26,017,000","10,101,000","209,000","6,515,000","9,009,000","6,750,000","-3,106,000","14,315,000","17,471,000","26,875,000","12,544,000","27,271,000","28,189,000"
		OperatingGainsLosses,"-42,410,000","-5,420,000","-13,570,000","-12,033,000","-11,387,000","-9,847,000","-7,603,000","-25,607,000","-8,866,000","-9,927,000","5,719,000","3,215,000","-7,515,000","-10,599,000","-4,515,000","-7,581,000","-11,180,000","-4,798,000","-6,286,000","-4,407,000","-10,580,000","-3,603,000","-12,593,000","6,840,000","-17,559,000","-34,272,000","-3,857,000","-37,510,000","-3,602,000","-2,587,000","-2,721,000","-3,367,000","-1,217,000","1,490,000","-1,517,000","5,000","16,752,000","450,000","-10,127,000","6,184,000","-54,000","-3,550,000","216,000","19,000","25,629,000","188,000","-128,000","-48,000","527,000","133,000","-14,247,000","15,749,000","-15,339,000","140,000","-50,000","-703,000","501,000","-114,000","3,387,000","2,074,000","-2,169,000","-868,000","1,025,000","1,159,000","259,000","-13,950,000"
			GainLossOnSaleOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,387,000","2,074,000","-2,169,000","-868,000","14,975,000","1,159,000","259,000","-13,950,000"
			EarningsLossesFromEquityInvestments,"-39,906,000","-5,397,000","-11,248,000","-11,452,000","-11,809,000","-9,919,000","-9,763,000","-8,765,000","-8,324,000","-2,588,000","-6,279,000","-6,950,000","-7,394,000","-4,366,000","-6,991,000","-5,432,000","-4,785,000","-4,697,000","-5,436,000","-4,431,000","-5,666,000","-5,521,000","-8,015,000","-5,509,000","-4,546,000","-4,652,000","-4,023,000","-35,995,000","-3,848,000","-2,592,000","-2,909,000","-1,988,000","-1,239,000","-908,000","-1,029,000","179,000","-568,000","-1,058,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"204,064,000","51,039,000","51,943,000","50,128,000","50,954,000","49,620,000","51,526,000","50,110,000","52,271,000","51,752,000","52,504,000","52,941,000","54,993,000","52,138,000","52,633,000","50,527,000","51,724,000","46,771,000","40,367,000","38,772,000","38,333,000","42,539,000","36,967,000","37,327,000","36,377,000","34,640,000","34,313,000","31,472,000","21,848,000","17,348,000","17,345,000","17,584,000","17,196,000","16,229,000","16,520,000","16,163,000","15,907,000","15,802,000","16,147,000","15,537,000","15,428,000","16,199,000","18,751,000","17,545,000","17,999,000","17,222,000","17,373,000","17,012,000","16,610,000","17,711,000","16,396,000","18,915,000","17,539,000","18,131,000","17,510,000","18,949,000","17,575,000","17,752,000","15,603,000","16,733,000","14,267,000","12,019,000","12,021,000","12,691,000","11,956,000","11,352,000"
			DepreciationAndAmortization,"204,064,000","51,039,000","51,943,000","50,128,000","50,954,000","49,620,000","51,526,000","50,110,000","52,271,000","51,752,000","52,504,000","52,941,000","54,993,000","52,138,000","52,633,000","50,527,000","51,724,000","46,771,000","40,367,000","38,772,000","38,333,000","42,539,000","36,967,000","37,327,000","36,377,000","34,640,000","34,313,000","31,472,000","21,848,000","17,348,000","17,345,000","17,584,000","17,196,000","16,229,000","16,520,000","16,163,000","15,907,000","15,802,000","16,147,000","15,537,000","15,428,000","16,199,000","18,751,000","17,545,000","17,999,000","17,222,000","17,373,000","17,012,000","16,610,000","17,711,000","16,396,000","18,915,000","17,539,000","18,131,000","17,510,000","18,949,000","17,575,000","17,752,000","15,603,000","16,733,000","14,267,000","12,019,000","12,021,000","12,691,000","11,956,000","11,352,000"
				Depreciation,,,,,,,,,,,,,,,,,,,,,,,,"37,165,000","36,205,000","34,517,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,"17,731,000",,,,"17,397,000","15,255,000","16,399,000","13,939,000","11,704,000","11,713,000","12,394,000","11,666,000","11,071,000"
				AmortizationCashFlow,,,,,,,,,,,,,,,,,,,,,,,,"162,000","172,000","123,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,"400,000",,,,"355,000","348,000","334,000","328,000","315,000","308,000","297,000","290,000","281,000"
					AmortizationOfIntangibles,,,,,,,,,,,,,,,,,,,,,,,,"162,000","172,000","123,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,"400,000",,,,"355,000","348,000","334,000","328,000","315,000","308,000","297,000","290,000","281,000"
		DeferredTax,"6,372,000","420,000","17,020,000","-3,642,000","-7,426,000","-897,000","-159,000","-11,140,000","-12,780,000","9,364,000","-188,000","-957,000","-6,209,000","-81,000","9,309,000","-401,000","-1,769,000","78,000","-66,198,000","-4,652,000","1,951,000","-3,425,000","497,000","198,000","-9,811,000","-3,475,000","4,867,000","-2,497,000","-1,957,000","-2,471,000","11,467,000","1,569,000",,,"3,067,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			DeferredIncomeTax,"6,372,000","420,000","17,020,000","-3,642,000","-7,426,000","-897,000","-159,000","-11,140,000","-12,780,000","9,364,000","-188,000","-957,000","-6,209,000","-81,000","9,309,000","-401,000","-1,769,000","78,000","-66,198,000","-4,652,000","1,951,000","-3,425,000","497,000","198,000","-9,811,000","-3,475,000","4,867,000","-2,497,000","-1,957,000","-2,471,000","11,467,000","1,569,000",,,"3,067,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AmortizationOfSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"501,000","311,000","311,000","312,000","309,000","455,000","507,000","497,000",,,,,,,,,,,,,,,,,,,
		AssetImpairmentCharge,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","5,339,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ProvisionandWriteOffofAssets,"263,000","94,000","64,000","-40,000","145,000","67,000","323,000","28,000","54,000","199,000","694,000","386,000","391,000","1,567,000","270,000","-475,000","17,000","85,000","20,371,000","20,321,000","18,174,000","20,625,000","17,502,000","17,677,000","17,517,000","16,397,000","16,129,000","18,287,000","12,286,000","12,670,000","12,110,000","10,357,000","11,115,000","11,018,000","9,994,000","9,262,000","8,846,000","9,321,000",,,,,"11,345,000",,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"33,054,000","8,823,000","8,938,000","8,194,000","7,099,000","6,709,000","6,422,000","6,962,000","6,963,000","6,903,000","7,020,000","6,818,000","6,358,000","6,255,000","6,151,000","6,264,000","5,984,000","4,927,000","5,057,000","4,957,000","4,684,000","4,586,000","4,489,000","4,750,000","4,198,000","3,976,000","5,741,000","3,450,000","3,395,000","2,399,000","3,795,000","3,271,000","1,965,000","2,155,000","1,630,000","1,866,000","1,788,000","1,749,000","1,687,000","1,391,000","1,338,000","1,261,000","1,027,000","918,000","900,000","880,000","831,000","460,000","437,000","508,000","352,000","4,201,000","299,000","295,000","396,000","505,000","438,000","754,000","937,000","931,000","951,000","927,000",,"946,000","945,000","946,000"
		OtherNonCashItems,"2,232,000","558,000","562,000","560,000","552,000","543,000","549,000","542,000","540,000","553,000","2,097,000","3,143,000","3,095,000","3,231,000","3,267,000","3,359,000","3,350,000","3,136,000","2,584,000","2,572,000","2,552,000","3,422,000","3,811,000","4,768,000","3,386,000","3,691,000","2,797,000","2,719,000","2,098,000","1,929,000","1,902,000","1,802,000","1,798,000","2,051,000","1,926,000","1,919,000","2,284,000","2,304,000","-24,037,000","11,199,000","10,029,000","10,375,000",,,"13,943,000","14,350,000","9,530,000","10,251,000","11,131,000","9,603,000","25,952,000","-4,725,000","22,066,000","-108,000","12,504,000","12,240,000","10,445,000","12,615,000","12,530,000","11,019,000","9,648,000","5,912,000","4,145,000","5,702,000","8,768,000","5,818,000"
		ChangeInWorkingCapital,"-487,414,000","-112,589,000","-201,249,000","-52,818,000","-120,758,000","44,846,000","40,495,000","-1,312,000","533,602,000","-93,687,000","60,412,000","21,689,000","-23,223,000","-71,965,000","11,393,000","66,751,000","51,072,000","-44,818,000","-14,258,000","3,636,000","-16,235,000","-148,379,000","-9,129,000","22,620,000","-11,878,000","16,607,000","-83,008,000","67,878,000","-36,621,000","-29,066,000","-53,032,000","38,623,000","-11,957,000","-83,310,000","10,711,000","38,660,000","-41,458,000","-78,402,000","33,748,000","15,301,000","38,757,000","-58,988,000","-31,079,000","3,506,000","15,976,000","-73,566,000","-25,175,000","13,810,000","19,637,000","-69,383,000","-14,663,000","1,498,000","32,399,000","-65,202,000","9,756,000","4,490,000","-12,326,000","-64,881,000","-10,674,000","-27,935,000","25,777,000","-42,946,000","81,256,000","-10,650,000","39,153,000","-37,933,000"
			ChangeInReceivables,"31,018,000","-52,225,000","22,456,000","32,396,000","28,391,000","-60,142,000","-25,188,000","-104,592,000","67,107,000","-53,928,000","35,434,000","-7,552,000","-11,121,000","-74,752,000","31,080,000","29,269,000","40,037,000","-45,811,000","4,323,000","-22,511,000","-40,890,000","-138,113,000","1,456,000","3,320,000","-4,932,000","-39,164,000","-43,794,000","40,487,000","-27,455,000","-61,810,000","-44,878,000","31,325,000","3,188,000","-87,437,000","22,092,000","-5,405,000","-5,869,000","-77,963,000","25,665,000","20,013,000","31,799,000","-62,319,000","-29,660,000","-226,000","18,895,000","-100,135,000","-37,661,000","24,705,000","11,832,000","-63,205,000","-3,422,000","17,122,000","16,390,000","-65,545,000","-13,570,000","12,290,000","-15,404,000","-71,861,000","-22,208,000","-8,934,000","-11,188,000","-33,210,000","41,615,000","14,719,000","8,681,000","-34,211,000"
