name,ttm,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2012,04/30/2012,07/31/2011,04/30/2011,07/31/2010,04/30/2010
TotalRevenue,"1,489,817,000","451,101,000","343,102,000","317,976,000","377,638,000","265,340,000","116,821,000","109,052,000","50,833,000","159,806,000","347,158,000","299,352,000","344,599,000","363,582,000","331,784,000","282,139,000","319,188,000","332,190,000","304,913,000","249,979,000","280,751,000","304,148,000","270,182,000","228,659,000","244,330,000","261,987,000","234,215,000","192,753,000","217,339,000","222,675,000","207,069,000","163,474,000","181,385,000","194,823,000","171,371,000","142,330,000","147,941,000","163,474,000","128,664,000","148,603,000","127,916,000","141,575,000"
	OperatingRevenue,"1,489,817,000","451,101,000","343,102,000","317,976,000","377,638,000","265,340,000","116,821,000","109,052,000","50,833,000","159,806,000","347,158,000","299,352,000","344,599,000","363,582,000","331,784,000","282,139,000","319,188,000","332,190,000","304,913,000","249,979,000","280,751,000","304,148,000","270,182,000","228,659,000","244,330,000","261,987,000","234,215,000","192,753,000","217,339,000","222,675,000","207,069,000","163,474,000","181,385,000","194,823,000","171,371,000","142,330,000","147,941,000","163,474,000","128,664,000","148,603,000","127,916,000","141,575,000"
CostOfRevenue,"565,566,000","163,382,000","132,242,000","131,608,000","138,334,000","90,050,000","52,519,000","45,612,000","22,440,000","71,809,000","142,788,000","128,345,000","140,550,000","144,598,000","137,819,000","120,043,000","129,292,000","130,033,000","123,743,000","102,574,000","112,904,000","114,175,000","110,113,000","97,175,000","99,311,000","102,528,000","95,901,000","84,465,000","91,035,000","91,538,000","90,553,000","73,577,000","78,211,000","79,843,000","75,227,000","64,877,000","29,388,000","30,954,000","25,745,000","28,299,000","26,215,000","27,863,000"
GrossProfit,"924,251,000","287,719,000","210,860,000","186,368,000","239,304,000","175,290,000","64,302,000","63,440,000","28,393,000","87,997,000","204,370,000","171,007,000","204,049,000","218,984,000","193,965,000","162,096,000","189,896,000","202,157,000","181,170,000","147,405,000","167,847,000","189,973,000","160,069,000","131,484,000","145,019,000","159,459,000","138,314,000","108,288,000","126,304,000","131,137,000","116,516,000","89,897,000","103,174,000","114,980,000","96,144,000","77,453,000","118,553,000","132,520,000","102,919,000","120,304,000","101,701,000","113,712,000"
OperatingExpense,"675,354,000","189,007,000","164,311,000","161,899,000","160,137,000","138,294,000","118,343,000","119,483,000","109,508,000","149,410,000","166,754,000","164,508,000","157,835,000","161,234,000","152,971,000","146,624,000","143,966,000","143,553,000","138,715,000","127,479,000","128,684,000","125,745,000","115,399,000","112,811,000","109,020,000","108,285,000","100,252,000","98,829,000","99,537,000","95,389,000","88,541,000","88,989,000","86,427,000","86,749,000","77,834,000","78,345,000","59,790,000","109,453,000","99,512,000","101,992,000","107,070,000","101,380,000"
	SellingGeneralAndAdministration,"86,707,000","28,297,000","17,836,000","22,104,000","18,470,000","17,091,000","11,628,000","11,746,000","9,278,000","14,563,000","20,422,000","16,210,000","15,991,000","16,846,000","16,060,000","15,043,000","14,764,000","15,654,000","14,393,000","13,432,000","16,762,000","14,978,000","14,343,000","13,506,000","13,585,000","13,040,000","14,615,000","12,640,000","13,501,000","12,844,000","13,112,000","11,393,000","9,604,000","10,465,000","9,535,000","8,983,000","44,758,000","94,658,000","86,287,000","88,922,000","94,354,000","88,880,000"
		GeneralAndAdministrativeExpense,"86,707,000","28,297,000","17,836,000","22,104,000","18,470,000","17,091,000","11,628,000","11,746,000","9,278,000","14,563,000","20,422,000","16,210,000","15,991,000","16,846,000","16,060,000","15,043,000","14,764,000","15,654,000","14,393,000","13,432,000","16,762,000","14,978,000","14,343,000","13,506,000","13,585,000","13,040,000","14,615,000","12,640,000","13,501,000","12,844,000","13,112,000","11,393,000","9,604,000","10,465,000","9,535,000","8,983,000","44,758,000","94,658,000","86,287,000","88,922,000","94,354,000","88,880,000"
			SalariesAndWages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"35,359,000","36,610,000","31,012,000","34,266,000","32,385,000","33,468,000"
			OtherGandA,"86,707,000","28,297,000","17,836,000","22,104,000","18,470,000","17,091,000","11,628,000","11,746,000","9,278,000","14,563,000","20,422,000","16,210,000","15,991,000","16,846,000","16,060,000","15,043,000","14,764,000","15,654,000","14,393,000","13,432,000","16,762,000","14,978,000","14,343,000","13,506,000","13,585,000","13,040,000","14,615,000","12,640,000","13,501,000","12,844,000","13,112,000","11,393,000","9,604,000","10,465,000","9,535,000","8,983,000","9,399,000","58,048,000","55,275,000","54,656,000","61,969,000","55,412,000"
	DepreciationAmortizationDepletionIncomeStatement,"136,518,000","33,288,000","33,974,000","34,381,000","34,875,000","35,099,000","33,893,000","34,384,000","35,160,000","35,352,000","35,234,000","33,340,000","32,745,000","31,141,000","31,146,000","30,574,000","29,049,000","27,506,000","28,319,000","25,672,000","24,847,000","23,928,000","23,197,000","22,864,000","21,434,000","20,810,000","20,413,000","20,032,000","19,638,000","18,577,000","18,547,000","17,648,000","17,386,000","17,287,000","17,004,000","15,683,000","15,032,000","14,795,000","13,225,000","13,070,000","12,716,000","12,500,000"
