name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016
TotalRevenue,"1,184,778,000","347,277,000","316,419,000","288,505,000","232,577,000","192,391,000","148,077,000","149,101,000","90,509,000","192,769,000","256,392,000","229,130,000","244,239,000","214,569,000","222,504,000","234,880,000","217,763,000","215,898,000","166,130,000","111,611,000","91,064,000","61,097,000","29,717,000","0","0","0"
	OperatingRevenue,"1,184,778,000","347,277,000","316,419,000","288,505,000","232,577,000","192,391,000","148,077,000","149,101,000","90,509,000","192,769,000","256,392,000","229,130,000","244,239,000","214,569,000","222,504,000","234,880,000","217,763,000","215,898,000","166,130,000","111,611,000","91,064,000","61,097,000","29,717,000","0","0","0"
CostOfRevenue,"492,802,000","121,634,000","126,373,000","128,896,000","115,899,000","110,269,000","119,049,000","133,117,000","136,143,000","150,836,000","182,464,000","175,903,000","163,242,000","141,444,000","138,642,000","123,219,000","109,424,000","96,114,000","84,880,000","63,685,000","49,976,000","38,682,000","20,605,000",,,
GrossProfit,"691,976,000","225,643,000","190,046,000","159,609,000","116,678,000","82,122,000","29,028,000","15,984,000","-45,634,000","41,933,000","73,928,000","53,227,000","80,997,000","73,125,000","83,862,000","111,661,000","108,339,000","119,784,000","81,250,000","47,926,000","41,088,000","22,415,000","9,112,000",,,
OperatingExpense,"204,504,000","57,961,000","44,801,000","55,387,000","46,355,000","38,934,000","32,309,000","27,509,000","24,857,000","37,953,000","42,392,000","35,118,000","39,482,000","36,754,000","34,311,000","33,683,000","29,884,000","31,917,000","32,961,000","21,381,000","17,834,000","15,252,000","16,195,000","777,055","202,350","29,943"
	SellingGeneralAndAdministration,"115,857,000","31,034,000","18,805,000","36,751,000","28,807,000","25,631,000","19,944,000","17,000,000","15,110,000","19,387,000","23,215,000","20,789,000","19,117,000","18,717,000","17,314,000","17,014,000","14,298,000","14,678,000","12,733,000","13,776,000","11,308,000","12,065,000","13,715,000","777,055","202,350","29,943"
		GeneralAndAdministrativeExpense,"115,857,000","31,034,000","18,805,000","36,751,000","28,807,000","25,631,000","19,944,000","17,000,000","15,110,000","19,387,000","23,215,000","20,789,000","19,117,000","18,717,000","17,314,000","17,014,000","14,298,000","14,678,000","12,733,000","13,776,000","11,308,000","12,065,000","13,715,000","777,055","202,350","29,943"
			SalariesAndWages,"66,451,000","19,265,000","3,756,000","24,289,000","18,681,000","14,999,000","9,147,000","5,259,000","4,270,000","6,409,000","7,646,000","8,110,000","6,758,000","6,483,000","-14,329,000","5,341,000","4,655,000","4,333,000","-9,420,000","3,825,000","2,985,000","2,610,000","0",,,
			OtherGandA,"49,406,000","11,769,000","15,049,000","12,462,000","10,126,000","10,632,000","10,797,000","11,741,000","10,840,000","12,978,000","15,569,000","12,679,000","12,359,000","12,234,000","31,643,000","11,673,000","9,643,000","10,345,000","22,153,000","9,951,000","8,323,000","9,455,000","13,715,000","777,055","202,350","29,943"
	OtherTaxes,"79,608,000","25,051,000","20,973,000","17,800,000","15,784,000","12,583,000","9,309,000","7,839,000","5,696,000","16,573,000","17,681,000","12,213,000","17,186,000","16,120,000","13,732,000","14,410,000","14,208,000","14,173,000","8,815,000","6,448,000","4,723,000","3,187,000","1,636,000",,,
	OtherOperatingExpenses,"9,039,000","1,876,000","5,023,000","836,000","1,764,000","720,000","3,056,000","2,670,000","4,051,000","1,993,000","1,496,000","2,116,000","3,179,000","1,917,000","3,265,000","2,259,000","1,378,000","3,066,000","11,413,000","1,157,000","1,803,000","12,522,000","844,000",,,
OperatingIncome,"487,472,000","167,682,000","145,245,000","104,222,000","70,323,000","43,188,000","-3,281,000","-11,525,000","-70,491,000","3,980,000","31,536,000","18,109,000","41,515,000","36,371,000","49,551,000","77,978,000","78,455,000","87,867,000","48,289,000","26,545,000","23,254,000","7,163,000","-7,083,000","-777,055","-202,350","-29,943"
