name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25,540,000","25,540,000","25,540,000","25,540,000","26,300,000","26,300,000","26,300,000"
		AssetsHeldForSaleCurrent,,,,,,,,,,,,,"270,780,000",,,,,,,,"2,073,000",,,,"75,450,000",,,,,,,,,"0","0","0","0","2,215,000",,,,,,,
	TotalNonCurrentAssets,"5,359,065,000","5,370,682,000","5,466,319,000","5,512,360,000","5,689,506,000","5,700,535,000","5,728,760,000","5,769,281,000","5,797,656,000","5,806,643,000","5,818,715,000","5,815,958,000","5,892,722,000","6,369,024,000","6,462,850,000","6,498,898,000","6,625,131,000","6,210,034,000","6,235,602,000","1,995,911,000","1,993,592,000","2,055,129,000","1,999,778,000","1,908,667,000","1,923,773,000","2,069,609,000","1,974,673,000","1,933,831,000","1,632,707,000","1,662,212,000","1,592,480,000","1,060,524,000","1,045,916,000","939,630,000","833,483,000","841,440,000","843,238,000","851,347,000","733,054,000","698,578,000","680,635,000","658,377,000","649,251,000","542,590,000","476,222,000"
		NetPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"733,054,000","698,578,000","680,635,000","658,377,000","649,251,000","542,590,000","476,222,000"
			GrossPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"864,125,000","822,229,000","796,801,000","767,293,000","757,138,000","643,657,000","571,007,000"
				Properties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0"
				LandAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"112,959,000","105,581,000","101,471,000","96,371,000","94,666,000","80,466,000","74,676,000"
				BuildingsAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"704,277,000","670,605,000","650,784,000","626,877,000","616,407,000","523,266,000","460,097,000"
				MachineryFurnitureEquipment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"46,889,000","46,043,000","44,546,000","44,045,000","46,065,000","39,925,000","36,234,000"
			AccumulatedDepreciation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-131,071,000","-123,651,000","-116,166,000","-108,916,000","-107,887,000","-101,067,000","-94,785,000"
		GoodwillAndOtherIntangibleAssets,"52,877,000","54,063,000","76,430,000","79,654,000","81,451,000","82,796,000","85,943,000","93,502,000","96,758,000","101,509,000","104,977,000","108,877,000","119,667,000","131,097,000","142,919,000","156,266,000","161,423,000","167,119,000","262,817,000",,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherIntangibleAssets,,"54,063,000",,,,"82,796,000","85,943,000","93,502,000","96,758,000","101,509,000","104,977,000","108,877,000","119,667,000","131,097,000","142,919,000","156,266,000","161,423,000","167,119,000","262,817,000",,,,,,,,,,,,,,,,,,,,,,,,,,
		InvestmentProperties,"5,156,060,000","5,162,884,000","5,228,677,000","5,269,447,000","5,279,443,000","5,285,038,000","5,306,272,000","5,358,515,000","5,363,168,000","5,341,370,000","5,344,997,000","5,378,874,000","5,437,354,000","5,853,545,000","5,975,590,000","5,993,682,000","6,108,801,000","5,994,432,000","5,972,785,000","1,995,911,000","1,993,592,000","2,009,939,000","1,999,778,000","1,908,667,000","1,923,773,000","2,039,616,000","1,974,673,000","1,933,831,000","1,632,707,000","1,645,805,000","1,568,268,000","1,036,312,000","1,021,704,000","915,418,000","809,271,000","817,228,000","819,026,000","827,135,000",,,,,,,
		InvestmentsAndAdvances,"150,128,000","153,735,000","161,212,000","163,259,000","328,612,000","332,701,000","336,545,000","317,264,000","337,730,000","363,764,000","368,741,000","328,207,000","335,701,000","384,382,000","344,341,000","348,950,000","354,907,000","48,483,000",,,,"45,190,000",,,,"29,993,000",,,,"16,407,000",,,,,,,,,,,,,,,
			LongTermEquityInvestment,"93,878,000","96,680,000","109,944,000","113,962,000","283,751,000","288,761,000","293,801,000","295,269,000","311,753,000","319,460,000","324,324,000","328,207,000","335,701,000","340,120,000","344,341,000","348,950,000","354,907,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
				InvestmentsinJointVenturesatCost,"93,878,000","96,680,000","109,944,000","113,962,000","283,751,000","288,761,000","293,801,000","295,269,000","311,753,000","319,460,000","324,324,000","328,207,000","335,701,000","340,120,000","344,341,000","348,950,000","354,907,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
			InvestmentinFinancialAssets,"56,250,000","57,055,000","51,268,000","49,297,000","44,861,000","43,940,000","42,744,000","21,995,000","25,977,000","44,304,000","44,417,000",,,"44,262,000",,,,"48,483,000",,,,"45,190,000",,,,"29,993,000",,,,"16,407,000",,,,,,,,,,,,,,,
				AvailableForSaleSecurities,"56,250,000","57,055,000","51,268,000","49,297,000","44,861,000","43,940,000","42,744,000","21,995,000","25,977,000","44,304,000","44,417,000",,,"44,262,000",,,,"48,483,000",,,,"45,190,000",,,,"29,993,000",,,,"16,407,000",,,,,,,,,,,,,,,
		NonCurrentAccountsReceivable,,,,,,,,,,,"-783,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentNoteReceivables,,,,,,,,,,,"64,608,000","111,203,000","109,214,000","113,722,000","110,351,000","107,228,000","100,888,000","114,390,000","149,766,000","94,208,000","96,489,000","96,036,000","94,466,000","120,300,000","297,508,000","300,177,000","287,448,000","278,507,000","258,346,000","251,583,000","250,674,000","225,787,000","199,603,000","185,293,000","46,123,000","43,069,000","24,978,000","12,017,000",,,,,,,
		NonCurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24,212,000","24,212,000","24,212,000","24,212,000","24,212,000","24,212,000","24,212,000","24,212,000",,,,,,,
			NonCurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24,212,000","24,212,000","24,212,000","24,212,000","24,212,000","24,212,000","24,212,000","24,212,000",,,,,,,
TotalLiabilitiesNetMinorityInterest,"2,523,409,000","2,587,177,000","2,880,446,000","2,439,078,000","2,460,434,000","2,576,375,000","2,627,278,000","2,662,302,000","2,697,091,000","2,580,839,000","2,785,586,000","2,862,803,000","3,404,367,000","3,410,556,000","3,543,081,000","3,620,219,000","3,558,003,000","3,595,028,000","3,216,478,000","1,257,245,000","1,235,773,000","1,250,310,000","1,225,534,000","1,236,434,000","1,426,658,000","1,432,298,000","1,366,209,000","1,266,994,000","1,072,343,000","1,123,069,000","1,353,645,000","720,696,000","892,633,000","737,671,000","604,060,000","596,532,000","524,426,000","611,394,000","531,692,000","462,093,000","425,947,000","423,077,000","428,121,000","419,960,000","425,146,000"
	CurrentLiabilities,"118,296,000","142,989,000","126,828,000","119,419,000","123,505,000","146,276,000","143,742,000","143,317,000","150,926,000","108,792,000","109,401,000","100,635,000","94,809,000","94,827,000","86,885,000","105,339,000","102,353,000","102,523,000","116,146,000","37,123,000","33,397,000","39,639,000","38,156,000","36,553,000","28,648,000","35,182,000","27,139,000","30,573,000","23,720,000","31,775,000","64,931,000","45,296,000","50,527,000","46,441,000","47,281,000","38,731,000","42,626,000","35,906,000","43,318,000","36,721,000","43,344,000","39,679,000","43,941,000","35,025,000","39,470,000"
		PayablesAndAccruedExpenses,"118,296,000","142,989,000","126,828,000","119,419,000","123,505,000","146,276,000","143,742,000","143,317,000","150,926,000","108,792,000","109,401,000","100,635,000","94,809,000","94,827,000","86,885,000","105,339,000","102,353,000","102,523,000","116,146,000","37,123,000","33,397,000","39,639,000","38,156,000","36,553,000","28,308,000","35,182,000","27,139,000","30,573,000","23,720,000","31,775,000","64,931,000","45,296,000","50,527,000","46,441,000","47,281,000","38,731,000","42,626,000","35,906,000","43,318,000","36,721,000","43,344,000","39,679,000","43,941,000","35,025,000","39,470,000"
			Payables,"118,296,000","142,989,000",,,"123,505,000",,"143,742,000","143,317,000","150,926,000",,"109,401,000","100,635,000","94,809,000","94,827,000","86,885,000","105,339,000","102,353,000","102,523,000","116,146,000","37,123,000","33,397,000","39,639,000","38,156,000","36,553,000","28,308,000","35,182,000","27,139,000","30,573,000","23,720,000","31,775,000","64,931,000","45,296,000","50,527,000","46,441,000","47,281,000","38,731,000","42,626,000","35,906,000","43,318,000","36,721,000","43,344,000","39,679,000","43,941,000","35,025,000","39,470,000"
				AccountsPayable,"118,296,000","142,989,000",,,"123,505,000",,"143,742,000","143,317,000","150,926,000",,"109,401,000","100,635,000","94,809,000","94,827,000","86,885,000","105,339,000","102,353,000","102,523,000","116,146,000","37,123,000","33,397,000","39,639,000","38,156,000","36,553,000","28,308,000","35,182,000","27,139,000","30,573,000","23,720,000","31,775,000","40,719,000","21,084,000","26,315,000","22,229,000","23,069,000","14,519,000","18,414,000","11,694,000","17,778,000","11,181,000","17,804,000","14,139,000","17,641,000","8,725,000","13,170,000"
				TotalTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24,212,000","24,212,000","24,212,000","24,212,000","24,212,000","24,212,000","24,212,000","24,212,000","25,540,000","25,540,000","25,540,000","25,540,000","26,300,000","26,300,000","26,300,000"
		OtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,"340,000",,,,,,,,,,,,,,,,,,,,
	TotalNonCurrentLiabilitiesNetMinorityInterest,"2,405,113,000","2,444,188,000","2,753,618,000","2,319,659,000","2,336,929,000","2,430,099,000","2,483,536,000","2,518,985,000","2,546,165,000","2,472,047,000","2,676,185,000","2,762,168,000","3,309,558,000","3,315,729,000","3,456,196,000","3,514,880,000","3,455,650,000","3,492,505,000","3,100,332,000","1,220,122,000","1,202,376,000","1,210,671,000","1,187,378,000","1,199,881,000","1,398,010,000","1,397,116,000","1,339,070,000","1,236,421,000","1,048,623,000","1,091,294,000","1,288,714,000","675,400,000","842,106,000","691,230,000","556,779,000","557,801,000","481,800,000","575,488,000","488,374,000","425,372,000","382,603,000","383,398,000","384,180,000","384,935,000","385,676,000"
		LongTermDebtAndCapitalLeaseObligation,"2,357,530,000","2,394,475,000","2,702,087,000","2,266,311,000","2,281,578,000","2,372,374,000","2,422,984,000","2,455,293,000","2,479,346,000","2,402,101,000","2,603,111,000","2,685,967,000","3,230,230,000","3,232,003,000","3,368,594,000","3,423,807,000","3,361,106,000","3,394,490,000","3,005,454,000","1,220,122,000","1,202,376,000","1,210,671,000","1,187,378,000","1,199,881,000","1,398,010,000","1,397,116,000","1,339,070,000","1,236,421,000","1,048,623,000","1,091,294,000","1,288,714,000","675,400,000","842,106,000","691,230,000","556,779,000","557,801,000","481,800,000","575,488,000","488,374,000","425,372,000","382,603,000","383,398,000","384,180,000","384,935,000","385,676,000"
			LongTermDebt,"2,357,530,000","2,394,475,000","2,702,087,000","2,266,311,000","2,281,578,000","2,372,374,000","2,422,984,000","2,455,293,000","2,479,346,000","2,402,101,000","2,603,111,000","2,685,967,000","3,230,230,000","3,232,003,000","3,368,594,000","3,423,807,000","3,361,106,000","3,394,490,000","3,005,454,000","1,220,122,000","1,202,376,000","1,210,671,000","1,187,378,000","1,199,881,000","1,398,010,000","1,397,116,000","1,339,070,000","1,236,421,000","1,048,623,000","1,091,294,000","1,288,714,000","675,400,000","842,106,000","691,230,000","556,779,000","557,801,000","481,800,000","575,488,000","488,374,000","425,372,000","382,603,000","383,398,000","384,180,000","384,935,000","385,676,000"
			LongTermCapitalLeaseObligation,,,,,,,"60,552,000","63,692,000","66,819,000","69,946,000","73,074,000","76,201,000","79,328,000","83,726,000","87,602,000","91,073,000","94,544,000","98,015,000","94,878,000",,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,"47,583,000","49,713,000","51,531,000","53,348,000","55,351,000","57,725,000","60,552,000","63,692,000","66,819,000","69,946,000","73,074,000","76,201,000","79,328,000","83,726,000","87,602,000","91,073,000","94,544,000","98,015,000","94,878,000",,,,,,,,,,,,,,,,,,,,,,,,,,
TotalEquityGrossMinorityInterest,"3,361,523,000","3,379,530,000","3,329,100,000","3,383,063,000","3,503,404,000","3,409,228,000","3,364,340,000","3,361,251,000","3,395,213,000","3,488,460,000","3,282,417,000","3,260,376,000","3,050,778,000","3,254,747,000","3,367,258,000","3,407,925,000","3,426,566,000","3,437,249,000","3,371,829,000","996,715,000","1,004,353,000","1,015,609,000","1,013,887,000","1,016,912,000","1,007,498,000","1,053,876,000","1,059,244,000","1,070,808,000","932,154,000","941,823,000","663,721,000","655,815,000","438,723,000","460,164,000","423,190,000","425,567,000","440,140,000","305,488,000","311,319,000","316,425,000","320,598,000","326,573,000","329,924,000","175,842,000","179,923,000"
	StockholdersEquity,"3,361,523,000","3,379,530,000","3,329,100,000","3,383,063,000","3,503,404,000","3,409,228,000","3,364,340,000","3,361,251,000","3,395,213,000","3,488,460,000","3,282,417,000","3,256,098,000","3,046,469,000","3,250,414,000","3,362,901,000","3,403,543,000","3,422,151,000","3,432,807,000","3,369,103,000","996,696,000","1,004,350,000","1,015,574,000","1,013,847,000","1,016,847,000","1,007,424,000","1,053,770,000","1,059,334,000","1,070,871,000","932,208,000","941,866,000","663,750,000","655,838,000","438,741,000","460,164,000","423,190,000","425,567,000","440,140,000","305,488,000","311,319,000","316,425,000","320,598,000","326,573,000","329,924,000","175,842,000","179,923,000"
		CapitalStock,"2,310,000","2,304,000","2,209,000","2,208,000","2,159,000","2,106,000","2,069,000","2,056,000","2,056,000","2,052,000","1,937,000","1,895,000","1,784,000","1,783,000","1,783,000","1,783,000","1,841,000","1,841,000","1,816,000","712,000","712,000","711,000","711,000","711,000","711,000","710,000","709,000","709,000","650,000","648,000","534,000","531,000","449,000","446,000","431,000","431,000","431,000","371,000","371,000","371,000","370,000","369,000","369,000","251,000","251,000"
			PreferredStock,"0","0","0","0","0","0","0","0","0","0",,,,"0","0",,"58,000","58,000","58,000","58,000","58,000","58,000","58,000","58,000","58,000","58,000","58,000","58,000","58,000","58,000","58,000","58,000","58,000","58,000","58,000","58,000","58,000","0","0","0","0","0","0",,"0"
			CommonStock,"2,310,000","2,304,000","2,209,000","2,208,000","2,159,000","2,106,000","2,069,000","2,056,000","2,056,000","2,052,000","1,937,000","1,895,000","1,784,000","1,783,000","1,783,000","1,783,000","1,783,000","1,783,000","1,758,000","654,000","654,000","653,000","653,000","653,000","653,000","652,000","651,000","651,000","592,000","590,000","476,000","473,000","391,000","388,000","373,000","373,000","373,000","371,000","371,000","371,000","370,000","369,000","369,000","251,000","251,000"
		AdditionalPaidInCapital,"4,481,634,000","4,482,451,000","4,344,273,000","4,341,533,000","4,254,134,000","4,163,228,000","4,101,269,000","4,078,737,000","4,075,781,000","4,072,079,000","3,823,584,000","3,725,971,000","3,508,987,000","3,507,925,000","3,505,877,000","3,502,954,000","3,638,109,000","3,636,913,000","3,588,510,000","1,210,895,000","1,208,907,000","1,208,862,000","1,207,487,000","1,205,419,000","1,203,390,000","1,202,541,000","1,201,859,000","1,201,155,000","1,051,813,000","1,053,601,000","771,844,000","760,258,000","537,288,000","534,639,000","494,802,000","493,479,000","492,011,000","353,861,000","351,106,000","349,272,000","346,827,000","344,995,000","343,748,000","180,300,000","178,417,000"
		RetainedEarnings,"-1,124,095,000","-1,095,204,000","-1,001,238,000","-944,504,000","-746,516,000","-716,195,000","-689,828,000","-663,901,000","-631,251,000","-573,283,000","-523,709,000","-460,832,000","-462,555,000","-271,595,000","-171,116,000","-125,606,000","-238,612,000","-217,236,000","-225,459,000","-214,078,000","-203,641,000","-192,201,000","-184,969,000","-180,003,000","-187,279,000","-142,148,000","-137,597,000","-126,167,000","-117,168,000","-110,841,000","-108,628,000","-104,951,000","-98,996,000","-74,921,000","-72,043,000","-68,343,000","-52,302,000","-48,744,000",,,,,,,"1,255,000"
		GainsLossesNotAffectingRetainedEarnings,"1,674,000","-10,021,000","-16,144,000","-16,174,000","-6,373,000","-39,911,000","-49,170,000","-55,641,000","-51,373,000","-12,388,000","-19,395,000","-10,936,000","-1,747,000","12,301,000","26,357,000","24,412,000","20,813,000","11,289,000","4,236,000","-833,000","-1,628,000","-1,798,000","-9,382,000","-9,280,000","-9,398,000","-7,333,000","-5,637,000","-4,826,000","-3,087,000","-1,542,000",,,,,,,,,,,,,,,
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-40,158,000","-33,218,000","-26,599,000","-18,791,000","-14,193,000","-4,709,000",
	MinorityInterest,,,,,,,,,,"0","0","4,278,000","4,309,000","4,333,000","4,357,000","4,382,000","4,415,000","4,442,000","2,726,000","19,000","3,000","35,000","40,000","65,000","74,000","106,000","-90,000","-63,000","-54,000","-43,000","-29,000","-23,000","-18,000",,,,,,,,,,,,
TotalCapitalization,"5,719,053,000","5,774,005,000","6,031,187,000","5,649,374,000","5,784,982,000","5,781,602,000","5,787,324,000","5,816,544,000","5,874,559,000","5,890,561,000","5,885,528,000","5,942,065,000","6,276,699,000","6,482,417,000","6,731,495,000","6,827,350,000","6,783,257,000","6,827,297,000","6,374,557,000","2,216,818,000","2,206,726,000","2,226,245,000","2,201,225,000","2,216,728,000","2,405,434,000","2,450,886,000","2,398,404,000","2,307,292,000","1,980,831,000","2,033,160,000","1,952,464,000","1,331,238,000","1,280,847,000","1,151,394,000","979,969,000","983,368,000","921,940,000","880,976,000","799,693,000","741,797,000","703,201,000","709,971,000","714,104,000","560,777,000","565,599,000"
PreferredStockEquity,,,,,,,,,,,,,,,,,"58,000","58,000","58,000","58,000","58,000","58,000","58,000","58,000","58,000","58,000","58,000","58,000","58,000","58,000","58,000","58,000","58,000","58,000","58,000","58,000","58,000",,,,,,,,
CommonStockEquity,"3,361,523,000","3,379,530,000","3,329,100,000","3,383,063,000","3,503,404,000","3,409,228,000","3,364,340,000","3,361,251,000","3,395,213,000","3,488,460,000","3,282,417,000","3,256,098,000","3,046,469,000","3,250,414,000","3,362,901,000","3,403,543,000","3,422,093,000","3,432,749,000","3,369,045,000","996,638,000","1,004,292,000","1,015,516,000","1,013,789,000","1,016,789,000","1,007,366,000","1,053,712,000","1,059,276,000","1,070,813,000","932,150,000","941,808,000","663,692,000","655,780,000","438,683,000","460,106,000","423,132,000","425,509,000","440,082,000","305,488,000","311,319,000","316,425,000","320,598,000","326,573,000","329,924,000","175,842,000","179,923,000"
CapitalLeaseObligations,,,,,,,"60,552,000","63,692,000","66,819,000","69,946,000","73,074,000","76,201,000","79,328,000","83,726,000","87,602,000","91,073,000","94,544,000","98,015,000","94,878,000",,,,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"3,308,646,000","3,325,467,000","3,252,670,000","3,303,409,000","3,421,953,000","3,326,432,000","3,278,397,000","3,267,749,000","3,298,455,000","3,386,951,000","3,177,440,000","3,147,221,000","2,926,802,000","3,119,317,000","3,219,982,000","3,247,277,000","3,260,728,000","3,265,688,000","3,106,286,000","996,696,000","1,004,350,000","1,015,574,000","1,013,847,000","1,016,847,000","1,007,424,000","1,053,770,000","1,059,334,000","1,070,871,000","932,208,000","941,866,000","663,750,000","655,838,000","438,741,000","460,164,000","423,190,000","425,567,000","440,140,000","305,488,000","311,319,000","316,425,000","320,598,000","326,573,000","329,924,000","175,842,000","179,923,000"
WorkingCapital,"407,571,000","453,036,000","616,399,000","190,362,000","150,827,000","138,792,000","119,116,000","110,955,000","143,722,000","153,864,000","139,887,000","206,586,000","467,614,000","201,452,000","360,604,000","423,907,000","257,085,000","719,720,000","236,559,000","220,926,000","213,137,000","171,151,000","201,487,000","308,126,000","481,735,000","381,383,000","423,641,000","373,398,000","348,070,000","370,905,000","359,955,000","270,691,000","234,913,000","211,764,000","146,486,000","141,928,000","78,702,000","29,629,000","66,639,000","43,219,000","22,566,000","51,594,000","64,853,000","18,187,000","89,377,000"
InvestedCapital,"5,719,053,000","5,774,005,000","6,031,187,000","5,649,374,000","5,784,982,000","5,781,602,000","5,787,324,000","5,816,544,000","5,874,559,000","5,890,561,000","5,885,528,000","5,942,065,000","6,276,699,000","6,482,417,000","6,731,495,000","6,827,350,000","6,783,199,000","6,827,239,000","6,374,499,000","2,216,760,000","2,206,668,000","2,226,187,000","2,201,167,000","2,216,670,000","2,405,376,000","2,450,828,000","2,398,346,000","2,307,234,000","1,980,773,000","2,033,102,000","1,952,406,000","1,331,180,000","1,280,789,000","1,151,336,000","979,911,000","983,310,000","921,882,000","880,976,000","799,693,000","741,797,000","703,201,000","709,971,000","714,104,000","560,777,000","565,599,000"
TangibleBookValue,"3,308,646,000","3,325,467,000","3,252,670,000","3,303,409,000","3,421,953,000","3,326,432,000","3,278,397,000","3,267,749,000","3,298,455,000","3,386,951,000","3,177,440,000","3,147,221,000","2,926,802,000","3,119,317,000","3,219,982,000","3,247,277,000","3,260,670,000","3,265,630,000","3,106,228,000","996,638,000","1,004,292,000","1,015,516,000","1,013,789,000","1,016,789,000","1,007,366,000","1,053,712,000","1,059,276,000","1,070,813,000","932,150,000","941,808,000","663,692,000","655,780,000","438,683,000","460,106,000","423,132,000","425,509,000","440,082,000","305,488,000","311,319,000","316,425,000","320,598,000","326,573,000","329,924,000","175,842,000","179,923,000"
