name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006
MarketCap,"1,873,306,997","2,028,264,055","2,258,420,515","2,404,081,690","2,285,963,939","2,201,432,364","1,959,947,140","1,642,292,752","1,487,703,769","1,263,240,238","1,891,510,759","1,769,874,453","1,555,122,106","1,588,443,098","1,438,538,920","1,820,529,667","1,852,949,451","1,725,658,404","1,986,508,342","2,029,928,729","1,851,445,704","1,891,007,854","2,157,093,894","2,029,247,790","1,845,850,892","1,595,432,665","1,385,805,849","1,229,413,462","1,460,020,734","1,583,832,178","1,644,563,486","1,322,818,355","1,379,492,441","1,513,115,692","1,489,868,576","1,264,292,057","1,090,915,178","935,217,340","883,605,855","768,324,008","542,083,791","521,168,236","381,970,915","386,368,157","619,242,329","696,548,522","647,719,015","467,219,591","573,421,662","738,307,595","802,334,187","842,774,060","435,824,421","381,516,933","969,643,903","1,036,445,091","931,415,577","941,781,821","1,095,227,019","1,423,562,270","1,958,991,218","1,584,922,975","1,704,490,924","1,674,231,781","1,995,097,557"
EnterpriseValue,"2,183,106,997","2,295,264,055","2,506,420,515","2,647,681,690","2,531,763,939","2,455,132,364","2,225,947,140","1,947,192,752","1,852,103,769","1,572,840,238","2,161,110,759","2,075,374,453","1,866,522,106","1,835,243,098","1,536,438,920","1,934,329,667","2,008,049,451","1,857,258,404","2,105,408,342","2,157,928,729","2,004,945,704","2,202,307,854","2,447,193,894","2,366,947,790","2,239,150,892","1,978,932,665","1,761,705,849","1,665,213,462","1,939,420,734","2,038,332,178","2,029,063,486","1,772,718,355","1,874,992,441","2,007,015,692","1,967,068,576","1,795,992,057","1,653,915,178","1,483,717,340","1,432,105,855","1,337,424,008","1,200,283,791","1,160,068,236","999,070,915","1,003,468,157","1,266,442,329","1,345,248,522","1,268,319,015","1,075,719,591","1,189,021,662","1,328,607,595","1,415,734,187","1,521,474,060","1,316,924,421","1,316,116,933","1,906,843,903","1,948,045,091","1,886,215,577","1,919,981,821","2,057,427,019","2,508,562,270","3,018,191,218","2,641,222,975","2,750,390,924","2,738,531,781","3,059,397,557"
PeRatio,"25.383","28.711","32.727","31.061","30.042","27.78","27.511","19.241","14.075","13.576","29.95","37.467","51.684","52.842","13.788","17.984","16.986","16.723","36.853","28.444","32.444","29.55","34.128","33.919","30.865","27.444","45.263","36.476","41.364","49.25","30.118","29.571","30.857","36.538","42.591","53.267","86.375",,,,,,,,,,,,,,,,,,,"24.944","23.735","51.125","36.615","26.362","21.153","17.935","297.4",,
ForwardPeRatio,"15.898","19.57","22.173","21.142","21.834","24.39","22.523","16.75","16.26","12.422","18.587","16.181","14.025","16.181","14.451","18.868","18.018","20.492","23.641","23.697","22.026","24.096","22.173","20.921","19.048","16.393","17.513","14.327","16.155","16.42","21.645","18.149","18.868","19.92","27.397","23.641","20.367","20.833","24.331","38.61","23.585","29.94","31.056","46.512","22.676","24.45","16.313",,,,,,,,,,,,,,,,,,
PegRatio,"1.326","1.631","1.846","1.762","1.821","2.031","2.251","1.676","1.626","1.242","1.548","1.078","0.935","1.296","1.156","1.258","1.202","1.367","1.891","1.896","1.469","1.608","1.775","1.394","1.523","1.311","1.4","1.147","1.293","1.642","2.164","1.126","0.664","1.812","2.743","2.367","2.038","2.084","2.436","3.858","2.357","2.997","3.104","5.474","2.667","1.41","0.942",,,,,,,,,,,,,,,,,,
PsRatio,"1.594","1.795","2.063","2.238","2.292","2.228","2.037","1.708","1.486","1.289","1.968","1.874","1.675","1.72","1.587","2.068","2.154","2.086","2.454","1.806","1.667","1.693","1.91","1.784","1.65","1.414","1.205","1.065","1.234","1.34","1.402","1.157","1.225","1.349","1.34","1.147","1.007","0.885","0.838","0.557","0.397","0.38","0.283","0.288","0.47","0.525","0.491","0.348","0.395","0.48","0.478","0.447","0.279","0.222","0.535","0.558","0.505","0.52","0.592","0.791","1.036","0.849","0.784",,
PbRatio,"2.653","2.931","3.25","3.519","3.415","3.36","3.059","2.694","2.453","2.123","3.205","3.133","2.825","2.958","2.554","3.373","3.493","3.221","4.067","4.401","4.153","4.48","5.157","5.161","4.961","4.37","3.783","3.633","4.457","4.905","4.699","3.848","4.235","4.702","4.54","4.853","4.436","3.92","3.702","2.89","2.093","1.42","1.002","1.014","1.539","1.721","1.636","1.153","1.422","1.809","1.866","1.932","1.307","1.113","1.071","0.78","0.699","0.722","0.835","1.122","1.553","1.276","1.389","1.407","1.676"
EnterprisesValueRevenueRatio,"1.836","7.392","9.205","8.957","8.154","9.178","9.376","7.34","8.105","6.103","10.165","7.776","6.805","7.843","7.969","7.606","8.026","7.964","11.808","9.51","8.635","11.028","14.636","7.825","7.221","6.978","7.259","5.348","6.443","7.021","7.75","5.528","5.887","6.966","7.642","6.125","5.524","5.241","5.843","4.758","4.35","4.613","3.207","2.686","3.454","4.321","4.41","3.103","3.163","4.402","4.522","4.059","3.626","4.085","5.186","3.92","3.569","4.554","4.99","5.282","6.006","5.746","6.677","5.286","6.119"
EnterprisesValueEBITDARatio,"12.122","46.09","55.698","61.006","60.569","50.413","51.527","34.525","52.766","30.901","61.746","29.819","30.75","53.042","-187.371","36.844","52.567","45.521","67.916","49.044","38.189","104.375","105.03","39.581","52.81","47.006","64.296","28.224","42.625","51.603","-218.179","31.769","33.845","51.861","69.508","37.652","35.19","39.461","67.872","44.433","30.619","53.957","60.185","40.3","37.03","98.193","80.273","-10,757.196","35.388","-664.304","67.096","47.845","121.937","-2.216","-5.268","26.944","24.624","36.641","36.609","22.024","36.017","33.603","37.117","30.028","30.748"
