name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014
			GrossPPE,"1,198,200,000","1,192,900,000","1,186,100,000","1,214,600,000","1,198,900,000","1,197,500,000","1,164,800,000","1,157,500,000","1,114,300,000","1,126,500,000","1,028,700,000","1,025,400,000","1,016,800,000","814,200,000","823,600,000","823,300,000","844,200,000","845,700,000","844,300,000","840,800,000","838,100,000","847,900,000","936,500,000","937,600,000","941,000,000","925,300,000","1,071,100,000","1,050,900,000","1,044,000,000","1,048,700,000","1,035,800,000"
				Properties,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
				LandAndImprovements,"14,600,000","14,300,000","14,400,000","15,800,000","15,700,000","15,800,000","8,900,000","9,000,000","9,000,000","9,700,000","9,600,000","9,800,000","9,800,000","4,600,000","4,500,000","4,600,000","4,600,000","4,600,000","4,600,000","4,700,000","4,700,000","8,900,000","9,800,000","9,800,000","9,800,000","9,800,000","10,000,000","10,000,000","10,000,000","10,100,000","10,300,000"
				BuildingsAndImprovements,"121,900,000","107,000,000","121,400,000","125,000,000","124,900,000","125,600,000","121,900,000","119,600,000","118,800,000","121,500,000","119,900,000","171,800,000","171,000,000","111,100,000","110,800,000","110,900,000","124,100,000","123,100,000","122,400,000","121,800,000","121,400,000","124,100,000","138,200,000","139,800,000","140,200,000","138,300,000","162,800,000","146,100,000","140,700,000","141,100,000","143,600,000"
				MachineryFurnitureEquipment,"827,900,000","838,100,000","822,900,000","855,800,000","841,500,000","842,200,000","821,400,000","824,200,000","812,700,000","834,800,000","823,000,000","767,200,000","762,900,000","686,400,000","696,200,000","691,800,000","694,700,000","693,900,000","697,900,000","696,700,000","696,000,000","698,800,000","771,900,000","768,800,000","771,300,000","761,700,000","886,200,000","873,600,000","878,400,000","883,900,000","871,800,000"
				OtherProperties,"159,100,000","181,000,000","174,700,000","168,300,000","171,200,000","173,600,000","173,300,000","168,700,000","137,600,000","128,600,000","50,400,000","50,500,000","50,800,000",,,,,,,,,,,,,,,,,,
				ConstructionInProgress,"74,700,000","52,500,000","52,700,000","49,700,000","45,600,000","40,300,000","39,300,000","36,000,000","36,200,000","31,900,000","25,800,000","26,100,000","22,300,000","12,100,000","12,100,000","16,000,000","20,800,000","24,100,000","19,400,000","17,600,000","16,000,000","16,100,000","16,600,000","19,200,000","19,700,000","15,500,000","12,100,000","21,200,000","14,900,000","13,600,000","10,100,000"
			AccumulatedDepreciation,"-705,200,000","-701,700,000","-690,900,000","-726,500,000","-716,800,000","-709,600,000","-690,800,000","-689,600,000","-675,800,000","-685,900,000","-666,700,000","-664,400,000","-653,100,000","-651,600,000","-656,900,000","-656,400,000","-672,500,000","-674,000,000","-667,800,000","-662,600,000","-656,000,000","-659,000,000","-734,800,000","-740,400,000","-738,500,000","-725,900,000","-865,500,000","-833,100,000","-826,700,000","-827,400,000","-823,300,000"
		GoodwillAndOtherIntangibleAssets,"2,889,400,000","2,909,300,000","2,925,100,000","2,945,500,000","2,960,200,000","2,974,700,000","2,925,000,000","2,932,100,000","2,943,200,000","2,968,800,000","2,963,700,000","2,984,600,000","2,949,200,000","473,300,000","476,900,000","444,200,000","448,700,000","451,000,000","453,800,000","456,000,000","458,100,000","460,000,000","464,400,000","114,300,000","115,200,000","114,800,000","114,400,000","116,400,000","116,000,000","115,700,000","117,200,000"
			Goodwill,"1,048,500,000","1,053,300,000","1,053,800,000","1,058,200,000","1,057,500,000","1,056,200,000","1,016,000,000","1,008,700,000","1,008,900,000","1,022,500,000","1,004,800,000","1,062,400,000","1,012,400,000","244,000,000","244,200,000","229,800,000","230,800,000","230,100,000","230,000,000","229,600,000","229,200,000","228,900,000","229,700,000","36,800,000","37,500,000","37,700,000","38,100,000","38,700,000","38,000,000","36,500,000","37,100,000"
			OtherIntangibleAssets,"1,840,900,000","1,856,000,000","1,871,300,000","1,887,300,000","1,902,700,000","1,918,500,000","1,909,000,000","1,923,400,000","1,934,300,000","1,946,300,000","1,958,900,000","1,922,200,000","1,936,800,000","229,300,000","232,700,000","214,400,000","217,900,000","220,900,000","223,800,000","226,400,000","228,900,000","231,100,000","234,700,000","77,500,000","77,700,000","77,100,000","76,300,000","77,700,000","78,000,000","79,200,000","80,100,000"
		NonCurrentDeferredAssets,"21,300,000","23,500,000","21,700,000","23,800,000","24,600,000","26,200,000","24,300,000","22,800,000","21,900,000","23,400,000","22,800,000","52,900,000","50,200,000","35,100,000","36,900,000","33,800,000","33,400,000","34,100,000","47,700,000","45,300,000","43,100,000","40,800,000","63,700,000","162,900,000","163,800,000","160,300,000","113,800,000","74,300,000","76,100,000","69,400,000","76,200,000"
			NonCurrentDeferredTaxesAssets,"21,300,000","23,500,000","21,700,000","23,800,000","24,600,000","26,200,000","24,300,000","22,800,000","21,900,000","23,400,000","22,800,000","52,900,000","50,200,000","35,100,000","36,900,000","33,800,000","33,400,000","34,100,000","47,700,000","45,300,000","43,100,000","40,800,000","63,700,000","162,900,000","163,800,000","160,300,000","113,800,000","74,300,000","76,100,000","69,400,000","76,200,000"
		OtherNonCurrentAssets,"162,200,000","135,400,000","126,000,000","105,800,000","113,400,000","100,600,000","94,100,000","85,600,000","82,800,000","66,300,000","64,300,000","103,800,000","100,800,000","2,536,300,000","1,327,200,000","69,000,000","70,800,000","68,300,000","125,400,000","119,500,000","121,800,000","118,200,000","112,200,000","59,900,000","59,500,000","56,900,000","69,300,000","47,300,000","34,500,000","42,800,000","41,700,000"
TotalLiabilitiesNetMinorityInterest,"4,698,600,000","4,700,500,000","4,651,800,000","4,636,800,000","4,593,200,000","4,599,500,000","5,419,200,000","4,740,700,000","4,378,800,000","4,979,300,000","4,905,800,000","5,007,000,000","4,997,000,000","4,345,700,000","3,154,300,000","1,757,000,000","1,727,700,000","1,730,400,000","1,738,500,000","1,693,000,000","1,661,200,000","1,665,400,000","1,761,500,000","1,599,600,000","1,594,600,000","1,650,000,000","1,689,700,000","1,414,000,000","402,800,000","424,800,000","470,200,000"
	CurrentLiabilities,"738,500,000","1,015,500,000","946,400,000","831,700,000","779,400,000","777,800,000","1,648,400,000","984,400,000","892,900,000","1,144,900,000","1,069,000,000","1,105,600,000","1,016,200,000","832,000,000","751,200,000","599,300,000","552,300,000","546,900,000","582,000,000","505,200,000","471,400,000","458,300,000","533,100,000","406,800,000","400,200,000","446,800,000","467,800,000","344,900,000","323,700,000","333,300,000","380,400,000"
		PayablesAndAccruedExpenses,"597,800,000","618,200,000","643,800,000","555,000,000","528,700,000","595,300,000","633,200,000","494,100,000","415,900,000","514,900,000","494,400,000","542,100,000","491,700,000","353,000,000","357,000,000","315,200,000","281,800,000","318,200,000","368,200,000","303,500,000","284,100,000","321,800,000","362,200,000","290,200,000","272,700,000","322,600,000","321,600,000","251,600,000","242,300,000","264,700,000","298,100,000"
			Payables,"420,300,000","468,300,000","485,100,000","424,100,000","406,200,000","426,300,000","409,900,000","352,100,000","305,200,000","336,600,000","325,000,000","368,300,000","315,200,000","255,300,000","252,300,000","224,400,000","196,700,000","220,100,000","240,900,000","203,400,000","187,500,000","210,800,000","232,000,000","183,100,000","170,300,000","198,100,000","210,700,000","143,600,000","148,900,000","153,200,000","190,900,000"
				AccountsPayable,"383,100,000","420,000,000","454,800,000","407,900,000","368,200,000","390,200,000","378,100,000","321,700,000","280,600,000","288,900,000","299,000,000","308,400,000","291,200,000","231,600,000","228,900,000","194,400,000","166,800,000","190,800,000","219,300,000","182,000,000","167,800,000","181,500,000","217,000,000","161,500,000","147,100,000","155,700,000","167,000,000","143,600,000","148,900,000","153,200,000","190,900,000"
				TotalTaxPayable,"37,200,000","48,300,000","30,300,000","16,200,000","38,000,000","36,100,000","30,200,000","29,300,000","23,200,000","43,300,000","23,400,000","49,200,000","24,000,000","23,700,000","23,400,000","30,000,000","29,900,000","29,300,000","21,600,000","21,400,000","19,700,000","29,300,000","15,000,000","21,600,000","23,200,000","42,400,000","43,700,000",,,,
					IncomeTaxPayable,"37,200,000","48,300,000","30,300,000","16,200,000","38,000,000","36,100,000","30,200,000","29,300,000","23,200,000","43,300,000","23,400,000","49,200,000","24,000,000","23,700,000","23,400,000","30,000,000","29,900,000","29,300,000","21,600,000","21,400,000","19,700,000","29,300,000","15,000,000","21,600,000","23,200,000","42,400,000","43,700,000",,,,
				DuetoRelatedPartiesCurrent,,,,,,,"1,600,000","1,100,000","1,400,000","4,400,000","2,600,000","10,700,000",,,,,,,,,,,,,,,,,,,
			CurrentAccruedExpenses,"177,500,000","149,900,000","158,700,000","130,900,000","122,500,000","169,000,000","223,300,000","142,000,000","110,700,000","178,300,000","169,400,000","173,800,000","176,500,000","97,700,000","104,700,000","90,800,000","85,100,000","98,100,000","127,300,000","100,100,000","96,600,000","111,000,000","130,200,000","107,100,000","102,400,000","124,500,000","110,900,000","108,000,000","93,400,000","111,500,000","107,200,000"
				InterestPayable,"17,300,000","11,400,000","16,500,000","11,800,000","17,500,000","49,000,000","36,900,000","63,000,000","36,000,000","55,900,000","37,400,000","58,300,000","34,300,000",,,,,,,,,,,,,,,,,,
		CurrentProvisions,,"2,200,000","5,700,000","6,600,000","6,300,000","6,600,000","9,400,000","13,200,000","9,700,000","6,900,000","9,800,000",,,,,,,,,"700,000","800,000","2,200,000","5,500,000","4,500,000","5,300,000","8,100,000","16,300,000","31,300,000","23,400,000","3,500,000","12,400,000"
		CurrentDebtAndCapitalLeaseObligation,"31,000,000","212,900,000","134,800,000","133,400,000","121,900,000","26,600,000","861,600,000","312,700,000","291,100,000","113,800,000","33,500,000","53,100,000","19,800,000","339,100,000","251,300,000","178,600,000","151,400,000","114,500,000","108,100,000","112,300,000","87,600,000","32,900,000","61,400,000","13,300,000","13,900,000","13,800,000","8,200,000","4,000,000",,,
			CurrentDebt,"13,200,000","195,400,000","117,000,000","115,400,000","104,300,000","9,600,000","845,100,000","296,700,000","275,400,000","96,500,000","31,900,000","51,500,000","18,200,000","339,100,000","251,300,000","178,600,000","151,400,000","114,500,000","108,100,000","112,300,000","87,600,000","32,900,000","61,400,000","13,300,000","13,900,000","13,800,000","8,200,000","4,000,000",,,
				CurrentNotesPayable,"1,200,000","183,400,000","105,000,000","103,400,000","92,300,000","5,500,000","3,800,000","205,400,000","184,100,000","28,100,000","31,900,000","41,500,000","8,200,000","275,100,000","247,300,000","174,600,000","147,400,000","110,500,000","104,100,000","108,300,000","83,600,000","28,900,000","57,400,000","9,300,000","9,900,000","9,800,000","5,200,000",,,,
				OtherCurrentBorrowings,"12,000,000","12,000,000","12,000,000","12,000,000","12,000,000","4,100,000","841,300,000","91,300,000","91,300,000","68,400,000",,"10,000,000","10,000,000","64,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","3,000,000",,,,
			CurrentCapitalLeaseObligation,"17,800,000","17,500,000","17,800,000","18,000,000","17,600,000","17,000,000","16,500,000","16,000,000","15,700,000","17,300,000","1,600,000","1,600,000","1,600,000",,,,,,,,,,,,,,,,,,
		OtherCurrentLiabilities,"109,700,000","182,200,000","162,100,000","136,700,000","122,500,000","149,300,000","144,200,000","164,400,000","176,200,000","509,300,000","531,300,000","510,400,000","504,700,000","139,900,000","142,900,000","105,500,000","119,100,000","114,200,000","105,700,000","88,700,000","98,900,000","101,400,000","104,000,000","98,800,000","108,300,000","102,300,000","121,700,000","58,000,000","58,000,000","65,100,000","69,900,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"3,960,100,000","3,685,000,000","3,705,400,000","3,805,100,000","3,813,800,000","3,821,700,000","3,770,800,000","3,756,300,000","3,485,900,000","3,834,400,000","3,836,800,000","3,901,400,000","3,980,800,000","3,513,700,000","2,403,100,000","1,157,700,000","1,175,400,000","1,183,500,000","1,156,500,000","1,187,800,000","1,189,800,000","1,207,100,000","1,228,400,000","1,192,800,000","1,194,400,000","1,203,200,000","1,221,900,000","1,069,100,000","79,100,000","91,500,000","89,800,000"
		LongTermProvisions,,,,,,,,"700,000","3,700,000","4,500,000",,,,,,,,,,,,,,,,,,,,,
		LongTermDebtAndCapitalLeaseObligation,"3,688,800,000","3,417,600,000","3,435,700,000","3,461,000,000","3,460,700,000","3,455,500,000","3,418,800,000","3,365,100,000","3,090,600,000","3,452,000,000","3,461,600,000","3,493,200,000","3,557,100,000","3,321,600,000","2,206,800,000","976,700,000","977,300,000","977,900,000","978,500,000","979,200,000","979,800,000","981,100,000","981,700,000","982,400,000","983,000,000","983,700,000","995,000,000","995,000,000",,,
			LongTermDebt,"3,592,600,000","3,318,300,000","3,333,400,000","3,355,600,000","3,352,200,000","3,345,000,000","3,306,900,000","3,252,500,000","3,010,600,000","3,383,600,000","3,461,600,000","3,493,200,000","3,557,100,000","3,321,600,000","2,206,800,000","976,700,000","977,300,000","977,900,000","978,500,000","979,200,000","979,800,000","981,100,000","981,700,000","982,400,000","983,000,000","983,700,000","995,000,000","995,000,000",,,
			LongTermCapitalLeaseObligation,"96,200,000","99,300,000","102,300,000","105,400,000","108,500,000","110,500,000","111,900,000","112,600,000","80,000,000","68,400,000",,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"123,200,000","118,300,000","116,400,000","172,400,000","175,900,000","178,000,000","167,200,000","198,800,000","197,300,000","204,800,000","198,700,000","275,300,000","275,300,000","28,500,000","29,000,000","28,500,000","39,900,000","41,800,000","41,000,000","40,800,000","41,100,000","47,000,000","47,600,000","48,000,000","45,200,000","55,300,000","58,500,000","31,500,000","36,100,000","45,800,000","45,800,000"
			NonCurrentDeferredTaxesLiabilities,"102,100,000","93,800,000","91,300,000","149,600,000","151,500,000","151,100,000","140,400,000","172,500,000","173,000,000","176,200,000","170,600,000","247,900,000","248,200,000",,,,,,,,,,,,,,,,,,
		TradeandOtherPayablesNonCurrent,"16,700,000","16,700,000","16,700,000","16,700,000","16,700,000","16,700,000","16,700,000","16,700,000","16,700,000","16,700,000","16,700,000","16,700,000","33,100,000","33,100,000","33,100,000","25,800,000","26,400,000","27,600,000",,,,,,,,,,,,,
		EmployeeBenefits,"64,600,000","65,600,000","66,200,000","84,100,000","86,300,000","90,900,000","89,900,000","101,100,000","103,200,000","107,000,000","109,000,000","66,500,000","68,100,000","67,700,000","70,200,000","73,100,000","80,700,000","83,900,000","87,700,000","119,000,000","122,100,000","130,700,000","139,400,000","114,300,000","108,200,000","111,800,000","119,300,000","14,100,000","13,700,000","13,500,000","12,800,000"
			NonCurrentPensionAndOtherPostretirementBenefitPlans,"64,600,000","65,600,000","66,200,000","84,100,000","86,300,000","90,900,000","89,900,000","101,100,000","103,200,000","107,000,000","109,000,000","66,500,000","68,100,000","67,700,000","70,200,000","73,100,000","80,700,000","83,900,000","87,700,000","119,000,000","122,100,000","130,700,000","139,400,000","114,300,000","108,200,000","111,800,000","119,300,000","14,100,000","13,700,000","13,500,000","12,800,000"
		OtherNonCurrentLiabilities,"66,800,000","66,800,000","70,400,000","70,900,000","74,200,000","80,600,000","78,200,000","73,900,000","74,400,000","49,400,000","50,800,000","49,700,000","47,200,000","62,800,000","64,000,000","53,600,000","51,100,000","52,300,000","49,300,000","48,800,000","46,800,000","48,300,000","59,700,000","48,100,000","58,000,000","52,400,000","49,100,000","28,500,000","29,300,000","32,200,000","31,200,000"
TotalEquityGrossMinorityInterest,"461,300,000","409,400,000","355,700,000","340,600,000","344,400,000","329,600,000","309,100,000","385,800,000","373,700,000","587,500,000","543,800,000","570,700,000","645,300,000","70,400,000","24,500,000","47,800,000","44,700,000","33,700,000","85,100,000","87,000,000","66,800,000","17,300,000","-30,000,000","-2,800,000","-10,200,000","-32,500,000","-60,100,000","-296,900,000","666,800,000","737,500,000","724,500,000"
	StockholdersEquity,"461,300,000","409,400,000","355,700,000","340,600,000","344,400,000","329,600,000","309,100,000","385,800,000","373,700,000","587,500,000","543,800,000","570,700,000","645,300,000","70,400,000","24,500,000","47,800,000","44,700,000","33,700,000","85,100,000","87,000,000","66,800,000","17,300,000","-30,000,000","-2,800,000","-10,200,000","-32,500,000","-60,100,000","-296,900,000","666,800,000","737,500,000","724,500,000"
		CapitalStock,"800,000","700,000","700,000","700,000","700,000","700,000","700,000","700,000","700,000","700,000","700,000","700,000","700,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000",,,,
			PreferredStock,"0","0",,"0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,"0",,,,
			CommonStock,"800,000","700,000","700,000","700,000","700,000","700,000","700,000","700,000","700,000","700,000","700,000","700,000","700,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000",,,,
		AdditionalPaidInCapital,"844,400,000","840,000,000","832,000,000","850,300,000","846,400,000","841,600,000","859,200,000","859,100,000","853,900,000","852,600,000","870,300,000","867,200,000","860,500,000","208,200,000","217,800,000","224,400,000","205,400,000","198,700,000","196,700,000","194,200,000","188,300,000","182,600,000","194,600,000","193,300,000","188,700,000","183,200,000","181,700,000",,,,
		RetainedEarnings,"27,900,000","30,900,000","-5,000,000","-64,300,000","-60,200,000","-25,000,000","-66,200,000","10,800,000","5,800,000","149,100,000","129,500,000","109,500,000","127,900,000","226,100,000","177,300,000","196,400,000","190,500,000","180,400,000","198,700,000","182,400,000","174,800,000","145,700,000","70,900,000","65,300,000","57,100,000","56,600,000","6,900,000","-217,500,000",,,
		TreasuryStock,"249,800,000","250,500,000","241,600,000","181,800,000","181,800,000","182,400,000","176,900,000","179,500,000","179,600,000","141,800,000","158,400,000","161,400,000","116,300,000","116,800,000","129,400,000","117,700,000","117,700,000","118,300,000","72,100,000","24,900,000","24,900,000","25,600,000","30,000,000","21,400,000","21,300,000","21,800,000",,,,,
		GainsLossesNotAffectingRetainedEarnings,"-162,000,000","-211,700,000","-230,400,000","-264,300,000","-260,700,000","-305,300,000","-307,700,000","-305,300,000","-307,100,000","-273,100,000","-298,300,000","-245,300,000","-227,500,000","-247,700,000","-241,800,000","-255,900,000","-234,100,000","-227,700,000","-238,800,000","-265,300,000","-272,000,000","-286,000,000","-266,100,000","-240,600,000","-235,300,000","-251,100,000","-249,300,000","-79,400,000","-73,600,000","-60,800,000","-31,700,000"
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"740,400,000","798,300,000","756,200,000"
