name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011
	OtherTaxes,,,,,,,"-132,900,000","-252,200,000","0","11,600,000","0","0",,,"-6,130,000","-7,763,000",,,"-250,357,000","-565,000",,,"-16,051,000","3,143,000",,,"-20,365,000",,,,,,,,,,,,,,,,,
OperatingIncome,"680,800,000","141,400,000","294,700,000","101,200,000","143,500,000","87,200,000","-244,900,000","-362,600,000","137,600,000","-1,419,600,000","124,100,000","119,300,000","10,300,000","364,600,000","-446,258,000","242,688,000","422,857,000","95,739,000","254,034,000","587,185,000","-111,120,000","1,577,000","139,820,000","137,869,000","237,992,000","-5,424,000","-176,018,000","89,910,000","273,164,000","172,051,000","-482,239,000","284,121,000","87,856,000","260,021,000","142,191,000","-55,647,000","133,027,000","100,105,000","285,002,000","220,129,000","579,559,000","-166,586,000","-165,525,000","332,028,000"
NetNonOperatingInterestIncomeExpense,"-315,600,000","-78,400,000","-74,400,000","-82,000,000","-80,800,000","-80,300,000","-73,100,000","-70,400,000","-65,500,000","-49,200,000","-38,300,000","-39,700,000","-42,100,000","-39,500,000","-40,976,000","-42,289,000","-43,448,000","-43,198,000","-39,556,000","-36,990,000","-40,698,000","-37,183,000","-38,051,000","-38,527,000","-35,940,000","-37,527,000","-29,093,000","-28,026,000","-26,876,000","-22,192,000","-22,933,000","-24,374,000","-26,202,000","-25,255,000","-24,223,000","-26,242,000","-21,708,000","-21,611,000","-21,876,000","-26,901,000","-28,443,000","-31,408,000","-20,993,000","-25,032,000"
	InterestExpenseNonOperating,"315,600,000","78,400,000","74,400,000","82,000,000","80,800,000","80,300,000","73,100,000","70,400,000","65,500,000","49,200,000","38,300,000","39,700,000","42,100,000","39,500,000","40,976,000","42,289,000","43,448,000","43,198,000","39,556,000","36,990,000","40,698,000","37,183,000","38,051,000","38,527,000","35,940,000","37,527,000","29,093,000","28,026,000","26,876,000","22,192,000","22,933,000","24,374,000","26,202,000","25,255,000","24,223,000","26,242,000","21,708,000","21,611,000",,"26,901,000","28,443,000","31,408,000",,
	TotalOtherFinanceCost,,,,,,,,,,,"38,300,000","39,700,000","42,100,000","39,500,000","40,976,000","42,289,000","43,448,000","43,198,000","39,556,000","36,990,000","40,698,000","37,183,000","38,051,000","38,527,000","35,940,000","37,527,000","29,093,000","28,026,000","26,876,000","22,192,000","22,933,000","24,374,000","26,202,000","25,255,000","24,223,000","26,242,000","21,708,000","21,611,000","21,876,000","26,901,000","28,443,000","31,408,000","20,993,000",
OtherIncomeExpense,"-16,400,000","-72,400,000","-35,500,000","79,800,000","11,700,000","-37,500,000","34,800,000","270,800,000","479,200,000","31,700,000","-4,400,000","28,700,000","-300,000","-3,200,000","6,232,000","53,416,000","3,823,000","212,000","248,603,000","1,010,000","-24,376,000","-3,471,000","22,036,000","-11,225,000","-4,970,000","-2,885,000","19,223,000","5,136,000","2,581,000","2,398,000","3,498,000","5,525,000","-2,344,000","-1,815,000","1,708,000","-2,315,000","6,820,000","-1,339,000","2,412,000","-6,664,000","4,626,000","-4,537,000","2,038,000","-30,000"
	GainOnSaleOfSecurity,,,,,,,"-16,000,000","-2,400,000","-5,100,000","11,700,000","-3,300,000","-3,800,000","500,000","-3,100,000","-196,000","1,630,000","4,140,000","13,000","-1,236,000","473,000","1,104,000","-2,588,000","5,978,000","77,000","-1,748,000","-2,885,000","1,202,000","4,994,000","1,949,000","2,039,000","2,765,000","5,543,000","-2,338,000","-2,001,000","1,573,000","-2,363,000","6,820,000","-1,339,000","5,281,000","-5,952,000","5,371,000","-6,348,000","2,082,000",
	SpecialIncomeCharges,"29,600,000","-50,400,000","16,000,000","60,000,000","4,000,000","-29,500,000","-83,200,000","19,900,000","483,200,000","30,600,000","-1,100,000","32,600,000","-800,000","0","22,000","43,745,000","-594,000","-79,000","-518,000","-28,000","-25,480,000","-883,000","7,000","-8,159,000","-3,222,000","0","-129,000","142,000","632,000","359,000","733,000","-18,000","-6,000","186,000","135,000","48,000","0","0","-2,869,000","-712,000","-745,000","1,811,000","-44,000","-49,000"
		RestructuringAndMergernAcquisition,"52,600,000","50,300,000","6,200,000","100,000","-4,000,000","30,100,000","-200,000","-28,600,000","-12,100,000","-52,800,000","-800,000",,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","2,768,000","692,000","692,000","692,000","44,000","49,000"
		ImpairmentOfCapitalAssets,,,"0","0",,,"91,800,000","7,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,,"-19,600,000","-60,300,000",,,"0",,,"22,200,000",,,,,,,,,"0",,"25,451,000",,,,,,,,,,,,,,,,,,,,,,,
		GainOnSaleOfPPE,"2,300,000","-100,000","2,600,000","-200,000","0","600,000","8,400,000","-1,700,000","471,100,000",,"-1,900,000","32,600,000","-800,000","0","22,000","43,745,000","-594,000","-79,000","-518,000","-28,000","-29,000","-883,000","7,000","-8,159,000","-3,222,000","0","-129,000","142,000","632,000","359,000","733,000","-18,000","-6,000","186,000","135,000","48,000","0","0",,"-20,000","-53,000","2,503,000",,
	OtherNonOperatingIncomeExpenses,"-46,000,000","-22,000,000","-51,500,000","19,800,000","7,700,000","-8,000,000","118,000,000","250,900,000","-4,000,000","1,100,000","-3,300,000","-3,900,000","500,000","-3,200,000","6,210,000","9,671,000","4,417,000","291,000","249,121,000","1,038,000","1,104,000","-2,588,000","22,029,000","-3,066,000","-1,748,000","-2,885,000","19,352,000","4,994,000","1,949,000","2,039,000","2,765,000","5,543,000","-2,338,000","-2,001,000","1,573,000","-2,363,000","6,820,000","-1,339,000",,"-5,952,000","5,371,000","-6,348,000",,
PretaxIncome,"348,800,000","-9,400,000","184,800,000","99,000,000","74,400,000","-30,600,000","-283,200,000","-162,200,000","551,300,000","-1,437,100,000","81,400,000","108,300,000","-32,100,000","321,900,000","-481,002,000","253,815,000","383,232,000","52,753,000","463,081,000","551,205,000","-176,194,000","-39,077,000","123,805,000","88,117,000","197,082,000","-45,836,000","-185,888,000","67,020,000","248,869,000","152,257,000","-501,674,000","265,272,000","59,310,000","232,951,000","119,676,000","-84,204,000","118,139,000","77,155,000",,"186,564,000","555,742,000","-202,531,000",,
TaxProvision,"14,400,000","-6,100,000","-4,300,000","20,300,000","4,500,000","-8,400,000","2,800,000","235,600,000","138,300,000","-374,600,000","12,300,000","22,000,000","-10,500,000","80,500,000","-134,329,000","61,349,000","95,545,000","10,942,000","202,695,000","203,979,000","-72,043,000","-19,047,000","52,043,000","31,673,000","76,434,000","-22,500,000","-64,347,000","11,525,000","90,409,000","49,138,000","-180,825,000","95,260,000","13,474,000","49,679,000","17,579,000","-19,311,000","10,969,000","7,444,000",,"0","0","0",,
NetIncomeCommonStockholders,"251,200,000","-21,100,000","165,300,000","59,100,000","47,900,000","-41,300,000","-298,400,000","-417,200,000","389,100,000","-1,066,000,000","53,400,000","69,300,000","-32,300,000","229,100,000","-353,898,000","179,344,000","271,956,000","30,165,000","241,660,000","314,093,000","-109,932,000","-31,077,000","54,558,000","42,111,000","103,530,000","-29,388,000","-119,529,000","42,799,000","135,810,000","87,321,000","-277,611,000","140,970,000","20,959,000","77,444,000","31,156,000","-19,848,000","16,826,000","11,406,000","-537,818,000","186,564,000","555,742,000","-202,531,000","-184,480,000","306,397,000"
	NetIncome,"251,200,000","-21,100,000","165,300,000","59,100,000","47,900,000","-41,300,000","-298,400,000","-417,200,000","389,100,000","-1,065,900,000","53,000,000","69,500,000","-32,200,000","229,200,000","-353,742,000","179,538,000","272,153,000","30,366,000","241,892,000","314,365,000","-109,663,000","-31,077,000","54,558,000","42,111,000","103,530,000","-29,388,000","-119,529,000","42,799,000","135,810,000","87,321,000","-277,611,000","140,970,000","20,959,000","77,444,000","31,156,000","-19,848,000","16,826,000","11,406,000","-537,818,000","186,564,000","555,742,000","-202,531,000","-184,480,000","306,397,000"
		NetIncomeIncludingNoncontrollingInterests,"334,400,000","-3,300,000","189,100,000","78,700,000","69,900,000","-22,200,000","-286,000,000","-397,800,000","413,000,000","-1,062,500,000","69,100,000","86,300,000","-21,600,000","241,400,000","-346,673,000","192,466,000","287,687,000","41,811,000","260,386,000","347,226,000","-104,151,000","-20,030,000","71,762,000","56,444,000","120,648,000","-23,336,000","-121,541,000","55,495,000","158,460,000","103,119,000","-320,849,000","170,012,000","45,836,000","183,272,000","102,097,000","-64,893,000","107,170,000","69,711,000","264,263,000","186,564,000","555,742,000","-202,531,000","-184,480,000","306,397,000"
			NetIncomeContinuousOperations,"334,400,000","-3,300,000","189,100,000","78,700,000","69,900,000","-22,200,000","-286,000,000","-397,800,000","413,000,000","-1,062,500,000","69,100,000","86,300,000","-21,600,000","241,400,000","-346,673,000","192,466,000","287,687,000","41,811,000","260,386,000","347,226,000","-104,151,000","-20,030,000","71,762,000","56,444,000","120,648,000","-23,336,000","-121,541,000","55,495,000","158,460,000","103,119,000","-320,849,000","170,012,000","45,836,000","183,272,000","102,097,000","-64,893,000","107,170,000","69,711,000","264,263,000","186,564,000","555,742,000","-202,531,000","-184,480,000","306,397,000"
		MinorityInterests,"-83,200,000","-17,800,000","-23,800,000","-19,600,000","-22,000,000","-19,100,000","-12,400,000","-19,400,000","-23,900,000","-3,400,000","-16,100,000","-16,800,000","-10,600,000","-12,200,000","-7,069,000","-12,928,000","-15,534,000","-11,445,000","-18,494,000","-32,861,000","-5,512,000","-11,047,000","-17,204,000","-14,333,000","-17,118,000","-6,052,000","2,012,000","-12,696,000","-22,650,000","-15,798,000","43,238,000","-29,042,000","-24,877,000","-105,828,000","-70,941,000","45,045,000","-90,344,000","-58,305,000",,,,,,
	OtherunderPreferredStockDividend,,,,,,"0",,,"0","100,000",,"200,000","100,000","100,000","156,000","194,000","197,000","201,000","232,000","272,000","269,000",,,,,,,,,,,,,,,,,,,,,,,
AverageDilutionEarnings,,"0",,,"300,000","-300,000",,,"3,300,000",,,"600,000",,"2,300,000","-3,751,000","1,762,000","4,495,000","948,000","4,245,000","10,998,000","0","0","2,586,000","2,293,000","5,677,000","0","-6,062,000","1,982,000","8,032,000","4,657,000","0","14,596,000",,"0",,,,"35,280,000",,,,,,
DilutedNIAvailtoComStockholders,"251,500,000","-21,100,000","165,300,000","59,100,000","48,200,000","-41,600,000","-298,400,000","-417,200,000","392,400,000","-1,066,000,000","50,700,000","69,900,000","-32,300,000","231,400,000","-357,649,000","181,106,000","276,451,000","31,113,000","245,905,000","325,091,000","-109,932,000","-31,077,000","57,144,000","44,404,000","109,207,000","-29,388,000","-125,591,000","44,781,000","143,842,000","91,978,000","-277,611,000","155,566,000","20,959,000","77,444,000","31,156,000","-19,848,000","16,826,000","46,686,000","-537,818,000","186,564,000","555,742,000","-202,531,000","-184,480,000","306,397,000"
BasicEPS,,"-0.18","1.37","0.49","0.4","-0.34","-2.49","-3.49","3.24","-8.93","0.44","0.58","-0.27","1.91","-2.97","1.53","2.41","0.27","2.19","2.86","-1.01","-0.29","0.55","0.43","1.06","-0.3","-1.24","0.5","1.58","1.04","-3.34","1.61","0.29","1.43","0.79","-0.5","0.62","0.48",,"9.101","27.109","-9.88",,
DilutedEPS,,"-0.18","1.36","0.49","0.39","-0.34","-2.49","-3.49","3.23","-8.93","0.44","0.57","-0.27","1.89","-2.97","1.5","2.37","0.27","2.14","2.85","-1.01","-0.29","0.54","0.43","1.06","-0.3","-1.24","0.49","1.57","1","-3.34","1.6","0.29","1.42","0.76","-0.5","0.61","0.48",,"9.101","27.109","-9.88",,
BasicAverageShares,,"120,339,041","120,268,614","120,268,046","120,230,133","119,926,267","119,786,599","119,684,030","120,010,882","119,380,210","119,858,394","119,921,346","119,181,845","119,880,915","119,066,695","117,029,486","112,875,813","110,820,379","110,208,152","109,724,595","108,779,992","108,760,374","99,854,984","97,825,357","97,836,366","97,809,384","96,135,314","85,845,583","86,036,809","84,278,071","83,130,507","87,656,611","72,439,760","54,167,861","39,590,592","39,575,429","26,944,055","23,589,687",,"20,500,000","20,500,000","20,500,000",,
DilutedAverageShares,,"120,339,041","122,876,562","121,354,089","121,916,175","120,905,716","120,757,246","119,684,030","121,428,900","119,380,210","121,987,940","121,589,179","119,181,845","122,175,744","119,066,695","120,405,315","116,409,273","115,193,491","114,773,845","113,882,240","108,779,992","108,760,374","104,815,217","103,135,799","103,278,622","97,809,384","96,135,314","91,496,283","91,659,906","91,669,101","83,130,507","97,344,515","73,007,156","54,691,627","97,389,299","39,575,429","27,706,696","97,415,576",,"20,500,000","20,500,000","20,500,000",,
TotalOperatingIncomeAsReported,"630,500,000","91,000,000","291,100,000","100,900,000","147,500,000","57,700,000","-328,100,000","-342,700,000","620,800,000","-1,366,800,000","123,000,000","151,900,000","9,500,000","364,600,000","-446,236,000","286,433,000","422,263,000","95,660,000","253,516,000","587,157,000","-111,149,000","694,000","139,827,000","129,710,000","234,770,000","-5,424,000","-176,147,000","90,052,000","273,796,000","172,410,000","-481,506,000","284,103,000","87,850,000","260,207,000","142,326,000","-55,599,000","133,027,000","100,105,000","284,901,000","220,109,000","579,506,000","-164,083,000","-165,569,000","331,979,000"
TotalExpenses,"30,789,500,000","9,000,300,000","7,949,300,000","7,085,500,000","6,754,400,000","4,837,600,000","3,900,000,000","4,030,100,000","2,378,200,000","6,697,100,000","6,177,400,000","6,311,200,000","6,549,700,000","4,851,600,000","6,739,132,000","7,403,672,000","7,021,226,000","5,707,037,000","6,281,954,000","4,891,766,000","5,128,345,000","4,752,896,000","4,608,748,000","4,375,335,000","3,620,475,000","2,805,609,000","3,536,507,000","3,127,730,000","3,277,500,000","2,823,085,000","5,002,239,000","4,975,882,000","5,213,853,000","4,486,422,000","4,674,244,000","4,914,527,000","4,545,266,000","4,697,742,000","4,665,358,000","5,175,077,000","4,497,456,000","4,882,692,000","4,941,966,000","4,412,732,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"251,200,000","-21,100,000","165,300,000","59,100,000","47,900,000","-41,300,000","-298,400,000","-417,200,000","389,100,000","-1,065,900,000","53,000,000","69,500,000","-32,200,000","229,200,000","-353,742,000","179,538,000","272,153,000","30,366,000","241,892,000","314,365,000","-109,663,000","-31,077,000","54,558,000","42,111,000","103,530,000","-29,388,000","-119,529,000","42,799,000","135,810,000","87,321,000","-277,611,000","140,970,000","20,959,000","77,444,000","31,156,000","-19,848,000","16,826,000","11,406,000","-537,818,000","186,564,000","555,742,000","-202,531,000","-184,480,000","306,397,000"
NormalizedIncome,"222,822,018.349","18,010,400","153,620,000","14,460,000","44,140,000","-16,785,500","-237,664,000","-431,727,000","32,498,400","-1,088,544,000","53,933,783.784","43,517,800","-31,661,600","229,200,000","-353,757,856.08","146,947,975","272,592,560","30,424,065","242,202,800","314,381,968","-94,273,080","-30,529,540","54,553,800","47,340,919","105,501,864","-29,388,000","-119,444,654.647","42,681,424","135,407,416","87,077,957","-278,079,795.108","140,981,538","20,963,638","77,330,540","31,040,829.916","-19,884,991.877","16,826,000","11,406,000","-541,806,400","187,276,000","556,487,000","-204,342,000","-185,804,700","306,416,500"
InterestExpense,"315,600,000","78,400,000","74,400,000","82,000,000","80,800,000","80,300,000","73,100,000","70,400,000","65,500,000","49,200,000","38,300,000","39,700,000","42,100,000","39,500,000","40,976,000","42,289,000","43,448,000","43,198,000","39,556,000","36,990,000","40,698,000","37,183,000","38,051,000","38,527,000","35,940,000","37,527,000","29,093,000","28,026,000","26,876,000","22,192,000","22,933,000","24,374,000","26,202,000","25,255,000","24,223,000","26,242,000","21,708,000","21,611,000",,"26,901,000","28,443,000","31,408,000",,
NetInterestIncome,"-315,600,000","-78,400,000","-74,400,000","-82,000,000","-80,800,000","-80,300,000","-73,100,000","-70,400,000","-65,500,000","-49,200,000","-38,300,000","-39,700,000","-42,100,000","-39,500,000","-40,976,000","-42,289,000","-43,448,000","-43,198,000","-39,556,000","-36,990,000","-40,698,000","-37,183,000","-38,051,000","-38,527,000","-35,940,000","-37,527,000","-29,093,000","-28,026,000","-26,876,000","-22,192,000","-22,933,000","-24,374,000","-26,202,000","-25,255,000","-24,223,000","-26,242,000","-21,708,000","-21,611,000","-21,876,000","-26,901,000","-28,443,000","-31,408,000","-20,993,000","-25,032,000"
EBIT,"664,400,000","69,000,000","259,200,000","181,000,000","155,200,000","49,700,000","-210,100,000","-91,800,000","616,800,000","-1,387,900,000","119,700,000","148,000,000","10,000,000","361,400,000","-440,026,000","296,104,000","426,680,000","95,951,000","502,637,000","588,195,000","-135,496,000","-1,894,000","161,856,000","126,644,000","233,022,000","-8,309,000","-156,795,000","95,046,000","275,745,000","174,449,000","-478,741,000","289,646,000","85,512,000","258,206,000","143,899,000","-57,962,000","139,847,000","98,766,000","280,839,000","213,465,000","584,185,000","-171,123,000","-165,525,000","332,028,000"
EBITDA,"1,151,100,000"
ReconciledCostOfRevenue,"30,049,800,000","8,822,200,000","7,746,300,000","6,901,100,000","6,580,200,000","4,668,100,000","3,649,300,000","3,845,600,000","2,189,300,000","6,491,600,000","6,058,500,000","6,246,500,000","6,386,300,000","4,685,400,000","6,552,662,000","7,238,372,000","6,868,251,000","5,556,231,000","6,125,568,000","4,753,034,000","5,016,187,000","4,645,539,000","4,505,234,000","4,272,927,000","3,523,174,000","2,709,432,000","3,428,308,000","3,023,767,000","3,187,330,000","2,737,147,000","4,915,882,000","4,871,433,000","5,144,251,000","4,414,950,000","4,618,309,000","4,854,715,000","4,496,914,000","4,639,506,000","5,134,331,000","5,110,471,000","4,448,442,000","4,847,126,000","5,365,941,000","4,165,177,000"
ReconciledDepreciation,"486,700,000","124,600,000","122,600,000","120,300,000","119,200,000","121,700,000","189,200,000","137,900,000","131,000,000","123,000,000","116,200,000","112,900,000","109,800,000","108,600,000","100,933,000","95,380,000","94,290,000","87,993,000","84,808,000","80,457,000","71,068,000","63,527,000","62,037,000","58,388,000","53,928,000","58,595,000","55,495,000","50,670,000","50,947,000","49,892,000","46,662,000","70,110,000","36,589,000","34,848,000","31,584,000","29,064,000","29,211,000","28,142,000","26,506,000","25,664,000","23,728,000","21,752,000","19,097,000","17,779,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"251,200,000","-21,100,000","165,300,000","59,100,000","47,900,000","-41,300,000","-298,400,000","-417,200,000","389,100,000","-1,065,900,000","53,000,000","69,500,000","-32,200,000","229,200,000","-353,742,000","179,538,000","272,153,000","30,366,000","241,892,000","314,365,000","-109,663,000","-31,077,000","54,558,000","42,111,000","103,530,000","-29,388,000","-119,529,000","42,799,000","135,810,000","87,321,000","-277,611,000","140,970,000","20,959,000","77,444,000","31,156,000","-19,848,000","16,826,000","11,406,000","-537,818,000","186,564,000","555,742,000","-202,531,000","-184,480,000","306,397,000"
TotalUnusualItemsExcludingGoodwill,"29,600,000","-50,400,000","16,000,000","60,000,000","4,000,000","-29,500,000","-83,200,000","19,900,000","483,200,000","30,600,000","-1,100,000","32,600,000","-800,000","0","22,000","43,745,000","-594,000","-79,000","-518,000","-28,000","-25,480,000","-883,000","7,000","-8,159,000","-3,222,000","0","-129,000","142,000","632,000","359,000","733,000","-18,000","-6,000","186,000","135,000","48,000","0","0","6,136,000","-712,000","-745,000","1,811,000","2,038,000","-30,000"
TotalUnusualItems,"29,600,000","-50,400,000","16,000,000","60,000,000","4,000,000","-29,500,000","-83,200,000","19,900,000","483,200,000","30,600,000","-1,100,000","32,600,000","-800,000","0","22,000","43,745,000","-594,000","-79,000","-518,000","-28,000","-25,480,000","-883,000","7,000","-8,159,000","-3,222,000","0","-129,000","142,000","632,000","359,000","733,000","-18,000","-6,000","186,000","135,000","48,000","0","0","6,136,000","-712,000","-745,000","1,811,000","2,038,000","-30,000"
NormalizedEBITDA,"1,121,500,000","244,000,000","365,800,000","241,300,000","270,400,000","200,900,000","62,300,000","26,200,000","264,600,000","-1,295,500,000","237,000,000","228,300,000","120,600,000","470,000,000","-339,115,000","347,739,000","521,564,000","184,023,000","587,963,000","668,680,000","-38,948,000","62,516,000","379,608,000","193,191,000","290,172,000","50,286,000","-101,171,000","145,574,000","326,060,000","223,982,000","-432,812,000","359,774,000","122,107,000","292,868,000","175,348,000","-28,946,000","169,058,000","126,908,000","301,209,000","239,841,000","608,658,000","-151,182,000","-148,466,000","349,837,000"
TaxRateForCalcs,"0.041","0.224","0.27","0.256","0.06","0.169","0.27","0.27","0.262","0.26","0.151","0.203","0.327","0.26","0.279","0.255","0.26","0.265","0.4","0.394","0.396","0.38","0.4","0.359","0.388","0.4","0.346","0.172","0.363","0.323","0.36","0.359","0.227","0.39","0.147","0.229","0.395","0.395","0.35","0","0","0","0.35","0.35"
