name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999
OperatingCashFlow,"454,323,000","116,511,000","86,284,000","140,230,000","111,298,000","178,724,000","124,070,000","114,382,000","139,591,000","102,036,000","103,232,000","97,096,000","95,357,000","116,854,000","107,209,000","87,823,000","102,383,000","103,910,000","85,423,000","67,341,000","60,464,000","51,191,000","89,847,000","60,488,000","67,528,000","64,524,000","80,488,000","50,963,000","51,894,000","45,716,000","45,110,000","40,315,000","54,512,000","37,294,000","58,444,000","25,859,000","68,973,000","40,048,000","46,394,000","38,193,000","46,382,000","38,942,000","41,515,000","28,682,000","42,398,000","38,153,000","22,233,000","27,147,000","12,317,000","34,688,000","23,850,000","26,469,000","20,362,000","31,152,000","23,789,000","15,676,000","23,840,000","27,411,000","25,779,000","18,656,000","23,113,000","26,659,000","25,903,000","13,607,000","14,250,000","19,245,000","19,405,000","15,951,000","15,227,000","13,762,000","14,785,000","13,240,000","13,044,000","10,252,000","10,157,000","8,622,000","8,542,000","5,308,000","6,427,370","4,531,000","3,658,000","1,740,000","2,707,597","336,000","-23,000","-1,341,000","-2,044,000","-3,724,000","-2,851,000","-3,312,000","-3,200,000","-5,200,000","-2,100,000","-1,600,000"
	CashFlowFromContinuingOperatingActivities,"454,323,000","116,511,000","86,284,000","140,230,000","111,298,000","178,724,000","124,070,000","114,382,000","139,591,000","102,036,000","103,232,000","97,096,000","95,357,000","116,854,000","107,209,000","87,823,000","102,383,000","103,910,000","85,423,000","67,341,000","60,464,000","51,191,000","89,847,000","60,488,000","67,528,000","64,524,000","80,488,000","50,963,000","51,894,000","45,716,000","45,110,000","40,315,000","54,512,000","37,294,000","58,444,000","25,859,000","68,973,000","40,048,000","46,394,000","38,193,000","46,382,000","38,942,000","41,515,000","28,682,000","42,398,000","38,153,000","22,233,000","27,147,000","12,317,000","34,688,000","23,850,000","26,469,000","20,362,000","31,152,000","23,789,000","15,676,000","23,840,000","27,411,000","25,779,000","18,656,000","23,113,000","26,659,000","25,903,000","13,607,000","14,250,000","19,245,000","19,405,000","15,951,000","15,227,000","13,762,000","14,785,000","13,240,000","13,044,000","10,252,000","10,157,000","8,622,000","8,542,000","5,308,000","6,427,370","4,531,000","3,658,000","1,740,000","2,707,597","336,000","-23,000","-1,341,000","-2,044,000","-3,724,000","-2,851,000","-3,312,000","-3,200,000","-5,200,000","-2,100,000","-1,600,000"
		NetIncomeFromContinuingOperations,"443,329,000","24,537,000","360,505,000","42,569,000","15,718,000","77,922,000","58,088,000","60,883,000","38,101,000","-6,404,000","123,023,000","30,745,000","32,589,000","32,449,000","50,615,000","30,723,000","28,478,000","18,871,000","49,871,000","32,358,000","31,376,000","25,820,000","43,158,000","45,568,000","33,770,000","29,943,000","35,467,000","37,375,000","38,917,000","21,877,000","32,754,000","28,759,000","35,049,000","28,765,000","21,157,000","27,627,000","35,967,000","22,771,000","30,286,000",,,,,,,"30,935,000","26,867,000","19,834,000","18,710,000","17,636,000","17,704,000","19,334,000","11,137,000","18,652,000","20,276,000","18,762,000","16,730,000","16,794,000","16,856,000","18,088,000","17,078,000","16,439,000","14,831,000","12,790,000","13,199,000","12,311,000","11,150,000","18,190,000","11,730,000","10,188,000","9,590,000","8,129,000","7,489,000","6,399,000","17,626,000","7,200,000","5,947,000","5,033,000","5,344,116","3,914,000","3,543,000","1,516,000","-6,806,506","3,721,000","-1,709,000","-3,040,000","-5,077,000","-5,908,000","-5,934,000","-5,300,000","-4,400,000","-2,800,000","-3,000,000","-2,800,000"
		OperatingGainsLosses,"-253,624,000","2,148,000","-303,426,000","26,289,000","21,365,000","-25,594,000","19,781,000","-43,081,000","8,769,000","32,896,000","305,000","4,599,000","-5,393,000","628,000","2,085,000","807,000","3,936,000","3,678,000","-22,966,000",,,,"-7,000","-7,569,000","-334,000","194,000","-512,000","5,000","-18,000","-24,000","-21,000","-29,000","0","-40,000","14,408,000",,,,"32,000","-87,000",,,,,,,,,,,"706,000","0","12,000","3,000","392,000","-8,000","2,000","26,000","35,000","0","90,000","104,000",,,,"1,448,000","674,000","-2,920,000","1,474,000","1,273,000","973,000","1,049,000","688,000","412,000","6,376,000","566,000","44,000","246,000","-460,402",,,,,,,,,,,,,,,
			GainLossOnSaleOfBusiness,"23,777,000","0","0","24,600,000","-823,000","-1,979,000","0","-28,575,000",,,,,,,"0",,,,"-22,966,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnSaleOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,"12,000",,,,,,,,,,,,,,,,,,,,,,,,,"2,514,000","0","15,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NetForeignCurrencyExchangeGainLoss,"-328,000","143,000","3,000","-234,000","-240,000","655,000","-18,727,000","-15,215,000","-8,505,000","7,801,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,,,"-298,204,000","0",,,"0","0","-4,269,000","25,095,000","305,000","4,599,000","-5,393,000","628,000","2,085,000","807,000","3,936,000","3,678,000",,,,,"-7,000","-7,569,000","-322,000","182,000","-512,000","5,000","-18,000","-24,000","-21,000","-29,000","0","-40,000","-37,000",,,,"-22,000","-28,000",,,,,,,,,,,,,,"3,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			EarningsLossesFromEquityInvestments,"-10,790,000","785,000","-19,249,000","1,923,000","5,751,000","-24,270,000","539,000","709,000",,,"305,000","4,599,000","-5,393,000","628,000","2,085,000","807,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"251,882,000","59,071,000","61,860,000","66,217,000","64,734,000","65,492,000","65,057,000","59,612,000","45,254,000","58,814,000","68,568,000","69,633,000","61,245,000","54,005,000","54,324,000","46,375,000","43,857,000","42,618,000","43,444,000","39,372,000","39,902,000","39,323,000","33,522,000","30,336,000","31,059,000","27,174,000","29,578,000","20,454,000","21,894,000","21,287,000","19,646,000","14,852,000","15,318,000","13,137,000","11,364,000","10,183,000","9,479,000","8,762,000","6,609,000","5,358,000","5,271,000","4,926,000","4,864,000","4,811,000","4,972,000","5,109,000","3,537,000","3,076,000","3,929,000","3,968,000","3,717,000","3,627,000","3,708,000","3,655,000","3,499,000","3,338,000","3,232,000","3,108,000","2,946,000","2,618,000","2,406,000","2,164,000","2,232,000","2,036,000","1,971,000","1,989,000","1,922,000","1,794,000","1,704,000","1,689,000","1,094,000","1,290,000","1,137,000","1,028,000","924,000","1,052,000","1,015,000","919,000","873,432",,,"112,000",,,,,"4,045,000","1,141,000","1,140,000","661,000",,,,"500,000"
