name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,12/31/2010
				AllowanceForDoubtfulAccountsReceivable,"-37,813,000","-36,360,000","-40,276,000","-35,862,000","-28,908,000","-27,839,000","-29,787,000","-27,991,000","-22,421,000","-20,293,000","-21,507,000","-22,790,000","-17,953,000","-16,603,000","-17,540,000","-15,934,000","-11,908,000","-9,263,000","-9,839,000","-3,039,000","-3,456,000","-3,296,000","-3,210,000","-2,187,000","-1,894,000","-1,658,000","-1,621,000","-1,365,000","-1,436,000","-1,651,000","-1,312,000","-1,609,000","-1,399,000","-1,107,000","-1,050,000","-1,830,000","-1,934,000","-922,000","-1,203,000","-837,000","-755,000","-535,000","-389,000",,"-241,000"
			OtherReceivables,,,,,,,,,,,,,,"24,250,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"64,000"
		PrepaidAssets,,"24,749,000",,,,"17,742,000",,,,"21,790,000",,,,"16,218,000",,,,"10,937,000","20,324,000","10,742,000","9,546,000","8,869,000","8,017,000","7,373,000","8,269,000","8,573,000","9,966,000","10,193,000","11,242,000","11,378,000","10,967,000","11,000,000","9,768,000","9,395,000","10,495,000","13,483,000","15,774,000","17,215,000","19,829,000","18,791,000","15,589,000","11,835,000","12,205,000","9,822,000","5,703,000"
		RestrictedCash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"50,000","50,000","50,000","50,000","50,000","50,000","50,000","50,000",,,,,,"300,000",
		CurrentDeferredAssets,,"37,971,000",,,,"49,194,000",,,,"35,103,000",,,,"35,482,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,"67,646,000","7,828,000","75,818,000","67,787,000","74,037,000","5,022,000","69,500,000","63,598,000","65,661,000","10,866,000","62,524,000","63,478,000","81,948,000","8,983,000","61,858,000","54,978,000","54,778,000","1,835,000","3,062,000","9,509,000","11,128,000","8,133,000","10,733,000","10,925,000","13,837,000","10,453,000","11,202,000","11,184,000","10,995,000","6,742,000","7,229,000","7,342,000","5,964,000","4,256,000","4,505,000","3,879,000","3,510,000","2,595,000",,,,,,,
	TotalNonCurrentAssets,"1,445,848,000","1,427,070,000","1,424,057,000","1,392,629,000","1,393,596,000","1,390,376,000","1,388,344,000","1,391,048,000","1,408,615,000","1,421,618,000","1,434,517,000","1,456,127,000","1,440,648,000","1,333,900,000","1,158,449,000","1,174,317,000","1,188,233,000","1,204,884,000","1,238,137,000","79,534,000","82,693,000","85,078,000","86,484,000","86,980,000","84,972,000","82,253,000","77,660,000","69,672,000","63,235,000","57,018,000","49,493,000","39,824,000","30,440,000","23,699,000","21,468,000","17,558,000","16,271,000","15,484,000","9,123,000","9,108,000","8,170,000","6,719,000","6,115,000","5,360,000","4,663,000"
		NetPPE,"138,032,000","118,267,000","116,825,000","111,054,000","111,431,000","108,842,000","104,323,000","104,261,000","103,806,000","204,604,000","203,242,000","203,880,000","171,268,000","70,859,000","58,775,000","53,396,000","46,971,000","53,292,000","47,635,000","77,459,000","80,494,000","82,714,000","83,926,000","84,226,000","81,970,000","77,635,000","72,786,000","64,601,000","57,865,000","51,264,000","43,443,000","34,789,000","25,497,000","18,657,000","16,003,000","14,524,000","13,092,000","12,079,000","5,384,000","5,371,000","4,915,000","3,883,000","3,405,000","2,654,000","1,677,000"
			GrossPPE,,"226,502,000",,,,"204,280,000","104,323,000","104,261,000","103,806,000","272,831,000","260,744,000","252,933,000","212,665,000","107,332,000","93,464,000","83,264,000","74,859,000","77,660,000","74,138,000","107,631,000","108,914,000","107,337,000","104,886,000","101,555,000","95,978,000","90,297,000","85,476,000","75,976,000","68,355,000","60,543,000","51,583,000","41,916,000","31,720,000","24,089,000","20,670,000","18,561,000","16,500,000","15,696,000",,,,"6,451,000",,,"4,240,000"
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,"0",,,"0"
				LandAndImprovements,,,,,,,,,,,,,,"0",,,,"2,800,000",,"3,466,000","3,466,000","3,466,000","3,448,000","3,448,000","3,448,000","3,392,000","3,105,000","3,105,000","3,105,000","3,101,000","2,375,000","1,592,000","1,464,000","1,464,000","1,464,000","1,401,000","1,401,000","1,401,000",,,,,,,
				BuildingsAndImprovements,,,,,,,,,,,,,,"16,340,000",,,,"13,984,000",,"20,459,000","20,771,000","20,768,000","20,205,000","19,943,000","19,217,000","19,035,000","17,630,000","17,137,000","17,692,000","17,082,000","14,706,000","11,719,000","9,546,000","8,711,000","8,234,000","7,520,000","6,683,000","6,417,000",,,,,,,
				MachineryFurnitureEquipment,,"165,549,000",,,,"145,278,000",,,,"119,391,000",,,,"65,381,000",,,,"48,075,000",,"20,427,000","22,346,000","22,292,000","22,212,000","21,975,000","20,198,000","19,993,000","21,638,000","19,280,000","17,726,000","17,146,000","17,035,000","15,790,000","12,463,000","13,914,000","10,972,000","9,640,000","8,416,000","7,878,000",,,,"5,534,000",,,"3,454,000"
				OtherProperties,,,,,,,"104,323,000","104,261,000","103,806,000","101,243,000","260,744,000","252,933,000","212,665,000",,,,,,,"63,279,000","62,331,000","60,811,000","59,021,000","56,189,000","53,115,000","47,877,000","43,103,000","36,454,000","29,832,000","23,214,000","17,467,000","12,815,000","8,247,000",,,,,,,,,,,,
				ConstructionInProgress,,"31,348,000",,,,"27,138,000",,,,"19,638,000",,,,"25,611,000",,,,"12,801,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
				Leases,,"29,605,000",,,,"31,864,000",,,,"32,559,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"917,000",,,"786,000"
			AccumulatedDepreciation,,"-108,235,000",,,,"-95,438,000",,,,"-68,227,000","-57,502,000","-49,053,000","-41,397,000","-36,473,000","-34,689,000","-29,868,000","-27,888,000","-24,368,000","-26,503,000","-30,172,000","-28,420,000","-24,623,000","-20,960,000","-17,329,000","-14,008,000","-12,662,000","-12,690,000","-11,375,000","-10,490,000","-9,279,000","-8,140,000","-7,127,000","-6,223,000","-5,432,000","-4,667,000","-4,037,000","-3,408,000","-3,617,000",,,,"-2,568,000",,,"-2,563,000"
		GoodwillAndOtherIntangibleAssets,"1,103,203,000","1,109,865,000","1,115,105,000","1,093,782,000","1,095,912,000","1,101,514,000","1,097,623,000","1,107,807,000","1,116,826,000","1,135,685,000","1,146,454,000","1,190,743,000","1,206,104,000","1,199,004,000","1,049,776,000","1,065,203,000","1,087,013,000","1,098,797,000","1,117,584,000","2,075,000","2,199,000","2,364,000","2,558,000","2,754,000","3,002,000","3,156,000","3,314,000","3,414,000","3,614,000","3,900,000","4,176,000","4,517,000","4,606,000","4,645,000","5,009,000","2,518,000","2,604,000","2,771,000","3,045,000","2,984,000","2,442,000","1,970,000","1,819,000","1,615,000","1,560,000"
			Goodwill,"913,384,000","916,039,000","917,081,000","892,616,000","891,286,000","891,797,000","884,696,000","882,406,000","879,093,000","883,960,000","882,144,000","914,505,000","915,932,000","894,709,000","769,131,000","768,976,000","773,809,000","770,226,000","774,191,000","1,145,000","1,145,000","1,145,000","1,145,000","1,145,000","1,145,000","1,145,000","1,145,000","1,145,000","1,145,000","1,145,000","1,145,000","1,145,000","1,145,000","1,145,000","1,145,000","415,000","415,000","415,000","415,000","415,000","415,000","415,000","415,000","415,000","415,000"
			OtherIntangibleAssets,"189,819,000","193,826,000","198,024,000","201,166,000","204,626,000","209,717,000","212,927,000","225,401,000","237,733,000","251,725,000","264,310,000","276,238,000","290,172,000","304,295,000","280,645,000","296,227,000","313,204,000","328,571,000","343,393,000","930,000","1,054,000","1,219,000","1,413,000","1,609,000","1,857,000","2,011,000","2,169,000","2,269,000","2,469,000","2,755,000","3,031,000","3,372,000","3,461,000","3,500,000","3,864,000","2,103,000","2,189,000","2,356,000","2,630,000","2,569,000","2,027,000","1,555,000","1,404,000","1,200,000","1,145,000"
		NonCurrentDeferredAssets,"131,240,000","122,693,000",,,,,,,"80,901,000","72,581,000","75,881,000","52,842,000","54,870,000","40,837,000","42,471,000","47,696,000","46,115,000","50,723,000","72,195,000",,,,,,,,,,,,,,"337,000","397,000","456,000","516,000","575,000","634,000","694,000","753,000","813,000","866,000","891,000","1,091,000","1,426,000"
			NonCurrentDeferredTaxesAssets,"131,240,000","122,693,000",,,,,,,"80,901,000","72,581,000","75,881,000","52,842,000","54,870,000","40,837,000","42,471,000","47,696,000","46,115,000","50,723,000","72,195,000",,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"73,373,000","76,245,000","192,127,000","187,793,000","186,253,000","180,020,000","186,398,000","178,980,000","107,082,000","8,748,000","8,940,000","8,662,000","8,406,000","23,200,000","7,427,000","8,022,000","8,134,000","2,072,000","723,000",,,,,,,"1,462,000","1,560,000","1,657,000","1,756,000","1,854,000","1,874,000","518,000",,,,,,,,,,,,,
TotalLiabilitiesNetMinorityInterest,"890,390,000","864,614,000","901,708,000","892,767,000","1,063,038,000","1,058,961,000","1,105,066,000","598,372,000","587,921,000","571,396,000","589,550,000","589,036,000","565,059,000","467,877,000","445,337,000","438,971,000","438,656,000","442,868,000","288,813,000","154,799,000","150,447,000","152,894,000","168,702,000","175,456,000","185,843,000","177,254,000","193,079,000","197,748,000","194,346,000","176,712,000","200,437,000","164,980,000","144,569,000","124,133,000","132,766,000","123,646,000","108,364,000","90,910,000","100,076,000","90,906,000","80,527,000","65,562,000","71,448,000","73,655,000","56,358,000"
	CurrentLiabilities,"306,312,000","276,509,000","303,268,000","291,912,000","247,320,000","233,678,000","268,458,000","255,263,000","240,024,000","214,954,000","231,232,000","226,147,000","218,960,000","201,237,000","180,609,000","171,998,000","169,005,000","171,041,000","199,004,000","97,321,000","92,027,000","93,019,000","107,326,000","112,907,000","125,177,000","113,944,000","128,711,000","132,398,000","128,625,000","110,845,000","134,288,000","143,476,000","123,832,000","103,616,000","112,422,000","103,600,000","88,675,000","71,334,000","80,416,000","71,608,000","61,346,000","46,594,000","52,408,000","56,432,000","36,316,000"
		PayablesAndAccruedExpenses,"251,057,000","75,091,000","243,243,000","231,859,000","189,645,000","60,838,000","196,539,000","183,422,000","168,405,000","55,669,000","152,650,000","147,063,000","142,269,000","40,299,000","100,193,000","88,837,000","88,210,000","36,176,000","140,049,000","22,502,000","16,257,000","15,081,000","21,868,000","23,444,000","23,971,000","18,677,000","26,443,000","33,193,000","28,016,000","17,312,000","33,854,000","48,985,000","35,358,000","19,543,000","27,114,000","28,729,000","23,752,000","15,333,000","23,264,000","23,278,000","26,652,000","13,505,000","16,951,000","23,586,000","6,249,000"
			Payables,"56,558,000","38,860,000","39,491,000","53,230,000","35,251,000","30,805,000","42,973,000","44,600,000","33,999,000","25,987,000","25,485,000","34,187,000","21,803,000","20,083,000","18,722,000","22,389,000","17,677,000","18,933,000","50,041,000","20,105,000","14,265,000","11,011,000","20,375,000","22,295,000","22,371,000","17,216,000","23,730,000","30,113,000","24,136,000","12,502,000","28,188,000","42,408,000","29,115,000","12,973,000","24,640,000","25,525,000","19,359,000","10,991,000","20,198,000","21,699,000","2,804,000","6,696,000","15,726,000","7,454,000","6,024,000"
				AccountsPayable,"56,558,000","38,860,000","39,491,000","53,230,000","35,251,000","30,805,000","42,973,000","44,600,000","33,999,000","25,987,000","25,485,000","34,187,000","21,803,000","20,083,000","18,722,000","22,389,000","17,677,000","18,933,000","50,041,000","16,316,000","10,476,000","7,219,000","16,583,000","17,979,000","17,962,000","12,909,000","19,525,000","26,010,000","20,485,000","8,239,000","24,400,000","38,830,000","25,747,000","9,815,000","21,799,000","22,921,000","16,992,000","8,861,000","18,373,000","20,039,000","2,804,000","5,266,000","13,681,000","7,454,000","4,474,000"
				TotalTaxPayable,,,,,,,,,,,,,,,,,,,,"3,789,000","3,789,000","3,792,000","3,792,000","4,316,000","4,409,000","4,307,000","4,205,000","4,103,000","3,651,000","4,263,000","3,788,000","3,578,000","3,368,000","3,158,000","2,841,000","2,604,000","2,367,000","2,130,000","1,825,000","1,660,000",,"1,430,000","2,045,000",,"1,550,000"
					IncomeTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,825,000","1,660,000",,"1,430,000","2,045,000",,"1,550,000"
			CurrentAccruedExpenses,"194,499,000","36,231,000","203,752,000","178,629,000","154,394,000","30,033,000","153,566,000","138,822,000","134,406,000","29,682,000","127,165,000","112,876,000","120,466,000","20,216,000","81,471,000","66,448,000","70,533,000","17,243,000","90,008,000","2,397,000","1,992,000","4,070,000","1,493,000","1,149,000","1,600,000","1,461,000","2,713,000","3,080,000","3,880,000","4,810,000","5,666,000","6,577,000","6,243,000","6,570,000","2,474,000","3,204,000","4,393,000","4,342,000","3,066,000","1,579,000","23,848,000","6,809,000","1,225,000","16,132,000","225,000"
		PensionandOtherPostRetirementBenefitPlansCurrent,,"46,464,000",,,,"47,310,000",,,,"28,630,000",,,,"24,977,000",,,,"30,354,000",,"7,512,000","6,020,000","7,369,000","5,659,000","6,462,000","10,372,000","6,826,000","8,876,000","6,630,000","8,462,000","6,126,000","7,991,000","5,932,000","5,821,000","5,229,000","5,960,000","3,520,000","3,667,000","2,246,000","9,272,000","8,025,000",,"2,293,000","5,375,000",,"2,964,000"
		CurrentDebtAndCapitalLeaseObligation,,"17,098,000",,,,"15,700,000","13,750,000","13,750,000","13,750,000","13,750,000","26,015,000","26,559,000","13,750,000","13,750,000","13,750,000","13,750,000","13,750,000","14,566,000",,"3,000,000","2,250,000","1,500,000","750,000",,"2,250,000","1,500,000","750,000",,,,,,,,,,,,,,,,,"7,490,000","7,267,000"
			CurrentDebt,,,,,,,"13,750,000","13,750,000","13,750,000","13,750,000","13,750,000","13,750,000","13,750,000","13,750,000","13,750,000","13,750,000","13,750,000","14,566,000",,"3,000,000","2,250,000","1,500,000","750,000",,"2,250,000","1,500,000","750,000",,,,,,,,,,,,,,,,,"7,490,000","7,267,000"
				OtherCurrentBorrowings,,,,,,,"13,750,000","13,750,000","13,750,000","13,750,000","13,750,000","13,750,000","13,750,000","13,750,000","13,750,000","13,750,000","13,750,000","14,566,000",,"3,000,000","2,250,000","1,500,000","750,000",,"2,250,000","1,500,000","750,000",,,,,,,,,,,,,,,,,,
			CurrentCapitalLeaseObligation,,"17,098,000",,,,"15,700,000",,,,,"12,265,000","12,809,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,"55,255,000","53,834,000","60,025,000","60,053,000","57,675,000","54,654,000","58,169,000","58,091,000","57,869,000","58,220,000","64,832,000","65,334,000","62,941,000","61,417,000","66,666,000","69,411,000","67,045,000","62,371,000","58,955,000","60,916,000","63,132,000","65,505,000","71,424,000","75,712,000","78,445,000","81,632,000","84,481,000","84,407,000","83,311,000","82,166,000","85,752,000","81,706,000","77,206,000","75,008,000","73,127,000","65,818,000","56,546,000","50,787,000","47,880,000","40,305,000","34,694,000","30,796,000","30,082,000","25,356,000","19,836,000"
			CurrentDeferredRevenue,"55,255,000","53,834,000","60,025,000","60,053,000","57,675,000","54,654,000","58,169,000","58,091,000","57,869,000","58,220,000","64,832,000","65,334,000","62,941,000","61,417,000","66,666,000","69,411,000","67,045,000","62,371,000","58,955,000","60,916,000","63,132,000","65,505,000","71,424,000","75,712,000","78,445,000","81,632,000","84,481,000","84,407,000","83,311,000","82,166,000","85,752,000","81,706,000","77,206,000","75,008,000","73,127,000","65,818,000","56,546,000","50,787,000","47,880,000","40,305,000","34,694,000","30,796,000","30,082,000","25,356,000","19,836,000"
		OtherCurrentLiabilities,,"84,022,000",,,,"55,176,000",,,,"58,685,000","-12,265,000","-12,809,000",,"60,794,000",,,,"27,574,000",,"3,391,000","4,368,000","3,564,000","7,625,000","7,289,000","10,139,000","5,309,000","8,161,000","8,168,000","8,836,000","5,241,000","6,691,000","6,853,000","5,447,000","3,836,000","6,221,000","5,533,000","4,710,000","2,968,000",,,,,,,
	TotalNonCurrentLiabilitiesNetMinorityInterest,"584,078,000","588,105,000","598,440,000","600,855,000","815,718,000","825,283,000","836,608,000","343,109,000","347,897,000","356,442,000","358,318,000","362,889,000","346,099,000","266,640,000","264,728,000","266,973,000","269,651,000","271,827,000","89,809,000","57,478,000","58,420,000","59,875,000","61,376,000","62,549,000","60,666,000","63,310,000","64,368,000","65,350,000","65,721,000","65,867,000","66,149,000","21,504,000","20,737,000","20,517,000","20,344,000","20,046,000","19,689,000","19,576,000","19,660,000","19,298,000","19,181,000","18,968,000","19,040,000","17,223,000","20,042,000"
		LongTermDebtAndCapitalLeaseObligation,"494,730,000","494,552,000","494,373,000","494,195,000","705,987,000","712,277,000","715,408,000","225,336,000","228,643,000","231,946,000","353,925,000","358,339,000","241,664,000","245,986,000","249,503,000","253,316,000","257,430,000","260,309,000","79,504,000","55,092,000","55,629,000","56,142,000","57,359,000","57,950,000","55,542,000","57,596,000","58,285,000","58,975,000","58,914,000","58,854,000","58,793,000","14,943,000","14,930,000","14,918,000","14,906,000","14,893,000","14,881,000","14,869,000","14,857,000","14,844,000","14,832,000","14,820,000","14,807,000","13,153,000","16,463,000"
			LongTermDebt,"494,730,000","494,552,000","494,373,000","494,195,000","705,987,000","712,277,000","715,408,000","225,336,000","228,643,000","231,946,000","235,246,000","238,357,000","241,664,000","245,986,000","249,503,000","253,316,000","257,430,000","260,309,000","79,504,000","55,092,000","55,629,000","56,142,000","57,359,000","57,950,000","55,542,000","57,596,000","58,285,000","58,975,000","58,914,000","58,854,000","58,793,000","14,943,000","14,930,000","14,918,000","14,906,000","14,893,000","14,881,000","14,869,000","14,857,000","14,844,000","14,832,000","14,820,000","14,807,000","13,153,000","16,463,000"
			LongTermCapitalLeaseObligation,,,,,,,,,,,"118,679,000","119,982,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"2,269,000","1,883,000","1,633,000","1,662,000","1,315,000","1,296,000","2,088,000","1,891,000","3,422,000","3,441,000","3,312,000","3,435,000","3,513,000","3,808,000","3,615,000","4,410,000","5,298,000","5,626,000","5,363,000","1,732,000","2,065,000","2,488,000","2,921,000","3,447,000","3,906,000","4,382,000","4,653,000","4,827,000","5,147,000","5,413,000","5,663,000","5,444,000","5,360,000","5,599,000","5,438,000","5,153,000","4,808,000","4,707,000","4,803,000","4,454,000","4,349,000","4,148,000","4,233,000","4,070,000","3,579,000"
			NonCurrentDeferredTaxesLiabilities,"2,269,000","1,883,000","1,633,000","1,662,000","1,315,000","1,296,000","2,088,000","1,891,000","3,422,000","3,441,000","3,312,000","3,435,000","3,513,000","3,808,000","3,615,000","4,410,000","5,298,000","5,626,000","5,363,000",,,,,,,,,,,,,,"169,000","169,000","163,000","163,000","163,000","163,000","158,000","158,000","158,000","158,000","154,000","154,000","154,000"
			NonCurrentDeferredRevenue,,,,,,,,,,,,,,,,,,,,"1,732,000","2,065,000","2,488,000","2,921,000","3,447,000","3,906,000","4,382,000","4,653,000","4,827,000","5,147,000","5,413,000","5,663,000","5,444,000","5,191,000","5,430,000","5,275,000","4,990,000","4,645,000","4,544,000","4,645,000","4,296,000","4,191,000","3,990,000","4,079,000","3,916,000","3,425,000"
		PreferredSecuritiesOutsideStockEquity,,"0","4,524,000","4,536,000","4,608,000","26,364,000","25,774,000","25,093,000","23,813,000","26,663,000","21,999,000","23,421,000","23,242,000","18,163,000","21,942,000","21,840,000","22,655,000","21,300,000","18,844,000",,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,"87,079,000","91,670,000","102,434,000","104,998,000","108,416,000","111,710,000","119,112,000","115,882,000","115,832,000","121,055,000","1,081,000","1,115,000","100,922,000","16,846,000","11,610,000","9,247,000","6,923,000","5,892,000","4,942,000","654,000","726,000","1,245,000","1,096,000","1,152,000","1,218,000","1,332,000","1,430,000","1,548,000","1,660,000","1,600,000","1,693,000","1,117,000","447,000",,,,,,,,,,,,
TotalEquityGrossMinorityInterest,"1,114,433,000","1,145,527,000","1,173,330,000","1,213,961,000","1,238,551,000","1,309,221,000","1,309,535,000","1,327,019,000","1,314,823,000","1,350,215,000","1,354,450,000","1,367,967,000","1,355,143,000","1,340,150,000","1,133,718,000","1,089,330,000","1,068,965,000","1,024,394,000","1,062,937,000","8,834,000","9,702,000","4,500,000","-8,818,000","5,200,000","-3,483,000","-2,381,000","-19,832,000","-21,640,000","-15,558,000","-22,174,000","-39,390,000","-36,600,000","-20,279,000","-18,490,000","-23,031,000","-11,863,000","-100,000","5,319,000","1,713,000","19,098,000","33,082,000","45,836,000","-38,855,000","-22,231,000","-33,757,000"
	StockholdersEquity,"1,103,365,000","1,134,619,000","1,157,911,000","1,198,371,000","1,223,120,000","1,272,290,000","1,273,912,000","1,292,322,000","1,281,750,000","1,314,288,000","1,323,283,000","1,335,445,000","1,322,858,000","1,312,941,000","1,102,762,000","1,058,409,000","1,036,727,000","993,346,000","1,034,330,000","8,834,000","9,702,000","4,500,000","-8,818,000","5,200,000","-3,483,000","-2,381,000","-19,832,000","-21,640,000","-15,558,000","-22,174,000","-39,390,000","-36,600,000","-20,279,000","-18,490,000","-23,031,000","-11,863,000","-100,000","5,319,000","1,713,000","19,098,000","33,082,000","45,836,000","-38,855,000","-22,231,000","-33,757,000"
