name,05/31/2022,02/28/2022,11/30/2021,08/31/2021,05/31/2021,02/28/2021,11/30/2020,08/31/2020,05/31/2020,02/29/2020,11/30/2019,08/31/2019,05/31/2019,02/28/2019,11/30/2018,08/31/2018,05/31/2018,02/28/2018,11/30/2017,08/31/2017,05/31/2017,02/28/2017,11/30/2016,08/31/2016,05/31/2016,02/29/2016,11/30/2015,08/31/2015,05/31/2015,02/28/2015,11/30/2014,08/31/2014,05/31/2014,02/28/2014,11/30/2013,08/31/2013,05/31/2013,02/28/2013,11/30/2012,08/31/2012,05/31/2012,02/29/2012,11/30/2011,08/31/2011,05/31/2011,02/28/2011,11/30/2010,08/31/2010,05/31/2010,02/28/2010,11/30/2009,08/31/2009,05/31/2009,02/28/2009,11/30/2008,08/31/2008,05/31/2008,02/29/2008,11/30/2007,08/31/2007,05/31/2007,02/28/2007,11/30/2006,08/31/2006,05/31/2006,02/28/2006,11/30/2005,08/31/2005,05/31/2005,02/28/2005,11/30/2004,08/31/2004,05/31/2004,02/29/2004,11/30/2003,08/31/2003,05/31/2003,02/28/2003,11/30/2002,08/31/2002,05/31/2002,02/28/2002,11/30/2001,08/31/2001,05/31/2001,02/28/2001,11/30/2000,08/31/2000,05/31/2000,02/29/2000,11/30/1999,08/31/1999,05/31/1999,02/28/1999,11/30/1998,08/31/1998,05/31/1998,02/28/1998,11/30/1997,08/31/1997,05/31/1997,02/28/1997,11/30/1996,08/31/1996,05/31/1996,02/29/1996,11/30/1995,08/31/1995,05/31/1995,02/28/1995,11/30/1994,08/31/1994,05/31/1994,02/28/1994,11/30/1993,08/31/1993,05/31/1993,02/28/1993,11/30/1992,08/31/1992,05/31/1992,02/29/1992,11/30/1991,08/31/1991,05/31/1991,02/28/1991,11/30/1990,08/31/1990,05/31/1990,02/28/1990,11/30/1989,08/31/1989,05/31/1989,11/30/1988,11/30/1987,11/30/1986,11/30/1985
TotalAssets,"4,620,479,000","4,641,439,000","4,274,530,000","4,258,272,000","4,266,927,000","4,113,750,000","4,036,704,000","3,981,725,000","3,979,060,000","4,025,266,000","3,985,734,000","4,032,683,000","4,149,864,000","4,166,100,000","4,175,271,000","4,289,777,000","4,338,897,000","4,374,053,000","4,360,646,000","2,288,323,000","2,200,236,000","2,169,328,000","2,058,254,000","2,080,393,000","2,066,775,000","2,023,336,000","2,042,252,000","2,068,638,000","2,090,759,000","2,097,472,000","1,869,006,000","1,937,518,000","1,960,815,000","1,909,107,000","1,873,028,000","1,800,483,000","1,773,853,000","1,765,410,000","1,786,320,000","1,747,927,000","1,735,403,000","1,255,657,000","1,227,709,000","1,285,548,000","1,249,859,000","1,173,721,000","1,153,457,000","1,178,669,000","1,131,942,000","1,132,552,000","1,100,445,000","1,150,732,000","1,091,896,000","1,036,235,000","1,081,328,000","1,327,454,000","1,350,572,000","1,329,313,000","1,364,602,000","1,401,530,000","1,391,759,000","1,374,687,000","1,478,471,000","1,392,493,000","1,358,424,000","1,111,596,000","1,107,557,000","1,098,693,000","1,097,439,000","1,087,820,000","1,135,359,000","1,045,941,000","1,045,178,000","1,015,741,000","1,007,588,000","976,521,000","1,004,841,000","982,660,000","961,439,000","962,200,000","969,766,000","955,480,000","966,173,000","990,867,000","985,940,000","1,008,230,000","1,010,361,000","1,008,735,000","1,022,321,000","1,020,127,000","1,025,600,000","1,032,000,000","1,039,500,000","1,035,000,000","1,046,200,000","1,014,100,000","1,031,800,000","966,800,000","917,600,000","907,000,000","899,900,000","861,200,000","869,300,000","847,600,000","855,200,000","834,100,000","828,900,000","811,400,000","798,200,000","771,600,000","742,600,000","691,200,000","668,900,000","591,900,000","564,500,000","557,800,000","556,800,000","544,900,000","561,200,000","552,300,000","523,300,000","518,600,000","508,900,000","493,400,000","491,500,000","500,700,000","489,600,000","480,500,000","474,800,000","466,400,000","455,200,000","449,600,000","455,200,000","434,300,000","329,600,000","291,200,000","253,600,000"
	CurrentAssets,"1,409,006,000","1,348,619,000","1,221,170,000","1,204,458,000","1,166,944,000","1,076,600,000","1,019,776,000","989,429,000","1,007,872,000","1,028,230,000","1,033,362,000","1,080,890,000","1,108,759,000","1,092,665,000","1,087,732,000","1,167,856,000","1,155,671,000","1,117,481,000","1,144,992,000","916,911,000","850,440,000","831,972,000","811,253,000","803,762,000","824,704,000","791,060,000","801,051,000","792,239,000","794,716,000","779,760,000","765,136,000","813,730,000","832,531,000","801,499,000","794,694,000","781,456,000","786,036,000","780,638,000","799,344,000","799,629,000","786,221,000","627,224,000","596,590,000","619,137,000","588,860,000","551,025,000","533,617,000","551,933,000","545,414,000","522,432,000","473,656,000","544,480,000","472,138,000","439,128,000","479,057,000","620,615,000","623,221,000","601,648,000","635,950,000","616,958,000","597,503,000","572,684,000","669,094,000","571,279,000","556,976,000","589,406,000","582,434,000","558,843,000","547,005,000","513,758,000","553,650,000","479,160,000","469,027,000","454,241,000","448,492,000","433,607,000","449,660,000","422,861,000","408,874,000","409,851,000","415,315,000","404,516,000","403,873,000","419,087,000","418,680,000","429,941,000","435,064,000","429,424,000","438,846,000","442,074,000","440,100,000","441,600,000","450,400,000","446,700,000","457,900,000","439,600,000","441,900,000","428,900,000","409,200,000","410,900,000","407,600,000","386,300,000","388,200,000","384,100,000","396,800,000","384,700,000","387,600,000","388,900,000","389,100,000","381,700,000","361,400,000","339,100,000","332,400,000","311,300,000","295,900,000","288,700,000","289,100,000","284,700,000","299,200,000","303,600,000","279,400,000","266,700,000","259,600,000","251,600,000","247,100,000","251,500,000","242,300,000","237,800,000","232,200,000","224,500,000","215,800,000","217,800,000","224,400,000","218,000,000","181,700,000","158,100,000","137,500,000"
		CashCashEquivalentsAndShortTermInvestments,"68,149,000","63,511,000","61,786,000","68,134,000","69,597,000","81,192,000","100,534,000","74,922,000","70,346,000","78,738,000","112,191,000","119,776,000","100,246,000","113,476,000","150,793,000","150,084,000","129,248,000","132,478,000","194,398,000","119,595,000","94,102,000","116,518,000","142,245,000","133,102,000","146,022,000","126,771,000","119,168,000","85,821,000","79,463,000","71,574,000","77,569,000","75,544,000","95,044,000","113,047,000","155,121,000","160,259,000","161,185,000","163,131,000","200,436,000","207,745,000","154,299,000","149,877,000","156,149,000","149,133,000","137,609,000","121,938,000","133,277,000","140,717,000","161,088,000","148,974,000","100,154,000","180,136,000","116,104,000","70,293,000","80,370,000","207,058,000","212,478,000","195,476,000","246,358,000","219,175,000","200,995,000","171,423,000","255,362,000","123,613,000","121,604,000","167,649,000","157,631,000","112,775,000","81,682,000","35,516,000","67,028,000","28,612,000","10,489,000","996,000","3,260,000","1,863,000","5,872,000","1,592,000","3,666,000","2,660,000","2,184,000","5,498,000","11,454,000","11,077,000","8,477,000","7,446,000","10,489,000","5,521,000","3,520,000","4,555,000","5,800,000","5,600,000","5,900,000","5,800,000","4,600,000","4,300,000","5,300,000","3,500,000","2,700,000","4,300,000","3,300,000","2,800,000","3,500,000","8,900,000","16,700,000","10,600,000","9,100,000","4,300,000","6,500,000","9,200,000","9,800,000","1,800,000","3,200,000","7,100,000","17,400,000","10,400,000","8,500,000","10,600,000","29,100,000","35,500,000","12,300,000","6,600,000","15,200,000","13,100,000","8,000,000","13,200,000","14,000,000","14,200,000","12,200,000","9,900,000","10,400,000","8,800,000","7,400,000","18,000,000","19,900,000","14,200,000","11,300,000"
			CashAndCashEquivalents,"68,149,000","63,511,000","61,786,000","68,134,000","69,597,000","81,192,000","100,534,000","74,922,000","70,346,000","78,738,000","112,191,000","119,776,000","100,246,000","113,476,000","150,793,000","150,084,000","129,248,000","132,478,000","194,398,000","119,595,000","94,102,000","116,518,000","142,245,000","133,102,000","146,022,000","126,771,000","119,168,000","85,821,000","79,463,000","71,574,000","77,569,000","75,544,000","95,044,000","113,047,000","155,121,000","160,259,000","161,185,000","163,131,000","200,436,000","207,745,000","154,299,000","149,877,000","156,149,000","149,133,000","137,609,000","121,938,000","133,277,000","140,717,000","161,088,000","148,974,000","100,154,000","180,136,000","116,104,000","70,293,000","80,370,000","207,058,000","212,478,000","195,476,000","246,358,000","219,175,000","200,995,000","171,423,000","255,362,000","123,613,000","121,604,000","167,649,000","157,631,000","112,775,000","81,682,000","35,516,000","67,028,000","28,612,000","10,489,000","996,000","3,260,000","1,863,000","5,872,000","1,592,000","3,666,000","2,660,000","2,184,000","5,498,000","11,454,000","11,077,000","8,477,000","7,446,000","10,489,000","5,521,000","3,520,000","4,555,000","5,800,000","5,600,000","5,900,000","5,800,000","4,600,000","4,300,000","5,300,000","3,500,000","2,700,000","4,300,000","3,300,000","2,800,000","3,500,000","8,900,000","16,700,000","10,600,000","9,100,000","4,300,000","6,500,000","9,200,000","9,800,000","1,800,000","3,200,000","7,100,000","17,400,000","10,400,000","8,500,000","10,600,000","29,100,000","35,500,000","12,300,000","6,600,000","15,200,000","13,100,000","8,000,000","13,200,000","14,000,000","14,200,000","12,200,000","9,900,000","10,400,000","8,800,000","7,400,000","18,000,000","19,900,000","14,200,000","11,300,000"
		Receivables,"644,544,000","616,274,000","643,519,000","572,855,000","583,270,000","504,994,000","533,582,000","476,099,000","448,126,000","457,826,000","519,439,000","485,688,000","499,406,000","478,326,000","512,261,000","465,942,000","477,655,000","466,876,000","498,004,000","393,054,000","378,622,000","358,145,000","375,383,000","344,305,000","355,373,000","335,403,000","395,755,000","341,932,000","356,409,000","335,536,000","356,366,000","345,104,000","354,436,000","327,314,000","351,853,000","318,611,000","317,048,000","308,343,000","333,279,000","319,190,000","315,475,000","244,641,000","257,114,000","242,014,000","245,182,000","226,835,000","232,406,000","209,429,000","203,920,000","185,511,000","203,898,000","190,211,000","186,851,000","180,273,000","215,270,000","214,573,000","215,531,000","203,622,000","220,977,000","214,887,000","217,455,000","216,286,000","238,155,000","233,786,000","236,568,000","222,019,000","248,792,000","239,117,000","243,094,000","246,158,000","262,932,000","249,587,000","248,961,000","244,294,000","239,593,000","218,493,000","222,882,000","209,897,000","212,342,000","218,971,000","218,525,000","205,546,000","211,590,000","221,770,000","213,421,000","214,332,000","220,796,000","224,625,000","233,429,000","231,805,000","244,700,000","230,800,000","243,000,000","225,400,000","242,900,000","212,700,000","217,100,000","203,600,000","205,600,000","192,100,000","198,700,000","196,000,000","192,700,000","181,300,000","197,400,000","188,700,000","186,600,000","187,100,000","190,000,000","176,800,000","176,300,000","161,500,000","170,900,000","149,200,000","139,300,000","138,200,000","137,800,000","132,400,000","133,900,000","131,100,000","133,200,000","130,100,000","122,900,000","117,300,000","116,400,000","111,700,000","110,700,000","110,400,000","107,600,000","101,300,000","103,000,000","103,800,000","109,000,000","102,900,000","83,100,000","77,600,000","66,800,000"
			AccountsReceivable,"644,544,000","616,274,000","614,645,000","572,855,000","583,270,000","504,994,000","514,916,000","476,099,000","448,126,000","457,826,000","493,181,000","485,688,000","499,406,000","478,326,000","485,719,000","465,942,000","477,655,000","466,876,000","473,700,000","393,054,000","378,622,000","358,145,000","351,130,000","344,305,000","355,373,000","335,403,000","364,704,000","341,932,000","356,409,000","335,536,000","341,307,000","345,104,000","354,436,000","327,314,000","331,125,000","318,611,000","317,048,000","308,343,000","320,152,000","319,190,000","315,475,000","244,641,000","244,275,000","242,014,000","245,182,000","226,835,000","221,020,000","209,429,000","203,920,000","185,511,000","203,898,000","190,211,000","186,851,000","180,273,000","205,716,000","214,573,000","215,531,000","203,622,000","212,477,000","214,887,000","217,455,000","216,286,000","238,155,000","233,786,000","236,568,000","222,019,000","238,550,000","239,117,000","243,094,000","246,158,000","262,932,000","249,587,000","248,961,000","244,294,000","239,593,000","218,493,000","222,882,000","209,897,000","212,342,000","218,971,000","218,525,000","205,546,000","211,590,000","221,770,000","220,856,000",,"220,796,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				GrossAccountsReceivable,"657,245,000","627,010,000","624,580,000","581,994,000","594,756,000","517,031,000",,"489,736,000","461,569,000","469,671,000",,"498,606,000","513,211,000","492,561,000",,"480,738,000","494,158,000","479,977,000",,"405,268,000","390,998,000","370,572,000",,"357,119,000","367,791,000","347,418,000",,"352,520,000","366,152,000","344,970,000",,"354,720,000","363,387,000","336,305,000",,"327,334,000","325,796,000","316,024,000",,"325,483,000","320,980,000","249,055,000",,"246,782,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"-12,701,000","-10,736,000","-9,935,000","-9,139,000","-11,486,000","-12,037,000",,"-13,637,000","-13,443,000","-11,845,000",,"-12,918,000","-13,805,000","-14,235,000",,"-14,796,000","-16,503,000","-13,101,000",,"-12,214,000","-12,376,000","-12,427,000",,"-12,814,000","-12,418,000","-12,015,000",,"-10,588,000","-9,743,000","-9,434,000",,"-9,616,000","-8,951,000","-8,991,000",,"-8,723,000","-8,748,000","-7,681,000",,"-6,293,000","-5,505,000","-4,414,000",,"-4,768,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,,,"28,874,000",,,,"18,666,000",,,,"26,258,000",,,,"26,542,000",,,,"24,304,000",,,,"24,253,000",,,,"31,051,000",,,,"15,059,000",,,,"20,728,000",,,,"13,127,000",,,,"12,839,000",,,,"11,386,000",,,,,,,,"9,554,000",,,,"8,500,000",,,,,,,,"10,242,000",,,,,,,,,,,,,,,,,,"-7,435,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,"543,126,000","547,868,000","448,404,000","462,635,000","427,835,000","388,773,000","323,213,000","354,221,000","388,698,000","380,975,000","337,267,000","373,609,000","382,612,000","386,725,000","355,563,000","401,091,000","404,680,000","410,205,000","359,505,000","317,968,000","302,336,000","286,254,000","247,399,000","261,363,000","261,072,000","264,837,000","248,504,000","266,896,000","265,620,000","275,038,000","251,290,000","281,265,000","281,914,000","260,763,000","221,537,000","221,256,000","222,381,000","229,442,000","208,531,000","216,025,000","212,364,000","163,466,000","135,993,000","172,946,000","151,849,000","143,836,000","121,621,000","148,464,000","129,979,000","132,781,000","116,907,000","112,452,000","117,816,000","139,504,000","143,158,000","150,829,000","147,605,000","153,256,000","137,564,000","136,567,000","131,885,000","139,229,000","128,623,000","157,022,000","150,186,000","156,453,000","142,984,000","160,336,000","165,193,000","174,773,000","159,067,000","155,920,000","154,255,000","154,893,000","146,571,000","153,276,000","155,949,000","152,438,000","143,012,000","148,638,000","149,243,000","144,593,000","141,210,000","147,315,000","148,943,000","159,180,000","153,785,000","156,964,000","158,167,000","166,428,000","148,600,000","152,500,000","155,900,000","160,900,000","158,600,000","162,800,000","167,900,000","168,600,000","150,700,000","156,500,000","155,200,000","151,000,000","151,200,000","150,700,000","148,400,000","151,500,000","159,000,000","164,400,000","165,700,000","160,900,000","152,700,000","141,800,000","136,200,000","131,200,000","123,800,000","122,700,000","127,100,000","118,100,000","116,200,000","117,200,000","113,700,000","113,000,000","106,900,000","107,500,000","109,100,000","113,200,000","106,600,000","102,700,000","102,000,000","102,800,000","93,500,000","95,500,000","97,400,000","89,500,000","72,400,000","60,600,000","53,500,000"
