name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,12/31/2005
		GoodwillAndOtherIntangibleAssets,"83,261,000","66,848,000","66,801,000","66,874,000","60,843,000","61,084,000","60,727,000","60,541,000","60,668,000","60,919,000","135,838,000","132,159,000","119,311,000","139,079,000","136,433,000","138,873,000","138,448,000","139,114,000","135,884,000","131,787,000","124,440,000","121,762,000","129,161,000","133,806,000","104,374,000","104,963,000","104,675,000","87,587,000","84,813,000","78,198,000","42,788,000","39,377,000","37,356,000","37,393,000","38,470,000","37,565,000","37,300,000","42,559,000","37,645,000","37,856,000","35,009,000","20,979,000","20,065,000","17,194,000","15,438,000","15,081,000","14,655,000","14,812,000","11,701,000","11,930,000","10,154,000","10,241,000","10,468,000","7,256,000","7,384,000","7,460,000","5,574,000","5,217,000","5,353,000","5,436,000","5,507,000","4,731,000","1,791,000"
			Goodwill,"76,869,000","60,469,000","60,469,000","60,469,000","54,469,000","54,469,000","54,469,000","54,469,000","54,469,000","54,469,000","96,199,000","97,408,000","87,062,000","80,477,000","78,612,000","81,019,000","80,963,000","81,062,000","77,663,000","73,159,000","68,926,000","67,100,000","67,100,000","69,650,000","41,034,000","40,886,000","39,736,000","32,781,000","32,781,000","30,269,000","25,719,000","24,326,000","23,966,000","23,935,000","24,754,000","23,523,000","23,523,000","22,656,000","22,180,000","22,180,000","19,901,000","17,177,000","14,548,000","11,751,000","10,339,000","10,339,000","10,524,000","10,524,000","7,432,000","7,432,000","5,769,000","5,769,000","5,769,000","2,882,000","2,882,000","2,882,000","2,882,000","2,882,000","2,882,000","2,872,000","2,883,000","2,072,000",
			OtherIntangibleAssets,"6,392,000","6,379,000","6,332,000","6,405,000","6,374,000","6,615,000","6,258,000","6,072,000","6,199,000","6,450,000","39,639,000","34,751,000","32,249,000","58,602,000","57,821,000","57,854,000","57,485,000","58,052,000","58,221,000","58,628,000","55,514,000","54,662,000","62,061,000","64,156,000","63,340,000","64,077,000","64,939,000","54,806,000","52,032,000","47,929,000","17,069,000","15,051,000","13,390,000","13,458,000","13,716,000","14,042,000","13,777,000","19,903,000","15,465,000","15,676,000","15,108,000","3,802,000","5,517,000","5,443,000","5,099,000","4,742,000","4,131,000","4,288,000","4,269,000","4,498,000","4,385,000","4,472,000","4,699,000","4,374,000","4,502,000","4,578,000","2,692,000","2,335,000","2,471,000","2,564,000","2,624,000","2,659,000","1,791,000"
		InvestmentsAndAdvances,"25,446,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","1,220,000","1,220,000","18,149,000","18,050,000","20,108,000","16,927,000","26,323,000","17,711,000","15,751,000","30,780,000","16,095,000","15,397,000","14,485,000","21,405,000","30,594,000","12,797,000","445,000",,,,,,,,,,
			LongTermEquityInvestment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","1,220,000","1,220,000",,,,,,,,,,,,,,,,,,,,,,,,,
			OtherInvestments,"25,446,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentNoteReceivables,,,,,,,,,,,"59,000","71,000","83,000","93,000","103,000","188,000","109,000","0","0","0","0","700,000","700,000",,,,,,,"0","2,076,000","2,104,000","2,104,000","2,000,000","4,000,000","4,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,"34,659,000","35,100,000","34,097,000","34,705,000","34,910,000","35,088,000","6,276,000","6,631,000","6,808,000","7,989,000","9,319,000","10,045,000","10,267,000","13,542,000","14,153,000","15,076,000","15,299,000","15,544,000","25,501,000","26,182,000","26,403,000","26,684,000","25,259,000","23,719,000","23,877,000","7,470,000","12,766,000","13,816,000","13,964,000","14,121,000","14,252,000","13,838,000","7,006,000","7,265,000","6,551,000","6,640,000","7,067,000","5,003,000","4,787,000","4,913,000","4,380,000","3,514,000","5,681,000","6,669,000","5,973,000","4,987,000","6,392,000","6,659,000","5,488,000","4,262,000","4,546,000","3,229,000","2,793,000","2,565,000","4,119,000","5,309,000","5,396,000","4,865,000","7,386,000","6,197,000","5,125,000","3,714,000","3,673,000"
			NonCurrentDeferredTaxesAssets,"32,883,000","33,147,000","31,966,000","32,396,000","32,424,000","32,424,000","3,435,000","3,612,000","3,612,000","4,615,000","8,105,000","8,603,000","8,603,000","11,650,000","12,035,000","12,731,000","12,731,000","12,745,000","22,499,000","23,013,000","23,013,000","23,073,000","21,427,000","20,823,000","20,823,000","5,449,000","10,597,000","11,500,000","11,500,000","11,509,000","11,493,000","10,930,000","4,380,000","4,464,000","3,576,000","3,490,000","3,753,000","2,234,000","4,787,000","4,913,000","4,380,000","3,514,000","5,681,000","6,669,000","5,973,000","4,987,000","6,392,000","6,659,000","5,488,000","4,262,000","4,546,000","3,229,000","2,793,000","2,565,000","4,119,000","5,309,000","5,396,000","4,865,000","7,386,000","6,197,000","5,125,000","3,714,000","3,673,000"
		NonCurrentPrepaidAssets,"52,453,000","50,272,000","47,448,000","50,959,000","47,007,000","44,505,000","44,045,000","44,640,000","45,078,000","42,336,000","39,141,000","43,077,000","46,854,000","44,862,000","41,275,000","41,151,000","35,270,000","34,666,000","32,007,000","30,607,000","29,828,000","27,160,000","32,272,000","35,537,000","35,179,000","36,682,000","33,133,000","21,507,000","20,848,000","19,016,000","19,070,000","18,567,000","18,599,000","17,760,000","19,583,000","20,196,000","19,710,000","18,067,000",,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"13,921,000","31,388,000","29,983,000","27,616,000","26,649,000","18,191,000","16,694,000","15,916,000","14,780,000","25,118,000","11,548,000","11,282,000","11,077,000","17,436,000","10,110,000","11,410,000","17,838,000","7,949,000","6,532,000","29,377,000","7,593,000","6,359,000","7,018,000","11,796,000","5,533,000","4,041,000","5,235,000","6,203,000","5,443,000","19,231,000","3,314,000","5,970,000","6,327,000","5,131,000","4,490,000","9,140,000","20,700,000","8,537,000","12,385,000","11,952,000","11,975,000","10,418,000","11,227,000","10,504,000","8,665,000","6,509,000","6,739,000","6,708,000","5,895,000","5,650,000","5,151,000","5,431,000","16,953,000","25,603,000","14,621,000","13,824,000","12,849,000","12,083,000","12,792,000","12,554,000","12,550,000","11,148,000","6,551,000"
TotalLiabilitiesNetMinorityInterest,"1,972,546,000","1,828,909,000","1,834,085,000","1,719,910,000","1,636,920,000","1,727,351,000","1,699,446,000","1,770,381,000","1,711,191,000","1,705,765,000","1,657,743,000","1,644,214,000","1,573,356,000","579,618,000","571,199,000","575,568,000","566,766,000","602,374,000","583,685,000","561,223,000","526,159,000","540,530,000","415,795,000","415,982,000","363,485,000","320,774,000","271,306,000","232,026,000","191,598,000","236,113,000","158,561,000","145,520,000","399,670,000","403,058,000","396,470,000","393,341,000","394,584,000","362,978,000","337,373,000","330,472,000","321,178,000","318,854,000","300,514,000","253,405,000","259,060,000","251,689,000","208,726,000","204,191,000","205,668,000","203,789,000","142,611,000","143,215,000","144,647,000","140,880,000","133,955,000","133,986,000","134,439,000","137,712,000","138,978,000","135,695,000","139,696,000","139,384,000","86,756,000"
	CurrentLiabilities,"513,558,000","523,068,000","483,109,000","460,986,000","443,020,000","562,399,000","525,202,000","581,038,000","330,143,000","343,173,000","354,629,000","327,348,000","311,443,000","269,227,000","247,860,000","230,336,000","211,281,000","225,821,000","222,488,000","204,578,000","209,874,000","211,928,000","199,059,000","178,920,000","168,111,000","179,866,000","161,348,000","143,794,000","150,392,000","130,433,000","118,445,000","109,566,000","111,854,000","112,456,000","150,873,000","145,001,000","153,966,000","121,347,000","103,724,000","96,876,000","87,054,000","100,387,000","96,027,000","82,200,000","88,722,000","83,366,000","74,535,000","69,872,000","71,813,000","71,768,000","57,304,000","58,895,000","61,270,000","57,637,000","53,119,000","52,787,000","53,306,000","57,394,000","55,130,000","49,865,000","54,032,000","55,524,000","44,644,000"
		PayablesAndAccruedExpenses,"444,997,000","457,790,000","423,382,000","401,873,000","384,087,000","398,971,000","331,667,000","316,784,000","273,489,000","284,819,000","265,400,000","245,149,000","229,109,000","243,962,000","221,755,000","207,839,000","187,254,000","201,332,000","199,020,000","184,633,000","187,159,000","188,734,000","172,926,000","165,323,000","153,652,000","166,666,000","147,220,000","134,024,000","140,529,000","125,258,000","113,115,000","103,807,000","97,799,000","98,732,000","139,611,000","134,691,000","140,905,000","106,833,000","88,593,000","82,597,000","76,660,000","48,862,000","45,033,000","74,312,000","80,142,000","80,311,000","72,370,000","67,747,000","69,726,000","69,703,000","56,182,000","57,831,000","60,175,000","56,575,000","52,030,000","51,764,000","50,289,000","54,401,000","52,126,000","48,935,000","52,952,000","54,583,000","44,110,000"
			Payables,"114,098,000","105,089,000","108,270,000","109,244,000","116,001,000","99,314,000","100,265,000","109,331,000","91,833,000","85,145,000","83,415,000","82,399,000","80,117,000","81,305,000","80,879,000","74,558,000","65,703,000","73,120,000","73,583,000","63,170,000","65,835,000","68,675,000","66,024,000","61,306,000","57,185,000","55,583,000","53,967,000","49,071,000","59,945,000","44,951,000","39,708,000","36,010,000","36,083,000","33,489,000","31,570,000","29,967,000","31,193,000","32,897,000","32,510,000","28,937,000","23,403,000","28,022,000","29,691,000","24,775,000","31,225,000","17,897,000","17,616,000","16,267,000","20,429,000","15,498,000","12,874,000","14,339,000","15,172,000","12,682,000","12,267,000","12,590,000","12,199,000","14,699,000","11,809,000","11,978,000","13,105,000","12,329,000","11,029,000"
