name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010
MarketCap,"2,258,829,821","2,772,516,925","5,139,991,780","3,138,615,386","2,985,542,152","2,178,549,170","1,848,750,720","1,098,270,600","866,330,700","400,926,240","451,584,000","354,606,660","356,187,729","417,061,483","526,061,250","429,941,819","405,379,907","354,274,656","299,848,804","254,054,713","341,648,887","359,776,784","375,677,201","358,596,158","336,725,329","338,765,701","389,637,805","398,673,885","396,404,085","434,626,247","517,315,135","489,243,913","416,447,448","424,210,674","484,168,537","633,616,464","494,623,462","398,669,564","376,032,725","309,658,899","393,459,818","408,212,473","306,003,515","368,862,000","972,356,460","919,372,770","654,232,800","536,216,760","383,098,140","489,337,900"
EnterpriseValue,"2,061,121,821","2,584,153,925","4,965,951,780","2,977,691,386","2,850,700,152","2,060,700,170","1,760,050,720","1,089,411,600","866,511,700","401,097,240","455,251,000","362,090,660","360,008,729","397,415,483","503,028,250","411,766,819","392,751,907","344,499,656","259,066,804","203,845,713","290,115,887","281,669,784","314,359,201","294,384,158","272,465,329","265,175,701","295,784,805","299,216,885","298,629,085","322,947,247","429,516,135","410,261,913","341,278,448","341,463,674","405,044,537","564,237,464","446,564,462","351,674,564","329,037,725","256,573,899","343,897,818","369,274,473","273,740,515","336,599,000","944,785,460","880,826,770","555,908,800","434,329,760","281,211,140","391,534,900"
PeRatio,"10.53","12.225","22.091","36.615","48.969","64.185","175.059",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18.981",,,,
ForwardPeRatio,"46.083","44.843","81.301","46.948","41.322","38.911",,,,,,,,,,,,,,,,,,"19.881","46.083","15.083","20.534","20.325","14.771","10.267","17.483","16.34","23.641","30.488","27.778","32.573","30.488","62.893","434.783","28.409","16.367","11.806","11.287","6.105","16.393","24.096","28.249",,,
PegRatio,"2.3","2.247","4.059","2.343",,,,,,,,,,,,,,,,,,,,,,,"0.318","0.314",,"0.514","0.874","0.817","1.181","1.523","1.389","1.627","1.526","3.147","21.361","1.422","0.818","0.695","0.664","0.359",,,,,,
PsRatio,"3.395","4.286","8.009","5.102","5.102","3.97","3.585","2.197","1.898","0.918","1.037","0.819","0.81","0.918","1.092","0.869","0.803","0.673","0.587","0.502","0.702","0.77","0.875","0.865","0.845","0.896","0.982","0.985","0.958","1.062","1.318","1.257","1.077","1.089","1.245","1.735","1.43","1.189","1.122","0.917","1.103","1.127","0.887","1.07","2.889","2.963","2.279","1.89","0.486","0.229"
PbRatio,"3.817","4.878","9.596","9.081","9.486","7.772","7.469","6.9","5.74","2.603","3.09","2.409","2.494","2.745","3.651","3.048","2.998","2.444","2.038","1.54","1.876","1.689","1.74","1.679","1.568","1.437","1.519","1.525","1.499","1.594","1.926","1.816","1.558","1.549","1.765","2.345","1.87","1.481","1.398","1.132","1.444","1.472","1.12","1.335","3.463","3.063","3.35","2.743","1.959","2.711"
EnterprisesValueRevenueRatio,"2.935","13.972","28.149","17.289","16.901","12.715","10.352","7.238","7.28","3.945","3.788","3.163","3.589","4.448","4.355","3.59","3.516","3.466","1.879","1.582","2.3","2.397","2.385","2.429","2.536","2.696","2.817","2.665","3.013","3.547","3.848","3.879","3.482","3.979","4.309","5.445","4.729","3.884","3.599","3.156","4.357","4.7","2.989","4.024","9.645","12.324","6.063","5.753","3.925","8.123"
EnterprisesValueEBITDARatio,"26.773","187.312","283.526","140.842","116.622","82.537","84.14","43.481","57,767.447","-144.228","103.396","151.756","-140.19","-58.17","-151.014","154.278","2,111.569","-34.975","-31.455","-14.615","-18.973","-9.603","-36.372","74.264","-107.185","-51.742","-158.598","34.656","171.626","-74.412","85.425","127.529","110.054","-115.79","620.283","80.159","197.42","209.83","1,645.189","-1,329.398","-4,094.022","-231.23","185.085","560.998","-102.007","-46.644","-648.668","-85.163","-130.553","-46.429"
