name,ttm,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989
OperatingCashFlow,"1,920,000,000"
	CashFlowFromContinuingOperatingActivities,"1,920,000,000"
		NetIncomeFromContinuingOperations,"1,000,400,000"
		OperatingGainsLosses,"-7,100,000"
			NetForeignCurrencyExchangeGainLoss,"-4,900,000"
			GainLossOnInvestmentSecurities,"-11,900,000"
		DepreciationAmortizationDepletion,"582,800,000"
			DepreciationAndAmortization,"582,800,000"
		DeferredTax,"-149,700,000"
			DeferredIncomeTax,"-149,700,000"
		StockBasedCompensation,"12,100,000"
		OtherNonCashItems,"144,900,000"
		ChangeInWorkingCapital,"336,600,000"
			ChangeInReceivables,"-8,003,100,000"
				ChangesInAccountReceivables,"-8,003,100,000"
			ChangeInPayablesAndAccruedExpense,"8,053,800,000"
				ChangeInPayable,"8,053,800,000"
					ChangeInTaxPayable,"-104,800,000"
						ChangeInIncomeTaxPayable,"-104,800,000"
					ChangeInAccountPayable,"8,158,600,000"
			ChangeInOtherCurrentAssets,"-62,900,000"
			ChangeInOtherWorkingCapital,"348,800,000"
InvestingCashFlow,"-3,175,700,000"
	CashFlowFromContinuingInvestingActivities,"-3,175,700,000"
		CapitalExpenditureReported,"-139,100,000"
		NetBusinessPurchaseAndSale,"-2,965,600,000"
			PurchaseOfBusiness,"-2,977,000,000"
			SaleOfBusiness,"11,400,000"
		NetInvestmentPurchaseAndSale,"-800,000"
		NetOtherInvestingChanges,"-70,200,000"
FinancingCashFlow,"2,601,900,000"
	CashFlowFromContinuingFinancingActivities,"2,601,900,000"
		NetIssuancePaymentsOfDebt,"1,681,600,000"
			NetLongTermDebtIssuance,"1,689,100,000"
				LongTermDebtIssuance,"1,689,100,000"
			NetShortTermDebtIssuance,"-7,500,000"
				ShortTermDebtIssuance,"1,230,000,000"
				ShortTermDebtPayments,"-1,237,500,000"
		NetCommonStockIssuance,"1,555,400,000"
			CommonStockIssuance,"1,555,400,000"
		CashDividendsPaid,"-401,300,000"
		NetOtherFinancingCharges,"-233,800,000"
EndCashPosition,"4,707,100,000"
	ChangesInCash,"1,346,200,000"
	EffectOfExchangeRateChanges,"-68,400,000"
	BeginningCashPosition,"3,360,900,000"
CapitalExpenditure,"-139,100,000"
IssuanceOfCapitalStock,"1,555,400,000"
IssuanceOfDebt,"2,919,100,000"
RepaymentOfDebt,"-1,237,500,000"
FreeCashFlow,"1,780,900,000"
