name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007
MarketCap,"1,263,662,028","1,504,918,619","1,535,513,493","1,575,032,736","2,020,559,308","1,880,742,512","2,206,542,588","1,384,586,766","1,924,017,202","1,343,340,209","2,554,396,970","2,505,740,569","2,533,521,058","1,591,784,874","1,166,695,448","1,300,252,397","1,192,185,620","1,075,760,381","843,939,806","767,066,929","868,438,022","759,654,438","656,876,652","690,067,057","528,735,860","357,475,346","685,186,007","657,136,432","624,857,519","728,806,648","798,574,983","731,234,448","765,911,963","911,700,036","1,124,726,855","961,368,027","836,148,083","750,528,267","503,868,411","522,695,732","459,818,045","507,055,455","400,841,963","347,221,152","470,203,923","390,082,639","300,233,736","242,651,435","169,779,512","256,974,768","266,470,303","216,597,460","208,742,058","119,466,567","150,832,855","243,630,132","294,477,843","328,619,214","512,885,497","313,818,949","337,755,950"
EnterpriseValue,"1,376,619,028","1,612,143,619","1,560,071,493","1,591,288,736","2,032,225,308","1,819,672,512","2,139,291,588","1,309,990,766","1,813,707,202","1,177,531,209","2,417,200,970","2,420,468,569","2,515,215,058","1,521,498,874","1,106,930,448","1,377,493,397","1,260,170,620","1,128,458,381","896,892,806","770,565,929","874,544,022","747,918,438","631,363,652","663,988,057","492,512,860","309,576,346","642,588,007","613,469,432","582,596,519","678,235,648","758,161,983","701,200,448","718,871,963","867,012,036","1,033,952,855","873,141,027","753,686,083","666,970,267","420,310,411","451,533,732","388,905,045","438,598,455","334,438,963","280,818,152","405,807,923","328,218,639","244,315,736","189,588,435","109,008,512","195,639,768","204,021,303","160,660,460","154,996,058","67,446,567","98,853,855","195,578,132","245,661,843","283,136,214","468,507,634","329,600,484","352,186,965"
PeRatio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"286.455","266","201.118","157.632","159.824","107.588","82.913","70.083","81.304","82.667","71.611","874.5",,,,"108.333","65.867","49.286","29.034","23.2","12.237","14.375","23.475","24.413","28.523","43.6","34.486","33.59"
ForwardPeRatio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"33.898","57.143","48.544","73.529","87.719","90.909","81.301","60.606","53.476","39.683","40.161","32.895","34.364","35.336","30.96","43.86","36.364","36.765",,,,,,,"9.597",,,,,,,
PegRatio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.693","2.863","2.423","3.683","4.389","4.539","4.065","3.03","2.673","1.982","2.007","1.646","1.721","2.352","2.062","2.93","2.428","2.45",,,,,,,"14.769",,,,,,,
PsRatio,"4.858","5.875","6.15","6.319","8.026","7.29","8.488","5.222","7.095","4.987","9.836","10.072","11.027","7.389","5.458","6.142","6.616","6.184","5.095","4.699","5.393","4.797","4.181","4.295","3.196","2.073","3.763","3.482","3.256","3.845","4.715","4.644","5.204","6.552","8.525","7.555","6.908","6.555","4.413","5.028","4.601","5.372","4.492","3.891","5.806","5.103","4.183","3.58","2.484","3.851","3.977","3.113","2.89","1.624","2.021","3.373","4.134","4.724","7.406","4.858","5.398"
PbRatio,"15.984","419.899","85.62","61.219","57.682","16.07","17.1","11.717","14.845","8.142","16.379","26.24","83.427","29.14","18.516",,,,,,,,"65.948","31.806","14.385","6.451","10.211","8.369","7.243","7.362","8.324","7.683","7.969","8.191","10.757","9.702","9.015","8.554","5.683","6.515","5.972","6.913","5.737","4.956","7.09","6.207","5.046","4.318","2.936","4.53","4.841","4.152","4.187","2.547","3.447","5.888","7.247","8.808","15.224",,
EnterprisesValueRevenueRatio,"5.366","24.246","24.011","25.391","32.567","29.647","35.152","21.298","28.452","17.758","36.527","37.731","39.375","27.106","21.039","28.069","26.571","23.554","19.353","18.374","21.644","18.638","15.813","17.299","13.298","8.162","15.295","15.012","13.975","15.528","14.085","15.009","16.202","21.192","26.6","23.718","21.214","19.835","12.844","15.095","13.823","16.232","12.745","11.14","17.062","15.333","12.099","12.086","6.111","11.291","12.057","9.731","8.946","3.742","5.001","10.138","13.199","15.8","26.346","20.061","24.433"
EnterprisesValueEBITDARatio,"-20.095","-71.186","-83.471","-117.734","-148.87","-103.338","-201.611","-105.73","-157.988","-68.857","-215.475","-239.959","-264.676","-168.793","-214.896","-168.398","-132.747","-100.926","-96.836","-53.657","-59.083","-47.934","-44.95","-61.945","-31.577","-19.887","-50.765","-47.681","-54.453","-71.094","303.873","-1,288.971","-307.605","-191.859","304.462","276.924","415.942","402.76","140.057","186.584","156.187","170.131","107.537","93.731","162.648","203.989","5,817.041","-55.097","-165.415","172.674","89.444","113.461","65.207","22.679","23.531","52.603","69.632","73.561","115.083","104.776","153.712"
