name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989
OperatingCashFlow,"192,949,000","56,409,000","26,841,000","64,757,000","44,942,000","110,576,000","94,179,000","54,936,000","60,107,000","-22,038,000","73,595,000","65,352,000","59,767,000","48,670,000","60,265,000","50,407,000","20,091,000","62,100,000","58,104,000","57,331,000","38,405,000","42,099,000","41,865,000","52,266,000","33,907,000","67,473,000","68,075,000","70,105,000","13,726,000","40,741,000","18,299,000","78,880,000","18,257,000","25,088,000","51,490,000","41,253,000","27,257,000","52,361,000","60,551,000","-26,383,000","71,710,000","27,361,000","102,268,000","39,977,000","53,819,000","89,129,000","78,772,000","98,391,000","130,053,000","-3,923,000","26,360,000","76,508,000","41,067,000","7,417,000","59,250,000","52,200,000","46,578,000","10,282,000","53,170,000","32,914,000","33,922,000","27,819,000","48,151,000","31,858,000","37,011,000","21,123,000","41,961,000","42,970,000","37,284,000","7,143,000","55,851,000","60,240,000","28,496,000","11,601,000","37,925,000","19,887,000","36,951,000","8,874,000","55,265,000","43,137,000","41,194,000","-7,626,000","60,977,000","44,709,000","35,458,000","9,820,000","33,347,000","15,472,000","22,223,000","9,213,000","37,500,000","21,400,000","21,000,000","11,900,000","37,100,000","15,100,000","26,800,000","6,100,000","41,000,000","27,800,000","21,600,000","18,800,000","41,800,000","20,400,000","24,300,000","-2,400,000","35,300,000","4,800,000","13,600,000","2,900,000","29,700,000","13,100,000","19,600,000","200,000","30,700,000","14,400,000","-400,000","700,000","34,400,000","13,000,000","18,300,000","6,700,000","25,600,000","12,400,000","16,900,000","1,500,000","20,000,000","17,200,000","9,400,000","4,500,000","13,200,000","15,400,000"
	CashFlowFromContinuingOperatingActivities,"192,949,000","56,409,000","26,841,000","64,757,000","44,942,000","110,576,000","94,179,000","54,936,000","60,107,000","-22,038,000","73,595,000","65,352,000","59,767,000","48,670,000","60,265,000","50,407,000","20,091,000","62,100,000","58,104,000","57,331,000","38,405,000","42,099,000","41,865,000","52,266,000","33,907,000","67,473,000","68,075,000","70,105,000","13,726,000","40,741,000","18,299,000","78,880,000","18,257,000","25,088,000","51,490,000","41,253,000","27,257,000","52,361,000","60,551,000","-26,383,000","71,710,000","27,361,000","102,268,000","39,977,000","53,819,000","89,129,000","78,772,000","98,391,000","130,053,000","-3,923,000","26,360,000","76,508,000","41,067,000","7,417,000","59,250,000","52,200,000","46,578,000","10,282,000","53,170,000","32,914,000","33,922,000","27,819,000","48,151,000","31,858,000","37,011,000","21,123,000","41,961,000","42,970,000","37,284,000","7,143,000","55,851,000","60,240,000","28,496,000","11,601,000","37,925,000","19,887,000","36,951,000","8,874,000","55,265,000","43,137,000","41,194,000","-7,626,000","60,977,000","44,709,000","35,458,000","9,820,000","33,347,000","15,472,000","22,223,000","9,213,000","37,500,000","21,400,000","21,000,000","11,900,000","37,100,000","15,100,000","26,800,000","6,100,000","41,000,000","27,800,000","21,600,000","18,800,000","41,800,000","20,400,000","24,300,000","-2,400,000","35,300,000","4,800,000","13,600,000","2,900,000","29,700,000","13,100,000","19,600,000","200,000","30,700,000","14,400,000","-400,000","700,000","34,400,000","13,000,000","18,300,000","6,700,000","25,600,000","12,400,000","16,900,000","1,500,000","20,000,000","17,200,000","9,400,000","4,500,000","13,200,000","15,400,000"
		NetIncomeFromContinuingOperations,"199,433,000","49,359,000","50,281,000","52,371,000","47,422,000","44,871,000","38,951,000","34,343,000","35,442,000","37,950,000","65,703,000","52,362,000","53,854,000","51,098,000","52,942,000","51,515,000","51,394,000","49,271,000","51,670,000","46,104,000","44,112,000","42,070,000","41,246,000","44,224,000","43,004,000","41,723,000","35,098,000","42,498,000","39,050,000","40,361,000","38,407,000","40,561,000","37,910,000","38,657,000","40,236,000","42,907,000","37,338,000","35,978,000","35,282,000","35,532,000","35,162,000","34,071,000","33,418,000","30,666,000","30,121,000","25,824,000","24,530,000","15,963,000","12,668,000","82,111,000","7,911,000","17,093,000","2,500,000","8,410,000","20,169,000","-39,337,000","33,169,000","35,452,000","33,048,000","33,885,000","34,265,000","33,483,000","33,384,000","35,279,000","35,337,000","36,340,000","36,146,000","34,389,000","34,281,000","40,960,000","36,259,000","31,494,000","36,032,000","31,520,000","32,822,000","34,311,000","36,411,000","37,704,000","37,118,000","36,927,000","35,883,000","35,759,000","35,385,000","31,888,000","29,850,000","27,323,000","24,553,000","24,962,000","26,288,000","27,029,000","27,400,000","28,700,000","28,800,000","28,500,000","28,300,000","28,300,000","28,500,000","27,900,000","27,100,000","27,600,000","27,000,000","26,400,000","24,100,000","14,400,000","23,400,000","21,800,000","20,300,000","19,400,000","18,600,000","19,600,000","20,700,000","22,000,000","23,300,000","23,300,000","24,200,000","23,500,000","25,500,000","22,100,000","22,200,000","21,400,000","20,800,000","19,800,000","19,900,000","19,300,000","17,900,000","16,700,000","15,400,000","16,200,000","16,100,000","15,300,000","15,300,000","16,300,000"
		OperatingGainsLosses,"27,247,000","429,000","-436,000","27,395,000","-141,000","-14,088,000","15,000","14,863,000","71,000","-15,409,000","-32,734,000","-3,386,000","-719,000","-1,325,000","-7,045,000","-117,000","-311,000","-781,000","-241,000","-2,513,000","896,000","-3,244,000","-311,000","-5,503,000","-7,907,000","-4,319,000","-2,310,000","7,843,000","-13,479,000","-2,732,000","-9,606,000","-3,108,000","1,640,000","-445,000","-597,000","-7,993,000","-3,046,000","1,835,000","1,193,000","2,979,000","-7,081,000",,,"35,921,000","8,171,000","1,498,000","10,553,000","18,108,000","30,080,000","17,586,000","-7,708,000","8,505,000","3,821,000","1,720,000","1,055,000","-512,000","-3,283,000","-8,884,000","24,000","-189,000","18,000","68,000","-236,000","-4,000","-39,000","-6,000","-139,000","2,014,000","-342,000","2,895,000","-282,000","142,000","293,000","532,000","-661,000","-3,969,000","-652,000","114,000","327,000","-10,000","-83,000","-234,000","-556,000","-41,000","-302,000","-1,557,000","-1,736,000","-1,410,000","-1,258,000",,,"-3,800,000","-1,500,000",,,"-1,600,000","-1,700,000","-1,700,000","-800,000","-1,600,000",,,,,,,"-500,000",,,,,"-1,900,000","-1,700,000",,,"-500,000","-6,300,000","-200,000","-500,000","0","-300,000","-100,000","-300,000",,,,,,,,,
			GainLossOnSaleOfPPE,"-556,000","429,000","-355,000","-489,000","-141,000","22,000","15,000","1,054,000","71,000","-381,000","-32,734,000","-3,386,000","-719,000","-1,325,000","-7,054,000","-117,000","-311,000","-781,000","-241,000","18,000","896,000","-3,244,000","657,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,"-95,000","0","-81,000","-14,000","0",,,"0","0","-15,028,000","0","0","0","0","9,000","0","0","0","0","-2,531,000","0","0","-968,000","-1,940,000","-7,907,000","-4,319,000","-2,310,000","-2,711,000",,,,"-3,108,000","1,640,000",,,,,,,"-92,586,000","-7,081,000",,,"3,093,000","8,171,000","1,498,000","10,553,000","18,108,000","30,080,000","17,586,000","-7,708,000","8,505,000","3,821,000","1,720,000","1,055,000","-960,000","-3,236,000","-8,483,000","24,000","-189,000","18,000","68,000","-236,000","-4,000","-39,000","-6,000","-139,000","-180,000","-342,000","2,895,000","-282,000","142,000","293,000","532,000","-661,000","-3,969,000","-652,000","114,000","327,000","-10,000","-83,000","-234,000","-556,000","-41,000","-302,000","-1,557,000","-1,736,000","-1,410,000","-1,258,000",,,"-3,800,000","-1,500,000",,,"-1,600,000","-1,700,000","-1,700,000","-800,000","-1,600,000",,,,,,,"-500,000",,,,,"-1,900,000","-1,700,000",,,"-500,000","-6,300,000","-200,000","-500,000","0","-300,000","-100,000","-300,000",,,,,,,,,
		DepreciationAmortizationDepletion,"28,416,000","23,166,000","7,944,000","7,585,000","-10,279,000","27,397,000","9,211,000","13,578,000","25,870,000","-14,811,000","15,275,000","10,452,000","5,682,000","7,536,000","7,388,000","7,755,000","12,224,000","11,483,000","15,273,000","12,078,000","10,832,000","6,683,000","12,087,000","-2,589,000","14,495,000","8,148,000","2,934,000","2,142,000","8,509,000","5,267,000","5,299,000","8,880,000","2,474,000","3,293,000","2,700,000","2,157,000","1,950,000","2,300,000","2,300,000","1,962,000","1,875,000","1,875,000","1,875,000","1,717,000","1,650,000","1,650,000","1,650,000","1,566,000","1,500,000","1,350,000","1,350,000","1,328,000","1,275,000","654,000","1,896,000","4,292,000","-61,000","2,013,000","988,000","951,000","1,338,000","862,000","145,000","-3,517,000","2,474,000","1,662,000","2,192,000","-1,512,000","3,633,000","-6,898,000","-137,000","-5,775,000","-637,000","-1,039,000","-1,320,000","-1,587,000","-3,293,000","-2,315,000","-3,430,000","-1,313,000","196,000","-1,354,000","-111,000","2,496,000","3,541,000","4,734,000","-2,044,000","-2,981,000","-2,044,000","-1,900,000","-2,500,000","-3,200,000","-3,800,000","-4,500,000","-5,800,000","-5,700,000","-6,400,000","-4,300,000","-3,700,000","-1,300,000","-2,600,000","-6,800,000","1,600,000","1,400,000","1,400,000","1,300,000","1,400,000","1,300,000","1,400,000","5,800,000","-3,100,000","23,500,000","-21,000,000","2,200,000","500,000","1,600,000","1,300,000","1,600,000","400,000","1,200,000","900,000","800,000","1,000,000","700,000","900,000","1,000,000","1,000,000","900,000","800,000","900,000","900,000","1,000,000"
			DepreciationAndAmortization,"28,416,000","23,166,000","7,944,000","7,585,000","-10,279,000","27,397,000","9,211,000","13,578,000","25,870,000","-14,811,000","15,275,000","10,452,000","5,682,000","7,536,000","7,388,000","7,755,000","12,224,000","11,483,000","15,273,000","12,078,000","10,832,000","6,683,000","12,087,000","-2,589,000","14,495,000","8,148,000","2,934,000","2,142,000","8,509,000","5,267,000","5,299,000","8,880,000","2,474,000","3,293,000","2,700,000","2,157,000","1,950,000","2,300,000","2,300,000","1,962,000","1,875,000","1,875,000","1,875,000","1,717,000","1,650,000","1,650,000","1,650,000","1,566,000","1,500,000","1,350,000","1,350,000","1,328,000","1,275,000","654,000","1,896,000","4,292,000","-61,000","2,013,000","988,000","951,000","1,338,000","862,000","145,000","-3,517,000","2,474,000","1,662,000","2,192,000","-1,512,000","3,633,000","-6,898,000","-137,000","-5,775,000","-637,000","-1,039,000","-1,320,000","-1,587,000","-3,293,000","-2,315,000","-3,430,000","-1,313,000","196,000","-1,354,000","-111,000","2,496,000","3,541,000","4,734,000","-2,044,000","-2,981,000","-2,044,000","-1,900,000","-2,500,000","-3,200,000","-3,800,000","-4,500,000","-5,800,000","-5,700,000","-6,400,000","-4,300,000","-3,700,000","-1,300,000","-2,600,000","-6,800,000","1,600,000","1,400,000","1,400,000","1,300,000","1,400,000","1,300,000","1,400,000","5,800,000","-3,100,000","23,500,000","-21,000,000","2,200,000","500,000","1,600,000","1,300,000","1,600,000","400,000","1,200,000","900,000","800,000","1,000,000","700,000","900,000","1,000,000","1,000,000","900,000","800,000","900,000","900,000","1,000,000"
				Depreciation,"28,416,000",,,"7,585,000","-10,279,000","27,397,000","9,211,000","13,578,000","25,870,000","-14,811,000","15,275,000","10,452,000","5,682,000","7,536,000","7,388,000","7,755,000","12,224,000","11,483,000","15,273,000","12,078,000","10,832,000","6,683,000","12,087,000","-2,589,000","14,495,000","8,148,000","2,934,000",,,,,,,,"2,700,000","2,157,000","1,950,000","2,300,000","2,300,000","1,962,000","1,875,000","1,875,000","1,875,000","1,717,000","1,650,000","1,650,000","1,650,000","1,566,000","1,500,000","1,350,000","1,350,000","1,328,000","1,275,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AmortizationOfSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,856,000","-62,004,000","74,939,000","5,590,000","3,099,000","1,528,000","3,159,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
