name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998
MarketCap,"882,584,028","927,315,150","845,752,920","759,529,210","842,235,360","803,861,760","766,496,070","452,574,480","548,548,280","576,496,100","1,248,263,420","1,045,947,760","1,469,617,753","1,610,726,764","1,279,892,160","1,917,667,095","1,738,283,532","1,149,076,799","1,019,384,379","1,136,761,814","947,237,200","737,585,500","615,364,926","467,163,200","429,888,200","212,824,200","401,349,200","563,895,270","661,245,600","558,024,660","566,215,700","624,489,480","774,405,930","830,977,070","1,227,140,280","946,221,446","759,934,187","634,212,024","641,476,894","719,667,121","493,183,410","509,490,234","433,334,743","328,738,098","346,227,931","312,527,674","299,535,761","312,526,202","270,285,043","394,147,278","303,301,915","272,868,356","233,557,708","181,620,436","261,031,238","379,064,740","286,509,283","397,693,446","646,018,684","584,116,331","769,883,011","846,897,272","643,867,599","578,194,959","708,942,746","871,016,834","800,905,286","739,975,752","1,083,825,090","1,354,249,440","1,564,109,700","1,541,075,410","1,217,434,404","1,228,251,769","725,398,136","641,676,174","436,951,005","337,337,670","261,558,827","142,328,705","139,193,428","469,858,387","633,817,421","437,554,584","1,248,940,800","710,104,608","2,800,624,262","9,463,198,250","12,813,330,822","16,560,579,292","10,855,257,000","1,955,965,424","2,225,873,000","1,900,314,396","806,102,176"
EnterpriseValue,"1,330,920,028","1,385,600,150","1,254,052,920","1,120,269,210","1,243,952,360","1,246,781,760","1,208,054,070","782,942,480","851,796,280","897,577,100","1,543,840,420","1,332,918,760","1,589,036,753","1,786,592,764","1,451,826,160","2,087,856,095","1,960,254,532","1,427,192,799","1,287,618,379","1,414,857,814","1,252,642,200","1,093,728,500","989,732,926","876,413,200","859,163,200","717,449,200","327,056,200","484,083,270","590,862,600","535,652,660","533,253,700","594,370,480","697,600,930","799,951,070","1,224,603,280","774,615,446","611,195,187","545,792,024","553,056,894","652,107,121","447,497,410","215,939,234","154,059,743","49,463,098","82,825,931","62,761,674","45,799,761","84,622,202","46,930,043","162,724,278","76,904,915","66,923,356","33,476,708","-14,872,564","69,503,238","186,868,740","95,195,283","206,735,446","108,673,684","386,316,331","356,961,011","444,948,272","232,820,599","172,881,959","303,629,746","475,457,834","439,153,286","378,223,752","688,437,090","988,270,440","1,280,454,700","1,300,918,410","988,119,404","879,413,769","424,888,136","324,274,174","134,695,005","49,941,670","-14,008,173","-121,284,295","-70,431,572","270,978,387","434,937,421","169,393,584","966,780,800","339,956,334","2,437,956,091","9,320,200,054","12,670,332,626","16,412,873,747","10,701,057,000","1,796,965,424","2,117,173,000","1,868,814,396","791,502,176"
PeRatio,"62.267","122.188",,,"865.5",,,,,"12.296","108.917","18.982","24.893","37.089","17.879","27.196","44.578","43.158","1,105","361.429","151.429",,,,,,,,,,"19.507","25.4","30.934","35.161","42.261","29.462","23.468","28.667","29.093","12.542","12.078","15.25","25.558","19.442","28.5","22.205","22.432","30.929","22.788","28.333","30.607",,,,,,,,,,,,,"11.453","14.081","13.701","6.706","6.2","8.531","10.83","33.964","37.912","42.742","3,887",,,,,,,"0.223",,,"0.402","12.833",,,,,,,,,,
ForwardPeRatio,"10.04","8.803","9.625","8.658","16.34","12.422","9.302","5.64","6.382","5","11.561","8.54","16.639","15.748",,"18.553","14.749","14.859","13.072","14.368","16.367","14.663","12.346","9.108","10.46","3.781","9.363","9.931","12.331","9.337","10.515","9.116","9.124","8.489","13.793","13.038","12.315","15.361","11.601","13.193","9.416","11.338","21.552","14.006","36.496","18.553","25.317",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,"0.67","0.587","0.642","0.577","1.089",,"0.62","0.376","0.425","0.25",,"0.427",,"0.787",,,"0.737","0.743","0.654","0.719","0.819","0.733","0.617","0.455",,,,,,"0.467","0.526","0.608","0.522","0.485","0.788","0.745","0.704","0.768","0.58","0.66","0.471","0.567","1.231","0.801","4.558","1.919","1.766",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"1.015","1.094","0.986","0.879","1.086","1.057","1.02","0.63","0.738","0.827","1.936","1.745","2.596","2.941","2.347","3.548","3.333","2.279","1.989","2.244","1.904","1.575","1.638","1.58","2.099","1.796","0.824","1.091","1.231","0.974","0.948","1.034","1.315","1.492","2.474","2.063","1.726","1.585","1.609","2.118","1.666","2.162","1.737","1.321","1.415","1.293","1.238","1.258","1.118","1.726","1.462","1.58","1.448","1.17","1.658","2.352","1.842","2.627","4.366","1.624","1.977","2.158","1.768","1.739","2.138","2.811","2.852","2.636","3.853","5.234","6.968","6.963","6.488","7.06","4.498","4.296","3.02","2.416","1.921","1.084","1.174","2.989","4.031","2.944","6.405","3.149","33.114","102.809","187.775","639.292","542.631","75.229","135.603","127.859","55.003"
PbRatio,"2.53","2.714","2.355","1.986","2.444","2.574","2.134","1.188","1.682","0.896","1.966","1.483","2.216","2.651","2.052","3.021","2.963","2.128","1.939","2.206","1.874","1.769","1.367","0.914","0.843","0.46","0.749","1.041","1.253","1.165","1.017","1.103","1.368","1.616","2.537","1.928","1.619","1.525","1.544","1.8","1.304","1.433","1.276","0.966","1.069","0.981","0.964","1.07","0.934","1.383","1.084","1.014","0.887","0.701","0.995","1.422","1.049","1.495","2.43","1.239","1.12","1.248","1.005","0.848","1.04","1.291","1.27","1.174","1.621","2.047","2.781","2.881","2.398","2.518","1.625","1.473","1.011","0.753","0.584","0.278","0.253","0.6","0.81","0.395","1.066","0.608","2.159","15.26","20.662","25.573","32.736","7.064","8.112","20.238","8.557"
EnterprisesValueRevenueRatio,"1.456","4.505","7.032","6.432","4.891","4.479","7.786","4.465","5.287","3.409","10.332","8.945","8.202","7.913","14.338","21.889","12.419","6.929","13.159","15.691","9.001","5.997","11.402","10.529","7.153","4.328","-1.254","5.71","4.966","3.064","4.932","5.175","4.928","3.7","7.318","6.241","5.216","3.301","5.674","7.022","4.436","1.866","2.313","0.879","1.526","1.018","0.716","1.371","0.79","2.634","1.092","1.231","0.765","-0.381","1.891","4.735","2.484","4.901","-2.253","7.925","5.061","5.135","2.607","1.795","3.168","5.267","5.075","4.545","8.276","11.357","16.071","19.373","18.148","18.29","9.068","8.474","3.514","1.365","-0.387","-3.613","-2.117","8.176","13.868","5.125","18.978","7.301","33.983","161.542","515.639","863.575","718.192","177.917","315.996","366.434","197.876"
EnterprisesValueEBITDARatio,"16.514","24.761","-71.289","-111.27","23.761","26.401","-87.042","112.718","207.705","-3.862","-109.609","-23.267","41.169","22.523","-321.627","-1,328.153","39.26","22.985","-221.316","-691.862","58.333","21.374","-155.962","-246.53","28.257","13.631","-7.115","-102.02","28.768","11.085","-8.852","70.066","26.043","14.999","87.697","206.234","25.47","12.497","45.958","118.5","19.831","8.893","19.553","7.44","10.865","12.933","9.933","65.905","15.047","40.539","9.559","21.415","8.418","-8.667","26.031","78.286","26.725","48.897","-4.586","-32.328","-12.752","485.751","75.493","104.146","71.208","55.305","27.883","27.018","36.114","45.063","51.59","76.964","79.926","102.412","28.038","61.602","22.915","19.905","0.232","8.749","16.117","-33.2","4.499","-11.435","347.888","-38.941","116.813","190.814","-2,598.643","-7,261.151","-26,752.643","8,984.827","-1,176.207","-3,114.691","-7,915.022"
