name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001
				AmortizationCashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"900,000","3,100,000","8,800,000","8,800,000","7,500,000","10,000,000","10,400,000","9,100,000","12,100,000","8,600,000","7,900,000","6,700,000","7,100,000","6,600,000","6,700,000","6,600,000","7,100,000","7,000,000","6,200,000","6,300,000","6,100,000","6,700,000","6,600,000","6,700,000","9,185,000","5,313,000","4,982,000","4,863,000","5,005,000","2,803,000","3,831,000","3,222,000","1,911,000","2,020,000","1,673,000","1,846,000","1,467,000","1,317,000","1,341,000","1,368,000","1,281,000","1,288,000","1,363,000","695,000","1,137,000"
					AmortizationOfIntangibles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"900,000","3,100,000","8,800,000","8,800,000","7,500,000","10,000,000","10,400,000","9,100,000","12,100,000","8,600,000","7,900,000","6,700,000","7,100,000","6,600,000","6,700,000","6,600,000","7,100,000","7,000,000","6,200,000","6,300,000","6,100,000","6,700,000","6,600,000","6,700,000","9,185,000","5,313,000","4,982,000","4,863,000","5,005,000","2,803,000","3,831,000","3,222,000","1,911,000","2,020,000","1,673,000","1,846,000","1,467,000","1,317,000","1,341,000","1,368,000","1,281,000","1,288,000","1,363,000","695,000","1,137,000"
		DeferredTax,"-500,000","-100,000","0","-300,000","-100,000","0","500,000","-100,000","-100,000","-200,000","0","-300,000","100,000","200,000","-500,000","0","0","-200,000","-1,400,000","0","-100,000","-600,000","-2,200,000","-300,000","-500,000","-100,000","-1,100,000","-900,000","-700,000","-900,000","-700,000","-400,000","-300,000","-3,800,000","-200,000",,,"-300,000","-300,000","900,000","-400,000","0","-100,000","-300,000","-200,000","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			DeferredIncomeTax,"-500,000","-100,000","0","-300,000","-100,000","0","500,000","-100,000","-100,000","-200,000","0","-300,000","100,000","200,000","-500,000","0","0","-200,000","-1,400,000","0","-100,000","-600,000","-2,200,000","-300,000","-500,000","-100,000","-1,100,000","-900,000","-700,000","-900,000","-700,000","-400,000","-300,000","-3,800,000","-200,000",,,"-300,000","-300,000","900,000","-400,000","0","-100,000","-300,000","-200,000","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AmortizationOfSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,000,000","1,200,000","1,200,000","1,500,000","1,700,000","1,900,000","1,800,000","2,000,000","1,900,000","1,700,000","1,800,000","1,900,000","1,700,000","1,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetImpairmentCharge,,,"0","0","0","0","0","0","0","80,300,000",,,,,,,,,"38,800,000","0","0","0","52,900,000","0","0","109,700,000","515,400,000","609,900,000",,,"48,800,000",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ProvisionandWriteOffofAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","-1,200,000","-300,000","400,000","100,000","300,000","1,400,000","500,000","-100,000","1,100,000","2,400,000","1,000,000","-800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"41,200,000","8,600,000","12,100,000","12,900,000","7,600,000","2,300,000","13,400,000","8,100,000","13,600,000","-4,400,000","5,400,000","13,000,000","11,300,000","17,300,000","600,000","10,400,000","10,300,000","7,200,000","6,600,000","6,200,000","5,400,000","7,300,000","5,800,000","4,100,000","4,800,000","4,500,000","4,100,000","3,900,000","5,900,000","5,800,000","4,900,000","4,800,000","6,200,000","5,400,000","9,800,000","5,600,000","-2,200,000","4,200,000","3,100,000","3,100,000","3,600,000","3,100,000","3,100,000","1,400,000","1,500,000","1,500,000","1,400,000","1,200,000","1,400,000","100,000","2,100,000","900,000","800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"5,900,000","700,000","1,700,000","1,800,000","1,700,000","1,800,000","1,500,000","1,700,000","1,600,000","1,600,000","1,600,000","1,700,000","-207,900,000","1,400,000","1,400,000","1,800,000","1,900,000","1,900,000","60,000,000","2,000,000","1,700,000","1,400,000","3,400,000","1,900,000","1,700,000","1,800,000","2,400,000","2,400,000","5,700,000","-900,000","2,000,000","1,700,000","9,800,000","4,300,000","37,500,000","1,200,000","-7,200,000","9,300,000","4,800,000",,,,,,,,,"700,000",,,"-900,000","500,000","2,400,000","-400,000","1,200,000","3,000,000","4,200,000","2,800,000","-800,000","17,600,000","-6,600,000","10,500,000","100,000","967,000",,,,,,,,,,,,,,,,,,,,
		ChangeInWorkingCapital,"-16,600,000","112,900,000","-121,500,000","25,100,000","-33,100,000","122,800,000","9,200,000","15,500,000","7,700,000","3,700,000","28,600,000","-15,800,000","-17,800,000","52,800,000","-50,900,000","-8,800,000","-48,700,000","61,500,000","-64,900,000","63,600,000","16,800,000","-15,200,000","11,100,000","-6,500,000","2,700,000","50,600,000","52,400,000","17,600,000","-31,600,000","59,600,000","23,400,000","-44,100,000","-41,100,000","-12,000,000","8,600,000","6,700,000","-69,700,000","74,000,000","-18,100,000","-53,700,000","28,500,000","70,600,000","-36,000,000","-26,400,000","-9,900,000","2,900,000","-70,700,000","31,100,000","-12,000,000","-41,200,000","-39,500,000","21,900,000","49,200,000","6,500,000","-74,000,000","23,700,000","74,300,000","-20,300,000","-81,400,000","21,200,000","10,700,000","-35,700,000","-10,700,000","7,513,000","34,219,000","-10,885,000","-20,406,000","-3,210,000","20,297,000","9,873,000","-29,744,000","-23,290,000","14,898,000","15,884,000","-22,825,000","889,000","-4,150,000","12,326,000","3,449,000","-16,359,000","8,605,000","-11,745,000","-3,852,000","-2,948,000"
			ChangeInReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21,900,000","-58,100,000","-43,900,000","40,200,000","-64,900,000","-41,900,000","53,000,000","57,100,000","-69,500,000","-28,300,000","52,900,000","28,800,000","-113,300,000","-3,000,000","59,000,000","29,500,000","-83,600,000","0","57,100,000","38,400,000","-54,100,000","-1,500,000","63,300,000","-1,800,000","-71,000,000","-24,400,000","51,500,000","19,400,000","-63,100,000","-12,979,000","56,808,000","67,057,000","-106,231,000","-37,559,000","61,376,000","30,933,000","-74,472,000","-12,614,000","26,257,000","4,032,000","-40,832,000","-1,769,000","17,997,000","2,312,000","-25,960,000","981,000","10,247,000","-126,000","-6,406,000","-2,020,000"
				ChangesInAccountReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21,900,000","-58,100,000","-43,900,000","40,200,000","-64,900,000","-41,900,000","53,000,000","57,100,000","-69,500,000","-28,300,000","52,900,000","28,800,000","-113,300,000","-3,000,000","59,000,000","29,500,000","-83,600,000","0","57,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInInventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23,600,000","-42,500,000","-39,800,000","35,100,000","23,600,000","-43,000,000","9,400,000","63,300,000","56,000,000","-67,100,000","-79,100,000","68,900,000","1,900,000","-48,100,000","-10,600,000","38,500,000","-13,200,000","-17,500,000","-22,700,000","8,900,000","35,200,000","-5,900,000","-15,900,000","56,100,000","-26,100,000","-21,100,000","-25,000,000","34,400,000","20,100,000","-34,008,000","-24,983,000","47,245,000","40,138,000","-59,532,000","-24,321,000","49,204,000","-20,000","-30,572,000","-12,000,000","29,623,000","-6,099,000","-15,353,000","-9,961,000","16,172,000","16,180,000","-13,275,000","-11,296,000","1,848,000","-1,913,000","-8,077,000"
			ChangeInPrepaidAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,000,000","2,200,000","3,000,000","-3,000,000","1,300,000","2,100,000","2,000,000","-4,900,000","-4,500,000","5,500,000","4,700,000","-5,500,000","-5,900,000","3,200,000","-3,200,000","6,800,000","500,000","-1,300,000","2,400,000","1,700,000","-1,400,000","-19,500,000","-7,500,000","4,200,000","1,400,000","-7,700,000","-3,700,000","10,400,000","7,600,000","-13,413,000","-5,379,000","1,760,000","10,839,000","-6,867,000","1,512,000","4,081,000","1,756,000","268,000","-359,000","660,000","-2,093,000","-1,667,000","-1,123,000","1,797,000","920,000","18,000","-1,972,000","1,522,000","-1,558,000","1,125,000"
			ChangeInPayablesAndAccruedExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-58,200,000","89,700,000","19,800,000","-7,100,000","8,100,000","14,800,000","-17,200,000","-26,200,000","-700,000","36,500,000","9,800,000","-47,700,000","47,500,000","26,200,000","-51,400,000","-51,600,000","55,100,000","3,700,000","-23,000,000","-34,900,000","20,600,000",,"6,200,000","-43,700,000","38,900,000","33,900,000","-24,500,000","-48,900,000","53,300,000","3,330,000","-10,861,000","-93,787,000","53,943,000","43,509,000","-18,901,000","-58,261,000","53,046,000","9,355,000","-5,789,000","-7,746,000","28,730,000","9,321,000","-13,498,000","-2,024,000","13,182,000","-6,823,000","11,146,000","-4,774,000","3,364,000","473,000"
				ChangeInPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-58,200,000","89,700,000","19,800,000","-7,100,000","8,100,000",,,,,,,,,"25,100,000","-25,500,000","-38,300,000","54,200,000","-12,400,000","-16,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInAccountPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-58,200,000","89,700,000","19,800,000","-7,100,000","8,100,000",,,,,,,,,"25,100,000","-25,500,000","-38,300,000","54,200,000","-12,400,000","-16,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ChangeInAccruedExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,100,000","-25,900,000","-13,300,000","900,000","16,100,000","-6,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,889,000",,,"105,000","-6,000",,,"5,000","46,000","0","2,000","-6,000",,,"-115,000","23,000",
			ChangeInOtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,800,000","8,200,000","-8,000,000","-17,200,000","25,100,000","1,800,000","-24,700,000","-14,000,000","17,000,000",,,"-14,100,000","20,200,000","10,700,000","-35,000,000","-23,400,000","67,700,000","20,100,000","-30,900,000","-24,200,000","39,700,000","11,600,000","-52,500,000","-28,400,000","64,366,000","19,444,000","-33,350,000","-19,093,000","55,350,000","3,119,000","-15,979,000","-10,159,000","10,279,000","6,746,000","-10,680,000","-2,536,000","10,311,000","2,435,000","-5,933,000","-867,000","2,667,000","388,000","-10,100,000","2,638,000",
			ChangeInOtherWorkingCapital,,,,,,,,,,,,,"-17,800,000","52,800,000","-52,900,000","-8,800,000","-48,700,000","61,500,000","-26,200,000","63,600,000","16,800,000","-15,200,000","26,700,000","-6,500,000","2,700,000","50,600,000","56,900,000","17,600,000","-31,600,000","59,600,000","43,900,000","-44,100,000","-41,100,000","-12,000,000","12,300,000",,,"8,800,000","13,800,000","7,500,000","-26,900,000","-10,700,000","-100,000","1,900,000","0","-16,900,000","13,100,000","35,800,000","27,300,000","-78,500,000","15,800,000","16,800,000","24,700,000","27,400,000","-50,900,000","-15,700,000","8,100,000","-4,200,000","-400,000","800,000","800,000","1,500,000","-200,000","217,000","-810,000","190,000","-2,000",,,,,,,,,,,,,,,,,
InvestingCashFlow,"391,200,000","-179,700,000","-14,000,000","581,000,000","3,900,000","-2,000,000","24,400,000","-4,800,000","-209,600,000","-83,300,000","-109,200,000","-150,500,000","-593,000,000","-91,000,000","-51,000,000","-95,300,000","-42,200,000","-52,700,000","183,000,000","-59,200,000","-72,800,000","-12,300,000","400,000","1,000,000","926,100,000","-60,300,000","-57,200,000","-47,100,000","-43,200,000","-65,200,000","-111,300,000","-131,300,000","-135,700,000","-104,700,000","-709,000,000","-255,900,000","-32,000,000","-46,000,000","-475,600,000","-165,800,000","-55,000,000","-55,600,000","-74,200,000","-115,200,000","-59,100,000","-26,100,000","-190,200,000","-607,100,000","-3,100,000","-91,100,000","-225,100,000","-69,500,000","-59,400,000","-55,700,000","-46,000,000","-164,100,000","-101,600,000","-66,600,000","-54,400,000","-55,700,000","-23,400,000","-44,300,000","-64,400,000","-21,957,000","-8,672,000","-19,852,000","-160,444,000","-229,053,000","-17,119,000","2,557,000","-597,040,000","-32,272,000","-35,189,000","-13,220,000","-17,623,000","-10,695,000","-7,405,000","-1,388,000","-15,000,000","-2,595,000","-3,385,000","-1,544,000","-86,493,000","-2,595,000"
	CashFlowFromContinuingInvestingActivities,"391,200,000","-179,700,000","-14,000,000","581,000,000","3,900,000","-2,000,000","24,400,000","-4,800,000","-209,600,000","-83,300,000","-109,200,000","-150,500,000","-593,000,000","-91,000,000","-51,000,000","-95,300,000","-42,200,000","-52,700,000","183,000,000","-59,200,000","-72,800,000","-12,300,000","400,000","1,000,000","926,100,000","-60,300,000","-57,200,000","-47,100,000","-43,200,000","-65,200,000","-111,300,000","-131,300,000","-135,700,000","-104,700,000","-709,000,000","-255,900,000","-32,000,000","-46,000,000","-475,600,000","-165,800,000","-55,000,000","-55,600,000","-74,200,000","-115,200,000","-59,100,000","-26,100,000","-190,200,000","-607,100,000","-3,100,000","-91,100,000","-225,100,000","-69,500,000","-59,400,000","-55,700,000","-46,000,000","-164,100,000","-101,600,000","-66,600,000","-54,400,000","-55,700,000","-23,400,000","-44,300,000","-64,400,000","-21,957,000","-8,959,000","-19,565,000","-160,444,000","-229,053,000","-17,119,000","2,557,000","-597,040,000","-32,272,000","-35,189,000","-13,220,000","-17,623,000","-10,695,000","-7,405,000","-1,388,000","-15,000,000","-2,595,000","-3,385,000","-1,544,000","-86,493,000","-2,595,000"
		NetPPEPurchaseAndSale,"-82,600,000","-26,400,000","-9,700,000","-34,500,000","-12,000,000","-9,300,000","-9,500,000","-15,600,000","-56,400,000","-86,800,000","-108,500,000","-142,300,000","-136,200,000","-68,500,000","-99,800,000","-87,000,000","-53,400,000","-65,300,000","-54,000,000","-45,700,000","-66,000,000","-22,700,000","-21,400,000","-3,100,000","-20,600,000","-55,600,000","-59,900,000","-39,300,000","-36,100,000","-47,400,000","-153,300,000","-98,400,000","-99,500,000","-72,800,000","-148,400,000","-114,500,000","-39,000,000","-45,100,000","-52,200,000","-98,600,000","-54,600,000","-52,400,000","-54,400,000","-48,100,000","-59,100,000","-28,100,000","-18,800,000","-21,100,000","-17,200,000","-19,200,000","-34,800,000","-71,100,000","-49,600,000","-59,400,000","-44,700,000","-50,200,000","-43,800,000","-60,000,000","-16,800,000","-43,800,000","-16,700,000","-8,100,000","-19,200,000","-11,540,000","-1,313,000","-5,815,000","-4,357,000","-7,653,000","-2,794,000","-14,085,000","-5,449,000","-3,843,000","-3,160,000","-2,532,000","-2,741,000","-2,098,000","-1,033,000","-973,000","-1,406,000","-1,395,000","-1,782,000","-1,365,000","-1,068,000","-1,471,000"
			PurchaseOfPPE,"-100,300,000","-26,400,000","-27,400,000","-34,500,000","-12,000,000","-9,300,000","-9,500,000","-15,600,000","-56,400,000","-86,800,000","-108,500,000","-142,300,000","-136,200,000","-68,500,000","-99,800,000","-87,000,000","-53,400,000","-65,300,000","-54,000,000","-45,700,000","-66,000,000","-22,700,000","-21,400,000","-3,100,000","-20,600,000","-55,600,000","-59,900,000","-39,300,000","-36,100,000","-47,400,000","-153,300,000","-98,400,000","-99,500,000","-72,800,000","-148,400,000","-114,500,000","-39,000,000","-45,100,000","-52,200,000","-100,000,000","-56,600,000","-55,000,000","-57,100,000","-54,400,000","-61,000,000","-44,300,000","-20,900,000","-21,100,000","-13,400,000","-23,000,000","-34,800,000","-71,100,000","-49,600,000","-57,100,000","-47,000,000","-52,200,000","-46,400,000","-62,300,000","-39,200,000","-52,100,000","-17,600,000","-9,100,000","-22,100,000","-14,665,000","-5,677,000","-8,881,000","-5,286,000","-9,073,000","-4,184,000","-14,826,000","-6,039,000","-4,516,000","-3,556,000","-3,096,000","-3,353,000","-2,328,000","-1,204,000","-1,206,000","-1,492,000","-1,961,000","-1,900,000","-1,396,000","-1,128,000","-1,562,000"
			SaleOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,400,000","2,000,000","2,600,000","2,700,000","6,300,000","1,900,000","16,200,000","2,100,000",,,,,,,,"2,300,000","2,000,000","2,600,000","2,300,000","22,400,000","8,300,000","900,000","1,000,000","2,900,000","3,125,000","4,364,000","3,066,000","929,000","1,420,000","1,390,000","741,000","590,000","673,000","396,000","564,000","612,000","230,000","171,000","233,000","86,000","566,000","118,000","31,000","60,000","91,000"
