name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,12/31/2019
				OtherProperties,"16,454,000","13,924,000","13,791,000","13,513,000","13,269,000","13,261,000","13,002,000","12,731,000","12,631,000"
				ConstructionInProgress,"3,576,000","1,880,000","950,000","178,000","82,000",,,,
			AccumulatedDepreciation,"-11,896,000","-11,223,000","-10,607,000","-9,995,000","-9,388,000","-8,783,000","-8,225,000","-7,674,000","-6,590,000"
		GoodwillAndOtherIntangibleAssets,"850,530,000","244,480,000","250,357,000","256,234,000","262,110,000","267,987,000","274,273,000","280,612,000","293,237,000"
			Goodwill,"379,840,000","69,727,000","69,727,000","69,727,000","69,727,000","69,727,000","69,700,000","69,727,000","69,727,000"
			OtherIntangibleAssets,"470,690,000","174,753,000","180,630,000","186,507,000","192,383,000","198,260,000","204,573,000","210,885,000","223,510,000"
		NonCurrentDeferredAssets,"0","9,345,000",,,,,,,"0"
			NonCurrentDeferredTaxesAssets,"0","9,345,000",,,,,,,"0"
		OtherNonCurrentAssets,"31,314,000","26,429,000","24,405,000","26,109,000","25,873,000","3,088,000","3,775,000",,
TotalLiabilitiesNetMinorityInterest,"1,325,511,000","974,722,000","534,027,000","690,927,000","653,391,000","736,923,000","175,012,000","735,915,000","618,430,000"
	CurrentLiabilities,"433,124,000","245,305,000","214,495,000","168,129,000","232,339,000","289,103,000","146,690,000","143,787,000","590,620,000"
		PayablesAndAccruedExpenses,"249,233,000","130,556,000","117,198,000","101,116,000","119,206,000","122,965,000","80,800,000","87,431,000","155,205,000"
			Payables,"194,396,000","92,062,000","85,942,000","81,987,000","84,655,000","93,801,000","58,060,000","73,878,000","137,450,000"
				AccountsPayable,"187,944,000","92,002,000","85,313,000","81,987,000","74,431,000","84,987,000","49,532,000","36,110,000","135,506,000"
				TotalTaxPayable,"6,452,000","60,000","629,000","0","10,224,000","8,814,000","8,528,000","37,768,000","1,944,000"
					IncomeTaxPayable,"6,452,000","60,000","629,000","0","10,224,000","8,814,000","8,528,000","37,768,000","1,944,000"
			CurrentAccruedExpenses,"54,837,000","38,494,000","31,256,000","19,129,000","34,551,000","29,164,000","22,740,000","13,553,000","17,755,000"
		CurrentProvisions,"3,201,000","3,192,000","3,025,000","2,968,000","3,098,000","3,049,000","2,884,000","3,026,000","2,592,000"
		CurrentDebtAndCapitalLeaseObligation,"48,180,000","10,209,000","4,300,000","10,679,000","10,588,000","4,313,000","102,000","23,474,000","97,749,000"
			CurrentDebt,"48,180,000","4,300,000","4,300,000","4,300,000","4,300,000","4,313,000","102,000","23,474,000","97,749,000"
				LineOfCredit,,,,,,,,"0","70,000"
				OtherCurrentBorrowings,,"4,300,000","4,300,000","4,300,000","4,300,000","4,313,000","102,000","23,474,000","97,749,000"
			CurrentCapitalLeaseObligation,,"5,909,000",,"6,379,000","6,288,000",,,,
		CurrentDeferredLiabilities,"121,624,000","99,575,000","81,347,000","51,458,000","89,880,000","149,821,000","44,781,000","20,864,000","328,781,000"
			CurrentDeferredRevenue,"121,624,000","99,575,000","81,347,000","51,458,000","89,880,000","149,821,000","44,781,000","20,864,000","328,781,000"
		OtherCurrentLiabilities,"10,886,000","1,773,000","8,625,000","1,908,000","9,567,000","8,955,000","18,123,000","8,992,000","6,293,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"892,387,000","729,417,000","319,532,000","522,798,000","421,052,000","447,820,000","28,322,000","592,128,000","27,810,000"
		LongTermProvisions,"4,743,000",,,,,,,,
		LongTermDebtAndCapitalLeaseObligation,"778,248,000","711,056,000","299,212,000","493,945,000","391,682,000","423,970,000",,"565,976,000",
			LongTermDebt,"778,248,000","711,056,000","299,212,000","493,945,000","391,682,000","423,970,000",,"565,976,000",
		NonCurrentDeferredLiabilities,"92,931,000","0","6,583,000","14,472,000","13,043,000","13,114,000","12,187,000","14,477,000","15,853,000"
			NonCurrentDeferredTaxesLiabilities,"92,931,000","0","6,583,000","14,472,000","13,043,000","13,114,000","12,187,000","14,477,000","15,853,000"
		PreferredSecuritiesOutsideStockEquity,,,"235,278,000",,,,,,
		OtherNonCurrentLiabilities,"16,465,000","18,361,000","13,737,000","14,381,000","16,327,000","10,736,000","16,135,000","11,675,000","11,957,000"
TotalEquityGrossMinorityInterest,"390,207,000","168,257,000","242,562,000","-68,609,000","-70,115,000","-80,899,000","377,260,000","-205,361,000","305,151,000"
	StockholdersEquity,"390,207,000","168,257,000","242,562,000","-68,609,000","-70,115,000","-80,899,000","377,260,000","-205,361,000","305,151,000"
		CapitalStock,"281,942,000","237,597,000","235,413,000","127,000","127,000","127,000",,,
			PreferredStock,"281,792,000","237,462,000","235,278,000","0",,"127,000",,,
			CommonStock,"150,000","135,000","135,000","127,000","127,000","127,000",,,
		AdditionalPaidInCapital,"411,232,000","202,562,000","251,330,000","149,893,000","148,370,000","140,473,000",,,
		RetainedEarnings,"-293,956,000","-271,902,000","-244,181,000","-218,629,000","-218,612,000","-221,499,000",,,
		GainsLossesNotAffectingRetainedEarnings,"-9,011,000",,,,,,,,
TotalCapitalization,"1,168,455,000","879,313,000","541,774,000","425,336,000","321,567,000","343,071,000","377,260,000","360,615,000","305,151,000"
PreferredStockEquity,"281,792,000","237,462,000","235,278,000",,,"127,000",,,
CommonStockEquity,"108,415,000","-69,205,000","7,284,000","-68,609,000","-70,115,000","-80,899,000","377,260,000","-205,361,000","305,151,000"
CapitalLeaseObligations,,"5,909,000",,"6,379,000","6,288,000",,,,
NetTangibleAssets,"-460,323,000","-76,223,000","-7,795,000","-324,843,000","-332,225,000","-348,886,000","102,987,000","-485,973,000","11,914,000"
WorkingCapital,"383,872,000","606,728,000","277,130,000","162,083,000","53,214,000","86,072,000","117,887,000","96,329,000","29,064,000"
InvestedCapital,"934,843,000","646,151,000","310,796,000","429,636,000","325,867,000","347,384,000","102,000","589,450,000","97,749,000"
TangibleBookValue,"-742,115,000","-313,685,000","-243,073,000","-324,843,000","-332,225,000","-348,886,000","102,987,000","-485,973,000","11,914,000"
TotalDebt,"826,428,000","721,265,000","303,512,000","504,624,000","402,270,000","428,283,000","102,000","589,450,000","97,749,000"
NetDebt,"776,937,000","347,686,000","187,121,000","480,563,000","376,849,000","319,842,000",,"601,449,000",
ShareIssued,"150,173,507","135,026,940","134,869,467","126,994,467","126,994,467","126,994,467","126,994,467","126,994,467","126,994,467"
OrdinarySharesNumber,"150,173,507","135,026,940","134,869,467","126,994,467","126,994,467","126,994,467","126,994,467","126,994,467","126,994,467"
