name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006
MarketCap,"6,531,695,618","7,254,254,000","7,025,392,000","8,160,792,000","9,348,790,000","10,105,668,000","9,021,728,000","8,807,730,000","8,885,820,000","7,449,617,000","11,194,040,000","9,729,083,000","8,566,792,303","8,055,125,373","7,526,872,000","8,524,597,427","9,366,592,047","8,857,444,995","8,731,148,847","8,908,701,753","8,844,915,000","9,605,200,000","10,531,054,292","10,101,864,000","9,359,840,000","9,484,893,000","8,997,984,000","9,290,160,000","10,410,993,000","10,758,770,000","9,340,065,000","8,398,544,000","9,195,401,982","8,816,404,000","9,466,800,000","10,296,588,000","9,532,176,841","8,554,259,319","7,786,281,000","10,975,590,530","10,322,101,474","10,803,959,760","11,305,452,265","9,466,039,000","12,568,825,000","13,151,564,000","12,144,780,000","11,595,054,000","9,864,456,000","11,442,912,000","12,940,525,000","13,147,508,000","11,502,960,000","8,924,623,901","10,261,327,130","17,987,758,402","18,104,928,000","15,739,800,000","18,201,361,880","15,746,737,878","16,094,475,076","16,959,852,516","17,288,062,000","14,662,306,436"
EnterpriseValue,"7,770,395,618","9,054,354,000","8,874,592,000","7,536,192,000","8,707,790,000","9,293,268,000","8,279,028,000","8,423,230,000","8,675,820,000","7,404,117,000","10,956,440,000","9,261,283,000","11,103,992,303","8,057,025,373","7,521,172,000","8,397,397,427","9,039,092,047","8,437,844,995","8,748,148,847","9,090,601,753","8,761,715,000","9,092,000,000","10,203,454,292","9,974,164,000","9,261,140,000","9,156,293,000","8,812,284,000","8,954,560,000","9,944,393,000","10,389,170,000","9,098,665,000","8,252,444,000","9,051,901,982","8,567,004,000","9,405,700,000","10,308,188,000","9,684,676,841","8,717,659,319","7,949,681,000","11,209,790,530","10,503,901,474","10,971,759,760","9,860,152,265","8,020,739,000","12,598,825,000","14,519,064,000","13,277,280,000","12,894,854,000","9,993,256,000","11,576,512,000","14,303,825,000","14,574,508,000","12,770,360,000","10,471,223,901","12,109,227,130","19,940,658,402","19,599,028,000","17,223,700,000","19,348,961,880","16,912,537,878","17,812,275,076","18,861,652,516","19,460,062,000","14,070,006,436"
PeRatio,"7.454","9.513","9.056","10.316","12.691","13.777","12.906","14.678","8.683","7.37","10.3","8.425","11.05","9.877",,,,,"40.447","46.829","40.532","39.902","13.164","12.542","11.988","11.907","11.056","11.404","12.627","13.088","12.101","11.217","12.126","11.441","11.424","11.81","10.307","8.899","8.053","9.392","8.771","9.565","12.255","10.262","13.626","15.051","13.654","13.489","12.322","14.252","15.579","15.508","12.713","9.744","11.565","20.057","20.949","18.823","21.874","18.558","17.358","18.445","18.504","16.248"
ForwardPeRatio,"9.506","9.569","8.052","8.85","11.211","11.962","10.941","11.186","12.903","9.294","13.532","12.005","10.05","9.98","8.703","9.823","10.905","10.363","10.194","10.406","11.111","11.933","12.484","11.834","11.765","10.811","10.288","10.571","11.877","12.225","11.074","9.99","10.309","9.643","11.074","10.893","9.785","8.525","8.584","8.905","8.117","9.099","10.204","8.834","11.71","12.195","12.3",,,,,,,,"11.249",,,,,,,,,
PegRatio,"3.158","2.538","1.151","1.264","1.245","1.329","0.92","0.997","1.149","0.684","1.838","2.11","2.273","2.259",,,,"1.434","1.41","1.524","1.606","2.71","5.312","2.366","2.353","2.467","2.66","1.636","2.533","1.861","1.686","2.83","1.507","1.466","1.683","1.506","1.429","1.126","1.066","0.997","0.967","0.826","0.86","0.745","0.937","1.001","0.991",,,,,,,,"0.91",,,,,,,,,
PsRatio,"1.362","1.511","1.453","1.663","1.96","2.118","1.882","1.833","1.788","1.476","2.168","1.872","1.611","1.501","1.383","1.554","1.678","1.629","1.662","1.709","1.715","1.852","1.995","1.926","1.796","1.818","1.693","1.738","1.935","1.992","1.733","1.579","1.727","1.652","1.769","1.95","1.817","1.613","1.459","1.999","1.884","2.033","2.169","1.816","2.447","2.618","2.392","2.324","1.996","2.305","2.599","2.637","2.287","1.749","2.004","3.497","3.62","3.237","3.83","3.507","3.522","3.774","4.002","3.533"
PbRatio,"18.514","20.4","19.06","28.504","42.728","54.157","134.452",,,,,"322.155",,,,,,,"12.3","13.337","11.789","10.646","7.537","7.686","7.554","6.751","6.679","7.106","7.712","8.273","7.917","7.848","8.612","7.981","9.013","11.088","10.289","8.945","8.278","10.36","10.523","12.075","22.535","18.86","33.154","46.92","20.842","26.485","24.68","30.065","36.607","40.133","40.276","78.355",,,"709.997","2,127","359.001",,,,,"4.507"
EnterprisesValueRevenueRatio,"1.549","7.835","6.907","5.859","6.752","7.68","6.51","6.693","7.783","6.222","8.378","7.086","8.283","6.026","5.366","6.051","6.406","6.073","6.082","6.472","6.354","6.981","7.439","7.239","6.732","7.056","6.386","6.4","7.187","7.865","6.453","5.727","6.44","6.342","6.615","7.317","6.988","6.577","5.58","7.885","7.371","7.874","6.889","5.685","9.221","11.316","9.784","9.698","7.848","9.391","10.886","11.091","10.181","8.717","9.375","14.477","14.549","13.606","14.78","13.453","14.808","16.677","16.587","12.338"
EnterprisesValueEBITDARatio,"5.557","20.872","34.857","20.451","25.514","32.642","29.234","24.529","31.029","25.27","36.28","35.689","13.079","25.131","21.998","22.794","25.2","25.06","-47.16","26.588","30.711","29.254","-41.921","28.678","28.115","28.295","25.418","23.441","31.781","30.71","26.161","21.558","26.321","25.035","30.578","27.928","27.942","24.082","22.565","26.094","25.359","27.54","21.642","19.731","29.7","40.019","35.042","32.375","27.992","32.445","39.124","44.914","34.274","27.491","28.405","48.306","52.587","50.347","48.824","46.849","50.374","56.303","53.535","38.739"
