name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002
TotalRevenue,"592,195,000","149,175,000","147,213,000","147,927,000","147,879,000","146,777,000","143,898,000","142,302,000","140,990,000","140,915,000","140,293,000","136,942,000","134,789,000","134,137,000","132,049,000","130,139,000","129,296,000","128,706,000","125,226,000","122,969,000","119,777,000","117,203,000","115,596,000","113,057,000","109,955,000","108,291,000","105,177,000","103,017,000","98,799,000","97,242,000","96,751,000","95,691,000","94,623,000","92,937,000","89,861,000","87,761,000","85,803,000","84,553,000","82,613,000","79,656,000","77,817,000","76,888,000","79,094,000","77,367,000","75,580,000","73,460,000","69,461,000","66,783,000","64,395,000","62,776,000","62,512,000","60,229,000","57,991,000","55,076,000","54,925,000","54,594,000","53,859,000","52,110,000","49,965,000","46,969,000","45,108,000","43,621,000","40,515,000","37,954,000","36,155,000","34,447,000","33,223,000","33,772,000","33,806,000","34,414,000","28,218,000","21,736,000","20,387,000","20,945,000","14,523,000","15,148,000","15,519,000","14,233,000","13,834,000","15,960,000","18,578,000","3,542,000"
	OperatingRevenue,"592,195,000","149,175,000","147,213,000","147,927,000","147,879,000","146,777,000","143,898,000","142,302,000","140,990,000","140,915,000","140,293,000","136,942,000","134,789,000","134,137,000","132,049,000","130,139,000","129,296,000","128,706,000","125,226,000","122,969,000","119,777,000","117,203,000","115,596,000","113,057,000","109,955,000","108,291,000","105,177,000","103,017,000","98,799,000","97,242,000","96,751,000","95,691,000","94,623,000","92,937,000","89,861,000","87,761,000","85,803,000","84,553,000","82,613,000","79,656,000","77,817,000","76,888,000","79,094,000","77,367,000","75,580,000","73,460,000","69,461,000","66,783,000","64,395,000","62,776,000","62,512,000","60,229,000","57,991,000","55,076,000","54,925,000","54,594,000","53,859,000","52,110,000","49,965,000","46,969,000","45,108,000","43,621,000","40,515,000","37,954,000","36,155,000","34,447,000","33,223,000","33,772,000","33,806,000","34,414,000","28,218,000","21,736,000","20,387,000","20,945,000","14,523,000","15,148,000","15,519,000","14,233,000","13,834,000","15,960,000","18,578,000","3,542,000"
CostOfRevenue,"226,694,000","57,449,000","56,417,000","56,645,000","56,180,000","57,092,000","54,831,000","54,519,000","53,886,000","55,921,000","55,990,000","55,253,000","54,407,000","54,150,000","55,658,000","54,615,000","54,379,000","54,875,000","53,916,000","53,584,000","51,115,000","50,662,000","50,090,000","48,827,000","47,872,000","47,277,000","45,837,000","45,182,000","42,412,000","41,079,000","41,045,000","40,407,000","39,605,000","38,836,000","38,400,000","37,441,000","37,076,000","37,309,000","37,650,000","36,541,000","34,994,000","34,338,000","33,522,000","33,619,000","33,249,000","31,773,000","31,062,000","30,639,000","29,224,000","28,098,000","27,622,000","26,400,000","24,558,000","24,194,000","23,838,000","24,139,000","23,035,000","22,043,000","22,460,000","22,771,000","21,502,000","21,064,000","20,370,000","19,432,000","20,177,000","20,442,000","20,076,000","21,590,000","21,399,000","22,937,000","20,380,000","14,510,000","13,486,000","15,947,000","13,236,000","12,067,000","12,282,000","10,739,000","12,166,000","14,243,000","16,007,000","6,908,000"
GrossProfit,"365,501,000","91,726,000","90,796,000","91,282,000","91,699,000","89,685,000","89,067,000","87,783,000","87,104,000","84,994,000","84,303,000","81,689,000","80,382,000","79,987,000","76,391,000","75,524,000","74,917,000","73,831,000","71,310,000","69,385,000","68,662,000","66,541,000","65,506,000","64,230,000","62,083,000","61,014,000","59,340,000","57,835,000","56,387,000","56,163,000","55,706,000","55,284,000","55,018,000","54,101,000","51,461,000","50,320,000","48,727,000","47,244,000","44,963,000","43,115,000","42,823,000","42,550,000","45,572,000","43,748,000","42,331,000","41,687,000","38,399,000","36,144,000","35,171,000","34,678,000","34,890,000","33,829,000","33,433,000","30,882,000","31,087,000","30,455,000","30,824,000","30,067,000","27,505,000","24,198,000","23,606,000","22,557,000","20,145,000","18,522,000","15,978,000","14,005,000","13,147,000","12,182,000","12,407,000","11,477,000","7,838,000","7,226,000","6,901,000","4,998,000","1,287,000","3,081,000","3,237,000","3,494,000","1,668,000","1,717,000","2,571,000","-3,366,000"
OperatingExpense,"251,523,000","63,315,000","61,993,000","62,726,000","63,488,000","63,412,000","61,699,000","61,341,000","59,735,000","59,183,000","56,518,000","55,977,000","58,545,000","56,123,000","54,174,000","53,685,000","53,920,000","53,311,000","51,093,000","52,062,000","50,685,000","49,999,000","51,380,000","48,854,000","48,424,000","47,285,000","45,191,000","44,952,000","46,296,000","47,190,000","45,448,000","44,784,000","43,440,000","43,489,000","39,392,000","37,743,000","37,126,000","37,339,000","35,793,000","35,083,000","35,022,000","36,582,000","34,670,000","34,172,000","33,660,000","34,329,000","32,606,000","32,395,000","32,190,000","31,990,000","33,532,000","33,371,000","34,536,000","35,382,000","35,667,000","35,840,000","34,359,000","38,778,000","34,258,000","34,249,000","31,349,000","30,039,000","28,189,000","29,422,000","29,523,000","28,323,000","31,126,000","25,677,000","26,066,000","27,171,000","30,165,000","25,990,000","26,119,000","21,941,000","35,164,000","234,414,000","19,805,000","18,374,000","23,303,000","18,592,000","18,094,000","13,318,000"
	SellingGeneralAndAdministration,"161,565,000","40,627,000","39,428,000","40,117,000","41,392,000","41,442,000","39,244,000","39,722,000","39,839,000","39,675,000","36,517,000","35,971,000","38,566,000","35,860,000","33,221,000","33,409,000","33,704,000","33,523,000","31,750,000","32,915,000","31,788,000","31,461,000","31,306,000","30,050,000","29,820,000","29,532,000","27,181,000","27,318,000","28,925,000","29,677,000","27,904,000","27,353,000","26,139,000","26,285,000","22,832,000","21,719,000","21,226,000","21,465,000","19,668,000","19,473,000","19,519,000","21,343,000","19,534,000","18,984,000","18,926,000","19,538,000","17,794,000","17,659,000","18,091,000","18,519,000","18,747,000","18,089,000","19,265,000","20,806,000","20,697,000","20,346,000","18,531,000","20,890,000","17,485,000","15,512,000","15,017,000","14,132,000","13,454,000","14,289,000","14,865,000","14,179,000","14,434,000","13,245,000","10,096,000","10,296,000","15,174,000","11,842,000","12,370,000","12,401,000","21,783,000","7,014,000","7,978,000","7,163,000","10,572,000","9,654,000","9,728,000","6,641,000"
		GeneralAndAdministrativeExpense,,,,,,,,,,,,,,,,,,,"31,750,000","32,915,000","31,788,000","31,461,000","31,306,000","30,050,000","29,820,000","29,532,000","27,182,000","27,318,000","28,925,000","29,677,000","27,902,000",,"26,139,000","26,285,000","22,832,000","21,719,000","21,226,000","21,465,000","19,668,000","19,473,000","19,519,000","21,426,000",,,"18,926,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SalariesAndWages,,,,,,,,,,,,,,,,,,,"3,511,000","3,555,000","28,704,000","2,536,000","2,730,000","2,830,000","2,542,000","2,060,000","2,445,000","8,486,000","2,938,000","2,969,000","2,854,000",,"1,759,000","1,893,000","6,265,000","0","0","2,359,000","2,369,000",,"2,023,000","1,238,000",,,"1,881,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherGandA,,,,,,,,,,,,,,,,,,,"28,239,000","29,360,000","3,084,000","28,925,000","28,576,000","27,220,000","27,278,000","27,472,000","24,737,000","18,832,000","25,987,000","26,708,000","25,048,000",,"24,380,000","24,392,000","16,567,000","21,719,000","21,226,000","19,106,000","17,299,000",,"17,496,000","20,188,000",,,"17,045,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	DepreciationAmortizationDepletionIncomeStatement,"89,958,000","22,688,000","22,565,000","22,609,000","22,096,000","21,970,000","22,455,000","21,619,000","19,896,000","19,508,000","20,001,000","20,006,000","19,979,000","20,263,000","20,953,000","20,276,000","20,216,000","19,788,000","19,343,000","19,147,000","18,897,000","18,538,000","20,074,000","18,804,000","18,604,000","17,753,000","18,010,000","17,634,000","17,371,000","17,513,000","17,544,000","17,431,000","17,301,000","17,204,000","16,560,000","16,024,000","15,900,000","15,874,000","16,125,000","15,610,000","15,503,000","15,239,000","15,136,000","15,188,000","14,734,000","14,791,000","14,218,000","14,736,000","14,099,000","13,471,000","14,785,000","15,282,000","15,271,000","14,576,000","14,970,000","15,494,000","15,828,000","16,296,000","16,773,000","16,627,000","16,332,000","15,907,000","14,735,000","14,878,000","14,658,000","14,144,000","16,692,000","12,432,000","15,970,000","16,875,000","14,991,000","13,369,000","13,749,000","14,536,000","13,381,000","11,968,000","11,827,000","11,211,000","10,009,000","8,938,000","8,366,000","6,677,000"
