name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003
TotalRevenue,"1,060,706,000","210,558,000","251,187,000","290,150,000","308,811,000","317,925,000","367,073,000","378,114,000","280,052,000","229,963,000","252,971,000","265,858,000","230,852,000","249,082,000","-53,563,000","400,586,000","366,820,000","344,973,000","397,057,000","355,483,000","330,723,000","323,657,000","367,929,000","338,458,000","311,655,000","310,256,000","360,863,000","341,893,000","288,782,000","309,157,000","353,182,000","353,338,000","337,604,000","349,391,000","356,620,000","361,895,000","357,719,000","293,399,000","310,436,000","315,210,000","320,655,000","325,620,000","309,155,000","301,800,000","291,240,000","278,823,000","258,531,000","236,017,000","195,949,000","211,555,000","218,832,000","171,071,000","144,674,000","152,018,000","161,359,000","179,367,000","204,464,000","198,154,000","198,259,000","191,681,000","164,275,000","173,572,000","164,002,000","151,571,000","130,738,000","127,259,000","121,765,000","111,317,000","107,576,000","108,952,000","105,106,000","101,236,000","88,372,000","88,425,000","86,808,000","75,785,000","69,003,000","67,706,000"
	OperatingRevenue,"1,060,706,000","210,558,000","251,187,000","290,150,000","308,811,000","317,925,000","367,073,000","378,114,000","280,052,000","229,963,000","252,971,000","265,858,000","230,852,000","249,082,000","-53,563,000","400,586,000","366,820,000","344,973,000","397,057,000","355,483,000","330,723,000","323,657,000","367,929,000","338,458,000","311,655,000","310,256,000","360,863,000","341,893,000","288,782,000","309,157,000","353,182,000","353,338,000","337,604,000","349,391,000","356,620,000","361,895,000","357,719,000","293,399,000","310,436,000","315,210,000","320,655,000","325,620,000","309,155,000","301,800,000","291,240,000","278,823,000","258,531,000","236,017,000","195,949,000","211,555,000","218,832,000","171,071,000","144,674,000","152,018,000","161,359,000","179,367,000","204,464,000","198,154,000","198,259,000","191,681,000","164,275,000","173,572,000","164,002,000","151,571,000","130,738,000","127,259,000","121,765,000","111,317,000","107,576,000","108,952,000","105,106,000","101,236,000","88,372,000","88,425,000","86,808,000","75,785,000","69,003,000","67,706,000"
CostOfRevenue,"746,907,000","151,655,000","176,488,000","203,309,000","215,455,000","206,984,000","255,957,000","264,620,000","198,751,000","163,722,000","183,388,000","188,666,000","165,407,000","167,074,000","-57,392,000","276,394,000","257,648,000","240,468,000","292,978,000","252,388,000","238,787,000","226,725,000","257,219,000","235,336,000","213,867,000","209,691,000","255,447,000","245,566,000","211,126,000","220,877,000","252,708,000","251,005,000","240,418,000","251,466,000","255,831,000","260,236,000","254,289,000","205,662,000","219,058,000","217,522,000","226,017,000","225,771,000","214,182,000","205,490,000","200,863,000","191,037,000","177,377,000","160,310,000","126,387,000","138,731,000","152,368,000","115,326,000","103,414,000","109,087,000","112,900,000","117,074,000","138,055,000","134,291,000","135,414,000","127,903,000","108,321,000","113,542,000","110,826,000","101,013,000","85,361,000","82,711,000","83,613,000","72,181,000","68,937,000","73,033,000","70,577,000","68,704,000","59,975,000","60,899,000","61,506,000","54,691,000","49,889,000","49,246,000"
GrossProfit,"313,799,000","58,903,000","74,699,000","86,841,000","93,356,000","110,941,000","111,116,000","113,494,000","81,301,000","66,241,000","69,583,000","77,192,000","65,445,000","82,008,000","3,829,000","124,192,000","109,172,000","104,505,000","104,079,000","103,095,000","91,936,000","96,932,000","110,710,000","103,122,000","97,788,000","100,565,000","105,416,000","96,327,000","77,656,000","88,280,000","100,474,000","102,333,000","97,186,000","97,925,000","100,789,000","101,659,000","103,430,000","87,737,000","91,378,000","97,688,000","94,638,000","99,849,000","94,973,000","96,310,000","90,377,000","87,786,000","81,154,000","75,707,000","69,562,000","72,824,000","66,464,000","55,745,000","41,260,000","42,931,000","48,459,000","62,293,000","66,409,000","63,863,000","62,845,000","63,778,000","55,954,000","60,030,000","53,176,000","50,558,000","45,377,000","44,548,000","38,152,000","39,136,000","38,639,000","35,919,000","34,529,000","32,532,000","28,397,000","27,526,000","25,302,000","21,094,000","19,114,000","18,460,000"
OperatingExpense,"292,632,000","73,006,000","73,848,000","73,926,000","71,852,000","79,614,000","77,274,000","81,328,000","72,434,000","65,572,000","69,794,000","65,127,000","63,818,000","67,804,000","4,271,000","107,526,000","98,802,000","89,243,000","84,651,000","77,667,000","72,768,000","74,106,000","77,630,000","73,383,000","70,928,000","72,263,000","74,750,000","69,298,000","65,481,000","69,077,000","74,109,000","74,346,000","72,549,000","73,467,000","72,412,000","74,715,000","76,706,000","64,054,000","61,815,000","66,887,000","63,653,000","63,504,000","61,254,000","63,189,000","60,934,000","57,307,000","55,824,000","53,991,000","48,843,000","49,104,000","48,593,000","41,085,000","39,823,000","44,024,000","44,501,000","46,620,000","47,653,000","49,130,000","44,913,000","45,308,000","42,278,000","40,896,000","35,913,000","33,959,000","31,720,000","29,637,000","24,608,000","25,792,000","25,473,000","23,670,000","22,850,000","22,979,000","20,943,000","20,696,000","19,499,000","17,324,000","15,747,000","15,235,000"
	SellingGeneralAndAdministration,"201,588,000","49,188,000","50,805,000","50,232,000","51,363,000","53,220,000","56,711,000","56,261,000","49,865,000","46,165,000","48,228,000","45,378,000","45,004,000","48,972,000","17,426,000","72,273,000","67,431,000","60,296,000","59,215,000","54,540,000","49,411,000","51,423,000","54,139,000","51,448,000","49,124,000","50,126,000","51,377,000","47,726,000","44,379,000","48,625,000","51,201,000","51,009,000","50,073,000","51,286,000","49,883,000","51,395,000","52,725,000","48,716,000","47,026,000","49,488,000","48,896,000","49,383,000","47,657,000","50,451,000","49,584,000","46,293,000","45,666,000","43,427,000","38,898,000","39,799,000","38,239,000","33,732,000","32,327,000","36,671,000","35,742,000","38,268,000","39,069,000","40,341,000","37,759,000","37,290,000","35,369,000","34,740,000","30,666,000","29,284,000","27,731,000","25,105,000","21,114,000","21,676,000","21,980,000","20,510,000","19,978,000","19,838,000","18,261,000","17,950,000","16,817,000","14,775,000","13,485,000","12,863,000"
		GeneralAndAdministrativeExpense,"57,856,000","13,602,000","14,575,000","14,056,000","15,623,000","15,405,000","16,066,000","16,467,000","15,481,000","13,134,000","13,965,000","11,887,000","10,463,000","13,117,000","4,503,000","23,268,000","20,448,000","16,638,000","16,048,000","14,229,000","12,950,000","13,194,000","14,487,000","14,111,000","13,035,000","12,849,000","12,121,000","11,803,000","10,366,000","11,023,000","11,557,000","11,726,000","11,894,000","11,375,000","12,339,000","11,930,000","12,319,000","12,327,000","11,507,000","11,888,000","11,219,000","10,413,000","8,379,000","10,851,000","10,548,000","9,645,000","9,312,000","9,358,000","8,540,000","9,010,000","8,153,000","8,022,000","7,863,000","10,769,000",,,,,,,,,,,,,,,,,,,,,,,,
			OtherGandA,"57,856,000","13,602,000","14,575,000","14,056,000","15,623,000","15,405,000","16,066,000","16,467,000","15,481,000","13,134,000","13,965,000","11,887,000","10,463,000","13,117,000","4,503,000","23,268,000","20,448,000","16,638,000","16,048,000","14,229,000","12,950,000","13,194,000","14,487,000","14,111,000","13,035,000","12,849,000","12,121,000","11,803,000","10,366,000","11,023,000","11,557,000","11,726,000","11,894,000","11,375,000","12,339,000","11,930,000","12,319,000","12,327,000","11,507,000","11,888,000","11,219,000","10,413,000","8,379,000","10,851,000","10,548,000","9,645,000","9,312,000","9,358,000","8,540,000","9,010,000","8,153,000","8,022,000","7,863,000","10,769,000",,,,,,,,,,,,,,,,,,,,,,,,
		SellingAndMarketingExpense,"143,732,000","35,586,000","36,230,000","36,176,000","35,740,000","37,815,000","40,645,000","39,794,000","34,384,000","33,031,000","34,263,000","33,491,000","34,541,000","35,855,000","12,923,000","49,005,000","46,983,000","43,658,000","43,167,000","40,311,000","36,461,000","38,229,000","39,652,000","37,337,000","36,089,000","37,277,000","39,256,000","35,923,000","34,013,000","37,602,000","39,644,000","39,283,000","38,179,000","39,911,000","37,544,000","39,465,000","40,406,000","36,389,000","35,519,000","37,600,000","37,677,000","38,970,000","39,278,000","39,600,000","39,036,000","36,648,000","36,354,000","34,069,000","30,358,000","30,789,000","30,086,000","25,710,000","24,464,000","25,902,000",,,,,,,,,,,,,,,,,,,,,,,,
	ResearchAndDevelopment,"92,959,000","23,821,000","23,080,000","23,472,000","22,586,000","23,829,000","23,376,000","24,529,000","21,144,000","19,739,000","20,799,000","19,537,000","18,814,000","18,832,000","-13,155,000","35,253,000","31,371,000","28,947,000","25,436,000","23,127,000","23,357,000","22,683,000","23,491,000","21,935,000","21,804,000","22,137,000","23,373,000","21,572,000","21,102,000","20,452,000","22,908,000","23,337,000","22,476,000","22,181,000","22,529,000","23,320,000","23,981,000","15,338,000","14,789,000","17,399,000","14,757,000","14,121,000","13,597,000","12,738,000","11,350,000","11,014,000","10,158,000","10,564,000","9,945,000","9,305,000","7,854,000","7,353,000","7,496,000","7,353,000","8,184,000","8,267,000","8,584,000","8,738,000","7,189,000","7,816,000","6,909,000","6,156,000","5,247,000","4,675,000","3,989,000","4,532,000","3,158,000","3,342,000","3,207,000","2,837,000","2,566,000","2,730,000","2,277,000","2,343,000","2,243,000","2,079,000","1,882,000","2,016,000"
