name,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020
TotalAssets,"1,296,801,000","1,301,014,000","586,543,000","608,066,000","593,765,000","563,401,000","520,396,000","533,799,000","261,089,000","250,151,000"
	CurrentAssets,"173,150,000","183,509,000","432,278,000","465,364,000","457,180,000","442,231,000","417,524,000","429,578,000","155,940,000","145,277,000"
		CashCashEquivalentsAndShortTermInvestments,"78,684,000","88,014,000","381,080,000","399,363,000","386,515,000","371,425,000","378,584,000","388,191,000","99,038,000","91,184,000"
			CashAndCashEquivalents,"78,684,000","88,014,000","381,080,000","399,363,000","386,515,000","371,425,000","378,584,000","388,191,000","99,038,000","91,184,000"
		Receivables,"72,822,000","74,528,000","33,776,000","51,823,000","56,228,000","55,517,000","25,350,000","30,228,000","46,055,000","43,406,000"
			AccountsReceivable,"70,132,000","71,417,000","31,027,000","49,771,000","53,799,000","53,272,000","23,679,000","29,082,000","43,731,000","41,887,000"
				GrossAccountsReceivable,,,,,,,"25,350,000","29,529,000","43,943,000",
				AllowanceForDoubtfulAccountsReceivable,,,,,,,,"-622,000","-167,000",
			OtherReceivables,"2,856,000","3,262,000","2,900,000","2,111,000","2,481,000","2,333,000","2,013,000","1,768,000","2,491,000","1,519,000"
			ReceivablesAdjustmentsAllowances,"-166,000","-151,000","-151,000","-59,000","-52,000","-88,000","-342,000","-622,000","-167,000","0"
		PrepaidAssets,"13,795,000","13,384,000","11,898,000","8,778,000","9,404,000","10,425,000","9,571,000","7,152,000","6,908,000","7,079,000"
		CurrentDeferredAssets,"7,849,000","7,583,000","5,524,000","5,400,000","5,033,000","4,864,000","4,019,000","4,007,000","3,939,000","3,608,000"
		OtherCurrentAssets,,,,,,,"4,019,000","4,007,000","3,939,000",
	TotalNonCurrentAssets,"1,123,651,000","1,117,505,000","154,265,000","142,702,000","136,585,000","121,170,000","102,872,000","104,221,000","105,149,000","104,874,000"
		NetPPE,"80,346,000","73,847,000","64,336,000","52,139,000","45,723,000","29,943,000","14,307,000","14,591,000","13,955,000","13,477,000"
			GrossPPE,"97,039,000","89,338,000","77,672,000","64,388,000","56,935,000","39,903,000",,,,"19,677,000"
				Properties,"0","0","0","0","0","0",,,,"0"
				BuildingsAndImprovements,"33,977,000","33,977,000","33,978,000","16,300,000","16,300,000","16,300,000",,,,
				MachineryFurnitureEquipment,"15,075,000","14,999,000","13,226,000","12,530,000","12,008,000","11,745,000",,,,"9,186,000"
				OtherProperties,"11,975,000","13,170,000","10,420,000","11,028,000","10,665,000",,,,,
				ConstructionInProgress,"21,877,000","13,081,000","6,623,000","12,927,000","6,372,000","277,000",,,,"2,055,000"
				Leases,"14,135,000","14,111,000","13,425,000","11,603,000","11,590,000","11,581,000",,,,"8,436,000"
			AccumulatedDepreciation,"-16,693,000","-15,491,000","-13,336,000","-12,249,000","-11,212,000","-9,960,000",,,,"-6,200,000"
		GoodwillAndOtherIntangibleAssets,"1,014,597,000","1,021,609,000","77,655,000","78,195,000","79,677,000","80,286,000","80,088,000","81,163,000","80,874,000","81,933,000"
			Goodwill,"841,503,000","841,487,000","56,977,000","56,740,000","57,325,000","57,149,000","56,298,000","56,527,000","55,630,000","55,840,000"
			OtherIntangibleAssets,"173,094,000","180,122,000","20,678,000","21,455,000","22,352,000","23,137,000","23,790,000","24,636,000","25,244,000","26,093,000"
		InvestmentsAndAdvances,"4,031,000","4,031,000",,,,,,,,
		NonCurrentDeferredAssets,"16,176,000","16,403,000","11,230,000","11,369,000","10,296,000","10,191,000","7,608,000","7,817,000","7,706,000","7,000,000"
		OtherNonCurrentAssets,"8,501,000","1,615,000","1,044,000","999,000","889,000","750,000","869,000","650,000","2,614,000","2,464,000"
TotalLiabilitiesNetMinorityInterest,"241,545,000","230,507,000","168,416,000","185,710,000","165,659,000","134,431,000","89,513,000","101,925,000","92,807,000","78,522,000"
	CurrentLiabilities,"182,834,000","174,376,000","119,350,000","156,989,000","138,769,000","115,692,000","86,056,000","100,223,000","91,094,000","76,575,000"
		PayablesAndAccruedExpenses,"20,801,000","26,110,000","29,238,000","28,304,000","20,724,000","26,024,000","17,218,000","15,727,000","13,489,000","17,450,000"
			Payables,"8,842,000","11,366,000","11,026,000","8,937,000","9,224,000","5,997,000","6,454,000","6,206,000","5,658,000","4,666,000"
				AccountsPayable,"8,842,000","11,366,000","11,026,000","8,937,000","9,224,000","5,997,000","6,454,000","6,206,000","5,658,000","4,666,000"
			CurrentAccruedExpenses,"11,959,000","14,744,000","18,212,000","19,367,000","11,500,000","20,027,000","10,764,000","9,521,000","7,831,000","12,784,000"
		PensionandOtherPostRetirementBenefitPlansCurrent,"13,900,000","21,454,000",,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"4,160,000","4,169,000","3,287,000","2,897,000","2,877,000","324,000",,,,
			CurrentCapitalLeaseObligation,"4,160,000","4,169,000","3,287,000","2,897,000","2,877,000","324,000",,,,
		CurrentDeferredLiabilities,"143,973,000","122,643,000","86,825,000","116,033,000","110,071,000","89,344,000","68,838,000","84,496,000","77,605,000","59,125,000"
