name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013
		GainsLossesNotAffectingRetainedEarnings,"-13,141,000","7,046,000","5,980,000","4,874,000","1,688,000","1,484,000","-1,154,000","-7,582,000","-20,927,000","-565,000","659,000","1,313,000","225,000","157,000","172,000","-393,000","45,000","-5,000","-589,000","-596,000","-626,000","-767,000","-657,000","-722,000","-868,000","-1,671,000","-1,172,000","-831,000",,,,,,,,,
	MinorityInterest,,,,,,,,,,"0","0","696,000","1,090,000","1,780,000","2,453,000","3,204,000","4,171,000","5,262,000","6,563,000","7,732,000",,,,,,,,,,,,,,,,,
TotalCapitalization,"1,092,075,000","1,160,867,000","1,208,146,000","1,280,264,000","1,392,409,000","1,513,753,000","1,615,899,000","1,725,104,000","1,889,478,000","2,022,263,000","2,128,845,000","2,391,576,000","2,801,279,000","3,031,430,000","3,017,955,000","3,248,096,000","3,847,281,000","4,221,486,000","4,508,866,000","4,781,878,000","5,006,779,000","5,296,665,000","5,396,453,000","5,403,881,000","5,778,841,000","5,613,443,000","5,111,119,000","4,655,975,000","4,231,441,000","3,786,837,000","2,742,399,000","2,523,249,000","2,189,038,000","1,908,084,000","1,481,618,000","1,195,722,000","950,294,000"
PreferredStockEquity,,,,,,,"1,000","2,000","2,000",,,,,,,,,,,,,,,,,,,,,,,"173,674,000","103,244,000","103,244,000",,,
CommonStockEquity,"887,434,000","850,242,000","804,790,000","762,359,000","733,135,000","724,171,000","733,891,000","746,140,000","796,544,000","900,187,000","887,887,000","873,625,000","864,784,000","869,201,000","865,639,000","871,016,000","910,949,000","922,495,000","993,288,000","976,296,000","972,422,000","975,770,000","976,542,000","987,996,000","1,050,279,000","1,041,860,000","1,015,638,000","995,851,000","982,095,000","973,219,000","141,540,000","-36,536,000","-34,433,000","-35,150,000","-41,357,000","-46,946,000","-49,765,000"
CapitalLeaseObligations,"88,180,000","91,588,000","95,543,000","99,492,000","104,220,000","94,538,000","98,204,000","100,911,000","109,481,000","112,344,000","114,957,000","119,964,000","122,667,000",,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"791,831,000","682,974,000","706,552,000","662,781,000","632,198,000","712,744,000","721,712,000","733,210,000","782,843,000","885,638,000","872,491,000","857,383,000","847,676,000","851,153,000","846,651,000","851,087,000","854,428,000","864,939,000","934,698,000","916,671,000","911,740,000","913,926,000","913,536,000","922,179,000","947,881,000","938,206,000","910,728,000","889,685,000","874,654,000","864,325,000","31,258,000","25,382,000","68,811,000","68,094,000","-41,357,000","-46,946,000","-49,765,000"
InvestedCapital,"1,105,263,000","1,188,647,000","1,254,256,000","1,349,045,000","1,482,500,000","1,618,742,000","1,736,057,000","2,205,181,000","2,510,496,000","2,609,716,000","2,637,952,000","2,716,002,000","3,065,142,000","3,490,232,000","3,323,291,000","3,248,096,000","3,847,281,000","4,221,486,000","4,508,866,000","4,781,878,000","5,006,779,000","5,296,665,000","5,396,453,000","5,403,881,000","5,778,841,000","5,613,443,000","5,111,119,000","4,655,975,000","4,231,441,000","3,786,837,000","2,742,399,000","2,349,575,000","2,085,794,000","1,804,840,000","1,481,618,000","1,195,722,000","950,294,000"
TangibleBookValue,"791,831,000","682,974,000","706,552,000","662,781,000","632,198,000","712,744,000","721,711,000","733,208,000","782,841,000","885,638,000","872,491,000","857,383,000","847,676,000","851,153,000","846,651,000","851,087,000","854,428,000","864,939,000","934,698,000","916,671,000","911,740,000","913,926,000","913,536,000","922,179,000","947,881,000","938,206,000","910,728,000","889,685,000","874,654,000","864,325,000","31,258,000","-148,292,000","-34,433,000","-35,150,000","-41,357,000","-46,946,000","-49,765,000"
TotalDebt,"306,009,000","429,993,000","545,009,000","686,178,000","853,585,000","989,109,000","1,100,370,000","1,559,952,000","1,823,433,000","1,821,873,000","1,865,022,000","1,962,341,000","2,323,025,000","2,621,031,000","2,457,652,000","2,377,080,000","2,936,332,000","3,298,991,000","3,515,578,000","3,805,582,000","4,034,357,000","4,320,895,000","4,419,911,000","4,415,885,000","4,728,562,000","4,571,583,000","4,095,481,000","3,660,124,000","3,249,346,000","2,813,618,000","2,600,859,000","2,386,111,000","2,120,227,000","1,839,990,000","1,522,975,000","1,242,668,000","1,000,059,000"
NetDebt,,,,"18,040,000","287,651,000","369,608,000","556,986,000","1,120,647,000","1,419,607,000","1,465,750,000","1,550,115,000","1,507,664,000","1,798,047,000","2,248,057,000","2,109,634,000","1,942,901,000","2,531,254,000","2,897,272,000","3,131,197,000","3,267,138,000","3,499,906,000","3,804,438,000","3,898,279,000","3,842,087,000","4,143,848,000","3,947,181,000","3,515,512,000","3,168,993,000","2,374,556,000","1,943,181,000","2,517,831,000","2,316,937,000","2,055,442,000","1,790,498,000","1,460,536,000","1,187,319,000","947,677,000"
ShareIssued,"102,194,037","101,043,924","99,786,443","98,605,399","97,232,377","88,149,510","76,511,394","70,938,835","69,869,214","89,218,797","88,593,023","87,616,553","86,840,590","86,384,667","85,686,919","85,093,364","84,378,065","83,951,309","83,407,989","82,601,859","81,025,382","80,052,494","79,288,202","77,561,264","76,729,253","75,943,326","75,457,946","74,904,956","74,420,678","74,288,783","72,222,307","72,222,307","72,222,307","72,222,307","72,222,307","72,222,307","72,222,307"
OrdinarySharesNumber,"102,194,037","101,043,924","99,782,192","98,601,148","97,228,126","88,149,510","76,511,394","70,938,835","69,869,214","88,757,406","88,132,589","87,160,013","86,384,050","85,928,127","85,230,379","84,636,824","83,921,525","83,494,769","82,951,449","82,145,319","80,568,842","79,595,954","78,831,662","77,104,724","76,272,713","75,943,326","75,457,946","74,904,956","74,420,678","74,288,783","72,222,307","72,222,307","72,222,307","72,222,307","72,222,307","72,222,307","72,222,307"
TreasurySharesNumber,,,"4,251","4,251","4,251",,"0",,"0","461,391","460,434","456,540","456,540","456,540","456,540","456,540","456,540","456,540","456,540","456,540","456,540","456,540","456,540","456,540","456,540",,,,,,,,,,,,
