name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001
			InvestmentinFinancialAssets,,"358,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AvailableForSaleSecurities,,"358,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentNoteReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","5,100,000","5,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,"943,000,000","969,000,000","935,000,000","984,000,000","959,000,000","917,000,000","851,000,000","799,000,000","749,000,000","667,000,000","588,000,000","561,000,000","538,000,000","475,000,000","442,000,000","412,000,000","392,000,000","362,000,000","350,000,000","329,000,000","325,000,000","310,000,000","293,000,000","285,000,000","264,000,000","253,000,000","238,400,000","232,300,000","222,400,000","213,200,000","213,500,000","212,200,000","206,900,000","206,800,000","217,800,000","213,200,000","213,100,000","211,200,000","225,300,000","226,800,000","249,200,000","246,400,000","255,400,000","261,800,000","259,800,000","254,200,000","252,500,000","239,700,000","249,300,000","261,400,000","256,400,000","249,000,000","237,200,000",,,,,,,,,,,,,,,"3,809,000",,,,,"6,691,000","6,691,000",,,,,"3,046,000","3,459,000","3,916,000","3,946,000",,
			NonCurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,809,000",,,,,"6,691,000","6,691,000",,,,,"3,046,000","3,459,000","3,916,000","3,946,000",,
		OtherNonCurrentAssets,"2,132,000,000","1,317,000,000","1,921,000,000","1,655,000,000","1,624,000,000","1,040,000,000","1,404,000,000","2,535,000,000","2,299,000,000","1,739,000,000","1,996,000,000","1,049,000,000","1,028,000,000","503,000,000","510,000,000","492,000,000","504,000,000","531,000,000","550,000,000","394,000,000","378,000,000","363,000,000","360,000,000","363,000,000","355,000,000","406,200,000","314,600,000","312,900,000","304,100,000","311,900,000","296,300,000","300,800,000","277,400,000","266,600,000","260,400,000","267,800,000","256,900,000","270,100,000","229,600,000","213,700,000","207,000,000","177,100,000","181,000,000","193,800,000","189,800,000","182,700,000","208,500,000","131,800,000","117,900,000","131,800,000","80,800,000","73,300,000","72,100,000","326,300,000","339,269,000","475,214,000","454,977,000","440,016,000","409,069,000","583,782,000","588,508,000","595,889,000","502,976,000","478,215,000","478,893,000","196,845,000","207,896,000","196,640,000","193,954,000","193,555,000","192,267,000","189,224,000","182,793,000","174,049,000","170,759,000","168,027,000","151,692,000","151,206,000","142,211,000","137,592,000","137,648,000","135,751,000","127,995,000","103,174,000"
TotalLiabilitiesNetMinorityInterest,"33,988,000,000","35,399,000,000","34,397,000,000","33,709,000,000","33,668,000,000","34,355,000,000","33,974,000,000","33,409,000,000","33,117,000,000","34,350,000,000","34,506,000,000","22,867,000,000","14,170,000,000","13,548,000,000","13,528,000,000","13,324,000,000","13,794,000,000","13,573,000,000","14,205,000,000","14,965,000,000","15,096,000,000","16,186,000,000","16,378,000,000","16,777,000,000","16,941,000,000","16,862,000,000","7,583,600,000","7,772,200,000","8,017,600,000","7,829,000,000","7,580,600,000","7,740,700,000","7,568,500,000","7,222,800,000","7,687,000,000","6,999,900,000","6,900,700,000","6,756,100,000","6,849,300,000","7,137,900,000","7,137,300,000","7,197,100,000","7,134,600,000","7,267,200,000","7,383,800,000","7,600,200,000","7,134,800,000","5,087,800,000","5,276,500,000","5,479,000,000","3,398,600,000","3,551,500,000","3,692,500,000","3,817,000,000","3,881,388,000","5,947,638,000","5,981,149,000","5,999,210,000","5,909,824,000","4,342,739,000","4,428,708,000","4,474,846,000","4,373,052,000","4,328,912,000","4,424,251,000","513,165,000","512,147,000","542,064,000","570,000,000","622,146,000","613,909,000","598,763,000","599,052,000","523,908,000","517,287,000","515,404,000","512,824,000","503,698,000","467,154,000","434,137,000","411,512,000","485,708,000","459,428,000","174,528,000"
	CurrentLiabilities,"13,777,000,000","14,466,000,000","12,627,000,000","11,494,000,000","11,208,000,000","12,361,000,000","12,775,000,000","12,117,000,000","7,926,000,000","10,382,000,000","10,901,000,000","4,170,000,000","3,521,000,000","3,125,000,000","2,692,000,000","2,534,000,000","3,816,000,000","3,923,000,000","2,658,000,000","2,729,000,000","3,138,000,000","3,151,000,000","2,937,000,000","3,496,000,000","3,322,000,000","2,363,900,000","1,566,200,000","1,677,300,000","1,761,100,000","1,598,900,000","1,469,700,000","1,701,300,000","1,704,400,000","1,672,700,000","1,797,500,000","1,142,900,000","1,278,400,000","1,256,800,000","1,210,800,000","1,121,300,000","1,104,600,000","1,354,900,000","1,515,900,000","1,615,500,000","1,570,300,000","1,285,900,000","1,187,000,000","1,212,200,000","1,258,700,000","1,234,700,000","885,900,000","881,900,000","802,800,000","852,200,000","720,787,000","1,222,102,000","1,279,804,000","1,254,214,000","1,155,729,000","979,907,000","870,568,000","880,515,000","846,864,000","776,951,000","847,483,000","233,562,000","231,730,000","265,384,000","272,142,000","290,338,000","265,932,000","271,239,000","258,000,000","244,093,000","277,779,000","289,700,000","266,914,000","250,930,000","264,510,000","217,594,000","173,430,000","221,936,000","176,726,000","159,557,000"
		PayablesAndAccruedExpenses,"7,918,000,000","7,879,000,000","7,812,000,000","7,216,000,000","7,105,000,000","7,109,000,000","7,024,000,000","6,277,000,000","5,633,000,000","6,357,000,000","6,934,000,000","1,822,000,000","2,014,000,000","2,005,000,000","1,932,000,000","1,730,000,000","1,938,000,000","2,119,000,000","1,735,000,000","1,601,000,000","2,027,000,000","1,762,000,000","1,868,000,000","1,826,000,000","1,768,000,000","1,619,400,000","1,279,300,000","1,344,900,000","1,413,100,000","1,248,100,000","1,199,600,000","1,399,300,000","1,384,600,000","1,241,400,000","1,446,900,000","792,500,000","830,200,000","737,700,000","829,200,000","712,200,000","701,900,000","819,200,000","721,000,000","774,500,000","710,600,000","717,900,000","642,300,000","669,300,000","722,400,000","718,500,000","522,300,000","539,700,000","477,500,000","381,600,000","391,061,000","540,845,000","606,250,000","486,590,000","555,823,000","548,840,000","464,983,000","520,016,000","494,166,000","328,324,000","386,667,000","81,173,000","65,092,000","67,888,000","58,794,000","56,764,000","55,662,000","59,497,000","49,926,000","65,314,000","32,588,000","33,550,000","28,017,000","33,555,000","30,119,000","24,242,000","28,467,000","35,169,000","27,239,000","24,434,000"
			Payables,"7,918,000,000","7,826,000,000","7,812,000,000","7,216,000,000","7,105,000,000","7,007,000,000","7,024,000,000","6,277,000,000","5,633,000,000","6,248,000,000","6,934,000,000","1,822,000,000","2,014,000,000","1,934,000,000","1,932,000,000","1,730,000,000","1,938,000,000","2,049,000,000","1,735,000,000","1,601,000,000","2,027,000,000","1,667,000,000","1,868,000,000","1,826,000,000","1,768,000,000","1,471,500,000","1,279,300,000","1,344,900,000","1,413,100,000","943,600,000","1,199,600,000","1,399,300,000","1,384,600,000","888,400,000","1,446,900,000","792,500,000","830,200,000","457,200,000","829,200,000","712,200,000","701,900,000","819,200,000","721,000,000","774,500,000","710,600,000","717,900,000","642,300,000","669,300,000","722,400,000","718,500,000","522,300,000","539,700,000","477,500,000","61,600,000","73,551,000","540,845,000","606,250,000","119,518,000","555,823,000","548,840,000","464,983,000","25,264,000","88,612,000","78,175,000","74,802,000","63,083,000","65,092,000","65,090,000","58,794,000","56,764,000","55,662,000","59,497,000","49,311,000","22,280,000","21,308,000","23,632,000","21,470,000","22,916,000","20,789,000","24,242,000","20,038,000","22,005,000","16,151,000","13,185,000"
				AccountsPayable,"2,690,000,000","1,829,000,000","2,470,000,000","2,376,000,000","2,370,000,000","1,576,000,000","2,586,000,000","2,063,000,000","2,199,000,000","1,386,000,000","2,143,000,000","1,030,000,000","1,068,000,000","687,000,000","1,007,000,000","934,000,000","1,018,000,000","776,000,000","1,064,000,000","969,000,000","1,269,000,000","512,000,000","1,169,000,000","1,157,000,000","1,194,000,000","535,100,000","714,400,000","794,600,000","798,400,000","186,800,000","656,500,000","648,500,000","653,200,000","147,000,000","672,100,000","657,100,000","685,900,000","93,400,000","810,500,000","693,500,000","664,200,000","782,700,000","686,900,000","734,500,000",,,,,,,,,,"61,600,000","73,551,000","540,845,000","606,250,000","119,518,000","555,823,000","548,840,000","464,983,000","25,264,000","88,612,000","78,175,000","74,802,000","63,083,000","65,092,000","65,090,000","58,794,000","56,764,000","55,662,000","59,497,000","49,311,000","22,280,000","21,308,000","23,632,000","21,470,000","22,916,000","20,789,000","24,242,000","20,038,000","22,005,000","16,151,000","13,185,000"
				TotalTaxPayable,,"299,000,000",,,,"236,000,000",,,,"220,000,000",,,,"57,000,000",,,,"59,000,000",,,,"62,000,000",,,,"65,000,000",,,,"47,500,000",,,,"45,400,000",,,,"51,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				DuetoRelatedPartiesCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,"9,200,000","9,000,000","11,000,000","11,600,000","13,300,000","14,000,000","20,100,000","14,400,000","13,700,000","14,200,000","14,300,000","19,300,000","18,800,000","18,700,000","18,700,000","37,700,000","36,500,000","34,100,000","40,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherPayable,"5,228,000,000","5,698,000,000","5,342,000,000","4,840,000,000","4,735,000,000","5,195,000,000","4,438,000,000","4,214,000,000","3,434,000,000","4,642,000,000","4,791,000,000","792,000,000","946,000,000","1,190,000,000","925,000,000","796,000,000","920,000,000","1,214,000,000","671,000,000","632,000,000","758,000,000","1,093,000,000","699,000,000","669,000,000","574,000,000","862,200,000","555,900,000","539,300,000","603,100,000","696,000,000","529,100,000","730,700,000","717,000,000","682,300,000","760,600,000","121,100,000","125,000,000","293,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentAccruedExpenses,,"53,000,000",,,,"102,000,000",,,,"109,000,000",,,,"71,000,000",,,,"70,000,000",,,,"95,000,000",,,,"147,900,000",,,,"304,500,000",,,,"353,000,000",,,,"280,500,000",,,,,,,,,,,,,,,,"320,000,000","317,510,000",,,"367,072,000",,,,"494,752,000","405,554,000","250,149,000","311,865,000","18,090,000",,"2,798,000",,,,,"615,000","43,034,000","11,280,000","9,918,000","6,547,000","10,639,000","9,330,000",,"8,429,000","13,164,000","11,088,000","11,249,000"
				InterestPayable,,"53,000,000",,,,"102,000,000",,,,"109,000,000",,,,"71,000,000",,,,"70,000,000",,,,"89,000,000",,,,"62,500,000",,,,"21,800,000",,,,"40,900,000",,,,"59,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentProvisions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,,"134,000,000",,,,"155,000,000",,,,"116,000,000",,,,"66,000,000",,,,"71,000,000",,,,"98,000,000",,,,"113,900,000",,,,"53,900,000",,,,"58,900,000",,,,"54,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"5,012,000,000","5,674,000,000","3,947,000,000","3,355,000,000","3,139,000,000","4,216,000,000","4,976,000,000","4,994,000,000","1,395,000,000","3,092,000,000","3,248,000,000","1,560,000,000","653,000,000","315,000,000","40,000,000","38,000,000","1,036,000,000","1,045,000,000","296,000,000","297,000,000","351,000,000","332,000,000","317,000,000","913,000,000","764,000,000","15,300,000","13,400,000","13,500,000","13,600,000","13,100,000","6,300,000","23,000,000","49,700,000","128,800,000","117,100,000","83,700,000","166,800,000","153,900,000","140,300,000","127,900,000","115,700,000","259,200,000","538,300,000","564,400,000","577,000,000","256,900,000","267,500,000","263,700,000","236,900,000","236,700,000","195,800,000","158,100,000","132,800,000","105,500,000","93,962,000","297,129,000","270,615,000","272,014,000","272,719,000","113,621,000","97,557,000","61,661,000","24,140,000","15,629,000","33,590,000",,,,,,,,,,,,,,,,"254,000","423,000","406,000","221,000"
			CurrentDebt,"5,012,000,000","5,528,000,000","3,947,000,000","3,355,000,000","3,139,000,000","4,064,000,000","4,976,000,000","4,994,000,000","1,395,000,000","2,963,000,000","3,248,000,000","1,560,000,000","653,000,000","315,000,000","40,000,000","38,000,000","1,036,000,000","1,045,000,000","296,000,000","297,000,000","351,000,000","332,000,000","317,000,000","913,000,000","764,000,000","15,300,000","13,400,000","13,500,000","13,600,000","13,100,000","6,300,000","23,000,000","49,700,000","128,800,000","117,100,000","83,700,000","166,800,000","153,900,000","140,300,000","127,900,000","115,700,000","259,200,000","538,300,000","564,400,000","577,000,000","256,900,000","267,500,000","263,700,000","236,900,000","236,700,000","195,800,000","158,100,000","132,800,000","105,500,000","93,962,000","297,129,000","270,615,000","272,014,000","272,719,000","113,621,000","97,557,000","61,661,000","24,140,000","15,629,000","33,590,000",,,,,,,,,,,,,,,,"254,000","423,000","406,000","221,000"
				CurrentNotesPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"254,000","423,000","406,000","221,000"
				CommercialPaper,"2,682,000,000","3,810,000,000","3,468,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherCurrentBorrowings,"2,330,000,000","1,718,000,000","479,000,000",,,"4,064,000,000",,,,"2,963,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentCapitalLeaseObligation,,"146,000,000",,,,"152,000,000",,,,"129,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,"847,000,000","779,000,000","868,000,000","923,000,000","964,000,000","881,000,000","775,000,000","846,000,000","898,000,000","817,000,000","719,000,000","788,000,000","854,000,000","739,000,000","692,000,000","766,000,000","842,000,000","688,000,000","627,000,000","707,000,000","760,000,000","680,000,000","752,000,000","757,000,000","790,000,000","615,300,000","273,500,000","318,900,000","334,400,000","279,400,000","260,300,000","276,000,000","270,100,000","243,600,000","233,500,000","266,700,000","281,400,000","287,300,000","241,300,000","272,200,000","287,000,000","276,500,000","256,600,000","276,600,000","282,700,000","268,600,000","248,400,000","279,200,000","299,400,000","279,500,000","167,800,000","184,100,000","192,500,000","182,900,000","159,837,000","243,717,000","241,308,000","246,222,000","246,303,000","262,017,000","257,194,000","254,908,000","263,386,000","273,425,000","277,468,000",,,"8,664,000",,,,,"7,806,000","8,833,000",,,,,"5,221,000",,,,,
			CurrentDeferredTaxesLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,221,000",,,,,
			CurrentDeferredRevenue,"847,000,000","779,000,000","868,000,000","923,000,000","964,000,000","881,000,000","775,000,000","846,000,000","898,000,000","817,000,000","719,000,000","788,000,000","854,000,000","739,000,000","692,000,000","766,000,000","842,000,000","688,000,000","627,000,000","707,000,000","760,000,000","680,000,000","752,000,000","757,000,000","790,000,000","615,300,000","273,500,000","318,900,000","334,400,000","279,400,000","260,300,000","276,000,000","270,100,000","243,600,000","233,500,000","266,700,000","281,400,000","287,300,000","241,300,000","272,200,000","287,000,000","276,500,000","256,600,000","276,600,000","282,700,000","268,600,000","248,400,000","279,200,000","299,400,000","279,500,000","167,800,000","184,100,000","192,500,000","182,900,000","159,837,000","243,717,000","241,308,000","246,222,000","246,303,000","262,017,000","257,194,000","254,908,000","263,386,000","273,425,000","277,468,000",,,"8,664,000",,,,,"7,806,000","8,833,000",,,,,,,,,,
		OtherCurrentLiabilities,,,,,,,,,,,,,,,"28,000,000",,,,,"124,000,000",,"279,000,000",,,,,,,,"4,400,000","3,500,000","3,000,000",,,,,,,,"9,000,000",,,,,,"42,500,000","28,800,000",,,,,,,"182,200,000","75,927,000","140,411,000","161,631,000","249,388,000","80,884,000","55,429,000","50,834,000","43,930,000","65,172,000","159,573,000","149,758,000","152,389,000","166,638,000","188,832,000","213,348,000","233,574,000","210,270,000","211,742,000","200,268,000","169,946,000","245,191,000","256,150,000","238,897,000","217,375,000","229,170,000","193,352,000","144,709,000","186,344,000","149,081,000","134,902,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"20,211,000,000","20,933,000,000","21,770,000,000","22,215,000,000","22,460,000,000","21,994,000,000","21,199,000,000","21,292,000,000","25,191,000,000","23,968,000,000","23,605,000,000","18,697,000,000","10,649,000,000","10,423,000,000","10,836,000,000","10,790,000,000","9,978,000,000","9,650,000,000","11,547,000,000","12,236,000,000","11,958,000,000","13,035,000,000","13,441,000,000","13,281,000,000","13,619,000,000","14,498,100,000","6,017,400,000","6,094,900,000","6,256,500,000","6,230,100,000","6,110,900,000","6,039,400,000","5,864,100,000","5,550,100,000","5,889,500,000","5,857,000,000","5,622,300,000","5,499,300,000","5,638,500,000","6,016,600,000","6,032,700,000","5,842,200,000","5,618,700,000","5,651,700,000","5,813,500,000","6,314,300,000","5,947,800,000","3,875,600,000","4,017,800,000","4,244,300,000","2,512,700,000","2,669,600,000","2,889,700,000","2,964,800,000","3,160,601,000","4,725,536,000","4,701,345,000","4,744,996,000","4,754,095,000","3,362,832,000","3,558,140,000","3,594,331,000","3,526,188,000","3,551,961,000","3,576,768,000","279,603,000","280,417,000","276,680,000","297,858,000","331,808,000","347,977,000","327,524,000","341,052,000","279,815,000","239,508,000","225,704,000","245,910,000","252,768,000","202,644,000","216,543,000","238,082,000","263,772,000","282,702,000","14,971,000"
		LongTermDebtAndCapitalLeaseObligation,"14,208,000,000","15,203,000,000","15,833,000,000","16,062,000,000","16,300,000,000","16,404,000,000","15,213,000,000","14,874,000,000","18,982,000,000","17,695,000,000","16,945,000,000","16,682,000,000","8,562,000,000","8,670,000,000","8,998,000,000","8,854,000,000","8,040,000,000","7,718,000,000","8,813,000,000","9,415,000,000","9,154,000,000","10,146,000,000","10,470,000,000","10,208,000,000","10,533,000,000","11,497,800,000","4,957,000,000","5,029,800,000","5,182,800,000","5,054,600,000","4,966,800,000","4,900,500,000","4,728,900,000","4,339,800,000","4,704,100,000","4,672,700,000","4,436,200,000","4,231,600,000","4,391,700,000","4,735,600,000","4,728,400,000","4,550,600,000","4,327,700,000","4,320,000,000","4,485,100,000","4,935,200,000","4,828,800,000","2,697,200,000","2,815,600,000","3,016,600,000","1,947,900,000","2,134,000,000","2,327,700,000","2,409,000,000","2,554,799,000","3,975,078,000","3,908,702,000","4,003,383,000","4,048,157,000","2,738,803,000","2,931,723,000","2,947,840,000","2,844,651,000","2,863,684,000","2,894,535,000","227,881,000","225,864,000","226,026,000","250,209,000","273,968,000","287,165,000","259,808,000","274,602,000","222,399,000","199,504,000","185,000,000","207,000,000","214,200,000","166,700,000","182,000,000","205,000,000","230,000,000","260,000,000",
			LongTermDebt,"14,208,000,000","14,825,000,000","15,833,000,000","16,062,000,000","16,300,000,000","15,951,000,000","15,213,000,000","14,874,000,000","18,982,000,000","17,229,000,000","16,945,000,000","16,682,000,000","8,562,000,000","8,670,000,000","8,998,000,000","8,854,000,000","8,040,000,000","7,718,000,000","8,813,000,000","9,415,000,000","9,154,000,000","10,146,000,000","10,470,000,000","10,208,000,000","10,533,000,000","11,497,800,000","4,957,000,000","5,029,800,000","5,182,800,000","5,054,600,000","4,966,800,000","4,900,500,000","4,728,900,000","4,339,800,000","4,704,100,000","4,672,700,000","4,436,200,000","4,231,600,000","4,391,700,000","4,735,600,000","4,728,400,000","4,550,600,000","4,327,700,000","4,320,000,000","4,485,100,000","4,935,200,000","4,828,800,000","2,697,200,000","2,815,600,000","3,016,600,000","1,947,900,000","2,134,000,000","2,327,700,000","2,409,000,000","2,554,799,000","3,975,078,000","3,908,702,000","4,003,383,000","4,048,157,000","2,738,803,000","2,931,723,000","2,947,840,000","2,844,651,000","2,863,684,000","2,894,535,000","227,881,000","225,864,000","226,026,000","250,209,000","273,968,000","287,165,000","259,808,000","274,602,000","222,399,000","199,504,000","185,000,000","207,000,000","214,200,000","166,700,000","182,000,000","205,000,000","230,000,000","260,000,000",
			LongTermCapitalLeaseObligation,,"378,000,000",,,,"453,000,000",,,,"466,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"4,055,000,000","4,368,000,000","4,170,000,000","4,288,000,000","4,174,000,000","4,076,000,000","4,218,000,000","4,131,000,000","4,178,000,000","4,333,000,000","4,249,000,000","1,351,000,000","1,406,000,000","1,427,000,000","1,463,000,000","1,558,000,000","1,548,000,000","1,529,000,000","2,327,000,000","2,394,000,000","2,410,000,000","2,503,000,000","2,646,000,000","2,750,000,000","2,762,000,000","2,688,800,000","871,800,000","865,800,000","873,700,000","900,500,000","866,200,000","844,600,000","837,400,000","850,800,000","833,500,000","836,800,000","848,600,000","864,000,000","863,300,000","909,600,000","929,200,000","928,400,000","906,100,000","944,700,000","966,400,000","945,600,000","893,100,000","945,600,000","967,300,000","1,020,700,000","446,300,000","420,300,000","414,500,000","346,300,000","341,701,000","402,753,000","382,245,000","394,972,000","428,495,000","381,558,000","379,330,000","396,263,000","389,263,000","399,786,000","413,588,000","29,112,000","34,901,000","31,424,000","29,760,000","40,295,000","44,057,000","51,190,000","50,996,000","43,939,000","32,277,000","33,327,000","33,320,000","32,801,000","30,954,000","29,398,000","27,721,000","24,629,000","15,363,000","10,353,000"
			NonCurrentDeferredTaxesLiabilities,"4,055,000,000","4,193,000,000","4,118,000,000","4,239,000,000","4,115,000,000","4,017,000,000","4,172,000,000","4,091,000,000","4,131,000,000","4,281,000,000","4,198,000,000","1,295,000,000","1,351,000,000","1,360,000,000","1,402,000,000","1,455,000,000","1,443,000,000","1,508,000,000","2,305,000,000","2,372,000,000","2,389,000,000","2,484,000,000","2,629,000,000","2,729,000,000","2,743,000,000","2,658,400,000","843,900,000","837,700,000","847,000,000","874,400,000","840,600,000","816,400,000","810,700,000","823,600,000","799,500,000","801,200,000","809,900,000","821,800,000","819,600,000","863,500,000","878,200,000","872,500,000","845,400,000","874,600,000","884,900,000","859,300,000","800,200,000","856,400,000","875,900,000","915,900,000","354,000,000","331,200,000","326,600,000","346,300,000","341,701,000","402,753,000","382,245,000","394,972,000","428,495,000","381,558,000","379,330,000","396,263,000","389,263,000","399,786,000","413,588,000","29,112,000","34,901,000","31,424,000","29,760,000","40,295,000","44,057,000","51,190,000","50,996,000","43,939,000","32,277,000","33,327,000","33,320,000","32,801,000","30,954,000","29,398,000","27,721,000","24,629,000","15,363,000","10,353,000"
			NonCurrentDeferredRevenue,,"175,000,000","52,000,000","49,000,000","59,000,000","59,000,000","46,000,000","40,000,000","47,000,000","52,000,000","51,000,000","56,000,000","55,000,000","67,000,000","61,000,000","103,000,000","105,000,000","21,000,000","22,000,000","22,000,000","21,000,000","19,000,000","17,000,000","21,000,000","19,000,000","30,400,000","27,900,000","28,100,000","26,700,000","26,100,000","25,600,000","28,200,000","26,700,000","27,200,000","34,000,000","35,600,000","38,700,000","42,200,000","43,700,000","46,100,000","51,000,000","55,900,000","60,700,000","70,100,000","81,500,000","86,300,000","92,900,000","89,200,000","91,400,000","104,800,000","92,300,000","89,100,000","87,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		TradeandOtherPayablesNonCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DuetoRelatedPartiesNonCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,"24,000,000","23,100,000","26,300,000","27,300,000","29,600,000","30,600,000","32,700,000","36,200,000","34,500,000","34,900,000","34,500,000","41,500,000","40,500,000","40,100,000","39,500,000","50,300,000","50,600,000","49,900,000","54,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PreferredSecuritiesOutsideStockEquity,,"174,000,000","176,000,000","175,000,000","175,000,000","174,000,000","176,000,000","176,000,000","175,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,"1,948,000,000","1,362,000,000","1,767,000,000","1,865,000,000","1,986,000,000","1,514,000,000","1,768,000,000","2,287,000,000","2,031,000,000","1,940,000,000","2,411,000,000","664,000,000","681,000,000","326,000,000","375,000,000","378,000,000","390,000,000","403,000,000","407,000,000","427,000,000","394,000,000","386,000,000","325,000,000","323,000,000","324,000,000","287,500,000","165,500,000","173,000,000","172,700,000","245,400,000","247,300,000","261,600,000","261,600,000","325,000,000","317,000,000","313,000,000","296,000,000","363,200,000","343,400,000","331,900,000","324,800,000","312,600,000","335,000,000","332,200,000","362,000,000","433,500,000","225,900,000","232,800,000","234,900,000","207,000,000","118,500,000","115,300,000","147,500,000","209,500,000","264,101,000","347,705,000","410,398,000","346,641,000","277,443,000","242,471,000","247,087,000","250,228,000","292,274,000","288,491,000","268,645,000","22,610,000","19,652,000","19,230,000","17,889,000","17,545,000","16,755,000","16,526,000","15,454,000","13,477,000","7,727,000","7,377,000","5,590,000","5,767,000","4,990,000","5,145,000","5,361,000","9,143,000","7,339,000","4,618,000"
