name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009
TotalRevenue,"50,953,000","5,447,000","9,240,000","15,561,000","20,705,000","24,025,000","20,418,000","20,515,000","55,876,000","-73,207,000","1,654,000","16,129,000","21,445,000","27,121,000","10,368,000","20,332,000","22,517,000","23,055,000","22,656,000","19,567,000","21,085,000","18,749,000","20,064,000","28,325,000","38,412,000","29,496,000","-13,079,000","1,442,000","19,598,000","12,673,000","7,092,000","14,977,000","19,162,000","15,941,000","31,713,000","13,153,000","2,976,000","38,047,000","34,615,000","37,171,000","25,782,000","33,614,000","-28,705,000","33,087,000","33,388,000","30,257,000","64,980,000","25,460,000","24,638,000","32,359,000","13,506,000","27,249,000","24,954,000","27,446,000"
	OperatingRevenue,"50,953,000","5,447,000","9,240,000","15,561,000","20,705,000","24,025,000","20,418,000","20,515,000","55,876,000","-73,207,000","1,654,000","16,129,000","21,445,000","27,121,000","10,368,000","20,332,000","22,517,000","23,055,000","22,656,000","19,567,000","21,085,000","18,749,000","20,064,000","28,325,000","38,412,000","29,496,000","-13,079,000","1,442,000","19,598,000","12,673,000","7,092,000","14,977,000","19,162,000","15,941,000","31,713,000","13,153,000","2,976,000","38,047,000","34,615,000","37,171,000","25,782,000","33,614,000","-28,705,000","33,087,000","33,388,000","30,257,000","64,980,000","25,460,000","24,638,000","32,359,000","13,506,000","27,249,000","24,954,000","27,446,000"
OperatingExpense,"11,434,000","3,984,000","3,122,000","2,190,000","2,138,000","2,515,000","2,161,000","1,898,000","1,830,000","2,262,000","3,818,000","2,412,000","1,814,000","2,289,000","1,462,000","2,202,000","2,727,000","3,007,000","5,330,000","2,404,000","2,302,000","1,591,000","2,220,000","2,706,000","3,237,000","1,319,000","1,102,000","1,356,000","2,322,000","1,774,000","2,242,000","2,209,000","2,078,000","2,191,000","2,356,000","2,583,000","2,989,000","2,241,000",,,,,,,,,,,,,,,,
	SellingGeneralAndAdministration,"11,434,000","3,984,000","3,122,000","2,190,000","2,138,000","2,515,000","2,161,000","1,898,000","1,830,000","2,262,000","1,965,000","2,412,000","1,814,000","2,289,000","1,462,000","2,202,000","2,727,000","3,007,000","2,548,000","2,404,000","2,302,000","1,591,000","2,220,000","2,706,000","3,237,000","2,114,000","2,096,000","2,056,000","2,322,000","1,774,000","2,242,000","2,209,000","2,078,000","2,191,000","2,356,000","2,583,000","2,989,000","2,241,000","-16,238,000","9,288,000","7,796,000","12,258,000","-28,741,000","12,032,000","12,020,000","11,107,000","-25,214,000","9,853,000","9,418,000","11,167,000","-23,854,000","10,795,000","9,178,000","9,872,000"
		GeneralAndAdministrativeExpense,"11,434,000","3,984,000","3,122,000","2,190,000","2,138,000","2,515,000","2,161,000","1,898,000","1,830,000","2,262,000","1,965,000","2,412,000","1,814,000","2,289,000","1,462,000","2,202,000","2,727,000","3,007,000","2,548,000","2,404,000","2,302,000","1,591,000","2,220,000","2,706,000","3,237,000","2,114,000","2,096,000","2,056,000","2,322,000","1,774,000","2,242,000","2,209,000","2,078,000","2,191,000","2,356,000","2,583,000","2,989,000","2,241,000","-16,238,000","9,288,000","7,796,000","12,258,000","-28,741,000","12,032,000","12,020,000","11,107,000","-25,214,000","9,853,000","9,418,000","11,167,000","-23,854,000","10,795,000","9,178,000","9,872,000"
	OtherOperatingExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,"-795,000","-994,000","-700,000",,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"39,519,000","1,463,000","6,118,000","13,371,000","18,567,000","21,510,000","18,257,000","18,617,000","54,046,000","-75,469,000","-2,164,000","13,717,000","19,631,000","24,832,000","8,906,000","18,130,000","19,790,000","20,048,000","17,326,000","17,163,000","18,783,000","17,158,000","17,844,000","25,619,000","35,175,000","28,177,000","-14,181,000","86,000","17,276,000","10,899,000","4,850,000","12,768,000","17,084,000","13,750,000","29,357,000","10,570,000","-13,000","35,806,000","57,981,000","22,318,000","14,395,000","21,356,000",,,,,"42,495,000","21,065,000","16,568,000","62,085,000","39,957,000","38,635,000","33,675,000","-26,061,000"
TaxProvision,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"410,000","0","0","0","-54,000","60,000","26,000","-257,000",,,,,"137,000","56,000","54,000","81,000","1,000","71,000","-323,000","-479,000"
NetIncomeCommonStockholders,"39,519,000","1,463,000","6,118,000","13,371,000","18,567,000","21,510,000","18,257,000","18,617,000","54,046,000","-75,469,000","-2,164,000","13,717,000","19,631,000","24,832,000","8,906,000","18,130,000","19,790,000","20,048,000","17,326,000","17,163,000","18,783,000","17,158,000","17,844,000","25,619,000","35,175,000","28,177,000","-14,181,000","86,000","17,276,000","10,899,000","4,850,000","12,768,000","17,084,000","13,750,000","28,947,000","10,570,000","-13,000","35,806,000","23,298,000","30,243,000","16,062,000","46,158,000","51,857,000","-51,944,000","12,384,000","49,018,000","42,358,000","21,009,000","16,514,000","62,004,000","39,956,000","38,564,000","33,998,000","-25,582,000"
	NetIncome,"39,519,000","1,463,000","6,118,000","13,371,000","18,567,000","21,510,000","18,257,000","18,617,000","54,046,000","-75,469,000","-2,164,000","13,717,000","19,631,000","24,832,000","8,906,000","18,130,000","19,790,000","20,048,000","17,326,000","17,163,000","18,783,000","17,158,000","17,844,000","25,619,000","35,175,000","28,177,000","-14,181,000","86,000","17,276,000","10,899,000","4,850,000","12,768,000","17,084,000","13,750,000","28,947,000","10,570,000","-13,000","35,806,000","23,298,000","30,243,000","16,062,000","46,158,000","51,857,000","-51,944,000","12,384,000","49,018,000","42,358,000","21,009,000","16,514,000","62,004,000","39,956,000","38,564,000","33,998,000","-25,582,000"
