name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989
TotalAssets,"13,800,000,000","13,930,000,000","13,019,000,000","12,734,000,000","13,288,000,000","12,420,000,000","11,470,000,000","11,284,000,000","11,112,000,000","11,161,000,000","10,593,000,000","9,749,000,000","8,957,000,000","8,857,000,000","8,450,000,000","8,247,000,000","8,584,000,000","8,642,000,000","7,922,000,000","7,375,000,000","7,718,000,000","7,719,000,000","6,892,000,000","6,605,000,000","7,050,000,000","6,470,000,000","6,000,000,000","5,721,000,000","6,147,000,000","6,167,000,000","6,031,000,000","5,476,000,000","5,716,000,000","5,573,000,000","5,036,000,000","4,605,000,000","5,070,000,000","5,039,000,000","5,191,000,000","4,825,000,000","5,491,000,000","5,696,000,000","5,435,000,000","4,355,000,000","4,928,000,000","4,727,000,000","4,494,000,000","4,245,000,000","4,646,000,000","4,939,000,000","5,002,000,000","4,722,000,000","4,678,000,000","5,204,000,000","5,962,000,000","5,774,000,000","6,059,000,000","6,445,000,000","5,520,000,000","5,025,000,000","5,146,000,000","5,043,000,000","4,511,000,000","4,193,000,000","4,386,000,000","4,331,000,000","3,754,000,000","3,918,000,000","4,370,000,000","4,436,081,000","3,702,655,000","3,370,237,000","3,400,611,000","3,338,428,000","2,617,034,000","2,348,203,000","2,359,533,000","2,461,025,000","1,847,085,000","1,673,865,000","1,699,374,000","1,695,373,000","1,294,152,000","1,288,978,000","1,378,918,000","1,337,276,000","1,115,100,000","1,036,994,000","1,192,312,000","1,180,800,000","1,003,600,000","863,100,000","901,900,000","936,500,000","779,300,000","703,100,000","745,700,000","780,800,000","605,200,000","503,300,000","516,700,000","564,800,000","441,700,000","410,000,000","424,200,000","425,100,000","341,500,000","324,600,000","341,200,000","349,700,000","292,900,000","261,100,000","273,700,000","244,600,000","201,200,000","180,500,000","181,300,000","159,800,000","134,600,000","106,100,000","101,100,000","87,400,000","73,300,000","63,200,000","63,100,000","62,100,000","56,200,000","47,900,000","46,800,000","45,500,000"
	CurrentAssets,"4,151,000,000","4,358,000,000","3,390,000,000","4,677,000,000","7,213,000,000","7,721,000,000","6,830,000,000","6,690,000,000","6,517,000,000","6,629,000,000","6,040,000,000","5,800,000,000","6,381,000,000","6,247,000,000","5,803,000,000","5,624,000,000","6,004,000,000","5,966,000,000","5,415,000,000","4,902,000,000","5,199,000,000","5,101,000,000","4,260,000,000","3,972,000,000","4,354,000,000","4,152,000,000","3,646,000,000","3,326,000,000","3,720,000,000","3,754,000,000","3,532,000,000","2,930,000,000","3,138,000,000","2,921,000,000","2,340,000,000","1,884,000,000","2,325,000,000","2,229,000,000","2,332,000,000","1,951,000,000","2,609,000,000","2,806,000,000","2,568,000,000","2,354,000,000","3,032,000,000","2,714,000,000","2,485,000,000","2,228,000,000","2,585,000,000","2,782,000,000","3,227,000,000","3,176,000,000","3,120,000,000","3,637,000,000","3,835,000,000","3,617,000,000","3,925,000,000","4,897,000,000","3,853,000,000","3,395,000,000","3,597,000,000","3,531,000,000","3,009,000,000","2,814,000,000","3,012,000,000","3,662,000,000","3,107,000,000","3,263,000,000","3,706,000,000","3,815,383,000","3,170,266,000","2,841,798,000","2,910,807,000","2,908,240,000","2,193,043,000","1,916,510,000","1,911,137,000","1,929,283,000","1,299,185,000","1,130,272,000","1,152,543,000","1,169,089,000","742,810,000","733,606,000","818,727,000","809,410,000","582,104,000","525,673,000","705,323,000","764,100,000","635,400,000","515,300,000","569,500,000","616,100,000","468,400,000","540,800,000","589,800,000","629,800,000","446,400,000","356,100,000","369,100,000","428,100,000","307,400,000","285,200,000","300,300,000","305,600,000","220,100,000","216,700,000","272,200,000","295,800,000","246,700,000","216,200,000","233,700,000","210,500,000","168,300,000","149,200,000","152,800,000","134,500,000","116,200,000","95,300,000","91,200,000","76,700,000","62,500,000","53,700,000","53,700,000","54,400,000","49,000,000","40,900,000","39,800,000","38,600,000"
		CashCashEquivalentsAndShortTermInvestments,"3,062,000,000","3,016,000,000","1,972,000,000","3,719,000,000","6,366,000,000","6,710,000,000","6,031,000,000","5,960,000,000","5,735,000,000","5,602,000,000","4,883,000,000","5,187,000,000","5,445,000,000","5,161,000,000","4,545,000,000","4,971,000,000","5,331,000,000","4,884,000,000","4,355,000,000","4,470,000,000","4,532,000,000","4,219,000,000","3,266,000,000","3,427,000,000","3,834,000,000","3,229,000,000","2,588,000,000","2,879,000,000","3,021,000,000","2,940,000,000","2,388,000,000","2,316,000,000","2,365,000,000","2,070,000,000","1,418,000,000","1,411,000,000","1,680,000,000","1,492,000,000","1,315,000,000","1,439,000,000","1,849,000,000","1,791,000,000","1,499,000,000","1,848,000,000","2,237,000,000","1,971,000,000","1,657,000,000","1,730,000,000","1,996,000,000","1,784,000,000","2,012,000,000","2,279,000,000","2,520,000,000","2,261,000,000","2,465,000,000","2,679,000,000","3,016,000,000","3,420,000,000","2,892,000,000","2,849,000,000","2,976,000,000","2,646,000,000","2,376,000,000","2,397,000,000","2,432,000,000","2,723,000,000","2,412,000,000","2,749,000,000","3,098,000,000","2,569,148,000","2,489,918,000","2,371,364,000","2,415,571,000","1,826,759,000","1,734,945,000","1,623,290,000","1,588,729,000","1,166,667,000","927,293,000","832,269,000","803,805,000","494,124,000","412,526,000","468,962,000","476,514,000","312,626,000","270,965,000","299,204,000","340,040,000","248,600,000","230,500,000","324,100,000","242,200,000","177,500,000","124,100,000","201,700,000","374,600,000","287,800,000","142,400,000","119,500,000","125,600,000","135,300,000","87,900,000","97,000,000","105,600,000","70,700,000","80,600,000","110,200,000","143,400,000","104,200,000","116,300,000","92,300,000","93,900,000","94,300,000","92,400,000","99,600,000","98,000,000","64,600,000","69,100,000","69,100,000","56,900,000","28,800,000","25,500,000","25,000,000","27,600,000","18,400,000","19,800,000","21,500,000","22,000,000","16,200,000"
			CashAndCashEquivalents,"2,732,000,000","2,670,000,000","1,630,000,000","2,838,000,000","5,260,000,000","4,772,000,000","4,059,000,000","4,013,000,000","3,768,000,000","3,603,000,000","2,940,000,000","3,533,000,000","4,708,000,000","3,887,000,000","2,881,000,000","3,876,000,000","4,258,000,000","2,566,000,000","2,067,000,000","2,248,000,000","2,565,000,000","2,483,000,000","1,746,000,000","2,042,000,000","2,493,000,000","2,263,000,000","1,598,000,000","1,810,000,000","2,068,000,000","2,166,000,000","1,624,000,000","1,554,000,000","1,782,000,000","1,746,000,000","1,090,000,000","1,056,000,000","1,292,000,000","1,158,000,000","871,000,000","919,000,000","1,293,000,000","1,242,000,000","930,000,000","1,173,000,000","1,579,000,000","1,353,000,000","1,056,000,000","1,057,000,000","1,273,000,000","1,114,000,000","1,042,000,000","1,205,000,000","1,621,000,000","1,379,000,000","1,825,000,000","1,199,000,000","1,553,000,000","1,878,000,000","1,074,000,000","663,000,000","1,371,000,000","1,199,000,000","1,212,000,000","1,248,000,000","1,242,000,000","1,462,000,000","575,000,000","874,000,000","1,270,000,000","963,239,000","1,386,026,000","1,133,171,000","2,414,346,000","573,010,000","376,125,000","810,697,000","949,995,000","1,165,326,000","920,768,000","826,866,000","796,936,000","486,842,000","407,945,000","460,194,000","466,492,000","295,377,000","253,817,000","296,944,000","246,265,000","157,400,000","135,300,000","202,000,000","242,200,000","177,500,000","124,100,000","201,700,000","374,600,000","287,800,000","142,400,000","119,500,000","125,600,000","135,300,000","87,900,000","97,000,000","105,600,000","70,700,000","80,600,000","110,200,000","143,400,000","104,200,000","116,300,000","92,300,000","93,900,000","94,300,000","92,400,000","99,600,000","98,000,000","64,600,000","69,100,000","69,100,000","56,900,000","28,800,000","25,500,000","25,000,000","27,600,000","18,400,000","19,800,000","21,500,000","22,000,000","16,200,000"
			OtherShortTermInvestments,"330,000,000","346,000,000","342,000,000","881,000,000","1,106,000,000","1,938,000,000","1,972,000,000","1,947,000,000","1,967,000,000","1,999,000,000","1,943,000,000","1,654,000,000","737,000,000","1,274,000,000","1,664,000,000","1,095,000,000","1,073,000,000","2,318,000,000","2,288,000,000","2,222,000,000","1,967,000,000","1,736,000,000","1,520,000,000","1,385,000,000","1,341,000,000","966,000,000","990,000,000","1,069,000,000","953,000,000","774,000,000","764,000,000","762,000,000","583,000,000","324,000,000","328,000,000","355,000,000","388,000,000","334,000,000","444,000,000","520,000,000","556,000,000","549,000,000","569,000,000","675,000,000","658,000,000","618,000,000","601,000,000","673,000,000","723,000,000","670,000,000","970,000,000","1,074,000,000","899,000,000","882,000,000","640,000,000","1,480,000,000","1,463,000,000","1,542,000,000","1,818,000,000","2,186,000,000","1,605,000,000","1,447,000,000","1,164,000,000","1,149,000,000","1,190,000,000","1,261,000,000","1,837,000,000","1,875,000,000","1,828,000,000","1,605,909,000","1,103,892,000","1,238,193,000","1,225,000","1,253,749,000","1,358,820,000","812,593,000","638,734,000","1,341,000","6,525,000","5,403,000","6,869,000","7,282,000","4,581,000","8,768,000","10,022,000","17,249,000","17,148,000","2,260,000","93,775,000","91,200,000","95,200,000","122,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Receivables,"650,000,000","965,000,000","1,031,000,000","557,000,000","521,000,000","778,000,000","423,000,000","507,000,000","461,000,000","798,000,000","856,000,000","329,000,000","623,000,000","806,000,000","966,000,000","371,000,000","385,000,000","886,000,000","812,000,000","222,000,000","359,000,000","587,000,000","723,000,000","246,000,000","233,000,000","621,000,000","737,000,000","144,000,000","362,000,000","488,000,000","829,000,000","219,000,000","327,000,000","526,000,000","594,000,000","120,000,000","312,000,000","382,000,000","643,000,000","111,000,000","366,000,000","526,000,000","562,000,000","30,000,000","335,000,000","390,000,000","444,000,000","103,000,000","206,000,000","495,000,000","646,000,000","375,000,000","116,000,000","794,000,000","547,000,000","269,000,000","306,000,000","830,000,000","424,000,000","123,000,000","256,000,000","551,000,000","267,000,000","41,000,000","199,000,000","567,000,000","328,000,000","167,000,000","296,000,000","892,133,000","379,389,000","169,620,000","211,916,000","837,021,000","202,802,000","37,211,000","82,083,000","609,029,000","139,366,000","118,347,000","190,495,000","463,384,000","103,538,000","76,991,000","174,449,000","356,484,000","148,096,000","84,974,000","234,087,000","377,900,000","265,700,000","73,300,000","149,500,000","314,700,000","202,300,000","100,000,000","139,400,000","273,300,000","143,000,000","79,400,000","95,400,000","196,100,000","102,200,000","52,300,000","73,100,000","162,500,000","73,400,000","60,300,000","56,400,000","145,100,000","76,600,000","60,900,000","65,100,000","82,500,000","48,000,000","19,000,000","26,400,000","44,800,000","27,300,000","11,700,000","18,800,000","35,300,000","27,200,000","18,800,000","17,200,000","24,800,000","17,600,000","11,900,000","10,500,000","13,800,000"
			AccountsReceivable,"650,000,000","965,000,000","1,031,000,000","557,000,000","521,000,000","778,000,000","423,000,000","507,000,000","461,000,000","798,000,000","856,000,000","329,000,000","623,000,000","806,000,000","966,000,000","371,000,000","385,000,000","886,000,000","812,000,000","222,000,000","359,000,000","587,000,000","723,000,000","246,000,000","233,000,000","621,000,000","737,000,000","144,000,000","362,000,000","488,000,000","829,000,000","219,000,000","327,000,000","526,000,000","594,000,000","120,000,000","312,000,000","382,000,000","643,000,000","337,000,000","366,000,000","526,000,000","728,000,000","30,000,000",,,,,,,,,,"794,000,000","547,000,000","269,000,000","306,000,000","830,000,000","424,000,000","123,000,000","256,000,000","551,000,000","267,000,000","41,000,000","199,000,000","567,000,000","328,000,000","167,000,000","296,000,000","892,133,000","379,389,000","169,620,000","211,916,000","837,021,000","202,802,000","37,211,000","82,083,000","609,029,000","139,366,000","118,347,000","190,495,000","463,384,000","103,538,000","76,991,000","174,449,000",,,,"234,087,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				GrossAccountsReceivable,,,,,,,,,"467,000,000",,,,"630,000,000","814,000,000","976,000,000","375,000,000","550,000,000","1,117,000,000","928,000,000","358,000,000","504,000,000","783,000,000","828,000,000","381,000,000","392,000,000","825,000,000","853,000,000","278,000,000","502,000,000","677,000,000","970,000,000","396,000,000","513,000,000","794,000,000","711,000,000","280,000,000","512,000,000","666,000,000","825,000,000","337,000,000","618,000,000","821,000,000",,"257,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,,,,,,,,,"-6,000,000",,,,"-7,000,000","-8,000,000","-10,000,000","-4,000,000","-165,000,000","-231,000,000","-116,000,000","-136,000,000","-145,000,000","-196,000,000","-105,000,000","-135,000,000","-159,000,000","-204,000,000","-116,000,000","-134,000,000","-140,000,000","-189,000,000","-141,000,000","-177,000,000","-186,000,000","-268,000,000","-117,000,000","-160,000,000","-200,000,000","-284,000,000","-182,000,000","-226,000,000","-252,000,000","-295,000,000",,"-227,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ReceivablesAdjustmentsAllowances,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-226,000,000",,,"-166,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
