name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989
TotalAssets,"2,299,892,000","2,304,846,000","2,270,187,000","2,262,957,000","2,084,642,000","2,067,866,000","2,053,096,000","2,027,589,000","1,999,022,000","1,998,415,000","1,925,028,000","1,884,410,000","1,872,618,000","1,844,832,000","1,872,198,000","1,593,202,000","1,617,808,000","1,555,422,000","1,527,380,000","1,558,219,000","1,533,431,000","1,520,025,000","1,517,478,000","1,129,581,000","1,121,924,000","1,133,453,000","1,128,320,000","1,063,360,000","1,104,305,000","1,118,998,000","1,018,260,000","862,491,000","830,566,000","802,165,000","779,290,000","778,098,000","760,290,000","724,570,000","712,629,000","719,324,000","684,034,000","624,248,000","628,436,000","617,670,000","582,819,000","555,608,000","539,624,000","518,816,000","521,892,000","502,233,000","487,046,000","472,005,000","441,803,000","433,530,000","507,668,000","507,369,000","488,110,000","488,213,000","481,056,000","454,844,000","427,173,000","397,642,000","389,205,000","370,512,000","342,122,000","310,113,000","318,485,000","295,263,000","277,988,000","359,487,000","342,621,000","325,460,000","312,603,000","293,781,000","277,301,000","263,277,128","252,205,257","253,333,733","249,212,756","238,246,959","238,710,213","228,039,651","223,533,108","215,525,113","201,768,434","195,075,526","186,233,363","180,409,581","165,592,703","153,200,000","150,000,000","123,800,000","120,500,000","114,600,000","113,900,000","72,900,000","66,900,000","61,700,000","58,900,000","53,900,000","48,600,000","47,600,000","45,100,000","44,400,000","40,300,000","37,000,000","36,300,000","34,100,000","31,800,000","29,100,000","28,400,000","26,800,000","25,400,000","23,000,000","22,700,000","20,400,000","19,000,000","17,300,000","16,600,000","15,700,000","14,400,000","13,300,000","14,500,000","9,600,000","9,200,000","8,900,000","8,600,000","8,000,000","7,600,000","7,400,000","6,500,000"
	CurrentAssets,"593,108,000","590,230,000","543,748,000","510,606,000","566,606,000","541,933,000","541,893,000","520,920,000","491,928,000","465,074,000","391,945,000","412,607,000","423,433,000","379,934,000","383,112,000","398,366,000","393,504,000","346,086,000","307,158,000","348,025,000","306,042,000","294,106,000","310,151,000","253,891,000","236,739,000","258,383,000","240,997,000","248,283,000","294,738,000","273,530,000","268,111,000","469,413,000","319,531,000","279,141,000","280,636,000","409,516,000","390,157,000","359,731,000","350,143,000","346,507,000","306,272,000","227,216,000","219,010,000","230,417,000","276,726,000","253,560,000","233,199,000","201,040,000","219,322,000","300,959,000","281,884,000","255,467,000","222,675,000","193,123,000","249,388,000","258,433,000","259,361,000","237,917,000","231,209,000","212,838,000","192,392,000","167,223,000","162,483,000","149,822,000","143,100,000","131,170,000","134,434,000","134,981,000","110,274,000","150,571,000","139,959,000","210,923,000","199,308,000","181,894,000","164,145,000","149,514,737","136,480,103","136,304,899","135,710,656","129,077,749","138,646,703","134,169,018","130,061,328","124,191,509","113,791,885","104,383,664","93,929,107","86,301,205","71,365,901","59,300,000","53,600,000","50,900,000","49,000,000","49,000,000","46,100,000","58,500,000","52,600,000","47,200,000","44,200,000","39,800,000","34,800,000","33,500,000","31,800,000","33,300,000","30,000,000","27,400,000","27,400,000","27,800,000","25,700,000","23,500,000","22,800,000","20,900,000","19,300,000","16,600,000","16,300,000","15,000,000","13,600,000","12,400,000","12,000,000","11,600,000","10,200,000","9,000,000","10,000,000","7,800,000","7,400,000","7,100,000","7,000,000","6,500,000","6,100,000","6,200,000","5,500,000"
		CashCashEquivalentsAndShortTermInvestments,"231,172,000","278,980,000","235,061,000","231,554,000","276,244,000","282,952,000","287,390,000","270,893,000","261,088,000","243,950,000","158,411,000","166,033,000","178,790,000","156,533,000","163,721,000","181,754,000","176,434,000","162,385,000","122,725,000","157,714,000","113,620,000","115,495,000","121,970,000","95,835,000","84,587,000","113,923,000","87,265,000","110,921,000","159,950,000","139,938,000","130,812,000","363,354,000","220,131,000","186,856,000","184,699,000","332,937,000","312,875,000","286,095,000","273,067,000","268,986,000","219,605,000","137,752,000","133,355,000","140,813,000","213,898,000","194,862,000","172,634,000","138,811,000","153,158,000","249,479,000","227,275,000","202,887,000","167,117,000","143,961,000","196,179,000","206,345,000","205,796,000","188,796,000","180,994,000","164,774,000","144,098,000","126,309,000","120,531,000","108,846,000","99,762,000","93,260,000","95,241,000","97,134,000","72,426,000","116,730,000","106,516,000","176,593,000","163,597,000","150,319,000","131,888,000","117,501,331","103,611,271","107,733,212","105,604,469","97,063,821","108,462,913","107,179,162","101,317,884","97,071,868","87,691,196","80,785,841","70,752,474","59,824,291","48,782,078","39,300,000","32,200,000","29,100,000","11,300,000","13,700,000","10,600,000","27,400,000","12,100,000","9,900,000","9,100,000","8,600,000","5,400,000","7,000,000","5,600,000","7,400,000","5,700,000","4,100,000","6,000,000","5,300,000","5,200,000","4,500,000","6,000,000","5,900,000","5,100,000","3,400,000","3,400,000","4,000,000","2,500,000","2,100,000","2,500,000","4,500,000","3,900,000","2,200,000","1,800,000","2,000,000","1,500,000","1,500,000","2,100,000","1,300,000","1,400,000","800,000","1,000,000"
			CashAndCashEquivalents,"160,821,000","211,845,000","196,321,000","199,091,000","186,136,000","165,526,000","169,404,000","146,625,000","156,216,000","110,293,000","99,891,000","100,886,000","95,561,000","85,886,000","94,674,000","121,990,000","86,608,000","121,458,000","72,464,000","91,612,000","59,840,000","58,936,000","69,589,000","64,237,000","65,713,000","62,452,000","48,842,000","54,532,000","106,447,000","92,968,000","98,239,000","318,568,000","123,603,000","98,402,000","83,856,000","163,786,000","150,713,000","143,286,000","130,805,000","116,675,000","95,280,000","80,994,000","79,235,000","77,613,000","158,628,000","135,875,000","115,012,000","94,139,000","108,236,000","195,551,000","174,757,000","160,940,000","133,821,000","119,595,000","162,071,000","166,992,000","162,849,000","148,657,000","144,745,000","135,485,000","116,276,000","102,558,000","97,827,000","89,634,000","83,596,000","68,728,000","76,516,000","80,344,000","59,752,000","69,626,000","62,240,000","51,201,000","51,726,000","47,972,000","44,020,000","39,371,062","26,836,002","28,821,496","32,881,355","26,392,480","26,141,806","30,083,514","21,482,206","21,267,791","18,621,915","16,855,236","21,257,529","17,356,108","18,158,301","18,700,000","14,100,000","12,800,000","11,300,000","13,700,000","10,600,000","27,400,000","12,100,000","9,900,000","9,100,000","8,600,000","5,400,000","7,000,000","5,600,000","7,400,000","5,700,000","4,100,000","6,000,000","5,300,000","5,200,000","4,500,000","6,000,000","5,900,000","5,100,000","3,400,000","3,400,000","4,000,000","2,500,000","2,100,000","2,500,000","4,500,000","3,900,000","2,200,000","1,800,000","2,000,000","1,500,000","1,500,000","2,100,000","1,300,000","1,400,000","800,000","1,000,000"
			OtherShortTermInvestments,"70,351,000","67,135,000","38,740,000","32,463,000","90,108,000","117,426,000","117,986,000","124,268,000","104,872,000","133,657,000","58,520,000","65,147,000","83,229,000","70,647,000","69,047,000","59,764,000","89,826,000","40,927,000","50,261,000","66,102,000","53,780,000","56,559,000","52,381,000","31,598,000","18,874,000","51,471,000","38,423,000","56,389,000","53,503,000","46,970,000","32,573,000","44,786,000","96,528,000","88,454,000","100,843,000","169,151,000","162,162,000","142,809,000","142,262,000","152,311,000","124,325,000","56,758,000","54,120,000","63,200,000","55,270,000","58,987,000","57,622,000","44,672,000","44,922,000","53,928,000","52,518,000","41,947,000","33,296,000","24,366,000","34,108,000","39,353,000","42,947,000","40,139,000","36,249,000","29,289,000","27,822,000","23,751,000","22,704,000","19,212,000","16,166,000","24,532,000","18,725,000","16,790,000","12,674,000","47,104,000","44,276,000","125,392,000","111,871,000","102,347,000","87,868,000","78,130,269","76,775,269","78,911,716","72,723,114","70,671,341","82,321,107","77,095,648","79,835,678","75,804,077","69,069,281","63,930,605","49,494,945","42,468,183","30,623,777","20,600,000","18,100,000","16,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Receivables,"202,095,000","152,896,000","147,548,000","145,385,000","157,790,000","128,243,000","122,635,000","122,534,000","117,452,000","111,753,000","122,724,000","137,466,000","133,927,000","113,283,000","114,753,000","120,296,000","109,759,000","98,498,000","107,325,000","116,830,000","118,335,000","104,368,000","109,813,000","93,393,000","88,221,000","67,330,000","71,887,000","70,034,000","66,827,000","62,569,000","61,537,000","55,001,000","50,458,000","40,435,000","44,168,000","40,175,000","39,874,000","34,325,000","36,910,000","37,741,000","44,742,000","34,545,000","35,639,000","37,860,000","37,514,000","31,885,000","33,057,000","34,137,000","37,937,000","27,801,000","31,725,000","31,153,000","34,612,000","29,553,000","33,968,000","33,332,000","34,205,000","30,738,000","32,035,000","30,966,000","30,829,000","24,278,000","25,684,000","25,078,000","26,935,000","21,608,000","23,112,000","23,722,000","23,481,000","19,745,000","19,654,000","21,099,000","22,548,000","18,780,000","20,011,000","20,440,270","20,944,172","14,866,138","19,064,926","21,259,039","20,324,596","17,407,592","19,250,989","18,322,288","17,480,680","15,382,233","15,545,123","18,891,182","14,936,769","13,100,000","13,600,000","13,500,000","13,600,000","12,300,000","13,000,000","10,000,000","10,200,000","8,800,000","9,100,000","9,100,000","9,100,000","7,600,000","8,100,000","8,400,000","8,500,000","7,300,000","7,900,000","7,400,000","7,200,000","6,800,000","6,900,000","6,600,000","6,500,000","5,500,000","5,800,000","4,800,000","4,600,000","3,700,000","3,700,000","3,200,000","3,100,000","3,300,000","3,400,000","3,400,000","3,600,000","3,100,000","2,700,000","3,100,000","2,800,000","3,600,000","2,500,000"
			AccountsReceivable,"202,095,000","152,896,000","147,548,000","145,385,000","157,790,000","128,243,000","122,635,000","122,534,000","117,452,000","111,753,000","122,724,000","137,466,000","133,927,000","113,283,000","114,753,000","120,296,000","109,759,000","98,498,000","107,325,000","116,830,000","118,335,000","104,368,000","109,813,000","93,393,000","87,156,000","66,135,000","70,915,000","70,034,000","65,885,000","57,214,000","60,869,000","47,874,000","48,501,000","38,306,000","42,240,000","38,183,000","38,138,000","32,187,000","35,119,000","35,668,000","39,114,000","32,351,000","34,092,000","35,914,000","35,554,000","28,228,000","31,019,000","30,850,000","34,527,000","26,159,000","30,334,000","29,516,000","31,593,000","24,852,000","32,296,000","31,747,000","32,798,000","29,273,000","30,673,000","29,559,000","29,582,000","22,923,000","24,466,000","23,769,000","26,024,000","21,020,000","22,460,000","22,041,000","23,023,000","18,801,000","18,715,000","20,262,000","20,562,000","16,950,000","17,902,000","18,386,603","18,733,954","14,866,138","16,714,755","16,913,002","17,149,923","14,595,065","16,409,604","15,894,048","15,143,807",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				GrossAccountsReceivable,"203,617,000","154,230,000","148,821,000","146,614,000","159,218,000","129,769,000","124,064,000","123,309,000","118,422,000","112,764,000","123,731,000","138,446,000","134,964,000","114,295,000","115,760,000","121,135,000","110,581,000","99,403,000","108,654,000","117,526,000","118,994,000","104,982,000","110,439,000","93,948,000","87,573,000","66,684,000","71,415,000","70,589,000","66,476,000","57,786,000","61,361,000","48,361,000","48,989,000","38,800,000","42,707,000","38,611,000","38,611,000","32,665,000","35,577,000","36,123,000","39,565,000","32,801,000","34,536,000","36,362,000",,,,,,,,"29,873,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"-1,522,000","-1,334,000","-1,273,000","-1,229,000","-1,428,000","-1,526,000","-1,429,000","-775,000","-970,000","-1,011,000","-1,007,000","-980,000","-1,037,000","-1,012,000","-1,007,000","-839,000","-822,000","-905,000","-1,329,000","-696,000","-659,000","-614,000","-626,000","-555,000","-417,000","-549,000","-500,000","-555,000","-591,000","-572,000","-492,000","-487,000","-488,000","-494,000","-467,000","-428,000","-473,000","-478,000","-458,000","-455,000","-451,000","-450,000","-444,000","-448,000",,,,,,,,"-357,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			TaxesReceivable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,182,000",,,,,,,,,,,"3,816,000",,,"0","0","1,671,000","449,000","1,755,000","2,015,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
