name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017
				ConstructionInProgress,,"47,814,000",,,,"82,367,000",,,,"42,106,000",,,,"46,814,000",,,,"39,671,000",,,
			AccumulatedDepreciation,,"-544,274,000",,,,"-421,939,000",,,,"-307,639,000",,,,"-208,243,000",,,,"-125,949,000",,,
		NonCurrentAccountsReceivable,,,,,,,,,,"11,349,000","10,561,000","10,655,000","21,310,000","21,310,000","39,255,000","39,255,000","39,255,000","39,255,000",,,
		NonCurrentDeferredAssets,"92,684,000","130,280,000","151,934,000","157,367,000","150,741,000","177,039,000","163,565,000","155,451,000","151,021,000","154,297,000","154,227,000","161,826,000","194,796,000","222,780,000",,,,,,,
			NonCurrentDeferredTaxesAssets,"92,684,000","125,276,000","151,934,000","157,367,000","150,741,000","174,372,000","163,565,000","155,451,000","151,021,000","154,297,000","154,227,000","161,826,000","194,796,000","222,780,000",,,,,,,
		NonCurrentPrepaidAssets,,"7,297,000",,,,"7,305,000",,,,"8,976,000",,,,"10,910,000",,,,"10,342,000",,,
		OtherNonCurrentAssets,"13,662,000","2,841,000","11,799,000","11,944,000","12,997,000","4,146,000","15,145,000","15,343,000","17,568,000","9,266,000","19,337,000","19,710,000","21,675,000","10,129,000","20,841,000","21,319,000","19,853,000","8,100,000","21,394,000","18,178,000","16,733,000"
TotalLiabilitiesNetMinorityInterest,"624,742,000","592,228,000","609,244,000","648,924,000","679,688,000","668,695,000","631,302,000","622,226,000","654,052,000","578,682,000","603,645,000","577,820,000","580,937,000","682,428,000","734,424,000","714,913,000","716,700,000","580,292,000","206,232,000","213,241,000","198,194,000"
	CurrentLiabilities,"155,684,000","122,128,000","134,394,000","130,670,000","160,963,000","170,318,000","139,277,000","131,147,000","132,726,000","128,952,000","150,179,000","121,257,000","121,500,000","124,432,000","134,751,000","115,693,000","120,035,000","108,220,000","78,235,000","83,140,000","68,130,000"
		PayablesAndAccruedExpenses,"116,182,000","88,676,000","97,252,000","94,675,000","128,237,000","145,218,000","117,517,000","116,148,000","118,096,000","112,191,000","135,238,000","107,209,000","111,678,000","115,930,000","124,200,000","106,599,000","100,328,000","94,780,000","70,761,000","75,612,000","59,693,000"
			Payables,"60,446,000","37,169,000","39,138,000","48,032,000","65,336,000","62,205,000","50,002,000","55,805,000","54,620,000","49,591,000","50,821,000","36,467,000","42,222,000","35,230,000","37,077,000","40,124,000","30,996,000","29,629,000","16,593,000","13,821,000","16,280,000"
				AccountsPayable,"60,446,000","33,829,000","39,138,000","48,032,000","65,336,000","59,110,000","50,002,000","55,805,000","54,620,000","46,436,000","50,821,000","36,467,000","42,222,000","33,588,000","37,077,000","40,124,000","30,996,000","28,076,000","16,593,000","13,821,000","16,280,000"
				TotalTaxPayable,,"3,340,000",,,,"3,095,000",,,,"3,155,000",,,,"1,642,000",,,,"1,553,000",,,
			CurrentAccruedExpenses,"55,736,000","51,507,000","58,114,000","46,643,000","62,901,000","83,013,000","67,515,000","60,343,000","63,476,000","62,600,000","84,417,000","70,742,000","69,456,000","80,700,000","87,123,000","66,475,000","69,332,000","65,151,000","54,168,000","61,791,000","43,413,000"
				InterestPayable,,"2,297,000",,,,"4,981,000",,,,"4,635,000",,,,"6,333,000",,,,"4,589,000",,,
		CurrentProvisions,,"5,141,000",,,,"4,354,000",,,,"2,623,000",,,,"2,775,000",,,,"3,572,000",,,
		CurrentDebtAndCapitalLeaseObligation,"21,910,000","23,622,000","22,421,000","24,849,000","23,619,000","14,385,000","11,874,000","7,726,000","8,022,000","10,146,000","9,614,000","8,659,000",,"760,000","1,512,000","2,257,000","2,995,000","2,965,000","2,936,000","2,906,000","2,878,000"
			CurrentDebt,,,,,,,,,,,,,,"760,000","1,512,000","2,257,000","2,995,000","2,965,000","2,936,000","2,906,000","2,878,000"
				OtherCurrentBorrowings,,,,,,,,,,,,,,"760,000","1,512,000","2,257,000","2,995,000","2,965,000","2,936,000","2,906,000","2,878,000"
			CurrentCapitalLeaseObligation,"21,910,000","23,622,000","22,421,000","24,849,000","23,619,000","14,385,000","11,874,000","7,726,000","8,022,000","10,146,000","9,614,000","8,659,000",,,,,,,,,
		OtherCurrentLiabilities,"17,592,000","4,689,000","14,721,000","11,146,000","9,107,000","6,361,000","9,886,000","7,273,000","6,608,000","3,992,000","5,327,000","5,389,000","9,822,000","4,967,000","9,039,000","6,837,000","16,712,000","6,903,000","4,538,000","4,622,000","5,559,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"469,058,000","470,100,000","474,850,000","518,254,000","518,725,000","498,377,000","492,025,000","491,079,000","521,326,000","449,730,000","453,466,000","456,563,000","459,437,000","557,996,000","599,673,000","599,220,000","596,665,000","472,072,000","127,997,000","130,101,000","130,064,000"
		LongTermProvisions,"69,018,000","65,536,000","62,340,000","61,543,000","60,746,000","57,553,000","55,551,000","54,986,000","54,307,000","53,583,000","60,724,000","60,356,000","59,644,000","59,049,000","99,428,000","98,282,000","97,127,000","96,096,000","98,232,000","97,708,000","96,960,000"
		LongTermDebtAndCapitalLeaseObligation,"364,931,000","368,240,000","375,296,000","419,533,000","420,760,000","403,999,000","404,198,000","404,272,000","435,469,000","364,717,000","366,387,000","370,020,000","338,699,000","468,231,000","466,079,000","465,860,000","465,545,000","342,948,000","1,512,000","2,257,000","2,995,000"
			LongTermDebt,"340,078,000","339,806,000","340,491,000","380,292,000","380,098,000","379,908,000","379,722,000","379,541,000","409,363,000","339,189,000","339,020,000","338,854,000","338,699,000","468,231,000","466,079,000","465,860,000","465,545,000","342,948,000","1,512,000","2,257,000","2,995,000"
			LongTermCapitalLeaseObligation,"24,853,000","28,434,000","34,805,000","39,241,000","40,662,000","24,091,000","24,476,000","24,731,000","26,106,000","25,528,000","27,367,000","31,166,000",,,,,,,,,
		NonCurrentDeferredLiabilities,,,,,,,,,,,,,,"0",,,,"258,000",,"1,944,000","1,944,000"
			NonCurrentDeferredTaxesLiabilities,,,,,,,,,,,,,,"0",,,,"258,000",,"1,944,000","1,944,000"
		EmployeeBenefits,,"34,482,000",,,,"34,567,000","30,013,000","29,910,000","29,871,000","30,233,000","25,413,000","25,428,000","25,297,000","25,206,000",,,,"30,208,000",,,
		OtherNonCurrentLiabilities,"35,109,000","1,842,000","37,214,000","37,178,000","37,219,000","2,258,000","32,276,000","31,821,000","31,550,000","1,197,000","26,355,000","26,187,000","61,094,000","5,510,000","34,166,000","35,078,000","33,993,000","2,562,000","28,253,000","28,192,000","28,165,000"
TotalEquityGrossMinorityInterest,"1,018,608,000","871,983,000","735,363,000","698,154,000","700,303,000","725,241,000","759,711,000","774,963,000","785,122,000","765,582,000","745,937,000","712,658,000","819,064,000","712,612,000","365,694,000","314,870,000","584,910,000","413,023,000","914,393,000","797,120,000","667,751,000"
	StockholdersEquity,"1,018,608,000","871,983,000","735,363,000","698,154,000","700,303,000","725,241,000","759,711,000","774,963,000","785,122,000","765,582,000","745,937,000","712,658,000","819,064,000","712,612,000","365,694,000","314,870,000","584,910,000","413,023,000","914,393,000","797,120,000","667,751,000"
		CapitalStock,"537,000","537,000","536,000","536,000","536,000","534,000","533,000","533,000","533,000","533,000","533,000","533,000","533,000","533,000","534,000","534,000","534,000","534,000","534,000","534,000","534,000"
			PreferredStock,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0",,"0","0","0"
			CommonStock,"537,000","537,000","536,000","536,000","536,000","534,000","533,000","533,000","533,000","533,000","533,000","533,000","533,000","533,000","534,000","534,000","534,000","534,000","534,000","534,000","534,000"
		AdditionalPaidInCapital,"259,561,000","256,059,000","255,317,000","253,922,000","248,774,000","249,746,000","247,907,000","246,126,000","244,525,000","243,932,000","242,458,000","241,020,000","240,408,000","239,827,000","239,027,000","238,162,000","325,871,000","329,993,000","610,992,000","610,759,000","608,582,000"
		RetainedEarnings,"809,086,000","665,963,000","530,086,000","494,272,000","501,569,000","525,537,000","561,847,000","578,880,000","590,640,000","571,693,000","553,522,000","511,105,000","618,123,000","510,282,000","138,233,000","88,274,000","258,505,000","82,496,000","302,867,000","185,827,000","58,635,000"
		TreasuryStock,"50,576,000","50,576,000","50,576,000","50,576,000","50,576,000","50,576,000","50,576,000","50,576,000","50,576,000","50,576,000","50,576,000","40,000,000","40,000,000","38,030,000","12,100,000","12,100,000",,,,,
TotalCapitalization,"1,358,686,000","1,211,789,000","1,075,854,000","1,078,446,000","1,080,401,000","1,105,149,000","1,139,433,000","1,154,504,000","1,194,485,000","1,104,771,000","1,084,957,000","1,051,512,000","1,157,763,000","1,180,843,000","831,773,000","780,730,000","1,050,455,000","755,971,000","915,905,000","799,377,000","670,746,000"
CommonStockEquity,"1,018,608,000","871,983,000","735,363,000","698,154,000","700,303,000","725,241,000","759,711,000","774,963,000","785,122,000","765,582,000","745,937,000","712,658,000","819,064,000","712,612,000","365,694,000","314,870,000","584,910,000","413,023,000","914,393,000","797,120,000","667,751,000"
CapitalLeaseObligations,"46,763,000","52,056,000","57,226,000","64,090,000","64,281,000","38,476,000","36,350,000","32,457,000","34,128,000","35,674,000","36,981,000","39,825,000",,,,,,,,,
NetTangibleAssets,"1,018,608,000","871,983,000","735,363,000","698,154,000","700,303,000","725,241,000","759,711,000","774,963,000","785,122,000","765,582,000","745,937,000","712,658,000","819,064,000","712,612,000","365,694,000","314,870,000","584,910,000","413,023,000","914,393,000","797,120,000","667,751,000"
WorkingCapital,"683,926,000","505,073,000","344,836,000","321,390,000","316,163,000","297,165,000","362,741,000","388,173,000","431,805,000","315,094,000","312,679,000","279,519,000","344,506,000","344,737,000","232,800,000","177,311,000","455,062,000","160,649,000","374,601,000","279,374,000","151,426,000"
InvestedCapital,"1,358,686,000","1,211,789,000","1,075,854,000","1,078,446,000","1,080,401,000","1,105,149,000","1,139,433,000","1,154,504,000","1,194,485,000","1,104,771,000","1,084,957,000","1,051,512,000","1,157,763,000","1,181,603,000","833,285,000","782,987,000","1,053,450,000","758,936,000","918,841,000","802,283,000","673,624,000"
TangibleBookValue,"1,018,608,000","871,983,000","735,363,000","698,154,000","700,303,000","725,241,000","759,711,000","774,963,000","785,122,000","765,582,000","745,937,000","712,658,000","819,064,000","712,612,000","365,694,000","314,870,000","584,910,000","413,023,000","914,393,000","797,120,000","667,751,000"
TotalDebt,"386,841,000","391,862,000","397,717,000","444,382,000","444,379,000","418,384,000","416,072,000","411,998,000","443,491,000","374,863,000","376,001,000","378,679,000","338,699,000","468,991,000","467,591,000","468,117,000","468,540,000","345,913,000","4,448,000","5,163,000","5,873,000"
NetDebt,,,"72,096,000","113,416,000","158,151,000","167,992,000","163,309,000","158,878,000","152,620,000","145,806,000","130,347,000","219,536,000","183,787,000","263,414,000","337,436,000","413,030,000","146,516,000","310,443,000",,,
ShareIssued,"53,832,331","53,659,643","53,632,812","53,630,797","53,567,566","53,408,040","53,408,040","53,406,023","53,387,591","53,293,449","53,293,449","53,292,751","53,282,529","53,256,098","53,256,428","53,287,079","53,284,470","53,284,470","53,446,284","53,444,810","53,500,000"
OrdinarySharesNumber,"51,610,490","51,437,802","51,410,971","51,408,956","51,345,725","51,186,199","51,186,199","51,184,182","51,165,750","51,071,608","51,071,608","51,570,910","51,560,688","51,622,898","52,756,440","52,787,079","53,284,470","53,284,470","53,446,284","53,444,810","53,500,000"
TreasurySharesNumber,"2,221,841","2,221,841","2,221,841","2,221,841","2,221,841","2,221,841","2,221,841","2,221,841","2,221,841","2,221,841","2,221,841","1,721,841","1,721,841","1,633,200","499,988","500,000",,,,,
