name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000
MarketCap,"657,903,590","607,918,560","825,779,720","902,041,960","881,618,760","704,894,020","687,807,120","635,938,020","708,093,610","766,471,850","880,708,800","838,266,420","837,561,619","907,163,216","780,648,750","1,002,330,152","882,183,487","801,995,393","738,718,701","745,193,861","839,265,840","771,483,200","795,080,512","875,996,400","841,718,280","700,783,160","696,234,000","690,199,260","962,488,800","700,156,800","815,917,960","663,492,340","669,951,000","735,985,500","891,570,702","1,031,926,960","674,119,300","608,541,217","637,724,230","744,888,105","678,824,510","605,211,112","409,794,518","284,967,130","292,758,559","169,530,765","175,314,089","115,764,317","102,565,162","88,932,411","85,412,232","95,787,894","53,885,298","42,764,110","49,820,188","52,960,670","61,587,913","64,761,416","78,104,197","66,077,758","78,508,555","95,544,886","86,618,313","76,089,073","83,763,764","80,305,607","50,269,526","63,627,160","83,323,000","59,102,944","55,388,940","43,377,232","40,919,189","46,844,230","53,184,939","62,369,590","52,665,950","20,322,687","28,654,988","18,290,418","28,775,719","26,484,304","22,409,796","23,512,469","27,677,471","25,390,563","21,242,312","45,121,132","108,772,730"
EnterpriseValue,"638,021,590","582,150,560","792,077,720","873,811,960","853,323,760","686,879,020","566,799,120","520,803,020","596,191,610","624,338,850","739,408,800","708,726,420","723,019,619","738,345,216","606,340,750","836,795,152","686,809,487","670,877,393","615,315,701","629,500,861","723,966,840","735,108,200","758,705,512","839,621,400","805,343,280","664,408,160","659,859,000","653,824,260","926,113,800","579,188,800","699,495,960","551,729,340","567,954,000","627,789,500","786,875,702","930,498,960","647,662,646","582,084,563","611,267,576","718,431,451","652,367,856","578,754,458","383,337,864","258,510,476","266,301,905","147,051,324","151,823,865","94,521,024","84,066,653","76,371,488","73,796,174","86,296,552","46,472,090","39,110,921","47,125,217","51,327,536","57,400,895","61,681,061","76,399,175","66,851,975","76,684,094","83,402,460","73,789,105","63,215,719","70,890,410","69,026,865","40,912,592","54,270,226","75,412,000","51,309,432","39,160,109","27,038,232","24,112,848","30,544,282","36,047,648","45,121,479","35,919,795","2,267,693","12,606,285","7,518,875","15,071,661","9,281,286","5,206,778","-3,819,710","481,115","-1,386,556","-2,979,392","-8,730,413","54,921,185"
PeRatio,"107.5","110.667","114.609","109.923","96.345","50.773","42","36.491","43.392","54.432","64.792","64.757","57.492","68.472","53.419","75.153","73.955","80.097","128.667","166.929","239.273","201.917","139.167","125.455","115.304","78.893","68.75","58.946","76.05","68.108","86.706","82.793","81","89","105.245","126.267","84.4","81.929","86.821","98.138","96.296","79.966","68.333","47.519","60.318","36.81","44.667","8.867","7.581","6.391","6.172","18.5","12","11.765","17.923","12.947","13.95","16.111","19.444","32.889","44","39.091","32.917","28.917","31.833","33.818","77.667","98.333","388",,,,,,,,,,,,,,,,,,,,
ForwardPeRatio,"78.125","72.464","84.746","114.943","151.515","222.222","217.391","166.667","111.111","96.154","71.429","74.074","90.909","91.743",,"79.365","80.645","90.09","85.47","79.365","131.579","109.89","100","68.966","80.645","58.14","59.524","54.945","65.36","54.645","70.922","69.444","63.694","65.79","70.423","80","54.348","49.02","59.88","65.79","62.112","60.241","60.606","40.65","46.729","29.762","35.842",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,"7.818","7.244","8.503","9.527","12.586",,"18.2","13.938","9.221","9.58","5.965","6.164","7.561","5.936",,"4.677","4.725","5.311","4.765","4.401","7.311","6.119","5.567","3.833","4.018","2.325","3.129","2.199","3.115","2.029","3.724","3.551","3.749","2.987","3.275","3.822","3.618","3.261","3.999","4.389","4.13","3.116","2.881","1.846","2.743","1.512","1.607",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"2.617","2.453","3.277","3.607","3.599","2.919","2.863","2.623","2.864","3.056","3.509","3.374","3.463","3.917","3.001","3.926","3.51","3.228","3.058","3.15","3.646","3.438","3.598","4.044","3.858","3.217","3.265","3.281","4.756","4.137","5.076","4.418","4.79","5.584","7.317","9.017","6.353","6.083","6.446","8.003","7.403","6.711","5.494","3.821","4.122","2.527","2.75","1.879","1.718","1.534","1.503","1.725","0.987","0.815","1.003","1.105","1.312","1.395","1.808","1.845","2.445","3.025","2.806","2.517","2.771","2.817","2.031","2.571","3.631","2.837","2.762","2.236","2.187","2.507","2.923","3.566","3.061","1.219","1.815","1.174","2.054","1.918","1.623","1.821","2.364","2.044","7.496","15.928","41.227"
PbRatio,"2.04","1.793","2.413","2.65","2.618","2.11","2.045","1.874","2.111","2.267","2.638","2.543","2.575","2.849","2.473","3.211","2.856","2.672","2.499","2.547","2.896","2.696","2.777","3.084","2.983","2.5","2.498","2.538","5.627","4.171","5.06","4.222","4.341","4.925","6.224","7.438","5.021","4.608","4.824","5.887","5.524","5.005","7.516","4.483","4.793","2.888","3.087","2.091","1.874","1.677","1.648","2.327","1.358","1.132","1.355","1.511","1.704","1.801","2.187","2.085","2.55","3.224","3.048","2.739","3.016","3.014","2.043","2.586","3.49","2.544","2.549","2.005","1.876","2.116","2.358","2.713","2.232","0.829","1.107","0.643","0.74","0.623","0.527","0.451","0.489","0.409","0.315","0.649","1.565"
EnterprisesValueRevenueRatio,"2.467","8.906","12.311","13.634","13.165","10.822","9.169","8.554","9.846","10.14","11.794","11.349","11.336","11.327","10.135","13.964","12.048","12.229","9.805","9.905","11.775","12.278","12.917","14.385","14.698","12.286","11.811","12.145","17.76","12.282","15.428","12.391","13.371","16.37","21.238","27.645","20.291","19.635","21.958","27.234","25.245","24.447","17.511","12.538","12.65","7.946","8.607","5.688","5.046","5.147","4.89","6.118","3.187","2.872","3.49","3.757","4.411","5.4","6.371","5.661","6.366","10.295","8.624","8.451","8.62","9.176","5.089","7.945","11.08","9.03","7.217","5.373","5.14","6.224","7.563","10.391","7.676","0.513","3.103","1.853","3.646","2.626","1.353","-1.241","0.137","-0.454","-0.909","-3.199","24.956"
EnterprisesValueEBITDARatio,"13.939","43.584","88.898","79.975","67.832","55.158","60.809","49.412","52.051","42.492","69.914","65.039","78.504","62.004","67.589","78.447","66.791","68.436","77.652","59.657","77.133","89.429","132.873","119.247","108.874","87.113","98.091","72.939","135.794","72.012","96.897","73.019","83.131","110.158","141.805","157.232","107.89","115.287","116.922","132.944","115.178","149.356","84.436","61.993","59.587","40.515","55.645","33.319","23.423","27.226","28.732","36.132","14.898","17.689","19.195","29.075","29.693","47.817","38.193","32.657","47.742","109.028","42.009","59.984","89.102","57.893","23.225","47.845","105.469","77.282","68.474","91.67","-347.533","1,598.759","2,257.776","574.101","-138.17","-3.871","-7.42","-5.111","-6.618","-3.689","-1.501","1.402","-0.178","0.544","0.701","1.929","-12.26"
