name,ttm,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016
OperatingCashFlow,"8,337,000","11,574,000","22,311,000","-5,790,000","-19,758,000","10,217,000","-18,645,000","-8,120,000","-10,030,000","-5,878,000","-8,618,000","-11,543,000","-12,593,000","3,214,000","-9,480,000","-7,608,000","-16,852,000","-8,049,000","-7,712,000","-10,300,000","-15,148,000","-11,721,000","-10,086,000","-5,674,000"
	CashFlowFromContinuingOperatingActivities,"8,337,000","11,574,000","22,311,000","-5,790,000","-19,758,000","10,217,000","-18,645,000","-8,120,000","-10,030,000","-5,878,000","-8,618,000","-11,543,000","-12,593,000","3,214,000","-9,480,000","-7,608,000","-16,852,000","-8,049,000","-7,712,000","-10,300,000","-15,148,000","-11,721,000","-10,086,000","-5,674,000"
		NetIncomeFromContinuingOperations,"-320,168,000","-77,294,000","-84,448,000","-81,293,000","-77,133,000","-63,992,000","-75,801,000","-72,651,000","-64,525,000","-53,967,000","-62,563,000","-42,383,000","-37,336,000","-33,240,000","-7,281,000","-31,320,000","-31,246,000","-29,164,000","-26,374,000","-24,216,000","-26,079,000","-19,690,000","-21,820,000","-19,535,000"
		OperatingGainsLosses,"34,000","-1,170,000","1,016,000","-541,000","729,000","315,000","586,000","-1,915,000",,,"14,522,000",,,,,,,,"0","0","-1,000","-100,000","106,000","59,000"
			NetForeignCurrencyExchangeGainLoss,"1,785,000","581,000","1,016,000","-541,000","729,000","315,000","586,000","-1,915,000",,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,,"-1,751,000",,,,,,,,,,,,,,,,,"0","0","-1,000","-100,000","106,000","59,000"
		DepreciationAmortizationDepletion,"25,487,000","6,799,000","6,475,000","6,138,000","6,075,000","5,767,000","7,289,000","6,679,000","5,334,000","5,230,000","4,913,000","6,844,000","4,700,000","3,317,000","2,458,000","1,711,000","806,000","817,000","914,000","929,000","963,000","897,000","970,000","901,000"
			DepreciationAndAmortization,"25,487,000","6,799,000","6,475,000","6,138,000","6,075,000","5,767,000","7,289,000","6,679,000","5,334,000","5,230,000","4,913,000","6,844,000","4,700,000","3,317,000","2,458,000","1,711,000","806,000","817,000","914,000","929,000","963,000","897,000","970,000","901,000"
				Depreciation,"25,487,000","6,799,000","6,475,000","6,138,000","6,075,000","5,767,000","7,289,000","6,679,000","5,334,000","5,230,000","4,913,000","6,844,000","4,700,000","3,317,000",,,,,,,,,,
		DeferredTax,"-1,055,000","-61,000","132,000","-333,000","-793,000","-1,585,000","-276,000","60,000","142,000","-290,000","1,249,000","-309,000","-3,675,000","-557,000","-4,609,000","-398,000","43,000","4,000","-465,000","101,000","-1,000","63,000","-41,000","17,000"
			DeferredIncomeTax,"-1,055,000","-61,000","132,000","-333,000","-793,000","-1,585,000","-276,000","60,000","142,000","-290,000","1,249,000","-309,000","-3,675,000","-557,000","-4,609,000","-398,000","43,000","4,000","-465,000","101,000","-1,000","63,000","-41,000","17,000"
		AmortizationOfSecurities,"8,244,000","2,231,000","2,562,000","1,984,000","1,467,000","1,527,000","1,077,000","604,000","-28,000","-193,000","-441,000","-868,000","-1,242,000","-1,509,000",,,,,,,,,,
		StockBasedCompensation,"283,721,000","83,566,000","73,742,000","68,708,000","57,705,000","50,914,000","41,269,000","39,952,000","37,525,000","30,567,000","24,738,000","19,367,000","17,662,000","14,009,000","10,553,000","10,264,000","9,078,000","7,508,000","6,169,000","5,695,000","4,917,000","4,454,000","4,487,000","4,234,000"
		OtherNonCashItems,"3,418,000","840,000","844,000","842,000","892,000","1,427,000","12,543,000","12,360,000","12,194,000","12,023,000","5,014,000","3,335,000","4,195,000","4,126,000","4,077,000","3,798,000","1,094,000",,,,,,,
		ChangeInWorkingCapital,"8,656,000","-3,337,000","21,988,000","-1,295,000","-8,700,000","15,844,000","-5,332,000","6,791,000","-672,000","752,000","3,950,000","2,471,000","3,103,000","17,068,000","-14,678,000","8,337,000","3,373,000","12,786,000","12,044,000","7,191,000","5,053,000","2,655,000","6,212,000","8,650,000"
			ChangeInReceivables,"-68,682,000","28,740,000","-15,385,000","-63,215,000","-18,822,000","35,145,000","-43,476,000","-1,749,000","-6,045,000","3,637,000","-17,815,000","-1,097,000","-4,740,000","10,960,000","-28,712,000","1,238,000","-6,283,000","14,312,000","-11,248,000","-3,007,000","-6,401,000","4,755,000","-13,863,000","-3,841,000"
				ChangesInAccountReceivables,"-68,682,000","28,740,000","-15,385,000","-63,215,000","-18,822,000","35,145,000","-43,476,000","-1,749,000","-6,045,000","3,637,000","-17,815,000","-1,097,000","-4,740,000","10,960,000","-28,712,000","1,238,000","-6,283,000","14,312,000","-11,248,000","-3,007,000","-6,401,000","4,755,000","-13,863,000","-3,841,000"
			ChangeInPrepaidAssets,"-14,131,000","-3,293,000","-12,645,000","-1,371,000","3,178,000","-9,027,000","4,577,000","-1,599,000","1,612,000","234,000","-3,983,000","314,000","135,000","-260,000","-1,344,000","-2,108,000","1,336,000","-3,246,000","-475,000","822,000","11,000","-2,953,000","985,000","-384,000"
			ChangeInPayablesAndAccruedExpense,"55,329,000","-21,993,000","25,129,000","33,351,000","18,842,000","-16,928,000","15,699,000","18,393,000","4,543,000","-2,560,000","4,928,000","7,299,000","5,669,000","3,056,000","5,632,000","5,456,000","4,169,000","-2,606,000","4,894,000","1,593,000","3,144,000","-1,887,000","3,459,000","951,000"
				ChangeInPayable,"1,945,000","1,023,000","19,000","680,000","223,000","224,000","473,000","2,153,000","-1,629,000","219,000","665,000","-592,000","708,000","-268,000","-748,000","229,000","245,000","-639,000","-1,058,000","675,000","-1,142,000","1,154,000","1,568,000","-741,000"
					ChangeInAccountPayable,"1,945,000","1,023,000","19,000","680,000","223,000","224,000","473,000","2,153,000","-1,629,000","219,000","665,000","-592,000","708,000","-268,000","-748,000","229,000","245,000","-639,000","-1,058,000","675,000","-1,142,000","1,154,000","1,568,000","-741,000"
				ChangeInAccruedExpense,"53,384,000","-23,016,000","25,110,000","32,671,000","18,619,000","-17,152,000","15,226,000","16,240,000","6,172,000","-2,779,000","4,263,000","7,891,000","4,961,000","3,324,000","6,380,000","5,227,000","3,924,000","-1,967,000","5,952,000","918,000","4,286,000","-3,041,000","1,891,000","1,692,000"
			ChangeInOtherCurrentAssets,"-148,000","-358,000","524,000","-239,000","-75,000","23,000","-977,000","39,000","14,000","-170,000","95,000","-175,000","-5,000","32,000","-181,000","-79,000","116,000","-70,000","-17,000","-36,000","6,000","-640,000","-581,000","11,000"
			ChangeInOtherCurrentLiabilities,"-7,774,000","-1,863,000","-4,455,000","-165,000","-1,291,000","2,764,000","833,000","-934,000","3,527,000","-675,000","-1,274,000","-157,000","-887,000","2,074,000",,,,,,,,,,
			ChangeInOtherWorkingCapital,"44,062,000","-4,570,000","28,820,000","30,344,000","-10,532,000","3,867,000","18,012,000","-7,359,000","-4,323,000","286,000","21,999,000","-3,713,000","3,126,000","3,280,000","9,927,000","3,830,000","4,035,000","4,396,000","18,890,000","7,819,000","8,293,000","3,380,000","16,212,000","11,913,000"
InvestingCashFlow,"-873,434,000","-28,803,000","-308,564,000","-406,655,000","-129,412,000","-7,511,000","21,360,000","-53,714,000","-233,514,000","3,212,000","-7,136,000","-25,259,000","30,163,000","587,000","7,155,000","16,594,000","-241,661,000","57,633,000","-171,924,000","5,787,000","11,952,000","-18,102,000","-278,000","19,132,000"
	CashFlowFromContinuingInvestingActivities,"-873,434,000","-28,803,000","-308,564,000","-406,655,000","-129,412,000","-7,511,000","21,360,000","-53,714,000","-233,514,000","3,212,000","-7,136,000","-25,259,000","30,163,000","587,000","7,155,000","16,594,000","-241,661,000","57,633,000","-171,924,000","5,787,000","11,952,000","-18,102,000","-278,000","19,132,000"
		NetPPEPurchaseAndSale,"-9,983,000","-2,538,000","-3,556,000","-2,184,000","-1,705,000","-627,000","-831,000","-5,646,000","-3,791,000","-1,505,000","-1,214,000","-754,000","-1,207,000","-389,000","-3,150,000","-2,137,000","-1,194,000","-367,000","-421,000","-88,000","-914,000","-712,000","-261,000","-785,000"
