name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003
		CurrentDeferredLiabilities,,,,,,,,,,"0","0","0","0","65,000","65,000","65,000","54,000","38,000","15,000","0","9,000","23,000","36,000","50,000","54,000","54,000","54,000","54,000","0","10,000","20,000","30,000","39,000","39,000","39,000","39,000","39,000","39,000","39,000","39,000","39,000","39,000","39,000","39,000","39,000","39,000","39,000","39,000","39,000","39,000","39,000","39,000","39,000","39,000",,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredRevenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"39,000","39,000","39,000","39,000","39,000","39,000","39,000",,"39,000","39,000","39,000","39,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentLiabilities,,,,,,,,,,,,,"301,000",,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","39,000","39,000","39,000","39,000","39,000","39,000","83,000","39,000","39,000","39,000","39,000","39,000",,"0","0","0",,"0","0","0","608,000","406,000","203,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"1,523,000","1,594,000","1,666,000","1,738,000","1,811,000","1,885,000","1,958,000","2,033,000","2,109,000","2,185,000","2,261,000","2,339,000","2,417,000","790,000","724,000","659,000","648,000","664,000","462,000","60,000","0","0","0","0","9,000","23,000","36,000","50,000","0","0","0","0","1,000","11,000","20,000","30,000","40,000","50,000","60,000","70,000","80,000","90,000","99,000","109,000","119,000","129,000","139,000","149,000","159,000","169,000","178,000","188,000","198,000","208,000","218,000","227,000","237,000","248,000","257,000","267,000","277,000","287,000","297,000","307,000","316,000","326,000","336,000","346,000","356,000","366,000",,,,,,,
		LongTermDebtAndCapitalLeaseObligation,"1,523,000","1,594,000","1,666,000","1,738,000","1,811,000","1,885,000","1,958,000","2,033,000","2,109,000","2,185,000","2,261,000","2,339,000","2,417,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			LongTermCapitalLeaseObligation,"1,523,000","1,594,000","1,666,000","1,738,000","1,811,000","1,885,000","1,958,000","2,033,000","2,109,000","2,185,000","2,261,000","2,339,000","2,417,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,,,,,,,,,,"0","0","0","0","790,000","724,000","659,000","648,000","664,000","462,000","60,000",,"0","0","0","9,000","23,000","36,000","50,000",,,"0","0","1,000","11,000","20,000","30,000","40,000","50,000","60,000","70,000","80,000","90,000","99,000","109,000","119,000","129,000","139,000","149,000","159,000","169,000","178,000","188,000","198,000","208,000",,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentDeferredRevenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"50,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,,,,,,,,,,,,,"2,417,000",,,,,"0","0","0",,,,,"0","0","0","0",,,,,"0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,
TotalEquityGrossMinorityInterest,"163,327,000","142,410,000","105,928,000","105,512,000","87,684,000","84,564,000","89,859,000","92,291,000","108,144,000","112,336,000","117,943,000","123,529,000","127,212,000","86,647,000","82,609,000","91,183,000","88,771,000","90,746,000","86,054,000","89,624,000","67,768,000","66,936,000","68,064,000","69,586,000","68,330,000","73,171,000","76,641,000","79,296,000","85,199,000","96,524,000","102,074,000","106,715,000","109,787,000","111,824,000","113,150,000","114,978,000","117,123,000","123,263,000","120,290,000","126,708,000","135,175,000","142,111,000","143,403,000","145,158,000","148,892,000","152,401,000","158,884,000","162,436,000","168,708,000","152,031,000","152,132,000","156,103,000","126,531,000","138,582,000","156,592,000","160,361,000","153,861,000","153,447,000","157,374,000","161,681,000","163,002,000","167,800,000","172,855,000","185,167,000","189,563,000","199,885,000","198,352,000","196,890,000","200,653,000","205,138,000","210,726,000","190,028,000","194,237,000","198,439,000","205,321,000","234,714,000","259,394,000"
	TotalPartnershipCapital,"163,327,000","142,410,000","105,928,000","105,512,000","87,684,000","84,564,000","89,859,000","92,291,000","108,144,000","112,336,000","117,943,000","123,529,000","127,212,000","86,647,000","82,609,000","91,183,000","88,771,000","90,746,000","86,054,000","89,624,000","67,768,000","66,936,000","68,064,000","69,586,000","68,330,000","73,171,000","76,641,000","79,296,000","85,199,000","96,524,000","102,074,000","106,715,000","109,787,000","111,824,000","113,150,000","114,978,000","117,123,000","123,263,000","120,290,000","126,708,000","135,175,000","142,111,000","143,403,000","145,158,000","148,892,000","152,401,000","158,884,000","162,436,000","168,708,000","152,031,000","152,132,000","156,103,000","126,531,000","138,582,000",,,,,,,,,,,,,,,,,,,,,,,
		LimitedPartnershipCapital,"162,118,000","141,428,000","105,068,000","104,681,000","87,030,000","84,028,000","89,240,000","91,662,000","107,103,000","111,108,000","116,461,000","121,918,000","125,503,000","84,821,000","80,919,000","89,344,000","87,063,000","88,964,000","84,361,000","87,836,000","65,942,000","65,127,000","66,233,000","67,734,000","66,506,000","71,175,000","74,517,000","77,072,000","82,809,000","93,832,000","99,142,000","103,631,000","106,643,000","108,574,000","109,829,000","111,614,000","113,723,000","119,638,000","116,677,000","122,840,000","131,123,000","137,869,000","139,018,000","140,671,000","144,342,000","147,732,000","153,953,000","157,397,000","163,515,000","146,791,000","146,847,000","150,681,000","120,958,000","132,611,000",,,,,,,,,,,,,,,,,,,,,,,
		GeneralPartnershipCapital,"1,209,000","982,000","860,000","831,000","654,000","536,000","619,000","629,000","1,041,000","1,228,000","1,482,000","1,611,000","1,709,000","1,826,000","1,690,000","1,839,000","1,708,000","1,782,000","1,693,000","1,788,000","1,826,000","1,809,000","1,831,000","1,852,000","1,824,000","1,996,000","2,124,000","2,224,000","2,390,000","2,692,000","2,932,000","3,084,000","3,144,000","3,250,000","3,321,000","3,364,000","3,400,000","3,625,000","3,613,000","3,868,000","4,052,000","4,242,000","4,385,000","4,487,000","4,550,000","4,669,000","4,931,000","5,039,000","5,193,000","5,240,000","5,285,000","5,422,000","5,573,000","5,971,000",,,,,,,,,,,,,,,,,,,,,,,
	StockholdersEquity,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","156,592,000","160,361,000","153,861,000","153,447,000","157,374,000","161,681,000","163,002,000","167,800,000","172,855,000","185,167,000","189,563,000","199,885,000","198,352,000","196,890,000","200,653,000","205,138,000","210,726,000","190,028,000","194,237,000","198,439,000","205,321,000","234,714,000","259,394,000"
		CapitalStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0",,,"189,563,000","199,885,000","198,352,000","196,890,000","200,653,000","205,138,000","202,768,000","181,992,000","186,103,000","198,439,000","0","234,714,000","259,394,000"
			CommonStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0",,,"189,563,000","199,885,000","198,352,000","196,890,000","200,653,000","205,138,000","202,768,000","181,992,000","186,103,000","198,439,000","0","234,714,000","259,394,000"
		AdditionalPaidInCapital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"156,592,000","160,361,000","153,861,000","153,447,000","157,374,000","161,681,000","163,002,000","167,800,000",,,,,,,,,,,,,"8,411,000",,
		RetainedEarnings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"196,910,000",,
		GainsLossesNotAffectingRetainedEarnings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"172,855,000","185,167,000",,,,,,,"7,958,000","8,036,000","8,134,000",,,,
TotalCapitalization,"163,327,000","142,410,000","105,928,000","105,512,000","87,684,000","84,564,000","89,859,000","92,291,000","108,144,000","112,336,000","117,943,000","123,529,000","127,212,000","86,647,000","82,609,000","91,183,000","88,771,000","90,746,000","86,054,000","89,624,000","67,768,000","66,936,000","68,064,000","69,586,000","68,330,000","73,171,000","76,641,000","79,296,000","85,199,000","96,524,000","102,074,000","106,715,000","109,787,000","111,824,000","113,150,000","114,978,000","117,123,000","123,263,000","120,290,000","126,708,000","135,175,000","142,111,000","143,403,000","145,158,000","148,892,000","152,401,000","158,884,000","162,436,000","168,708,000","152,031,000","152,132,000","156,103,000","126,531,000","138,582,000","156,592,000","160,361,000","153,861,000","153,447,000","157,374,000","161,681,000","163,002,000","167,800,000","172,855,000","185,167,000","189,563,000","199,885,000","198,352,000","196,890,000","200,653,000","205,138,000","210,726,000","190,028,000","194,237,000","198,439,000","205,321,000","234,714,000","259,394,000"
CommonStockEquity,"163,327,000","142,410,000","105,928,000","105,512,000","87,684,000","84,564,000","89,859,000","92,291,000","108,144,000","112,336,000","117,943,000","123,529,000","127,212,000","86,647,000","82,609,000","91,183,000","88,771,000","90,746,000","86,054,000","89,624,000","67,768,000","66,936,000","68,064,000","69,586,000","68,330,000","73,171,000","76,641,000","79,296,000","85,199,000","96,524,000","102,074,000","106,715,000","109,787,000","111,824,000","113,150,000","114,978,000","117,123,000","123,263,000","120,290,000","126,708,000","135,175,000","142,111,000","143,403,000","145,158,000","148,892,000","152,401,000","158,884,000","162,436,000","168,708,000","152,031,000","152,132,000","156,103,000","126,531,000","138,582,000","156,592,000","160,361,000","153,861,000","153,447,000","157,374,000","161,681,000","163,002,000","167,800,000","172,855,000","185,167,000","189,563,000","199,885,000","198,352,000","196,890,000","200,653,000","205,138,000","210,726,000","190,028,000","194,237,000","198,439,000","205,321,000","234,714,000","259,394,000"
CapitalLeaseObligations,"1,811,000","1,885,000","1,959,000","2,033,000","2,109,000","2,185,000","2,261,000","2,338,000","2,417,000","2,495,000","2,570,000","2,644,000","2,718,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","156,592,000","160,361,000","153,861,000","153,447,000","157,374,000","161,681,000","163,002,000","167,800,000","172,855,000","185,167,000","189,563,000","199,885,000","198,352,000","196,890,000","200,653,000","205,138,000","210,726,000","190,028,000","194,237,000","198,439,000","205,321,000","234,714,000","259,394,000"
WorkingCapital,"55,446,000","43,858,000","33,839,000","30,179,000","21,787,000","16,343,000","18,536,000","12,142,000","25,070,000","25,920,000","28,133,000","30,016,000","29,428,000","29,632,000","23,445,000","29,552,000","24,845,000","24,718,000","17,299,000","18,161,000","17,044,000","14,494,000","13,672,000","13,100,000","9,596,000","12,245,000","13,531,000","13,133,000","16,706,000","25,480,000","28,996,000","27,438,000","27,718,000","27,248,000","25,641,000","23,932,000","22,819,000","25,583,000","18,830,000","21,259,000","25,254,000","27,888,000","24,481,000","21,431,000","20,594,000","19,871,000","22,222,000","20,716,000","22,459,000","18,678,000","14,492,000","13,949,000","16,080,000","24,920,000","39,414,000","39,417,000","29,229,000","25,074,000","25,039,000","25,409,000","22,867,000","23,849,000","24,740,000","32,263,000","31,842,000","37,453,000","31,307,000","24,140,000","22,595,000","22,015,000","22,399,000","20,172,000","19,395,000","18,301,000","19,822,000","21,025,000","16,821,000"
InvestedCapital,"163,327,000","142,410,000","105,928,000","105,512,000","87,684,000","84,564,000","89,859,000","92,291,000","108,144,000","112,336,000","117,943,000","123,529,000","127,212,000","86,647,000","82,609,000","91,183,000","88,771,000","90,746,000","86,054,000","89,624,000","67,768,000","66,936,000","68,064,000","69,586,000","68,330,000","73,171,000","76,641,000","79,296,000","85,199,000","96,524,000","102,074,000","106,715,000","109,787,000","111,824,000","113,150,000","114,978,000","117,123,000","123,263,000","120,290,000","126,708,000","135,175,000","142,111,000","143,403,000","145,158,000","148,892,000","152,401,000","158,884,000","162,436,000","168,708,000","152,031,000","152,132,000","156,103,000","126,531,000","138,582,000","156,592,000","160,361,000","153,861,000","153,447,000","157,374,000","161,681,000","163,002,000","167,800,000","172,855,000","185,167,000","189,563,000","199,885,000","198,352,000","196,890,000","200,653,000","205,138,000","210,726,000","190,028,000","194,237,000","198,439,000","205,321,000","234,714,000","259,394,000"
TangibleBookValue,"163,327,000","142,410,000","105,928,000","105,512,000","87,684,000","84,564,000","89,859,000","92,291,000","108,144,000","112,336,000","117,943,000","123,529,000","127,212,000","86,647,000","82,609,000","91,183,000","88,771,000","90,746,000","86,054,000","89,624,000","67,768,000","66,936,000","68,064,000","69,586,000","68,330,000","73,171,000","76,641,000","79,296,000","85,199,000","96,524,000","102,074,000","106,715,000","109,787,000","111,824,000","113,150,000","114,978,000","117,123,000","123,263,000","120,290,000","126,708,000","135,175,000","142,111,000","143,403,000","145,158,000","148,892,000","152,401,000","158,884,000","162,436,000","168,708,000","152,031,000","152,132,000","156,103,000","126,531,000","138,582,000","156,592,000","160,361,000","153,861,000","153,447,000","157,374,000","161,681,000","163,002,000","167,800,000","172,855,000","185,167,000","189,563,000","199,885,000","198,352,000","196,890,000","200,653,000","205,138,000","210,726,000","190,028,000","194,237,000","198,439,000","205,321,000","234,714,000","259,394,000"
TotalDebt,"1,811,000","1,885,000","1,959,000","2,033,000","2,109,000","2,185,000","2,261,000","2,338,000","2,417,000","2,495,000","2,570,000","2,644,000","2,718,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ShareIssued,"37,555,000","36,984,774","35,405,000","35,405,000","34,679,774","34,679,774","34,679,774","34,679,774","34,679,774","34,679,774","34,679,774","34,679,774","34,679,774","32,279,774","32,279,774","32,279,774","32,279,774","32,279,774","32,279,774","32,279,774","30,675,431","30,675,431","30,675,431","30,675,431","30,675,431","30,675,431","30,675,431","30,675,431","30,675,431","30,675,431","30,675,431","30,675,431","30,675,431","30,675,431","30,675,431","30,675,431","30,675,431","30,675,431","30,675,431","30,675,431","30,675,431","30,675,431","30,675,431","30,675,431","30,675,431","30,675,431","30,675,431","30,675,431","29,840,431","29,840,431","29,840,431","29,840,431","28,240,431","28,240,431","28,240,431","28,240,431","28,240,431","28,240,431","28,240,431","28,240,431","28,240,431","28,240,431","28,240,431","28,240,431","28,240,431","28,240,431","28,240,431","28,240,431","28,240,431","28,240,431","28,240,431","27,040,431","27,040,000","27,040,431","27,040,431","27,040,431","27,040,431"
OrdinarySharesNumber,"37,555,000","36,984,774","35,405,000","35,405,000","34,679,774","34,679,774","34,679,774","34,679,774","34,679,774","34,679,774","34,679,774","34,679,774","34,679,774","32,279,774","32,279,774","32,279,774","32,279,774","32,279,774","32,279,774","32,279,774","30,675,431","30,675,431","30,675,431","30,675,431","30,675,431","30,675,431","30,675,431","30,675,431","30,675,431","30,675,431","30,675,431","30,675,431","30,675,431","30,675,431","30,675,431","30,675,431","30,675,431","30,675,431","30,675,431","30,675,431","30,675,431","30,675,431","30,675,431","30,675,431","30,675,431","30,675,431","30,675,431","30,675,431","29,840,431","29,840,431","29,840,431","29,840,431","28,240,431","28,240,431","28,240,431","28,240,431","28,240,431","28,240,431","28,240,431","28,240,431","28,240,431","28,240,431","28,240,431","28,240,431","28,240,431","28,240,431","28,240,431","28,240,431","28,240,431","28,240,431","28,240,431","27,040,431","27,040,000","27,040,431","27,040,431","27,040,431","27,040,431"
