name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,09/30/2003
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"97,101,000","87,367,000","80,858,000","86,937,000","86,445,000","85,183,000","82,980,000","81,630,000","78,381,000","79,114,000","84,038,000","82,661,000","80,966,000","89,983,000","94,859,000","92,582,000","90,869,000","91,401,000","94,656,000","97,914,000","102,758,000","101,723,000","92,851,000","87,767,000","83,438,000","68,192,000","70,714,000","81,536,000","91,824,000","85,576,000","81,874,000","76,086,000","73,686,000","57,831,000","45,860,000","44,980,000","44,568,000","36,425,000","33,230,000","33,238,000","31,183,000","38,394,000","34,593,000","32,868,000","30,813,000","22,215,000"
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"97,101,000","87,367,000","80,858,000","86,937,000","86,445,000","85,183,000","82,980,000","81,630,000","78,381,000","79,114,000","84,038,000","82,661,000","80,966,000","89,983,000","94,859,000","92,582,000","90,869,000","91,401,000","94,656,000","97,914,000","102,758,000","101,723,000","92,851,000","87,767,000","83,438,000","68,192,000","70,714,000","81,536,000","91,824,000","85,576,000","81,874,000","76,086,000","73,686,000","57,831,000","45,860,000","44,980,000","44,568,000","36,425,000","33,230,000","33,238,000","31,183,000","38,394,000","34,593,000","32,868,000","30,813,000","22,215,000"
		AssetsHeldForSaleCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,991,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,"33,219,000","33,078,000","32,773,000","24,602,000","27,227,000","32,674,000","35,138,000","23,353,000","23,353,000","23,105,000","20,924,000","19,930,000","16,825,000","14,936,000","14,265,000","14,079,000",,,"11,383,000",,,,"11,578,000",,,,"7,525,000",,"7,982,000","13,367,000","7,152,000",,"9,927,000",,"14,038,000",,"12,013,000",,,,,,,"6,233,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
	TotalNonCurrentAssets,"1,441,420,000","1,409,776,000","1,345,189,000","1,362,260,000","1,355,142,000","1,372,183,000","1,370,129,000","1,400,471,000","1,485,261,000","1,492,276,000","1,440,209,000","1,470,991,000","1,451,190,000","1,399,257,000","1,357,315,000","1,430,886,000","1,451,974,000","1,479,198,000","1,522,120,000","1,494,796,000","1,516,126,000","1,519,687,000","1,550,376,000","1,391,424,000","1,372,564,000","1,375,663,000","1,214,963,000","1,256,106,000","1,172,586,000","1,130,261,000","978,161,000","951,826,000","929,161,000","906,814,000","925,223,000","952,910,000","949,424,000","933,392,000","990,512,000","784,524,000","691,395,000","710,070,000","725,789,000","737,311,000","803,533,000","836,074,000","651,359,000","690,948,000","724,426,000","722,102,000","680,477,000","770,601,000","698,413,000","661,900,000","644,277,000","655,621,000","641,839,000","497,447,000","258,279,000","255,606,000","209,111,000","183,824,000","166,656,000","155,377,000","129,995,000","130,476,000","132,089,000","132,467,000","134,271,000","135,775,000","117,109,000","97,115,000"
		NetPPE,"586,557,000","596,847,000","601,509,000","610,046,000","614,678,000","619,010,000","618,478,000","625,024,000","630,466,000","620,566,000","537,432,000","524,641,000","537,641,000","523,193,000","514,182,000","502,041,000","500,981,000","493,173,000","485,275,000","476,353,000","471,095,000","459,709,000","443,656,000","428,225,000","416,254,000","410,063,000","403,091,000","386,448,000","358,368,000","330,249,000","289,755,000","252,389,000","242,970,000","243,712,000","242,917,000","245,667,000","249,017,000","254,361,000","254,676,000","140,127,000","135,517,000","123,536,000","117,107,000","108,334,000","103,590,000","99,109,000","94,097,000","95,486,000","100,880,000","98,292,000","92,178,000","90,577,000","86,895,000","84,809,000","87,915,000","85,775,000","84,565,000","85,079,000","85,552,000","81,457,000","79,696,000","77,179,000","76,995,000","76,801,000","75,037,000","75,258,000","76,462,000","76,563,000","78,028,000","76,237,000","72,333,000","65,706,000"
			GrossPPE,"1,152,464,000","1,150,498,000","1,139,450,000","1,132,235,000","1,120,270,000","1,106,818,000","1,094,544,000","1,082,099,000","1,071,443,000","1,048,699,000","954,731,000","927,455,000","926,600,000","898,561,000","876,463,000","851,855,000","834,461,000","812,849,000","790,619,000","767,606,000","747,779,000","720,847,000","694,183,000","673,468,000","643,818,000","624,234,000","604,766,000","590,301,000","549,147,000","510,657,000","461,192,000","414,583,000","394,744,000","385,890,000","376,054,000","368,984,000","363,375,000","360,977,000","352,304,000","228,809,000","216,311,000","199,099,000","187,084,000","175,677,000","164,256,000","153,465,000","143,468,000","196,226,000",,,"189,811,000",,,"175,447,000","178,553,000","167,128,000","165,918,000","166,432,000","166,905,000","151,061,000","149,300,000","146,783,000","146,599,000","136,554,000","134,790,000","135,011,000","136,215,000","137,912,000","135,440,000","133,649,000","133,682,000","120,316,000"
				Properties,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,"0","0","0"
				LandAndImprovements,"41,993,000","42,024,000","42,041,000","42,070,000","42,047,000","42,011,000","41,955,000","41,925,000","41,852,000","41,980,000","41,918,000","41,950,000","43,348,000","43,292,000","43,342,000","43,339,000","43,430,000","43,363,000","43,364,000","43,319,000","43,270,000","43,252,000","43,325,000","43,373,000","43,457,000","43,497,000","43,537,000","43,579,000","49,629,000","49,697,000","45,842,000","46,208,000","46,169,000","46,155,000","46,049,000","48,039,000","47,994,000","48,219,000","48,227,000","12,592,000","12,844,000","12,749,000","12,778,000","12,890,000","12,892,000","12,755,000","12,835,000","13,736,000",,,"14,004,000",,,,"14,769,000",,,,"15,398,000",,,,"14,792,000",,,,"14,484,000",,,"14,948,000","14,640,000","14,179,000"
				BuildingsAndImprovements,"284,232,000","284,158,000","284,146,000","283,583,000","283,357,000","282,194,000","283,617,000","284,373,000","282,779,000","283,462,000","282,924,000","282,857,000","283,717,000","283,519,000","283,474,000","283,459,000","283,037,000","280,993,000","281,196,000","279,876,000","276,916,000","275,881,000","251,700,000","269,838,000","261,857,000","257,723,000","248,390,000","218,682,000","176,877,000","175,055,000","61,712,000","32,665,000","32,465,000","32,394,000","32,305,000","33,185,000","33,048,000","33,582,000","27,266,000","26,824,000","26,804,000","26,546,000","26,623,000","27,163,000","27,170,000","26,598,000","27,029,000","29,017,000",,,"29,694,000",,,,"77,256,000",,,,"77,196,000",,,,"72,426,000",,,,"69,246,000",,,"68,618,000","65,960,000","60,937,000"
				MachineryFurnitureEquipment,"433,505,000","429,688,000","420,554,000","410,643,000","402,066,000","406,825,000","389,587,000","391,945,000","379,777,000","378,527,000","382,171,000","364,952,000","351,719,000","345,361,000","336,238,000","322,081,000","320,756,000","309,360,000","299,896,000","290,312,000","285,535,000","275,245,000","270,134,000","266,990,000","250,865,000","243,688,000","232,298,000","215,037,000","184,411,000","175,201,000","169,404,000","160,833,000","154,654,000","149,838,000","143,837,000","139,892,000","136,381,000","134,249,000","128,494,000","123,070,000","117,421,000","109,652,000","103,662,000","95,920,000","87,791,000","80,313,000","70,340,000","102,892,000",,,"97,788,000",,,,"86,528,000",,,,"74,311,000",,,,"59,381,000",,,,"52,485,000",,,"50,083,000","53,082,000","45,200,000"
				OtherProperties,"286,395,000","286,794,000","281,237,000","278,591,000","279,482,000","268,712,000","276,076,000","267,553,000","261,696,000","245,226,000","161,372,000","156,047,000","148,700,000","147,653,000","139,201,000","129,301,000","117,060,000","107,808,000","97,456,000","86,933,000","73,912,000","59,907,000","35,968,000","24,945,000","22,318,000","13,796,000","7,638,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ConstructionInProgress,"17,545,000","18,878,000","22,923,000","25,852,000","28,488,000","23,235,000","19,545,000","14,506,000","30,320,000","32,251,000","19,616,000","13,901,000","27,877,000","10,721,000","7,342,000","11,115,000","4,197,000","6,467,000","3,673,000","4,616,000","6,520,000","6,042,000","32,576,000","5,149,000","4,673,000","5,669,000","11,448,000","52,572,000","82,656,000","54,453,000","127,569,000","107,378,000","94,787,000","90,554,000","88,872,000","83,500,000","82,135,000","80,460,000","79,965,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				Leases,"88,794,000","88,956,000","88,549,000","91,496,000","84,830,000","83,841,000","83,764,000","81,797,000","75,019,000","67,253,000","66,730,000","67,748,000","71,239,000","68,015,000","66,866,000","62,560,000","65,981,000","64,858,000","65,034,000","62,550,000","61,626,000","60,520,000","60,480,000","63,173,000","60,648,000","59,861,000","61,455,000","60,431,000","55,574,000","56,251,000","56,665,000","67,499,000","66,669,000","66,949,000","64,991,000","64,368,000","63,817,000","64,467,000","68,352,000","66,323,000","59,242,000","50,152,000","44,021,000","39,704,000","36,403,000","33,799,000","33,264,000","50,581,000",,,"48,325,000",,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,"-565,907,000","-553,651,000","-537,941,000","-522,189,000","-505,592,000","-487,808,000","-476,066,000","-457,075,000","-440,977,000","-428,133,000","-417,299,000","-402,814,000","-388,959,000","-375,368,000","-362,281,000","-349,814,000","-333,480,000","-319,676,000","-305,344,000","-291,253,000","-276,684,000","-261,138,000","-250,527,000","-245,243,000","-227,564,000","-214,171,000","-201,675,000","-203,853,000","-190,779,000","-180,408,000","-171,437,000","-162,194,000","-151,774,000","-142,178,000","-133,137,000","-123,317,000","-114,358,000","-106,616,000","-97,628,000","-88,682,000","-80,794,000","-75,563,000","-69,977,000","-67,343,000","-60,666,000","-54,356,000","-49,371,000","-100,740,000",,,"-97,633,000",,,"-90,638,000","-90,638,000","-81,353,000","-81,353,000","-81,353,000","-81,353,000","-69,604,000","-69,604,000","-69,604,000","-69,604,000","-59,753,000","-59,753,000","-59,753,000","-59,753,000","-61,349,000","-57,412,000","-57,412,000","-61,349,000","-54,610,000"
		GoodwillAndOtherIntangibleAssets,"498,019,000","465,701,000","463,584,000","467,599,000","475,179,000","483,401,000","489,376,000","495,763,000","500,896,000","511,424,000","515,720,000","525,240,000","513,750,000","516,332,000","512,001,000","499,457,000","507,898,000","506,391,000","500,735,000","506,405,000","512,474,000","513,983,000","524,958,000","531,888,000","525,962,000","532,525,000","435,215,000","430,180,000","419,238,000","424,011,000","341,274,000","330,191,000","326,643,000","317,055,000","321,039,000","323,454,000","329,468,000","334,676,000","337,901,000","305,651,000","309,566,000","311,702,000","314,833,000","323,472,000","329,059,000","333,576,000","331,599,000","328,175,000","331,811,000","336,463,000","343,156,000","332,276,000","304,766,000","323,401,000","333,416,000","364,303,000","366,405,000","352,639,000","74,753,000","74,936,000","39,149,000","38,757,000","38,142,000","38,700,000","38,712,000","39,821,000","41,049,000","40,793,000","41,309,000","41,000,000","28,808,000","14,346,000"
			Goodwill,"371,738,000","339,897,000","340,694,000","338,385,000","338,235,000","338,713,000","336,945,000","335,694,000","332,979,000","335,443,000","334,829,000","335,936,000","326,721,000","326,856,000","327,982,000","314,317,000","316,558,000","311,186,000","311,087,000","309,911,000","308,751,000","307,121,000","309,616,000","309,020,000","309,880,000","308,374,000","307,708,000","312,454,000","312,869,000","315,791,000","277,574,000","279,966,000","279,871,000","279,059,000","279,724,000","278,718,000","280,979,000","281,763,000","281,375,000","263,536,000","264,750,000","263,780,000","263,260,000","268,009,000","267,255,000","266,236,000","264,580,000","258,853,000","259,514,000","258,868,000","261,121,000","250,582,000","225,548,000","236,687,000","250,356,000","273,552,000","272,542,000","258,967,000","39,364,000","41,908,000","24,524,000","24,331,000","23,188,000","23,188,000","22,669,000",,,,,,,
