name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002
				Depreciation,"473,000,000","116,000,000","119,000,000",,,"192,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"242,000","-1,492,000","198,000","220,000","231,000","305,000","236,000","254,000","259,000","259,541","314,459","414,000","447,000","431,422","293,871","289,411","239,296",,,,,,,,
		DeferredTax,"-16,000,000","-12,000,000","0","6,000,000","3,000,000","-4,000,000","-85,000,000","1,000,000","5,000,000","-2,000,000","20,000,000","14,000,000","17,000,000","-5,000,000","30,700,000",,,,"-154,600,000","7,900,000","-6,500,000","-4,500,000","-18,600,000","-5,000,000","25,400,000","-22,700,000","-50,000,000","-12,500,000","-13,600,000","-15,800,000","-1,314,000","-21,615,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			DeferredIncomeTax,"-16,000,000","-12,000,000","0","6,000,000","3,000,000","-4,000,000","-85,000,000","1,000,000","5,000,000","-2,000,000","20,000,000","14,000,000","17,000,000","-5,000,000","30,700,000",,,,"-154,600,000","7,900,000","-6,500,000","-4,500,000","-18,600,000","-5,000,000","25,400,000","-22,700,000","-50,000,000","-12,500,000","-13,600,000","-15,800,000","-1,314,000","-21,615,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ProvisionandWriteOffofAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,800,000","-400,000","1,400,000","1,100,000","1,792,000","1,928,000","984,000","2,196,000","741,000","1,228,000","396,000","231,000","271,000","561,000","31,000","53,000","242,000","-24,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"39,000,000","8,000,000","8,000,000","4,000,000","15,000,000","10,000,000","9,000,000","11,000,000","21,000,000","18,000,000","19,000,000","17,000,000","18,000,000","13,000,000","-15,100,000","18,900,000","23,100,000","22,100,000","29,100,000","16,600,000","18,200,000","15,300,000","20,300,000","13,700,000","8,600,000","11,900,000","8,200,000","2,800,000","14,600,000","2,300,000","1,864,000","1,793,000","1,637,000","2,206,000","1,372,000","1,227,000","1,050,000","1,097,000","913,000","1,219,000","1,233,000","1,033,000","883,000","213,000","45,000","39,000","1,000","63,000","63,000","30,000","29,000","51,000","51,000","41,000","63,000","45,000","45,000","45,000",,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"11,000,000","14,000,000","-15,000,000","4,000,000","12,000,000","3,000,000","6,000,000","10,000,000","41,000,000","9,000,000","9,000,000","1,000,000","14,000,000","18,000,000","700,000","50,300,000","-11,800,000","-24,200,000","-3,600,000","19,400,000","4,200,000","11,000,000","6,200,000","12,000,000","2,200,000","4,000,000","8,900,000","-1,300,000","7,200,000","1,300,000","5,254,000","1,348,000","1,506,000","3,492,000","3,044,000","1,320,000","1,678,000","1,238,000","1,476,000","7,872,000","-5,177,000","-2,694,000","-1,462,000",,,"16,000","-161,000",,,"-54,000","69,000","85,000","69,000","-7,000","3,077,000","34,000","33,000","-55,000","2,037,000","38,000","14,000","187,000","257,000","202,000",,,"-2,903,910",,,"342,000","166,432","-776,823","435,087","-402,696","653,145","-821,369","28,787","177,639","533,387","-700,030","-344,756","375,644"
		ChangeInWorkingCapital,"-41,000,000","36,000,000","-121,000,000","83,000,000","-22,000,000","-129,000,000","-34,000,000","14,000,000","94,000,000","-22,000,000","34,000,000","-39,000,000","-102,000,000","-340,000,000","301,300,000","-106,500,000","-63,700,000","-281,100,000","4,700,000","-2,600,000","-50,000,000","-210,000,000","46,000,000","-120,000,000","12,600,000","-129,100,000","-20,100,000","15,200,000","-63,200,000","32,800,000","-40,144,000","14,346,000","-26,428,000","226,000","-8,368,000","-18,745,000","-8,486,000","-17,590,000","-1,982,000","-6,126,000","-3,872,000","-1,485,000","3,324,000","-934,000","316,000","495,000","1,213,000","-3,447,000","-3,032,000","693,000","-270,000","-2,109,000","-582,000","-393,000","4,723,000","-1,039,000","-993,000","-48,000","-139,000","471,000","-252,000","371,000","-927,000","-160,000","-994,000","314,000","-219,268","-82,732","441,000","1,176,000","139,149","142,280","-1,114,134","-624,295","160,287","-629,977","715,213","-554,201","-494,406","525,014","253,143","-249,760"
			ChangeInReceivables,"-709,000,000","-405,000,000","-131,000,000","-131,000,000","-44,000,000","-196,000,000","-230,000,000","-338,000,000","142,000,000","44,000,000","123,000,000","99,000,000","-43,000,000","-246,000,000","249,000,000","-83,300,000","-78,300,000","-100,400,000","-120,300,000","-87,300,000","-97,300,000","-15,200,000","-74,700,000","-84,500,000","-26,800,000","32,300,000","-46,600,000","21,000,000","-62,200,000","66,400,000","-68,328,000","-16,138,000","-920,000","-56,414,000","-8,121,000","-3,892,000","-14,281,000","-10,585,000","-5,409,000","-3,018,000","-3,168,000","-3,716,000","3,424,000","-1,784,000","268,000","-42,000","824,000","-3,045,000","-5,701,000","-44,000","-1,979,000","-3,280,000","-1,338,000","1,138,000","4,996,000","-86,000","-4,785,000","-356,000","386,000","454,000","-1,369,000","32,000","1,000","-74,000","-686,000","-263,000","1,254,615","-35,615","-7,000","1,906,000","1,275,157","-1,278,101","-499,056","0",,,"61,602","27,988",,,,
				ChangesInAccountReceivables,"-709,000,000","-405,000,000","-131,000,000","-131,000,000","-44,000,000","-196,000,000","-230,000,000","-338,000,000","142,000,000","44,000,000","123,000,000","99,000,000","-43,000,000","-246,000,000","249,000,000","-83,300,000","-78,300,000","-100,400,000","-120,300,000","-87,300,000","-97,300,000","-15,200,000","-74,700,000","-84,500,000","-25,400,000","30,900,000","10,100,000","8,400,000","-61,300,000","50,600,000","-70,428,000","-16,138,000","-920,000","-56,414,000","-8,879,000","-3,962,000","-14,363,000","-9,771,000","-5,677,000","-2,582,000","-3,517,000","-1,979,000","3,664,000","-1,774,000","125,000","-388,000","2,172,000","-3,045,000","-5,701,000","-44,000","-1,979,000","-3,280,000","-1,338,000","1,138,000","4,996,000","-86,000","-4,785,000","-356,000","386,000","454,000","-1,369,000","32,000","1,000","-74,000","-686,000","-263,000","1,254,615","-35,615","-7,000","1,906,000","1,275,157","-1,278,101","-459,028","-40,028",,,,,,,,
			ChangeInPrepaidAssets,,,,,,,,,,,,,,,,,,,,,,,"89,700,000","-19,700,000","14,400,000","-67,200,000","-11,100,000","16,900,000","-7,300,000","-4,600,000","5,073,000","6,578,000","-3,665,000","114,000","-662,000","-2,098,000","-207,000","-68,000","-347,000","73,000","1,285,000","-1,780,000","181,000","-7,000","9,000","-353,000","173,000","42,000","8,000","-322,000","30,000","36,000","121,000","27,000","-135,000","129,000","116,000","101,000","-291,000","-54,000","60,000","58,000","-35,000","-33,000","62,000","68,000","-98,911","-16,089","316,000","452,000","346,129","-99,791","123,014","-395,352","508,166","-247,167","40,623","-341,622","-78,768","40,196","-82,763","51,907"
			ChangeInPayablesAndAccruedExpense,"554,000,000","347,000,000","10,000,000","138,000,000","78,000,000","88,000,000","116,000,000","320,000,000","20,000,000","-50,000,000","-54,000,000","-149,000,000","-66,000,000","-64,000,000","2,800,000","-19,400,000","26,600,000","-98,000,000","163,500,000","93,200,000","25,900,000","-141,700,000","31,000,000","-15,800,000","25,000,000","-94,200,000","37,600,000","-23,500,000","6,300,000","-28,200,000","22,423,000","18,493,000","-19,367,000","61,151,000","4,091,000","6,363,000","6,405,000","-7,479,000","6,980,000","2,593,000","-3,597,000","4,100,000","878,000","636,000","-824,000","216,000","-849,000","-494,000","2,707,000","1,903,000","1,634,000","685,000","383,000","-982,000","-868,000","-1,697,000","2,924,000","-675,000","-472,000","-292,000","631,000","48,000","16,000","163,000","-472,000","496,000","-591,259","-662,741","353,000","-812,000","-476,467","1,121,310","-98,483","-372,360","353,348","-448,150","767,918","-240,567","-415,638","902,171","-81,447","-301,667"
				ChangeInPayable,"572,000,000","366,000,000","107,000,000","154,000,000","-33,000,000","12,000,000","174,000,000","172,000,000","-208,000,000","-69,000,000","33,000,000","-72,000,000","-24,000,000","-57,000,000","39,100,000","40,100,000","10,400,000","-54,600,000","91,500,000","60,200,000","44,600,000","-56,200,000","152,400,000","-72,300,000","12,100,000","-90,500,000","8,600,000","-37,100,000","-12,200,000","-10,600,000","11,297,000","2,371,000","-10,742,000","50,974,000","-2,146,000","-164,000","-774,000","-5,199,000","551,000","-1,823,000","-3,131,000","1,818,000","1,434,000","-1,759,000","175,000","-41,000","-24,000","-722,000","2,289,000","444,000","1,253,000","33,000","-153,000","-942,000","402,000","-1,531,000","2,437,000","-1,058,000","178,000","-396,000","104,000","-28,000","349,000","-518,000","-256,000","535,000","83,723","-649,723","-121,000","-470,000","-842","664,289","-6,419","-735,028","526,267","-475,328","692,898","-310,736","-310,130","640,991","-51,523","-196,608"
					ChangeInTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"448,000","143,000","2,298,000",,,,,,,,,,,,,,,"630,000","-2,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","-25,000","0","25,000"
						ChangeInIncomeTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"448,000","143,000","2,298,000",,,,,,,,,,,,,,,"630,000","-2,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","-25,000","0","25,000"
					ChangeInAccountPayable,"572,000,000","366,000,000","107,000,000","154,000,000","-33,000,000","12,000,000","174,000,000","172,000,000","-208,000,000","-69,000,000","33,000,000","-72,000,000","-24,000,000","-57,000,000","39,100,000","40,100,000","10,400,000","-54,600,000","91,500,000","60,200,000","44,600,000","-56,200,000","152,400,000","-72,300,000","12,100,000","-90,500,000","8,600,000","-37,100,000","-12,200,000","-10,600,000","14,186,000","1,923,000","-10,885,000","48,676,000","-2,146,000","-164,000","-774,000","-5,199,000","551,000","-1,823,000","-3,131,000","1,818,000","1,434,000","-1,759,000","175,000","-41,000","-24,000","-94,000","1,659,000","446,000","1,253,000","33,000","-153,000","-942,000","402,000","-1,531,000","2,437,000","-1,058,000","178,000","-396,000","104,000","-28,000","349,000","-518,000","-256,000","535,000","83,723","-649,723","-121,000","-470,000","-842","664,289","-6,419","-735,028",,,,,,,,
				ChangeInAccruedExpense,"-18,000,000","-19,000,000","-97,000,000","-16,000,000","111,000,000","76,000,000","-58,000,000","148,000,000","228,000,000","19,000,000","-87,000,000","-77,000,000","-42,000,000","-7,000,000","-36,300,000","-59,500,000","16,200,000","-43,400,000","72,000,000","33,000,000","-18,700,000","-85,500,000","-121,400,000","56,500,000","12,900,000","-3,700,000","29,000,000","13,600,000","18,500,000","-17,600,000","11,126,000","16,122,000","-8,625,000","10,177,000","6,237,000","6,527,000","7,179,000","-2,280,000","6,429,000","4,416,000","-466,000","2,282,000","-556,000","2,395,000","-999,000","257,000","-825,000","228,000","418,000","1,459,000","381,000","652,000","536,000","-40,000","-1,270,000","-166,000","487,000","383,000","-650,000","104,000","527,000","76,000","-333,000","681,000","-216,000","-39,000","-674,982","-13,018","474,000","-342,000","-475,625","457,021","-92,064","362,668","-172,919","27,178","75,020","70,169","-105,508","261,180","-29,924","-105,059"
			ChangeInOtherCurrentAssets,"114,000,000","94,000,000","0","76,000,000","-56,000,000","-21,000,000","80,000,000","32,000,000","-68,000,000","-16,000,000","-35,000,000","11,000,000","7,000,000","-30,000,000","49,500,000","4,300,000","-12,900,000","-89,900,000","-38,500,000","-8,500,000","21,400,000","-53,100,000","89,700,000",,,,,,,,,,,,,,,"6,000","1,607,000","-1,551,000","1,524,000","13,000","27,000","-695,000","997,000","266,000","-260,000","-94,000","-104,000","103,000","-145,000","183,000","605,000","-539,000","339,000","624,000","37,000","-93,000","-364,000","36,000","-88,000","-32,000","-675,000","-34,000","50,000","-15,000","-2,165","125,165","-215,000","0","-571,851","-384,204","-215,000","-196,945",,,,,,,,
			ChangeInOtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"403,000","-541,000",,,,,,,,,,,,,,,,,,,"606,000","-650,000","104,000","527,000","76,000","-333,000","681,000","-216,000","-39,000","-686,548","100,548","400,000","-370,000","-433,819","458,221","-99,764","340,362",,,,,,,,
			ChangeInOtherWorkingCapital,,,,,,,,,,,,,,,,,"900,000","7,200,000",,,,,,,,,,,"0","-800,000","688,000","5,413,000","-2,476,000","-4,625,000","-3,676,000","-19,118,000","6,000","133,000","-4,272,000","-4,246,000","84,000","-102,000","-1,186,000","916,000","-134,000","408,000","1,325,000","144,000","58,000","-947,000","190,000","267,000","-353,000","-37,000","391,000","-9,000","1,321,000","369,000","1,252,000","223,000","-13,000","189,000","99,000","-863,000","268,000","67,000",,,,,,,,,,,,,,,,
	CashFromDiscontinuedOperatingActivities,"-30,000,000","1,000,000","-3,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InvestingCashFlow,"389,000,000","571,000,000","-39,000,000","-84,000,000","-59,000,000","-95,000,000","-133,000,000","-52,000,000","-93,000,000","-79,000,000","-126,000,000","-21,000,000","-14,000,000","0","-65,600,000","-138,600,000","-64,100,000","-131,700,000","-94,400,000","-110,500,000","-117,900,000","-101,900,000","394,000,000","-71,900,000","-82,900,000","-97,200,000","-2,390,200,000","-60,000,000","-1,565,600,000","-69,600,000","-23,382,000","-624,362,000","-15,905,000","-194,651,000","-111,578,000","-335,277,000","-5,883,000","-17,516,000","-53,220,000","-4,715,000","-5,446,000","-1,286,000","-308,000","-173,000","-174,000","-536,000","-329,000","-330,000","-101,000","-49,000","-2,084,000","-56,000","-21,000","-1,313,000","-79,000","-321,000","-343,000","-11,037,000","-27,000","-93,000","-121,000","-2,052,000","-280,000","-460,000","-367,000","-1,409,000","-129,920","71,920","234,000","-1,490,000","-1,470,354","-6,928,056","-59,270","-400,320","-3,808,729","431,463","-932,071","-1,492","102,871","4,977","2,655","-30,928"
	CashFlowFromContinuingInvestingActivities,"425,000,000","571,000,000","-41,000,000","11,000,000","-59,000,000","-95,000,000","-133,000,000","-52,000,000","-93,000,000","-79,000,000","-126,000,000","-21,000,000","-14,000,000","0","-65,600,000","-138,600,000","-64,100,000","-131,700,000","-94,400,000","-110,500,000","-117,900,000","-101,900,000","394,000,000","-71,900,000","-82,900,000","-97,200,000","-2,390,200,000","-60,000,000","-1,565,600,000","-69,600,000","-23,382,000","-624,362,000","-15,905,000","-194,651,000","-111,578,000","-335,277,000","-5,883,000","-17,516,000","-53,220,000","-4,715,000","-5,446,000","-1,286,000","-308,000","-173,000","-174,000","-536,000","-329,000","-330,000","-101,000","-49,000","-2,084,000","-56,000","-21,000","-1,313,000","-79,000","-321,000","-343,000","-11,037,000","-27,000","-93,000","-121,000","-2,052,000","-280,000","-460,000","-367,000","-1,409,000","-129,920","71,920","234,000","-1,490,000","-1,470,354","-6,928,056","-59,270","-400,320","-3,808,729","431,463","-932,071","-1,492","102,871","4,977","2,655","-30,928"
		NetPPEPurchaseAndSale,"-277,000,000","-134,000,000","-41,000,000","48,000,000","-84,000,000","-104,000,000","-102,000,000","-51,000,000","-93,000,000","-85,000,000","-128,000,000","-70,000,000","-80,000,000","-71,000,000","-137,900,000","-145,400,000","-125,600,000","-142,100,000","-113,900,000","-127,900,000","-139,600,000","-122,400,000","-164,900,000","-94,500,000","-109,300,000","-114,700,000","-134,600,000","-72,500,000","-30,500,000","-11,400,000","-23,000,000","-11,778,000","-5,887,000","-3,935,000","-5,050,000","-2,671,000","-2,783,000","-1,081,000","-2,995,000","-1,417,000","-1,733,000","-836,000","-308,000","-173,000","-174,000","-86,000","-331,000","-330,000","-101,000","-49,000","-146,000","-56,000","-21,000","37,000","-99,000","-326,000","-344,000","-340,000","-65,000","-154,000","-142,000","-112,000","-279,000","-210,000","-373,000","-99,000","-39,913","-10,087","-189,000","-31,000","-104,800","-663,582","-62,155","-256,463","-369,173","-289,726","-192,944","-5,727","64,848","0","-6,310","-5,727"
			PurchaseOfPPE,"-376,000,000","-137,000,000","-101,000,000","38,000,000","-110,000,000","-140,000,000","-149,000,000","-122,000,000","-116,000,000","-139,000,000","-188,000,000","-177,000,000","-118,000,000","-118,000,000","-137,900,000","-145,400,000","-125,600,000","-142,100,000","-113,900,000","-127,900,000","-139,600,000","-122,400,000","-164,900,000","-94,500,000","-109,300,000","-114,700,000","-134,600,000","-72,500,000","-30,500,000","-11,400,000","-23,000,000","-11,778,000","-5,887,000","-3,935,000","-5,050,000","-2,671,000","-2,783,000","-1,081,000","-2,995,000","-1,417,000","-1,733,000","-836,000","-312,000","-182,000","-174,000","-86,000","-329,000","-331,000","-102,000","-49,000","-83,000","-56,000","-22,000","-25,000","-99,000","-326,000","-342,000","-342,000","-82,000","-215,000","-154,000","-123,000","-278,000","-210,000","-379,000","-99,000","53,087","-10,087","-670,000","-31,000","-104,800","-663,582","-62,155","-256,463","-369,173","-289,726","-192,944","-5,727","-30,302","0","-6,310","-5,727"
			SaleOfPPE,"99,000,000","3,000,000","60,000,000","10,000,000","26,000,000","36,000,000","47,000,000","71,000,000","23,000,000","54,000,000","60,000,000","107,000,000","38,000,000","47,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,000","9,000",,,,"1,000","1,000","0",,"0","1,000","62,000",,,,"2,000","17,000","61,000","12,000","11,000","-1,000","0",,,"-93,000","0",,,,,,,,,,,"95,150",,,
		NetBusinessPurchaseAndSale,,"705,000,000",,,,,,,,,,,,,,,,,,,,,"547,700,000","0","0","0","-2,277,200,000","900,000","-1,552,500,000","-58,200,000","-343,000","-612,658,000","-10,037,000","-190,962,000","-106,653,000","-332,606,000","-3,100,000","-16,435,000","-50,225,000","-3,298,000","-3,713,000","-450,000","0","0","0","-450,000","0","0","0","0","-2,000,000","0","0","-1,350,000","0","0","0","-10,699,000","0","0","0","-1,960,000","1,710,000","-250,000","0","-1,460,000","-1,602,000","1,519,000","-59,000","-1,460,000","-1,371,537",,,,,,,,,,,
			PurchaseOfBusiness,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","-2,277,200,000","900,000","-1,552,500,000","-58,200,000","-343,000","-612,658,000","-10,037,000","-190,962,000","-106,528,000","-332,606,000","-3,100,000","-16,560,000","-50,225,000","-3,298,000","-3,713,000","-450,000","0","0","0","-450,000","0","0","0","0","-2,000,000","0","0","-1,350,000","0","0","0","-10,699,000","0","0","0","-1,960,000","1,710,000","-250,000","0","-1,460,000","-1,602,000","1,519,000","-59,000","-1,460,000","-1,371,537",,,,,,,,,,,
			SaleOfBusiness,,"705,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","125,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"0","-2,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21,000","0","9,000","9,000",,"0","0","150,000",,,,,,,,,,,,,,,,
