name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020
OperatingCashFlow,"559,000,000","92,000,000","170,000,000","157,000,000","140,000,000","82,000,000","134,000,000","73,000,000"
	CashFlowFromContinuingOperatingActivities,"559,000,000","92,000,000","170,000,000","157,000,000","140,000,000","82,000,000","134,000,000","73,000,000"
		NetIncomeFromContinuingOperations,"295,000,000","26,000,000","62,000,000","92,000,000","115,000,000","62,000,000","65,000,000","51,000,000"
		DepreciationAmortizationDepletion,"141,000,000","34,000,000","35,000,000","37,000,000","35,000,000","36,000,000","37,000,000","38,000,000"
			DepreciationAndAmortization,"141,000,000","34,000,000","35,000,000","37,000,000","35,000,000","36,000,000","37,000,000","38,000,000"
				Depreciation,"141,000,000","34,000,000","35,000,000","37,000,000","35,000,000","36,000,000","37,000,000","38,000,000"
		DeferredTax,"-22,000,000","-4,000,000","2,000,000","-6,000,000","-14,000,000","12,000,000","-5,000,000","-22,000,000"
			DeferredIncomeTax,"-22,000,000","-4,000,000","2,000,000","-6,000,000","-14,000,000","12,000,000","-5,000,000","-22,000,000"
		AssetImpairmentCharge,,"68,000,000",,,,"0",,
		StockBasedCompensation,"15,000,000","4,000,000","4,000,000","3,000,000","4,000,000","3,000,000","4,000,000","4,000,000"
		ChangeInWorkingCapital,"62,000,000","-36,000,000","67,000,000","31,000,000","0","-31,000,000","33,000,000","2,000,000"
			ChangeInReceivables,"-72,000,000","30,000,000","-77,000,000","-19,000,000","-6,000,000","-16,000,000","-25,000,000","-34,000,000"
				ChangesInAccountReceivables,"-72,000,000","30,000,000","-90,000,000","-10,000,000","-2,000,000","-16,000,000","-33,000,000","-23,000,000"
			ChangeInInventory,"-14,000,000","-31,000,000","28,000,000","-14,000,000","3,000,000","2,000,000","30,000,000","10,000,000"
			ChangeInPayablesAndAccruedExpense,"144,000,000","-56,000,000","108,000,000","52,000,000","40,000,000","10,000,000","-3,000,000","29,000,000"
				ChangeInPayable,"144,000,000","-56,000,000","108,000,000","52,000,000","40,000,000","10,000,000","-3,000,000","29,000,000"
					ChangeInAccountPayable,"144,000,000","-56,000,000","111,000,000","66,000,000","23,000,000","10,000,000","10,000,000","34,000,000"
			ChangeInOtherWorkingCapital,"4,000,000","21,000,000","8,000,000","12,000,000","-37,000,000","-27,000,000","31,000,000","-3,000,000"
InvestingCashFlow,"131,000,000","-19,000,000","-13,000,000","178,000,000","-15,000,000","-23,000,000","-28,000,000","-26,000,000"
	CashFlowFromContinuingInvestingActivities,"131,000,000","-19,000,000","-13,000,000","178,000,000","-15,000,000","-23,000,000","-28,000,000","-26,000,000"
		NetPPEPurchaseAndSale,"-78,000,000","-19,000,000","-22,000,000","-22,000,000","-15,000,000","-17,000,000","-16,000,000","-17,000,000"
			PurchaseOfPPE,"-78,000,000","-19,000,000","-22,000,000","-22,000,000","-15,000,000","-17,000,000","-16,000,000","-17,000,000"
		NetOtherInvestingChanges,,,"9,000,000","200,000,000","0","-6,000,000","-12,000,000","-9,000,000"
FinancingCashFlow,"-704,000,000","-39,000,000","-203,000,000","-383,000,000","-79,000,000","76,000,000","-134,000,000","-29,000,000"
	CashFlowFromContinuingFinancingActivities,"-704,000,000","-39,000,000","-203,000,000","-383,000,000","-79,000,000","76,000,000","-134,000,000","-29,000,000"
		NetIssuancePaymentsOfDebt,"1,339,000,000","-35,000,000","-122,000,000","1,497,000,000","-1,000,000","-3,000,000","5,000,000","-3,000,000"
			NetLongTermDebtIssuance,"1,339,000,000","-35,000,000","-122,000,000","1,497,000,000","-1,000,000","-3,000,000","5,000,000","-3,000,000"
				LongTermDebtIssuance,,,"2,000,000",,,,,
				LongTermDebtPayments,"-162,000,000","-35,000,000","-124,000,000","-2,000,000","-1,000,000","-3,000,000","5,000,000","-3,000,000"
		NetOtherFinancingCharges,"-2,043,000,000","-4,000,000","-81,000,000","-1,880,000,000","-78,000,000","79,000,000","-139,000,000","-26,000,000"
EndCashPosition,"155,000,000","229,000,000","180,000,000","132,000,000","226,000,000","169,000,000","95,000,000","141,000,000"
	ChangesInCash,"-14,000,000","34,000,000","-46,000,000","-48,000,000","46,000,000","135,000,000","-28,000,000","18,000,000"
	EffectOfExchangeRateChanges,"74,000,000","15,000,000","94,000,000","-46,000,000","11,000,000","-61,000,000","-18,000,000","-1,000,000"
	BeginningCashPosition,"169,000,000","180,000,000","132,000,000","226,000,000","169,000,000","95,000,000","141,000,000","124,000,000"
CapitalExpenditure,"-78,000,000","-19,000,000","-22,000,000","-22,000,000","-15,000,000","-17,000,000","-16,000,000","-17,000,000"
IssuanceOfDebt,,,"2,000,000",,,,,
RepaymentOfDebt,"-162,000,000","-35,000,000","-124,000,000","-2,000,000","-1,000,000","-3,000,000","5,000,000","-3,000,000"
FreeCashFlow,"481,000,000","73,000,000","148,000,000","135,000,000","125,000,000","65,000,000","118,000,000","56,000,000"
