name,ttm,05/31/2022,02/28/2022,11/30/2021,08/31/2021,05/31/2021,02/28/2021,11/30/2020,08/31/2020,05/31/2020,02/29/2020,11/30/2019,08/31/2019,05/31/2019,02/28/2019,11/30/2018,08/31/2018,05/31/2018,02/28/2018,11/30/2017,08/31/2017,05/31/2017,02/28/2017,11/30/2016,08/31/2016,05/31/2016,02/29/2016,11/30/2015,08/31/2015,05/31/2015,02/28/2015,11/30/2014,08/31/2014,05/31/2014,02/28/2014,11/30/2013,08/31/2013,05/31/2013,02/28/2013,11/30/2012,08/31/2012,05/31/2012,02/29/2012,11/30/2011,08/31/2011,05/31/2011,02/28/2011,11/30/2010,08/31/2010,05/31/2010,02/28/2010,11/30/2009,08/31/2009,05/31/2009,02/28/2009,11/30/2008,08/31/2008,05/31/2008,02/29/2008,11/30/2007,08/31/2007,05/31/2007,02/28/2007,11/30/2006,08/31/2006,05/31/2006,02/28/2006,11/30/2005,08/31/2005,05/31/2005,02/28/2005,11/30/2004,08/31/2004,05/31/2004,02/29/2004,11/30/2003,08/31/2003,05/31/2003,02/28/2003,11/30/2002,08/31/2002,05/31/2002,02/28/2002,11/30/2001,08/31/2001,05/31/2001,02/28/2001,11/30/2000,08/31/2000,05/31/2000,02/29/2000,11/30/1999,08/31/1999,05/31/1999,02/28/1999,11/30/1998,08/31/1998,05/31/1998,02/28/1998,11/30/1997,08/31/1997,05/31/1997,02/28/1997,11/30/1996,08/31/1996,05/31/1996,02/29/1996,11/30/1995,08/31/1995,05/31/1995,02/28/1995,11/30/1994,08/31/1994,05/31/1994,02/28/1994,11/30/1993,08/31/1993,05/31/1993,02/28/1993,11/30/1992,08/31/1992,05/31/1992,02/29/1992,11/30/1991,08/31/1991,05/31/1991,02/28/1991,11/30/1990,08/31/1990,05/31/1990,02/28/1990
OperatingCashFlow,"113,160,000","-252,237,000","342,712,000","-3,038,000","25,723,000","13,875,000","359,022,000","222,749,000","-358,322,000","-200,459,000","400,494,000","418,837,000","-267,194,000","-65,116,000","-231,616,000","365,856,000","-272,541,000","-90,364,000","-95,812,000","64,325,000","205,097,000","92,734,000","60,410,000","152,587,000","-147,078,000","159,944,000","327,865,000","327,965,000","-26,263,000","367,835,000","175,000,000","111,728,000","122,483,000","239,748,000","194,128,000","244,006,000","79,465,000","184,447,000","220,351,000","268,520,000","-32,886,000","363,603,000","10,496,000","1,982,000","-131,275,000","385,334,000","-71,553,000","-46,407,000","-5,758,000","519,567,000","-100,754,000","-435,051,000","-146,856,000","357,598,000","324,778,000","44,341,000","96,119,000","-105,328,000","309,443,000","-276,727,000","-139,632,000","186,284,000","126,400,000","44,805,000","16,139,000","121,801,000","80,407,000","22,872,000","141,046,000","172,840,000","-5,452,000","291,410,000","15,929,000","216,559,000","127,205,000","161,507,000","-61,857,000","660,000","145,004,000","165,512,000","-43,246,000","38,113,000","326,165,000","-261,501,000","-94,063,000","45,742,000","58,306,000","-187,268,000","-599,526,000","27,692,000","-159,619,000","-157,685,000","-215,300,000","121,900,000","68,100,000","-2,500,000","38,300,000","-9,000,000","202,300,000","274,200,000","63,500,000","151,600,000","103,900,000","9,500,000","7,300,000","105,600,000","145,500,000","-59,100,000","-11,200,000","73,400,000","59,200,000","59,700,000","16,600,000","54,700,000","82,200,000","18,700,000","38,100,000","83,700,000","140,000,000","-32,600,000","33,700,000","59,000,000","118,500,000","12,500,000","16,900,000","14,700,000","102,900,000","-700,000","14,500,000","20,400,000","73,500,000"
	CashFlowFromContinuingOperatingActivities,"113,160,000","-252,237,000","342,712,000","-3,038,000","25,723,000","13,875,000","359,022,000","222,749,000","-358,322,000","-118,270,000","417,182,000","423,713,000","-278,799,000","-51,239,000","-215,928,000","351,121,000","-284,588,000","-16,314,000","87,020,000","126,619,000","205,097,000","92,734,000","60,410,000","152,587,000","-147,078,000","159,944,000","327,865,000","327,965,000","-26,263,000","367,835,000","175,000,000","111,728,000","122,483,000","239,748,000","194,128,000","244,006,000","79,465,000","184,447,000","220,351,000","268,520,000","-32,886,000","363,603,000","10,496,000","1,982,000","-131,275,000","385,334,000","-71,553,000","-46,407,000","-5,758,000","519,567,000","-100,754,000","-435,051,000","-146,856,000","357,598,000","324,778,000","44,341,000","96,119,000","-105,328,000","309,443,000","-276,727,000","-139,632,000","186,284,000","126,400,000","44,805,000","16,139,000","121,801,000","80,407,000","22,872,000","141,046,000","172,840,000","-5,452,000","291,410,000","15,929,000","216,559,000","127,205,000","161,507,000","-61,857,000","660,000","145,004,000","165,512,000","-43,246,000","38,113,000","326,165,000","-261,501,000","-94,063,000","45,742,000","251,323,000","-393,842,000","-552,578,000","-9,457,000","-159,619,000","-157,685,000","-215,300,000","121,900,000","68,100,000","-2,500,000","38,300,000","-9,000,000","202,300,000","274,200,000","63,500,000","151,600,000","103,900,000","9,500,000","7,300,000","105,600,000","145,500,000","-59,100,000","-11,200,000","72,500,000","59,200,000","52,800,000","21,800,000","56,400,000","82,200,000","18,700,000","38,100,000","83,700,000","140,000,000","-32,600,000","33,700,000","59,000,000","118,500,000","12,500,000","16,900,000","14,700,000","102,900,000","-700,000","14,500,000","20,400,000","73,500,000"
		NetIncomeFromContinuingOperations,"-635,612,000","-110,191,000","-389,062,000","-36,058,000","-100,301,000","-13,057,000","-18,495,000","4,324,000","-13,197,000","-72,702,000","-343,461,000","52,286,000","-78,705,000","-99,339,000","-255,629,000","-17,250,000","-352,348,000","-41,727,000","-483,673,000","38,774,000","170,716,000","-75,349,000","-21,142,000","15,010,000","14,773,000","-4,588,000","65,617,000","59,543,000","21,469,000","18,836,000","1,835,032,000","104,846,000","127,849,000","41,446,000","55,377,000","71,548,000","32,827,000","89,662,000","123,087,000",,,,,,,"-63,082,000","-205,693,000","-79,071,000","-196,976,000","-73,684,000","-208,356,000","-83,862,000","-116,012,000","-98,446,000","-2,293,658,000","-243,125,000","-221,997,000","-156,640,000","-952,180,000","-84,846,000","-69,598,000","27,634,000","15,097,000","1,104,000","-330,000","10,955,000","1,246,373,000","-5,220,000","-1,571,000","33,424,000","228,338,000","977,000","9,830,000","63,333,000","59,137,000","73,594,000","-50,249,000","829,000","-4,968,000","-16,367,000","-106,953,000","2,584,000","-257,895,000","-46,174,000","-245,921,000","-211,102,000","-174,214,000","-105,713,000","-456,466,000","-695,371,000","-697,062,000","-447,694,000","-52,000,000","81,000,000","58,700,000","86,800,000","-92,600,000","90,800,000","119,700,000","67,800,000","60,700,000","68,200,000","55,200,000","37,400,000","35,200,000","32,700,000","56,900,000","32,700,000","30,900,000","38,400,000","53,300,000","26,900,000","27,100,000","34,000,000","-71,400,000","23,000,000","23,500,000","34,200,000","45,800,000","26,400,000","27,200,000","33,000,000","44,700,000","25,300,000","25,100,000","28,900,000","39,000,000","21,600,000","21,500,000","25,200,000","35,000,000"
		OperatingGainsLosses,"-14,294,000","-29,196,000","5,584,000","-79,000","9,397,000","-6,162,000","-51,827,000","-16,305,000","-4,182,000","-2,260,000","9,896,000","-57,063,000","-1,587,000","-2,712,000","-26,806,000","-382,000","-4,965,000","-5,305,000","-5,249,000","-407,000","-14,495,000","-5,721,000","-5,755,000","501,000","174,000","1,056,000","-348,000","3,331,000","33,486,000","39,000","-1,259,000","18,057,000","-1,715,000","-370,000","412,000","-9,060,000","60,287,000","-5,180,000","125,151,000","-6,262,000","-2,954,000","7,791,000","15,175,000","-2,172,000","-5,772,000","17,642,000","-11,438,000","-7,050,000","40,030,000","237,000","1,461,000","-1,459,000","-3,132,000","-18,634,000","-358,000","-159,188,000","165,787,000","5,388,000","111,949,000","-2,105,000","23,101,000","-4,230,000","33,863,000","-48,000","-2,146,000","791,000","-90,685,000","202,333,000","19,628,000","19,884,000","7,383,000","29,036,000","18,010,000","-2,523,000","28,201,000","11,217,000","50,027,000","180,000","76,653,000","4,795,000","53,502,000","-13,158,000","201,149,000","-76,364,000","142,405,000","122,359,000","243,208,000","-226,127,000","203,514,000","307,874,000","33,227,000","27,283,000","3,300,000","63,600,000","-178,300,000","56,700,000",,,"155,300,000","3,400,000","-37,600,000","48,300,000","79,400,000","21,600,000","11,500,000","20,700,000","32,100,000","23,400,000","-4,400,000","25,600,000",,,,,,,,,,,,,,,,,,,,,
			GainLossOnSaleOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6,262,000","-2,954,000","-10,051,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"289,900,000","70,073,000","72,995,000","72,973,000","73,859,000","75,859,000","77,568,000","83,336,000","87,117,000","79,103,000","79,300,000","82,007,000","83,044,000","83,926,000","86,925,000","86,685,000","89,743,000","94,529,000","93,609,000","18,344,000","132,012,000","142,092,000","144,147,000","143,245,000","142,051,000","138,788,000","135,430,000","136,434,000","127,699,000","109,649,000","107,425,000","104,614,000","101,484,000","103,105,000","102,060,000","101,188,000","99,247,000","101,246,000","102,951,000","102,790,000","101,999,000","106,371,000","107,201,000","107,579,000","108,712,000","117,090,000","126,548,000","124,985,000","126,513,000","127,500,000","129,931,000","132,547,000","133,522,000","138,238,000","144,859,000","145,407,000","150,901,000","145,041,000","134,532,000","137,530,000","132,492,000","67,919,000","69,079,000","67,808,000","67,288,000","66,132,000","65,015,000","63,114,000","61,296,000","60,330,000","61,384,000","60,259,000","61,981,000","63,118,000","68,655,000","64,961,000","129,610,000","1,062,000","68,277,000","69,731,000","72,307,000","75,019,000","82,927,000","86,737,000","89,335,000","90,841,000","106,062,000","89,403,000","96,917,000","91,684,000","163,353,000","115,644,000","128,500,000","93,500,000","90,900,000","67,100,000","68,300,000","76,300,000","70,900,000","75,200,000","64,000,000","64,100,000","57,400,000","40,300,000","35,600,000","34,800,000","31,300,000","30,500,000","28,400,000","28,500,000","27,300,000","24,900,000","23,500,000","22,900,000","16,400,000","27,000,000","26,400,000","25,900,000","23,500,000","25,700,000","24,600,000","24,500,000","20,000,000","24,600,000","24,600,000","24,300,000","23,800,000","23,200,000","23,200,000","23,100,000","22,200,000"
			DepreciationAndAmortization,"289,900,000","70,073,000","72,995,000","72,973,000","73,859,000","75,859,000","77,568,000","83,336,000","87,117,000","79,103,000","79,300,000","82,007,000","83,044,000","83,926,000","86,925,000","86,685,000","89,743,000","94,529,000","93,609,000","18,344,000","132,012,000","142,092,000","144,147,000","143,245,000","142,051,000","138,788,000","135,430,000","136,434,000","127,699,000","109,649,000","107,425,000","104,614,000","101,484,000","103,105,000","102,060,000","101,188,000","99,247,000","101,246,000","102,951,000","102,790,000","101,999,000","106,371,000","107,201,000","107,579,000","108,712,000","117,090,000","126,548,000","124,985,000","126,513,000","127,500,000","129,931,000","132,547,000","133,522,000","138,238,000","144,859,000","145,407,000","150,901,000","145,041,000","134,532,000","137,530,000","132,492,000","67,919,000","69,079,000","67,808,000","67,288,000","66,132,000","65,015,000","63,114,000","61,296,000","60,330,000","61,384,000","60,259,000","61,981,000","63,118,000","68,655,000","64,961,000","129,610,000","1,062,000","68,277,000","69,731,000","72,307,000","75,019,000","82,927,000","86,737,000","89,335,000","90,841,000","106,062,000","89,403,000","96,917,000","91,684,000","163,353,000","115,644,000","128,500,000","93,500,000","90,900,000","67,100,000","68,300,000","76,300,000","70,900,000","75,200,000","64,000,000","64,100,000","57,400,000","40,300,000","35,600,000","34,800,000","31,300,000","30,500,000","28,400,000","28,500,000","27,300,000","24,900,000","23,500,000","22,900,000","16,400,000","27,000,000","26,400,000","25,900,000","23,500,000","25,700,000","24,600,000","24,500,000","20,000,000","24,600,000","24,600,000","24,300,000","23,800,000","23,200,000","23,200,000","23,100,000","22,200,000"
				Depreciation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,024,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AmortizationCashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"38,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					AmortizationOfIntangibles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"38,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
