name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989,12/31/1988,09/30/1988
	OtherOperatingExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,900,000","3,977,000",,,"0",,,"3,743,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OperatingIncome,"172,915,000","49,706,000","37,181,000","25,738,000","46,871,000","49,077,000","52,567,000","54,365,000","40,010,000","56,341,000","42,266,000","27,492,000","70,115,000","50,208,000","58,373,000","37,040,000","72,065,000","54,411,000","57,938,000","22,429,000","65,324,000","55,064,000","70,912,000","38,154,000","54,501,000","59,871,000","56,019,000","32,320,000","48,053,000","56,432,000","59,158,000","37,960,000","59,284,000","69,537,000","63,226,000","20,018,000","48,957,000","75,632,000","75,389,000","45,790,000","41,625,000","95,454,000","88,795,000","79,865,000","109,580,000","137,227,000","135,553,000","111,815,000","100,568,000","122,020,000","108,929,000","79,385,000","53,694,000","71,787,000","62,540,000","46,812,000","30,949,000","50,551,000","46,933,000","33,902,000","38,587,000","31,683,000","23,718,000","14,551,000","17,803,000","23,724,000","16,965,000","9,181,000","11,015,000","17,853,000","9,623,000","5,303,000","23,697,000","24,641,000","24,015,000","16,837,000","20,958,000","24,341,000","23,797,000","18,641,000","26,357,000","30,451,000","30,686,000","23,389,000","25,047,000","26,350,000","25,278,000","19,640,000","18,679,000","21,767,000","21,400,000","16,800,000","15,700,000","17,000,000","16,600,000","12,700,000","12,200,000","13,700,000","13,500,000","10,400,000","10,000,000","11,100,000","11,700,000","8,800,000","8,000,000","8,600,000","8,900,000","7,100,000","6,900,000","7,300,000","7,900,000","5,500,000","5,900,000","6,600,000","7,600,000","5,500,000","5,500,000","5,700,000","6,600,000","4,500,000","5,200,000","3,400,000","6,500,000","4,400,000","-112,300,000","40,500,000","41,700,000","40,200,000","-111,000,000","39,700,000","41,500,000","39,300,000","-122,400,000","39,000,000","40,800,000","38,500,000"
NetNonOperatingInterestIncomeExpense,"-127,019,000","-35,540,000","-25,068,000","-41,990,000","-24,421,000","-7,645,000","-2,517,000","-2,688,000","-2,912,000","-4,409,000","-3,851,000","-4,650,000","-4,749,000","-3,266,000","-3,383,000","-4,257,000","-6,358,000","-1,521,000","-1,116,000","202,000","-1,550,000","-305,000","-1,307,000","-1,057,000","32,000","-1,381,000","-1,607,000","-2,199,000","-1,707,000","-1,495,000","-52,000","4,000","-274,000","-468,000","-742,000","-417,000","-159,000","-341,000","-529,000","-930,000","-661,000","-540,000","-255,000","-338,000","-141,000","87,000","142,000","169,000","198,000","140,000","79,000","78,000","-139,000","292,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestIncomeNonOperating,"3,745,000","1,045,000","861,000","878,000","961,000","910,000","1,219,000","1,004,000","1,013,000","782,000","1,215,000","678,000","1,855,000","2,003,000","2,173,000","1,945,000","1,015,000","1,329,000","1,365,000","2,118,000","1,184,000","1,690,000","993,000","1,058,000","385,000","27,000","240,000","127,000","48,000","1,318,000","300,000","397,000","233,000","605,000","310,000","583,000","446,000","415,000","230,000","561,000","298,000","110,000","226,000","184,000","300,000","435,000","381,000","423,000","530,000","476,000","574,000","500,000","623,000","776,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"101,964,000","24,114,000","22,405,000","23,800,000","25,382,000","8,555,000","3,736,000","3,692,000","3,925,000","5,191,000","5,066,000","5,328,000","6,604,000","5,269,000","5,556,000","6,202,000","7,373,000","2,850,000","2,481,000","1,916,000","2,734,000","1,995,000","2,300,000","2,115,000","353,000","1,408,000","1,847,000","2,326,000","1,755,000","2,813,000","352,000","393,000","507,000","1,073,000","1,052,000","1,000,000","605,000","756,000","759,000","1,491,000","959,000","650,000","481,000","522,000","441,000","348,000","239,000","254,000","332,000","336,000","495,000","422,000","762,000","484,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	TotalOtherFinanceCost,,"12,471,000","3,524,000","19,068,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"-70,362,000","-16,442,000","-12,447,000","-34,994,000","-5,995,000","-4,384,000","-11,239,000","-17,141,000","9,726,000","108,436,000","-29,542,000","-1,728,000","2,031,000","-3,187,000","10,804,000","-39,548,000","495,000","-621,000","-2,554,000","-7,993,000","-11,957,000","-7,771,000","-66,066,000","-5,047,000","-79,359,000","976,000","-112,396,000","-24,073,000","-14,206,000","-6,982,000","-10,188,000","-13,317,000","-16,386,000",,"-4,664,000","-9,747,000","-67,327,000","-2,029,000","-9,484,000",,"-26,463,000",,"-71,344,000",,,,,,"0","81,000","313,000","831,000","791,000","970,000","-1,718,000",,"0",,,"-3,743,000","-5,155,000","-140,000",,"19,855,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"200,000","300,000","200,000","400,000","400,000","300,000","300,000","400,000","200,000","200,000","200,000","300,000","200,000","300,000","300,000","400,000","300,000","300,000","200,000",,,,,,"100,000","100,000","100,000",,"200,000",,,,,,,,,,,,,,
	GainOnSaleOfSecurity,"-3,889,000",,,"-4,525,000","636,000","479,000","1,005,000","518,000","28,015,000","110,290,000","-27,587,000","23,000","254,000","715,000","-1,122,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"791,000","970,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,"-66,473,000","-16,442,000","-12,447,000","-30,469,000","-6,631,000","-4,863,000","-12,244,000","-17,659,000","-18,289,000","-1,854,000","-1,955,000","-1,751,000","1,777,000","-3,902,000","11,926,000","-39,548,000","495,000","-621,000","-2,554,000","-7,993,000","-11,957,000","-7,771,000","-66,066,000","-5,047,000","-79,359,000","976,000","-112,396,000","-24,073,000","-14,206,000","-6,982,000","-10,188,000","-13,317,000","-16,386,000","0","-4,664,000","-9,747,000","-67,327,000","-2,029,000","-9,484,000",,"-26,463,000","0","-71,344,000",,,"0","0","0","0","81,000","313,000","831,000",,,"-1,718,000",,"0",,,"-3,743,000","-5,155,000","-140,000",,"19,855,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"200,000","300,000","200,000","400,000","400,000","300,000","300,000","400,000","200,000","200,000","200,000","300,000","200,000","300,000","300,000","400,000","300,000","300,000","200,000",,,,,,"100,000","100,000","100,000",,"200,000",,,,,,,,,,,,,,
		RestructuringAndMergernAcquisition,"66,473,000","16,442,000","12,447,000","30,469,000","6,631,000","4,863,000","12,244,000","17,659,000","18,289,000","1,854,000","1,955,000","6,530,000","8,830,000","3,902,000","3,645,000","39,548,000","-495,000","621,000","2,554,000","7,993,000","11,957,000","7,771,000","5,050,000","5,047,000","34,355,000","2,873,000","12,923,000","24,073,000","12,426,000","6,982,000","10,188,000","13,317,000","16,386,000","0","4,664,000","11,665,000","14,716,000","2,029,000","9,484,000",,"7,102,000",,,,,,,,,,,,,,,,,,,,"5,155,000","1,097,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ImpairmentOfCapitalAssets,,,,,,,,,,,,,,,,,,,,"0","0","0","0",,"48,187,000","0","99,473,000",,"1,780,000",,,,"0",,,,"56,992,000","0","0",,"19,361,000","0","75,039,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,,,,,,,,,,,,"-10,607,000",,"-15,571,000",,,,,,"0",,"61,016,000",,,,,,,,,,,,,,"-4,381,000",,,,"0",,"-3,695,000",,,,,,,,,,,,,,,,,,"0","-957,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		GainOnSaleOfPPE,,,,,"0","0","0","0","0","0","0","4,779,000",,,,,,,,,"0","0",,,"3,183,000","3,849,000",,,"0","0","0","0","0","0","0","1,918,000","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"-24,466,000","-2,276,000","-334,000","-51,246,000","16,455,000","37,048,000","38,811,000","34,536,000","46,824,000","160,368,000","8,873,000","21,114,000","67,397,000","43,755,000","65,794,000","-6,765,000","66,202,000","52,269,000","54,268,000","14,638,000","51,817,000","46,988,000","3,539,000","32,050,000","-24,826,000","59,466,000","-57,984,000","6,048,000","32,140,000","47,955,000","48,918,000","24,647,000","42,624,000","69,069,000","57,820,000","9,854,000","-18,529,000","73,262,000","65,376,000","44,860,000","14,501,000","94,914,000","17,196,000","79,527,000","109,439,000","137,314,000","135,695,000","111,984,000","100,766,000","122,241,000","109,321,000","80,294,000","54,346,000","73,049,000","61,356,000","48,601,000","33,186,000","53,275,000","49,727,000","36,088,000","19,936,000","30,769,000","21,998,000","32,237,000","15,364,000","21,234,000","14,359,000","6,526,000","8,359,000","15,544,000","7,532,000","3,312,000","21,876,000","22,756,000","22,043,000","14,681,000","19,819,000","24,294,000","23,750,000","18,594,000","26,847,000","30,308,000","30,395,000","23,079,000","24,108,000","26,503,000","25,522,000","19,782,000","19,240,000","21,690,000","20,900,000","16,200,000","16,300,000","17,100,000","16,900,000","12,800,000","12,600,000","13,900,000","13,600,000","10,300,000","10,000,000","10,600,000","11,200,000","8,200,000","7,900,000","8,700,000","9,100,000","7,000,000","6,000,000","7,100,000","7,500,000","5,000,000","4,600,000","5,800,000","6,500,000","4,100,000","3,900,000","4,500,000","4,800,000","2,400,000","2,500,000","1,100,000","4,000,000","1,900,000",,,,,,,,,,,,
TaxProvision,"-26,012,000","-8,133,000","-39,368,000","-10,612,000","3,594,000","7,341,000","7,223,000","7,090,000","-24,571,000","6,937,000","7,570,000","3,706,000","15,337,000","7,542,000","13,165,000","-1,887,000","-36,786,000","7,656,000","109,636,000","1,678,000","7,769,000","6,966,000","-11,216,000","6,901,000","-15,225,000","7,536,000","-7,514,000","662,000","1,884,000","6,327,000","6,116,000","4,210,000","4,586,000","12,918,000","8,492,000","1,703,000","-4,065,000","16,102,000","14,152,000","13,038,000","6,016,000","27,610,000","7,916,000","22,215,000","33,751,000","44,405,000","46,823,000","38,623,000","28,864,000","41,321,000","36,731,000","25,723,000","17,275,000","22,163,000","18,491,000","13,771,000","8,620,000","14,957,000","13,914,000","9,253,000","3,989,000","7,845,000","5,601,000","11,317,000","3,553,000","5,552,000","3,531,000","1,794,000","1,918,000","3,597,000","1,676,000","822,000","6,180,000","6,461,000","6,465,000","4,189,000","7,670,000","9,402,000","799,000","7,438,000","10,656,000","11,941,000","11,976,000","9,001,000","10,257,000","10,466,000","9,800,000","7,616,000","7,454,000","8,393,000","8,100,000","6,300,000","6,200,000","6,500,000","6,600,000","5,000,000","5,000,000","5,500,000","5,300,000","4,000,000","4,000,000","4,100,000","4,400,000","3,200,000","3,200,000","3,600,000","3,700,000","3,000,000","2,500,000","3,000,000","3,200,000","2,100,000","1,900,000","2,500,000","2,700,000","1,700,000","1,600,000","1,800,000","1,900,000","900,000","900,000","500,000","-100,000","-100,000",,,,,,,,,,,,
EarningsFromEquityInterestNetOfTax,,,,,,,,,,,,,"0","0","0","0","0","-100,000","6,000","-44,000","-694,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
