name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004
			UnrealizedGainLoss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-873,000,000","-969,000,000","-954,000,000",,,,,,,,,,,,,,,
			ForeignCurrencyTranslationAdjustments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-88,000,000","-85,000,000","-45,000,000","-30,000,000","-25,000,000","-19,000,000","-15,000,000","-15,000,000","-17,000,000","-18,000,000",,,,"-25,000,000","-24,000,000",,,
			OtherEquityAdjustments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-173,000,000","-39,000,000","26,000,000","-492,000,000","-262,000,000","-148,000,000","-234,000,000","-340,000,000","-126,000,000","-191,000,000",,,,"-126,000,000","4,000,000",,,
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"314,000,000","-31,000,000",
	MinorityInterest,,,,,,,,,,,,,,,,,,,,,,"0",,"0","0","1,188,000,000","1,192,000,000","1,121,000,000","1,064,000,000","1,181,000,000","1,080,000,000","1,249,000,000","1,101,000,000","1,040,000,000","844,000,000","642,000,000","657,000,000","620,000,000","664,000,000","608,000,000","634,000,000","706,000,000","716,000,000","680,000,000","638,000,000","560,000,000","554,000,000","621,000,000","592,000,000","603,000,000","345,000,000","264,000,000","253,000,000",,,,,,,,,,,,,,,,,
TotalCapitalization,"9,459,000,000","10,641,000,000","10,660,000,000","11,033,000,000","10,961,000,000","10,567,000,000","10,754,000,000","10,773,000,000","10,359,000,000","10,397,000,000","10,707,000,000","10,777,000,000","10,913,000,000","10,173,000,000","9,830,000,000","9,892,000,000","10,861,000,000","11,059,000,000","11,433,000,000","11,422,000,000","11,432,000,000","11,479,000,000","12,388,000,000","12,235,000,000","12,391,000,000","17,403,000,000","18,574,000,000","18,283,000,000","18,040,000,000","18,053,000,000","17,713,000,000","17,623,000,000","17,210,000,000","16,648,000,000","16,514,000,000","15,989,000,000","16,497,000,000","16,476,000,000","16,791,000,000","16,621,000,000","11,496,000,000","17,826,000,000","18,204,000,000","18,582,000,000","18,561,000,000","18,577,000,000","19,141,000,000","18,478,000,000","18,222,000,000","11,522,000,000","11,125,000,000","10,545,000,000","8,306,000,000","8,205,000,000","8,797,000,000","9,332,000,000","9,599,000,000","9,828,000,000","9,955,000,000","9,797,000,000","9,956,000,000","10,150,000,000","10,007,000,000","9,654,000,000","9,262,000,000","9,470,000,000","8,097,000,000","7,371,000,000","6,867,000,000","7,087,000,000"
CommonStockEquity,"5,010,000,000","5,685,000,000","5,707,000,000","5,686,000,000","5,502,000,000","5,867,000,000","6,067,000,000","6,500,000,000","6,693,000,000","5,729,000,000","5,997,000,000","6,030,000,000","5,843,000,000","5,588,000,000","5,618,000,000","5,632,000,000","5,840,000,000","5,998,000,000","6,305,000,000","6,250,000,000","6,227,000,000","6,292,000,000","6,796,000,000","7,089,000,000","7,093,000,000","7,217,000,000","7,629,000,000","7,875,000,000","8,195,000,000","8,124,000,000","8,260,000,000","8,428,000,000","8,344,000,000","8,192,000,000","8,325,000,000","8,340,000,000","8,960,000,000","9,092,000,000","9,157,000,000","9,005,000,000","9,115,000,000","10,255,000,000","10,271,000,000","10,548,000,000","10,551,000,000","10,725,000,000","10,950,000,000","10,498,000,000","10,108,000,000","9,273,000,000","9,049,000,000","8,110,000,000","6,384,000,000","6,178,000,000","6,717,000,000","7,314,000,000","7,581,000,000","7,810,000,000","7,758,000,000","7,600,000,000","7,731,000,000","7,925,000,000","7,753,000,000","7,235,000,000","7,341,000,000","7,687,000,000","7,737,000,000","6,993,000,000","6,482,000,000","6,702,000,000"
CapitalLeaseObligations,"37,000,000","40,000,000","41,000,000","44,000,000","46,000,000","44,000,000","47,000,000","51,000,000","54,000,000","57,000,000","61,000,000","64,000,000","55,000,000","25,000,000","28,000,000","31,000,000","34,000,000","38,000,000","41,000,000","44,000,000","47,000,000","49,000,000","52,000,000","55,000,000","58,000,000","60,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"5,010,000,000","5,685,000,000","5,707,000,000","5,686,000,000","5,502,000,000","5,867,000,000","6,067,000,000","6,500,000,000","6,693,000,000","5,729,000,000","5,997,000,000","6,030,000,000","5,843,000,000","5,588,000,000","5,618,000,000","5,632,000,000","5,840,000,000","5,998,000,000","6,305,000,000","6,250,000,000","6,227,000,000","6,292,000,000","6,796,000,000","7,089,000,000","7,093,000,000","7,217,000,000","7,629,000,000","7,875,000,000","8,195,000,000","8,124,000,000","8,260,000,000","8,428,000,000","8,344,000,000","8,192,000,000","8,325,000,000","8,340,000,000","8,960,000,000","9,092,000,000","9,157,000,000","9,005,000,000","9,115,000,000","10,255,000,000","10,271,000,000","10,548,000,000","10,551,000,000","10,725,000,000","10,950,000,000","10,498,000,000","10,108,000,000","9,273,000,000","9,049,000,000","8,110,000,000","6,384,000,000","6,178,000,000","6,717,000,000","7,314,000,000","7,581,000,000","7,810,000,000","7,758,000,000","7,600,000,000","7,731,000,000","7,925,000,000","7,753,000,000","7,235,000,000","7,341,000,000","7,687,000,000","7,737,000,000","6,993,000,000","6,482,000,000","6,702,000,000"
InvestedCapital,"9,659,000,000","10,841,000,000","10,860,000,000","11,233,000,000","11,161,000,000","10,767,000,000","10,954,000,000","10,973,000,000","10,559,000,000","10,598,000,000","10,908,000,000","10,978,000,000","11,114,000,000","10,374,000,000","10,031,000,000","10,093,000,000","11,062,000,000","11,259,000,000","11,634,000,000","11,622,000,000","11,632,000,000","11,679,000,000","12,588,000,000","12,435,000,000","12,591,000,000","17,603,000,000","18,774,000,000","18,483,000,000","18,240,000,000","18,253,000,000","17,913,000,000","17,823,000,000","17,510,000,000","17,148,000,000","17,014,000,000","16,490,000,000","16,997,000,000","16,977,000,000","17,291,000,000","17,119,000,000","12,000,000,000","18,330,000,000","18,708,000,000","19,087,000,000","19,058,000,000","18,974,000,000","20,010,000,000","18,962,000,000","18,222,000,000","11,522,000,000","11,125,000,000","10,545,000,000","8,306,000,000","8,205,000,000","8,797,000,000","9,332,000,000","9,599,000,000","9,828,000,000","9,955,000,000","9,797,000,000","9,956,000,000","10,150,000,000","10,007,000,000","9,654,000,000","9,262,000,000","9,520,000,000","9,448,000,000","7,371,000,000","6,867,000,000","7,087,000,000"
TangibleBookValue,"5,010,000,000","5,685,000,000","5,707,000,000","5,686,000,000","5,502,000,000","5,867,000,000","6,067,000,000","6,500,000,000","6,693,000,000","5,729,000,000","5,997,000,000","6,030,000,000","5,843,000,000","5,588,000,000","5,618,000,000","5,632,000,000","5,840,000,000","5,998,000,000","6,305,000,000","6,250,000,000","6,227,000,000","6,292,000,000","6,796,000,000","7,089,000,000","7,093,000,000","7,217,000,000","7,629,000,000","7,875,000,000","8,195,000,000","8,124,000,000","8,260,000,000","8,428,000,000","8,344,000,000","8,192,000,000","8,325,000,000","8,340,000,000","8,960,000,000","9,092,000,000","9,157,000,000","9,005,000,000","9,115,000,000","10,255,000,000","10,271,000,000","10,548,000,000","10,551,000,000","10,725,000,000","10,950,000,000","10,498,000,000","10,108,000,000","9,273,000,000","9,049,000,000","8,110,000,000","6,384,000,000","6,178,000,000","6,717,000,000","7,314,000,000","7,581,000,000","7,810,000,000","7,758,000,000","7,600,000,000","7,731,000,000","7,925,000,000","7,753,000,000","7,235,000,000","7,341,000,000","7,687,000,000","7,737,000,000","6,993,000,000","6,482,000,000","6,702,000,000"
TotalDebt,"4,686,000,000","5,196,000,000","5,194,000,000","5,591,000,000","5,705,000,000","4,944,000,000","4,934,000,000","4,524,000,000","3,920,000,000","4,926,000,000","4,972,000,000","5,012,000,000","5,326,000,000","4,811,000,000","4,441,000,000","4,492,000,000","5,256,000,000","5,299,000,000","5,370,000,000","5,416,000,000","5,452,000,000","5,436,000,000","5,844,000,000","5,401,000,000","5,556,000,000","10,446,000,000","11,145,000,000","10,608,000,000","10,045,000,000","10,129,000,000","9,653,000,000","9,395,000,000","9,166,000,000","8,956,000,000","8,689,000,000","8,150,000,000","8,037,000,000","7,885,000,000","8,134,000,000","8,114,000,000","2,885,000,000","8,075,000,000","8,437,000,000","8,539,000,000","8,507,000,000","8,249,000,000","9,060,000,000","8,464,000,000","8,114,000,000","2,249,000,000","2,076,000,000","2,435,000,000","1,922,000,000","2,027,000,000","2,080,000,000","2,018,000,000","2,018,000,000","2,018,000,000","2,197,000,000","2,197,000,000","2,225,000,000","2,225,000,000","2,254,000,000","2,419,000,000","1,921,000,000","1,833,000,000","1,711,000,000","378,000,000","385,000,000","385,000,000"
NetDebt,,,,,,,,,,"1,042,000,000",,"587,000,000","1,924,000,000","1,689,000,000","1,935,000,000","1,879,000,000","3,021,000,000","2,641,000,000","2,825,000,000","2,809,000,000","3,228,000,000","2,901,000,000","2,463,000,000","2,296,000,000","2,703,000,000","7,527,000,000","7,575,000,000","7,567,000,000","6,898,000,000","7,101,000,000","6,498,000,000","6,536,000,000","6,267,000,000","5,905,000,000","5,224,000,000","4,773,000,000","4,996,000,000","4,935,000,000","4,202,000,000","4,842,000,000","11,000,000","4,824,000,000","5,344,000,000","5,532,000,000","5,141,000,000","4,916,000,000","4,972,000,000","4,067,000,000","2,685,000,000",,,,,,,,,,,,,,,"318,000,000","271,000,000",,,"378,000,000","385,000,000",
ShareIssued,"335,320,837","334,828,117","334,347,693","334,017,351","333,819,446","332,390,132","331,440,683","331,201,657","331,142,264","329,842,827","329,512,184","329,258,984","328,900,292","328,537,214","328,430,252","328,289,449","328,114,954","327,506,935","327,007,785","325,815,978","325,634,302","324,006,315","323,724,066","323,422,156","323,225,373","322,822,746","322,742,143","322,563,052","321,981,162","320,990,255","320,039,778","319,297,647","318,408,621","316,816,851","316,115,977","314,623,268","312,835,625","309,399,529","306,651,342","305,475,256","305,346,496","303,757,574","303,236,585","303,034,371","302,773,507","301,366,044","299,395,952","299,053,176","298,578,896","295,839,581","295,679,166","295,584,874","257,074,981","256,565,203","256,334,767","218,938,175","223,395,242","227,747,843","231,896,538","235,284,642","235,248,302","241,391,431","242,113,382","244,075,522","244,282,547","249,900,000","246,000,000","248,000,000","248,000,000","248,000,000"
OrdinarySharesNumber,"110,145,970","110,861,010","112,397,587","114,297,434","115,988,271","116,765,613","118,631,609","120,607,501","122,334,887","123,939,234","127,405,096","131,292,759","134,183,507","136,330,747","139,819,625","142,220,411","145,018,357","146,634,664","148,337,528","150,308,616","152,988,604","154,759,904","158,496,336","162,242,222","166,804,491","171,033,260","175,021,475","178,749,612","181,795,937","183,109,509","185,393,139","187,746,764","190,561,484","192,118,307","195,239,590","198,459,091","202,466,098","203,942,994","207,427,227","212,686,933","219,606,984","221,942,983","227,184,776","237,060,217","242,908,480","246,697,892","248,680,740","252,038,250","257,405,488","255,095,491","255,059,831","255,038,412","216,643,279","216,643,279","216,643,279","218,938,175","223,395,242","227,747,843","231,896,538","235,284,642","235,248,302","241,391,431","242,113,382","244,075,522","244,282,547","249,900,000","246,000,000","248,000,000","248,000,000","248,000,000"
TreasurySharesNumber,"225,174,867","223,967,107","221,950,106","219,719,917","217,831,175","215,624,519","212,809,074","210,594,156","208,807,377","205,903,593","202,107,088","197,966,225","194,716,785","192,206,467","188,610,627","186,069,038","183,096,597","180,872,271","178,670,257","175,507,362","172,645,698","169,246,411","165,227,730","161,179,934","156,420,882","151,789,486","147,720,668","143,813,440","140,185,225","137,880,746","134,646,639","131,550,883","127,847,137","124,698,544","120,876,387","116,164,177","110,369,527","105,456,535","99,224,115","92,788,323","85,739,512","81,814,591","76,051,809","65,974,154","59,865,027","54,668,152","50,715,212","47,014,926","41,173,408","40,744,090","40,619,335","40,546,462","40,431,702","39,921,924","39,691,488",,,,,,,,,,,,,,,
