name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998
TotalAssets,"76,185,134,000","76,764,064,000","76,662,433,000","82,376,305,000","85,369,589,000","88,455,103,000","89,192,411,000","93,458,653,000","96,917,274,000","130,295,081,000","128,956,120,000","131,800,776,000","119,172,549,000","105,787,527,000","105,961,803,000","98,832,997,000","100,382,233,000","101,760,050,000","97,574,181,000","84,976,578,000","84,658,957,000","87,905,046,000","86,909,306,000","77,716,470,000","77,443,965,000","75,190,893,000","75,338,687,000","75,545,680,000","78,675,677,000","88,355,367,000","87,387,986,000","87,150,945,000","82,414,777,000","81,922,460,000","93,433,157,000","102,468,584,000","125,501,856,000","133,452,295,000","141,576,600,000","128,304,571,000","120,281,540,000","109,630,002,000","113,631,706,000","100,557,007,000","98,427,608,000","83,026,590,000","82,584,763,000","73,507,984,000","72,719,162,000","69,376,190,000","70,162,678,000","68,267,255,000","60,717,254,000","57,597,615,000","59,965,582,000","61,484,135,000","59,751,693,000","53,903,514,000","45,782,678,000","39,187,464,000","39,584,519,000","30,715,980,000","28,614,384,000","23,783,790,000","16,472,707,000","16,063,422,000","19,086,565,000","19,692,945,000","19,217,143,000","19,560,299,000","18,333,836,000","17,242,757,000","18,338,693,000","12,990,286,000","12,840,958,000","14,710,127,000","12,674,741,000","11,659,084,000","11,619,982,000","11,177,513,904","10,258,410,884","7,717,313,899","6,528,519,142","5,610,318,419","3,523,081,226","2,035,028,788","1,769,414,148","1,470,773,336","1,443,530,427","1,491,322,488","1,408,900,000","1,482,000,000","1,555,600,000","1,527,400,000","1,597,800,000","1,628,900,000","1,526,500,000"
TotalLiabilitiesNetMinorityInterest,"64,706,364,000","63,568,739,000","62,944,566,000","68,737,129,000","71,301,994,000","74,433,307,000","74,997,739,000","79,661,050,000","84,209,744,000","114,498,737,000","113,732,416,000","116,093,369,000","103,391,105,000","91,669,726,000","91,005,947,000","85,059,141,000","86,439,298,000","86,888,477,000","83,418,963,000","72,367,153,000","72,011,608,000","75,329,074,000","73,647,503,000","66,154,597,000","65,785,958,000","63,284,971,000","63,054,354,000","62,950,875,000","65,551,087,000","75,021,586,000","74,277,038,000","73,702,026,000","69,850,065,000","69,517,405,000","80,487,433,000","89,205,280,000","110,195,487,000","117,527,851,000","124,485,937,000","112,019,985,000","104,340,935,000","93,869,360,000","97,721,684,000","86,627,645,000","85,574,591,000","73,161,690,000","72,997,377,000","63,875,148,000","63,137,776,000","59,821,764,000","60,855,534,000","59,599,581,000","52,557,204,000","50,414,343,000","52,821,154,000","54,290,886,000","53,508,295,000","48,585,536,000","41,737,952,000","36,171,549,000","36,160,871,000","28,056,149,000","26,126,147,000","21,934,893,000","15,038,778,000","14,559,399,000","17,527,205,000","17,992,457,000","17,607,767,000","17,859,829,000","16,674,246,000","15,690,246,000","16,650,105,000","11,841,066,000","11,695,230,000","13,548,689,000","11,598,029,000","10,579,018,000","10,534,977,000","10,127,883,360","9,249,723,205","7,049,956,894","5,846,474,554","5,160,367,859","3,271,198,144","1,899,386,402","1,650,706,801","1,360,333,690","1,334,564,079","1,388,050,010","1,295,800,000","1,368,400,000","1,429,000,000","1,401,500,000","1,467,500,000","1,497,800,000","1,394,800,000"
TotalEquityGrossMinorityInterest,"11,478,770,000","13,195,325,000","13,717,867,000","13,639,176,000","14,067,595,000","14,021,796,000","14,194,672,000","13,797,603,000","12,707,530,000","15,796,344,000","15,223,704,000","15,707,407,000","15,781,444,000","14,117,801,000","14,955,856,000","13,773,856,000","13,942,935,000","14,871,573,000","14,155,218,000","12,609,425,000","12,647,349,000","12,575,972,000","13,261,803,000","11,561,873,000","11,658,007,000","11,905,922,000","12,284,333,000","12,594,805,000","13,124,590,000","13,333,781,000","13,110,948,000","13,448,919,000","12,564,712,000","12,405,055,000","12,945,724,000","13,263,304,000","15,306,369,000","15,924,444,000","17,090,663,000","16,284,586,000","15,940,605,000","15,760,642,000","15,910,022,000","13,929,362,000","12,853,017,000","9,864,900,000","9,587,386,000","9,632,836,000","9,581,386,000","9,554,426,000","9,307,144,000","8,667,674,000","8,160,050,000","7,183,272,000","7,144,428,000","7,193,249,000","6,243,398,000","5,317,978,000","4,044,726,000","3,015,915,000","3,423,648,000","2,659,831,000","2,488,237,000","1,848,897,000","1,433,929,000","1,504,023,000","1,559,360,000","1,700,488,000","1,609,376,000","1,700,470,000","1,659,590,000","1,552,511,000","1,688,588,000","1,149,220,000","1,145,728,000","1,161,438,000","1,076,712,000","1,080,066,000","1,085,005,000","1,049,630,544","1,008,687,679","667,357,005","682,044,588","449,950,560","251,883,082","135,642,386","118,707,347","110,439,646","108,966,348","103,272,478","113,100,000","113,600,000","126,600,000","125,900,000","130,300,000","131,100,000","131,700,000"
	StockholdersEquity,"11,427,242,000","13,169,826,000","13,697,802,000","13,617,115,000","14,055,807,000","14,008,316,000","14,182,206,000","13,793,466,000","12,703,425,000","15,792,017,000","15,219,296,000","15,702,681,000","15,776,217,000","14,112,112,000","14,949,994,000","13,768,590,000","13,937,264,000","14,865,473,000","14,148,758,000","12,602,514,000","12,640,026,000","12,568,180,000","13,253,662,000","11,553,215,000","11,648,452,000","11,895,974,000","12,278,828,000","12,589,999,000","13,119,505,000","13,328,491,000","13,110,948,000","13,448,919,000","12,564,712,000","12,405,055,000","12,945,724,000","13,263,304,000","15,306,369,000","15,924,444,000","17,090,663,000","16,284,586,000","15,940,605,000","15,760,642,000","15,910,022,000","13,929,362,000","12,853,017,000","9,864,900,000","9,587,386,000","9,632,836,000","9,581,386,000","9,554,426,000","9,307,144,000","8,667,674,000","8,160,050,000","7,183,272,000","7,144,428,000","7,193,249,000","6,243,398,000","5,316,404,000","4,043,397,000","3,010,292,000","3,418,038,000","2,654,507,000","2,483,209,000","1,843,897,000","1,433,929,000","1,504,023,000","1,559,360,000","1,700,488,000","1,609,376,000","1,700,470,000","1,659,590,000","1,552,511,000","1,688,588,000","1,149,220,000","1,145,728,000","1,161,438,000","1,076,712,000","1,080,066,000","1,085,005,000","1,049,630,544","1,008,687,679","667,357,005","682,044,588","449,950,560","251,883,082","135,642,386","118,707,347","110,439,646","108,966,348","103,272,478","113,100,000","113,600,000","126,600,000","125,900,000","130,300,000","131,100,000","131,700,000"
		CapitalStock,"1,551,179,000","1,551,166,000","1,551,068,000","1,551,011,000","1,550,554,000","1,550,551,000","1,996,055,000","1,996,103,000","1,996,330,000","1,996,327,000","1,996,406,000","2,124,908,000","1,792,649,000","1,791,306,000","1,791,199,000","1,734,811,000","1,734,765,000","1,731,977,000","1,731,262,000","1,210,749,000","1,210,749,000","1,210,748,000","1,210,748,000","922,308,000","922,308,000","922,418,000","922,537,000","922,537,000","922,536,000","922,535,000","922,535,000","922,534,000","922,534,000","922,533,000","922,532,000","922,534,000","922,532,000","922,531,000","922,807,000","477,349,000","186,831,000","186,790,000","186,787,000","185,398,000","185,132,000","183,404,000","183,294,000","182,686,000","182,685,000","182,619,000","182,616,000","182,532,000","182,531,000","182,503,000","291,447,000","182,473,000","181,772,000","292,572,000","291,859,000","179,782,000","291,183,000","290,607,000","179,136,000","290,199,000","178,325,000","178,325,000","178,325,000","178,314,000","178,290,000","178,290,000","103,920,000","103,910,000","104,049,000","961,000","960,000","940,000","846,000","846,000","845,000","829,625","828,827","598,270","597,550","446,767","257,015","145,230","142,994","142,080","138,997","135,813","100,000",,,,,,
			PreferredStock,"1,536,569,000","1,536,569,000","1,536,569,000","1,536,569,000","1,536,569,000","1,536,569,000","1,982,026,000","1,982,026,000","1,982,026,000","1,982,026,000","1,982,026,000","2,110,346,000","1,778,168,000","1,778,168,000","1,778,168,000","1,723,168,000","1,723,168,000","1,720,381,000","1,720,381,000","1,200,559,000","1,200,559,000","1,200,559,000","1,200,559,000","913,059,000","913,059,000","913,059,000","913,059,000","913,059,000","913,059,000","913,059,000","913,059,000","913,059,000","913,059,000","913,059,000","913,059,000","913,059,000","913,059,000","913,059,000","913,059,000","467,602,000","177,088,000","177,088,000","177,088,000","177,088,000","177,088,000","177,088,000","177,088,000","177,088,000","177,088,000","177,088,000","177,088,000","177,088,000","177,088,000","177,088,000","286,045,000","177,088,000","177,088,000","288,554,000","288,554,000","177,088,000","288,554,000","288,554,000","177,088,000","288,559,000","177,088,000","177,088,000","177,088,000","177,088,000","177,077,000","177,077,000","102,708,000","102,708,000","102,870,000",,,,,,,,,,,,,,,,,,,,,,,,
			CommonStock,"14,610,000","14,597,000","14,499,000","14,442,000","13,985,000","13,982,000","14,029,000","14,077,000","14,304,000","14,301,000","14,380,000","14,562,000","14,481,000","13,138,000","13,031,000","11,643,000","11,597,000","11,596,000","10,881,000","10,190,000","10,190,000","10,189,000","10,189,000","9,249,000","9,249,000","9,359,000","9,478,000","9,478,000","9,477,000","9,476,000","9,476,000","9,475,000","9,475,000","9,474,000","9,473,000","9,475,000","9,473,000","9,472,000","9,748,000","9,747,000","9,743,000","9,702,000","9,699,000","8,310,000","8,044,000","6,316,000","6,206,000","5,598,000","5,597,000","5,531,000","5,528,000","5,444,000","5,443,000","5,415,000","5,402,000","5,385,000","4,684,000","4,018,000","3,305,000","2,694,000","2,629,000","2,053,000","2,048,000","1,640,000","1,237,000","1,237,000","1,237,000","1,226,000","1,213,000","1,213,000","1,212,000","1,202,000","1,179,000","961,000","960,000","940,000","846,000","846,000","845,000","829,625","828,827","598,270","597,550","446,767","257,015","145,230","142,994","142,080","138,997","135,813","100,000",,,,,,
		AdditionalPaidInCapital,"20,321,952,000","20,313,832,000","20,228,366,000","20,178,692,000","19,754,826,000","19,750,818,000","19,798,032,000","19,827,216,000","19,968,372,000","19,966,923,000","20,034,970,000","20,195,419,000","20,112,875,000","18,794,331,000","18,793,706,000","17,268,596,000","17,218,191,000","17,221,265,000","16,377,805,000","15,581,760,000","15,580,038,000","15,579,342,000","15,578,677,000","14,575,426,000","14,573,760,000","14,675,768,000","14,789,320,000","14,788,677,000","14,787,117,000","14,786,509,000","14,781,308,000","14,776,302,000","14,770,553,000","14,765,761,000","14,759,738,000","14,754,681,000","14,746,579,000","14,740,774,000","15,144,200,000","15,168,020,000","15,127,882,000","15,068,870,000","15,042,361,000","12,579,012,000","12,119,817,000","9,175,245,000","8,994,954,000","7,937,738,000","7,935,151,000","7,817,454,000","7,811,356,000","7,668,988,000","7,667,769,000","7,633,438,000","7,616,528,000","7,592,161,000","6,506,494,000","5,297,922,000","4,270,330,000","3,447,964,000","3,352,417,000","2,615,016,000","2,607,995,000","2,131,358,000","1,679,904,000","1,679,452,000","1,679,452,000","1,662,347,000","1,638,911,000","1,638,635,000","1,638,309,000","1,620,666,000","1,578,778,000","1,194,159,000","1,192,819,000","1,157,092,000","1,004,370,000","1,003,200,000","1,002,197,000","973,128,659","971,932,977","623,985,662","623,277,645","442,603,203","247,158,796","147,844,861","146,069,666","145,303,101","142,714,586","140,262,657","136,900,000",,,,,,
		RetainedEarnings,"-7,980,407,000","-9,653,582,000","-9,720,270,000","-9,892,863,000","-9,251,804,000","-10,667,388,000","-11,200,937,000","-11,871,927,000","-12,382,648,000","-8,309,424,000","-9,125,895,000","-7,982,649,000","-5,809,931,000","-4,493,660,000","-1,811,955,000","-1,800,370,000","-2,015,612,000","-2,961,749,000","-3,320,160,000","-3,339,228,000","-3,024,670,000","-3,136,017,000","-4,655,440,000","-5,061,565,000","-4,487,982,000","-3,324,616,000","-3,695,884,000","-2,766,250,000","-3,364,147,000","-2,585,436,000","-1,625,075,000","-1,677,661,000","-1,039,896,000","-534,306,000","-1,281,756,000","-1,124,665,000","-2,365,990,000","-2,792,103,000","-3,045,951,000","-2,774,103,000","-2,140,538,000","-2,504,006,000","-2,392,614,000","-884,879,000","-461,460,000","-658,391,000","-1,468,399,000","-1,027,789,000","-424,302,000","-336,964,000","-646,822,000","-545,980,000","-811,801,000","-884,899,000","-102,049,000","-102,594,000","-109,054,000","-121,893,000","-132,832,000","-149,814,000","-165,522,000","-175,004,000","-183,949,000","-192,748,000","-174,841,000","-146,637,000","6,138,000","4,680,000","5,455,000","4,345,000","9,348,000","5,424,000","1,261,000","1,361,000","3,819,000","2,216,000","496,000","509,000","7,581,000","8,389,719","5,423,890","4,603,788","1,492,573","2,040,535","1,316,389","696,554","233,781","2,543","425,989","442,518","800,000","800,000","400,000","300,000","500,000","200,000","900,000"
		TreasuryStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"900,000",,,,,,
