name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,12/31/2008
			FinishedGoods,"64,850,000","59,334,000","63,911,000","41,766,000","45,253,000","61,987,000","56,448,000","19,646,000","16,603,000","16,985,000","20,124,000","28,089,000","27,388,000","24,120,000","20,765,000","26,841,000","24,518,000","31,611,000","36,599,000","42,031,000","10,693,000","12,636,000","11,238,000","11,281,000","14,555,000","16,730,000","16,598,000","17,044,000","5,990,000","6,689,000","6,152,000","6,223,000","6,535,000","5,648,000","6,265,000","6,019,000","6,224,000","6,658,000","4,670,000","4,903,000","3,334,000","4,441,000","2,899,000","1,049,000","1,127,000","1,734,000","2,330,000","153,000","650,000","1,235,000","465,000","706,000"
			OtherInventories,,,,,,,,,,,,,,,,,"138,000",,,,,,,"47,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PrepaidAssets,"19,575,000","12,194,000","9,986,000","9,180,000","7,864,000","7,674,000","4,898,000","7,489,000","6,342,000","6,792,000","4,679,000","6,184,000","5,479,000","5,595,000","6,329,000","7,305,000","8,413,000","8,423,000","7,917,000","9,732,000","5,535,000","6,159,000","6,831,000","4,982,000","6,185,000","3,904,000","4,500,000","5,297,000","3,574,000","2,438,000","2,074,000","1,960,000","1,675,000","1,682,000","1,622,000","1,814,000","1,370,000","1,494,000","1,394,000","1,633,000","1,163,000",,,,,,"1,219,000","1,361,000","381,000","262,000","324,000","157,000"
		RestrictedCash,"105,000","105,000","107,000","107,000","114,000","115,000","111,000","9,000","10,000","349,000","345,000","344,000","347,000","645,000","349,000","345,000","617,000","1,476,000","615,000","615,000","615,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,394,000","1,486,000","4,277,000","3,771,000","4,232,000",,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,394,000","1,486,000","4,277,000","3,771,000","4,232,000",,,,,,
		OtherCurrentAssets,,"9,806,000","4,549,000","4,686,000","4,760,000","6,985,000","9,688,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	TotalNonCurrentAssets,"644,551,000","646,280,000","635,614,000","648,519,000","653,619,000","660,724,000","657,726,000","502,482,000","512,816,000","524,021,000","541,645,000","556,510,000","569,562,000","558,220,000","567,891,000","588,671,000","607,649,000","623,558,000","657,596,000","679,458,000","197,668,000","208,609,000","221,532,000","140,505,000","139,561,000","144,503,000","175,133,000","180,252,000","39,478,000","34,797,000","23,300,000","27,429,000","24,592,000","31,213,000","27,536,000","26,827,000","25,293,000","12,579,000","9,612,000","9,304,000","13,440,000","17,297,000","6,190,000","11,744,000","10,816,000","9,728,000","5,205,000","4,621,000","3,578,000","5,033,000","2,896,000","1,820,000"
		NetPPE,"92,941,000","88,193,000","76,690,000","70,951,000","65,190,000","61,356,000","49,134,000","27,001,000","25,615,000","27,591,000","33,923,000","36,362,000","38,530,000","18,404,000","19,413,000","20,886,000","21,993,000","22,658,000","23,336,000","24,469,000","19,162,000","20,549,000","21,950,000","21,134,000","21,538,000","21,858,000","20,543,000","23,123,000","11,264,000","12,441,000","10,125,000","9,858,000","7,913,000","5,511,000","5,890,000","6,149,000","6,550,000","6,866,000","6,274,000","5,431,000","5,052,000","5,494,000","4,866,000","5,230,000","5,045,000","4,535,000","4,078,000","3,564,000","3,007,000","2,627,000","2,176,000","1,733,000"
			GrossPPE,"181,734,000","172,588,000","156,358,000","146,142,000","136,264,000","131,186,000","114,505,000","88,891,000","85,794,000","86,934,000","91,935,000","92,832,000","93,317,000","72,191,000","71,641,000","70,693,000","69,067,000","66,711,000","64,506,000","62,508,000","53,555,000","53,463,000","53,372,000","50,817,000","49,254,000","46,851,000","47,043,000","47,062,000","28,005,000","27,734,000","24,020,000","22,738,000","19,800,000","16,347,000","16,011,000","15,573,000","15,603,000","15,165,000","14,059,000","12,541,000","11,557,000","11,482,000","10,455,000","10,226,000","9,434,000","8,361,000","7,419,000","6,493,000","5,582,000","4,892,000","4,179,000","3,173,000"
				Properties,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
				MachineryFurnitureEquipment,"79,401,000","77,684,000","72,183,000","67,303,000","64,371,000","65,174,000","63,578,000","45,718,000","45,175,000","43,815,000","43,500,000","42,988,000","42,570,000","41,920,000","42,321,000","42,094,000","41,028,000","40,262,000","39,688,000","39,272,000","33,321,000","32,636,000","32,928,000","30,695,000","29,430,000","29,154,000","28,405,000","27,922,000","14,814,000","14,335,000","14,032,000","13,426,000","11,180,000","10,577,000","10,290,000","9,968,000","9,615,000","9,422,000","13,183,000","11,675,000","10,955,000","10,987,000","9,958,000","9,848,000","9,191,000","8,066,000","7,268,000","6,347,000","5,465,000","4,317,000","3,619,000","2,685,000"
				OtherProperties,"65,203,000","59,368,000","52,004,000","45,853,000","46,004,000","41,091,000","31,104,000","26,235,000","25,058,000","26,187,000","31,419,000","33,337,000","34,188,000","12,645,000","12,631,000","11,822,000","11,788,000","11,470,000","10,625,000","10,414,000","8,418,000","9,153,000","9,134,000","8,154,000","8,084,000","8,062,000","8,062,000","8,672,000","8,672,000","8,672,000","7,441,000","6,920,000","6,310,000","4,764,000","4,756,000","4,755,000","5,125,000","4,894,000",,,,,,,,,,,,"478,000","478,000","433,000"
				ConstructionInProgress,"5,891,000","4,647,000","2,045,000","2,996,000","9,261,000","8,050,000","3,136,000","1,636,000","306,000","746,000","883,000","299,000","360,000","133,000","593,000","1,061,000","1,980,000","639,000","228,000","200,000","146,000","39,000",,"700,000","377,000","62,000","84,000","97,000","68,000","276,000","131,000","59,000","1,241,000","82,000","111,000","0","24,000","20,000","332,000","323,000","113,000","6,000","92,000","79,000","0","144,000",,,,,,
				Leases,"31,239,000","30,889,000","30,126,000","29,990,000","16,628,000","16,871,000","16,687,000","15,302,000","15,255,000","16,186,000","16,133,000","16,208,000","16,199,000","17,493,000","16,096,000","15,716,000","14,271,000","14,340,000","13,965,000","12,622,000","11,670,000","11,635,000","11,310,000","11,268,000","11,363,000","9,573,000","10,492,000","10,371,000","4,451,000","4,451,000","2,416,000","2,333,000","1,069,000","924,000","854,000","850,000","839,000","829,000","544,000","543,000","489,000","489,000","405,000","299,000","243,000","151,000","151,000","146,000","117,000","97,000","82,000","55,000"
			AccumulatedDepreciation,"-88,793,000","-84,395,000","-79,668,000","-75,191,000","-71,074,000","-69,830,000","-65,371,000","-61,890,000","-60,179,000","-59,343,000","-58,012,000","-56,470,000","-54,787,000","-53,787,000","-52,228,000","-49,807,000","-47,074,000","-44,053,000","-41,170,000","-38,039,000","-34,393,000","-32,914,000","-31,422,000","-29,683,000","-27,716,000","-24,993,000","-26,500,000","-23,939,000","-16,741,000","-15,293,000","-13,895,000","-12,880,000","-11,887,000","-10,836,000","-10,121,000","-9,424,000","-9,053,000","-8,299,000","-7,785,000","-7,110,000","-6,505,000","-5,988,000","-5,589,000","-4,996,000","-4,389,000","-3,826,000","-3,341,000","-2,929,000","-2,575,000","-2,265,000","-2,003,000","-1,440,000"
		GoodwillAndOtherIntangibleAssets,"446,866,000","459,208,000","466,722,000","477,792,000","494,370,000","510,094,000","534,724,000","397,771,000","411,900,000","426,301,000","440,547,000","454,672,000","468,964,000","483,230,000","500,143,000","519,347,000","535,841,000","553,037,000","572,082,000","592,362,000","175,352,000","180,276,000","185,679,000","117,389,000","99,072,000","101,134,000","129,028,000","142,265,000","11,392,000","11,587,000","511,000","590,000","670,000","749,000","829,000","958,000","123,000","275,000","461,000","648,000","834,000","1,021,000","1,216,000","755,000","867,000","980,000","947,000","880,000","461,000",,,
			Goodwill,"306,713,000","306,668,000","302,828,000","302,828,000","302,828,000","302,828,000","302,576,000","238,330,000","238,330,000","238,330,000","238,330,000","238,330,000","238,330,000","238,330,000","238,330,000","238,330,000","237,810,000","237,992,000","239,673,000","238,838,000","75,673,000","76,015,000","75,794,000","56,714,000","49,779,000","49,779,000","49,373,000","48,888,000","1,201,000","1,201,000",,,,,,,,,,,,,,,,,,,,,,
			OtherIntangibleAssets,"140,153,000","152,540,000","163,894,000","174,964,000","191,542,000","207,266,000","232,148,000","159,441,000","173,570,000","187,971,000","202,217,000","216,342,000","230,634,000","244,900,000","261,813,000","281,017,000","298,031,000","315,045,000","332,409,000","353,524,000","99,679,000","104,261,000","109,885,000","60,675,000","49,293,000","51,355,000","79,655,000","93,377,000","10,191,000","10,386,000","511,000","590,000","670,000","749,000","829,000","958,000","123,000","275,000","461,000","648,000","834,000","1,021,000","1,216,000","755,000","867,000","980,000","947,000","880,000","461,000",,,
		InvestmentsAndAdvances,,,,,,,,,,,,,,,,,,,"0","0","0","5,991,000","12,020,000","0","16,782,000","19,242,000","19,847,000","8,706,000","16,332,000","10,256,000","12,122,000","16,385,000","15,428,000","24,410,000","20,544,000","19,453,000","18,356,000","5,181,000","2,619,000","2,999,000","7,323,000","10,554,000",,,,,,,,,,
			InvestmentinFinancialAssets,,,,,,,,,,,,,,,,,,,"0","0","0","5,991,000","12,020,000","0","16,782,000","19,242,000","19,847,000","8,706,000","16,332,000","10,256,000","12,122,000","16,385,000","15,428,000","24,410,000","20,544,000","19,453,000","18,356,000","5,181,000",,,,,,,,,,,,,,
				AvailableForSaleSecurities,,,,,,,,,,,,,,,,,,,,,,"5,991,000","12,020,000",,"16,782,000","19,242,000","19,847,000","8,706,000","16,332,000","10,256,000","12,122,000","16,385,000","15,428,000","24,410,000","20,544,000","19,453,000","18,356,000","5,181,000",,,,,,,,,,,,,,
		NonCurrentDeferredAssets,"82,326,000","89,168,000","84,660,000","91,526,000","85,524,000","86,065,000","72,537,000","76,371,000","73,492,000","67,284,000","64,046,000","62,667,000","58,067,000","51,518,000","42,691,000","42,995,000","41,426,000","39,878,000","53,985,000","53,878,000",,,,,,,,,,,,,,,,,,,,,,"228,000","108,000","5,759,000","4,904,000","4,213,000",,,,,,
			NonCurrentDeferredTaxesAssets,"82,326,000","89,168,000","84,660,000","91,526,000","85,524,000","86,065,000","72,537,000","76,371,000","73,492,000","67,284,000","64,046,000","62,667,000","58,067,000","51,518,000","42,691,000","42,995,000","41,426,000","39,878,000","53,985,000","53,878,000",,,,,,,,,,,,,,,,,,,,,,"228,000","108,000","5,759,000",,,,,,,,
		OtherNonCurrentAssets,"22,418,000","9,711,000","7,542,000","8,250,000","8,535,000","3,209,000","1,331,000","1,339,000","1,809,000","2,845,000","3,129,000","2,809,000","4,001,000","5,068,000","5,644,000","5,443,000","8,389,000","7,985,000","8,193,000","8,749,000","3,154,000","1,793,000","1,883,000","1,982,000","2,169,000","2,269,000","5,715,000","6,158,000","490,000","513,000","542,000","596,000","581,000","543,000","273,000","267,000","264,000","257,000","258,000","226,000","231,000",,,,,,"180,000","177,000","110,000","2,406,000","720,000","87,000"
TotalLiabilitiesNetMinorityInterest,"571,281,000","561,186,000","596,351,000","592,960,000","577,821,000","631,325,000","610,971,000","291,085,000","285,268,000","290,871,000","293,414,000","317,784,000","340,678,000","338,895,000","349,750,000","398,445,000","402,266,000","437,438,000","480,366,000","539,720,000","80,084,000","70,228,000","69,673,000","70,724,000","78,242,000","71,581,000","78,082,000","84,959,000","43,380,000","36,609,000","41,166,000","39,099,000","42,840,000","38,255,000","35,534,000","31,706,000","31,556,000","30,364,000","29,776,000","26,181,000","19,773,000","19,351,000","18,694,000","18,672,000","13,501,000","14,021,000","18,735,000","16,889,000","18,652,000","19,897,000","45,700,000","42,086,000"
	CurrentLiabilities,"234,795,000","207,395,000","231,274,000","211,789,000","197,637,000","233,661,000","211,374,000","69,964,000","62,428,000","66,562,000","63,119,000","66,918,000","73,483,000","70,567,000","66,464,000","80,160,000","67,061,000","76,386,000","98,381,000","110,197,000","64,555,000","54,543,000","54,491,000","55,620,000","63,274,000","55,832,000","67,485,000","74,236,000","39,858,000","33,246,000","39,691,000","37,726,000","41,691,000","37,158,000","34,617,000","30,803,000","30,728,000","29,568,000","29,093,000","25,505,000","19,280,000","18,494,000","17,712,000","17,320,000","13,247,000","13,746,000","18,459,000","16,649,000","18,446,000","19,711,000","10,203,000","6,497,000"
		PayablesAndAccruedExpenses,"192,507,000","135,685,000","172,534,000","150,532,000","144,968,000","142,567,000","122,617,000","50,109,000","47,468,000","51,421,000","45,817,000","49,628,000","56,296,000","53,073,000","51,222,000","65,733,000","55,730,000","55,044,000","66,757,000","81,868,000","49,336,000","35,524,000","36,325,000","38,266,000","42,224,000","41,783,000","50,492,000","57,482,000","27,792,000","23,075,000","28,488,000","30,209,000","28,774,000","26,809,000","24,458,000","23,838,000","18,510,000","20,273,000","20,762,000","19,016,000","13,096,000","12,339,000","12,393,000","11,261,000","8,658,000","8,326,000","7,825,000","9,318,000","8,657,000","9,737,000","5,919,000","3,088,000"
			Payables,"68,145,000","60,081,000","69,135,000","55,670,000","45,578,000","51,364,000","51,258,000","17,937,000","13,706,000","13,507,000","13,539,000","21,127,000","17,152,000","17,230,000","18,734,000","20,994,000","12,363,000","16,939,000","18,249,000","35,806,000","15,319,000","6,757,000","7,061,000","8,114,000","7,818,000","6,389,000","15,030,000","20,784,000","7,526,000","7,509,000","6,518,000","8,782,000","9,899,000","7,507,000","5,872,000","8,304,000","3,798,000","7,372,000","7,931,000","6,766,000","3,475,000","4,936,000","5,777,000","6,605,000","3,718,000","4,623,000","4,109,000","5,870,000","5,517,000","6,670,000","3,173,000","1,883,000"
				AccountsPayable,"60,214,000","52,976,000","63,635,000","53,483,000","39,061,000","32,751,000","50,574,000","17,832,000","13,597,000","13,442,000","13,533,000","16,995,000","13,306,000","15,588,000","11,906,000","11,894,000","12,363,000","16,939,000","14,082,000","21,359,000","15,319,000","6,757,000","7,061,000","8,114,000","7,818,000","6,389,000","15,030,000","20,784,000","7,526,000","7,509,000","6,518,000","8,782,000","9,899,000","7,507,000","5,872,000","8,304,000","3,798,000","7,372,000","7,931,000","6,766,000","3,475,000","4,936,000","5,777,000","6,605,000","3,718,000","2,877,000","1,800,000","2,899,000","3,929,000","4,162,000","3,173,000","1,543,000"
				TotalTaxPayable,"7,931,000","7,105,000","5,500,000","2,187,000","4,855,000","1,193,000","684,000","105,000","109,000","65,000","6,000","4,132,000","3,846,000","1,642,000","6,828,000","9,100,000",,,"4,167,000","14,447,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					IncomeTaxPayable,"7,931,000","7,105,000","5,500,000","2,187,000","4,855,000","1,193,000","684,000","105,000","109,000","65,000","6,000","4,132,000","3,846,000","1,642,000","6,828,000","9,100,000",,,"4,167,000","14,447,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				DuetoRelatedPartiesCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0",,,,,,,,
				OtherPayable,,,,,"1,662,000","17,420,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,746,000","2,309,000","2,971,000","1,588,000","2,508,000",,"340,000"
			CurrentAccruedExpenses,"124,362,000","75,604,000","103,399,000","94,862,000","99,390,000","91,203,000","71,359,000","32,172,000","33,762,000","37,914,000","32,278,000","28,501,000","39,144,000","35,843,000","32,488,000","44,739,000","43,367,000","38,105,000","48,508,000","46,062,000","34,017,000","28,767,000","29,264,000","30,152,000","34,406,000","35,394,000","35,462,000","36,698,000","20,266,000","15,566,000","21,970,000","21,427,000","18,875,000","19,302,000","18,586,000","15,534,000","14,712,000","12,901,000","12,831,000","12,250,000","9,621,000","7,403,000","6,616,000","4,656,000","4,940,000","3,703,000","3,716,000","3,448,000","3,140,000","3,067,000","2,746,000","1,205,000"
		PensionandOtherPostRetirementBenefitPlansCurrent,"30,679,000","56,642,000","47,362,000","39,492,000","25,792,000","47,302,000","38,043,000","14,545,000","10,146,000","9,392,000","8,860,000","8,329,000","8,527,000","15,005,000","12,660,000","10,021,000","8,773,000","13,208,000","11,823,000","10,304,000","6,621,000","10,261,000","8,342,000","10,313,000","13,221,000","9,983,000","9,462,000","8,857,000","8,433,000","6,559,000","6,318,000","4,888,000","9,737,000","7,698,000","7,112,000","4,369,000","9,281,000","7,004,000","5,986,000","4,259,000","3,661,000","2,094,000","2,768,000","2,156,000",,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"8,588,000","8,888,000","9,071,000","12,644,000","9,456,000","8,144,000","14,010,000","4,772,000","4,751,000","4,810,000","7,853,000","8,333,000","8,033,000","1,214,000","1,178,000","1,153,000","1,129,000","1,105,000","1,418,000","3,554,000","1,745,000","1,560,000","1,612,000","1,243,000","1,306,000",,,,,,,,,,,,,"2,000","4,000","5,000","9,000","32,000","54,000","75,000","85,000","98,000","104,000","113,000","119,000","124,000","122,000","109,000"
			CurrentDebt,,,,"2,862,000",,,"7,785,000",,,,,,,,,,,,,"1,989,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherCurrentBorrowings,,,,"2,862,000",,,"7,785,000",,,,,,,,,,,,,"1,989,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentCapitalLeaseObligation,"8,588,000","8,888,000","9,071,000","9,782,000","9,456,000","8,144,000","6,225,000","4,772,000","4,751,000","4,810,000","7,853,000","8,333,000","8,033,000","1,214,000","1,178,000","1,153,000","1,129,000","1,105,000","1,418,000","1,565,000","1,745,000","1,560,000","1,612,000","1,243,000","1,306,000",,,,,,,,,,,,,"2,000","4,000","5,000","9,000","32,000","54,000","75,000","85,000","98,000","104,000","113,000","119,000","124,000","122,000","109,000"
		CurrentDeferredLiabilities,"3,021,000","6,180,000","2,307,000","9,121,000","17,421,000","35,648,000","36,704,000","538,000","63,000","939,000","589,000","628,000","627,000","1,275,000","1,404,000","3,253,000","1,429,000","7,029,000","18,383,000","14,471,000","6,853,000","7,198,000","7,848,000","5,798,000","6,523,000","4,066,000","7,531,000","7,897,000","3,633,000","3,612,000","4,885,000","2,629,000","3,180,000","2,651,000","3,047,000","2,596,000","2,937,000","2,289,000","2,341,000","2,225,000","2,514,000","4,029,000","2,497,000","3,828,000","4,504,000","5,322,000","10,530,000","7,218,000","9,670,000","9,850,000","2,144,000","3,300,000"
			CurrentDeferredTaxesLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,393,000","3,762,000",,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredRevenue,"3,021,000","6,180,000","2,307,000","1,694,000","2,627,000","1,164,000","2,604,000","538,000","63,000","939,000","589,000","628,000","627,000","1,275,000","1,404,000","3,253,000","1,429,000","7,029,000","18,383,000","14,471,000","6,853,000","7,198,000","7,848,000","5,798,000","6,523,000","4,066,000","4,138,000","4,135,000","3,633,000","3,612,000","4,885,000","2,629,000","3,180,000","2,651,000","3,047,000","2,596,000","2,937,000","2,289,000","2,341,000","2,225,000","2,514,000","4,029,000","2,497,000","3,828,000","4,504,000","5,322,000","10,530,000","7,218,000","9,670,000","9,850,000","2,144,000","3,300,000"
		OtherCurrentLiabilities,,"9,205,000","5,778,000","8,565,000","7,736,000","13,642,000","7,780,000","4,916,000","4,998,000","4,496,000","2,269,000","420,000","53,000","995,000","1,507,000","4,785,000","2,172,000","3,914,000","7,090,000","6,088,000","2,980,000","3,507,000","364,000","4,913,000","7,251,000","6,963,000","7,812,000","8,429,000","1,305,000","1,566,000","1,615,000","1,526,000","795,000","895,000","992,000","1,025,000","738,000","1,633,000",,,,,,,,,,,,,"2,018,000",
	TotalNonCurrentLiabilitiesNetMinorityInterest,"336,486,000","353,791,000","365,077,000","381,171,000","380,184,000","397,664,000","399,597,000","221,121,000","222,840,000","224,309,000","230,295,000","250,866,000","267,195,000","268,328,000","283,286,000","318,285,000","335,205,000","361,052,000","381,985,000","429,523,000","15,529,000","15,685,000","15,182,000","15,104,000","14,968,000","15,749,000","10,597,000","10,723,000","3,522,000","3,363,000","1,475,000","1,373,000","1,149,000","1,097,000","917,000","903,000","828,000","796,000","683,000","676,000","493,000","857,000","982,000","1,352,000","254,000","275,000","276,000","240,000","206,000","186,000","35,497,000","35,589,000"
