name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008
	OtherTaxes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,106,000",,,,"1,958,000"
	OtherOperatingExpenses,"107,749,000","27,363,000","28,951,000","26,537,000","24,898,000","25,439,000","27,432,000","26,366,000","25,787,000","25,880,000","30,739,000","30,376,000","29,692,000","30,136,000","23,389,000","21,785,000","21,599,000","22,837,000","21,303,000","14,867,000","15,187,000","13,992,000","14,259,000","13,854,000","13,266,000","12,911,000","13,766,000","12,281,000","12,168,000","12,210,000","12,396,000","11,685,000","10,860,000","11,041,000","11,846,000","10,169,000","10,016,000","9,578,000","10,815,000","9,565,000","9,325,000","8,853,000","10,216,000","7,723,000","7,076,000","6,769,000","6,819,000","5,147,000","3,963,000","3,557,000","3,632,000","2,889,000","2,912,000","2,798,000","3,391,000","3,096,000","2,842,000","2,879,000"
OperatingIncome,"114,250,000","30,306,000","27,708,000","33,598,000","22,638,000","21,140,000","27,871,000","26,477,000","27,460,000","30,134,000","32,375,000","25,764,000","38,066,000","30,624,000","40,498,000","-490,000","20,983,000","12,416,000","11,921,000","16,995,000","16,838,000","18,054,000","17,952,000","15,330,000","17,563,000","17,023,000","16,288,000","16,007,000","17,236,000","17,249,000","18,937,000","18,154,000","20,051,000","17,747,000","17,624,000","17,649,000","19,333,000","20,665,000","18,437,000","16,957,000","16,257,000","17,123,000","17,254,000","15,643,000","15,007,000","13,614,000","13,755,000","11,317,000","10,456,000","8,359,000","6,936,000","7,863,000","8,187,000","8,512,000","8,177,000","7,246,000","8,374,000","8,065,000"
NetNonOperatingInterestIncomeExpense,"-111,023,000","-27,438,000","-27,657,000","-26,929,000","-28,999,000","-28,793,000","-28,801,000","-27,095,000","-25,175,000","-26,453,000","-29,834,000","-32,009,000","-35,107,000","-36,885,000","-20,187,000","-23,234,000","-23,155,000","-22,650,000","-21,688,000","-14,340,000","-13,896,000","-13,520,000","-12,679,000","-12,561,000","-10,304,000","-9,358,000","-9,100,000","-9,137,000","-9,455,000","-9,302,000","-9,517,000","-8,835,000","-5,150,000","-4,477,000","-4,426,000","-4,166,000","-4,060,000","-4,136,000","-4,235,000","-4,523,000","-4,090,000","-4,015,000","-3,267,000","-3,108,000","-3,056,000","-2,522,000","-2,146,000","-1,961,000","-1,678,000","-1,508,000","-1,731,000","-1,471,000","-2,318,000","0","-8,000","-19,000","-34,000","6,000"
	InterestIncomeNonOperating,"3,000","1,000","0","0","2,000","5,000","41,000","2,000","30,000","706,000","198,000","358,000","241,000","248,000","234,000","140,000","149,000","116,000","119,000","1,715,000","67,000","61,000","95,000","47,000","10,000","6,000",,,,,"1,000","10,000","8,000","50,000","17,000","10,000","5,000","11,000","8,000","7,000","6,000","8,000","15,000","54,000","20,000","15,000","23,000","12,000","0","23,000","-7,000","1,000","42,000","0","6,000","6,000","12,000","62,000"
	InterestExpenseNonOperating,"111,026,000","27,439,000","27,657,000","26,929,000","29,001,000","28,798,000","28,842,000","27,097,000","25,205,000","27,159,000","30,032,000","32,367,000","35,348,000","37,133,000","20,421,000","23,374,000","23,304,000","22,766,000","21,807,000","16,055,000","13,963,000","13,581,000","12,774,000","12,608,000","10,314,000","9,364,000","9,114,000","9,137,000","9,455,000","9,302,000","9,518,000","8,845,000","5,158,000","4,527,000","4,443,000","4,176,000","4,065,000","4,147,000","4,243,000","4,530,000","4,096,000","4,023,000","3,282,000","3,162,000","3,076,000","2,537,000","2,169,000","1,973,000","1,678,000","1,531,000","1,724,000","1,472,000","2,360,000","0","14,000","25,000","46,000","56,000"
OtherIncomeExpense,"-59,376,000","-14,898,000","17,634,000","-2,235,000","-59,877,000","46,344,000","-199,000","-2,954,000","-491,000","7,474,000","63,443,000","2,658,000","-67,863,000","40,998,000","-41,377,000","13,916,000","10,949,000","7,119,000","-8,955,000","-1,590,000","324,000","304,000","-526,000","229,000","315,000","-48,000","-11,923,000","-255,000","-204,833,000","6,000","-1,181,000","-2,306,000","-671,000","-509,000","-957,000","-1,498,000","-26,000","42,000","-971,000","-648,000","-169,000","-4,000","-630,000","-980,000","-963,000","-792,000","-4,978,000","-2,652,000","-1,018,000",,,"-207,000",,,,,,
	GainOnSaleOfSecurity,"26,499,000","2,149,000","24,200,000","36,000","114,000","54,004,000","33,000",,"66,000","10,756,000","71,593,000","11,463,000","-65,172,000","45,200,000","-27,143,000","17,729,000","10,625,000","13,235,000","305,000","304,000","303,000","304,000","304,000","304,000","363,000",,"-11,571,000","2,000",,"12,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
	EarningsFromEquityInterest,,,,,,,,,,,,,"-142,000",,,,"8,000",,"0","51,000","21,000",,"-2,000","72,000","16,000","0","0","-21,000","-1,353,000",,,"-39,000",,,,"64,000","79,000","76,000","80,000","115,000","76,000","45,000","28,000","28,000","46,000","37,000","16,000","35,000",,,,,,,,,,
	SpecialIncomeCharges,"-85,875,000","-17,047,000","-6,566,000","-2,271,000","-59,991,000","-7,660,000","-232,000","-2,954,000","-557,000","-3,282,000","-8,150,000","-8,805,000","-2,549,000","-4,202,000","-14,234,000","-3,813,000","316,000","-6,116,000","-9,260,000","-1,945,000","0","0","-828,000","-147,000","-64,000","-48,000","-352,000","-236,000","-203,480,000","-6,000","-1,220,000","-2,267,000","-671,000","-509,000","-738,000","-1,562,000","-105,000","-34,000","-1,051,000","-763,000","-245,000","-49,000","-658,000","-1,008,000","-1,009,000","-829,000","-4,994,000","-2,687,000","-1,018,000",,,"-207,000",,,,"0",,
		RestructuringAndMergernAcquisition,,,"0",,,,"232,000","0","0","0","0","0","98,000","584,000","10,695,000","3,813,000",,,"0","0","0","0","828,000","147,000","64,000","152,000","352,000","270,000","183,000","6,000","54,000","110,000","671,000","509,000","738,000","1,562,000","105,000","34,000","557,000","763,000","245,000","49,000","658,000","1,008,000","1,009,000","829,000","1,208,000","2,687,000","1,011,000",,,"207,000",,,,"0",,
		ImpairmentOfCapitalAssets,"71,807,000","17,047,000","6,566,000","-3,000","48,197,000","7,660,000","0","2,954,000","0","0","8,150,000","8,521,000","2,380,000","3,204,000","2,830,000","0","-316,000","6,116,000","9,260,000","230,000",,,,,,,,,,,"400,000","1,616,000",,,,,,,,,,,,,,,,,,,,,,,,,,
		WriteOff,,,,,,,,,,,,,,,,,,,,,,,"0","0","0",,"0",,"203,297,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,,"0","2,274,000","11,794,000",,"0",,"557,000","3,282,000","0","284,000","71,000","414,000","709,000",,,,"0","1,715,000",,,"0",,,"-104,000","0","-34,000",,,"766,000","541,000",,,,,,,,,,,,,,,,,"7,000",,,,,,,,,
		GainOnSaleOfPPE,"93,795,000",,,,,,,,,"10,756,000","71,593,000","11,463,000","-17,000","22,092,000","3,332,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"-56,149,000","-12,030,000","17,685,000","4,434,000","-66,238,000","38,691,000","-1,129,000","-3,572,000","1,794,000","11,155,000","65,984,000","-3,587,000","-64,904,000","34,737,000","-21,066,000","-9,808,000","8,777,000","-3,115,000","-18,722,000","1,065,000","3,266,000","4,838,000","4,747,000","2,998,000","7,574,000","7,617,000","-4,735,000","6,615,000","-197,052,000","7,953,000","8,239,000","7,013,000","14,230,000","12,761,000","12,241,000","11,985,000","15,247,000","16,571,000","13,231,000","11,786,000","11,998,000","13,104,000","13,357,000","11,555,000","10,988,000","10,300,000","6,631,000","6,704,000","7,760,000",,,"6,185,000",,,,"7,227,000",,
TaxProvision,"347,000","531,000","-97,000","34,000","-121,000","435,000","157,000","-54,000","235,000","39,000","269,000","156,000","-130,000","483,000","-7,000","9,000","83,000","32,000","36,000","22,000","25,000","18,000","38,000","13,000","35,000","15,000","37,000","-13,000","32,000","30,000","-13,000","7,000","101,000","22,000","83,000","-36,000","43,000","43,000","40,000","30,000","44,000","45,000","109,000","-8,000","56,000","46,000","90,000","35,000","25,000",,,,,,,,,
EarningsFromEquityInterestNetOfTax,"-2,951,000","-846,000","-837,000","-688,000","-580,000","-396,000","-378,000","-279,000","-260,000","-276,000","-686,000","-196,000",,"-235,000","-1,157,000","94,000","3,672,000","9,712,000","767,000","9,484,000","8,581,000","2,739,000","7,516,000","8,668,000","9,400,000","9,934,000","2,568,000","10,294,000","6,094,000","-41,087,000","5,979,000","4,910,000","118,000","-97,000","115,000",,,,,,,,,,,,,,,,,,,,,,,
NetIncomeCommonStockholders,"-59,447,000","-13,407,000","16,945,000","3,712,000","-66,697,000","37,860,000","-1,664,000","-3,797,000","1,299,000","10,840,000","65,029,000","-3,939,000","-64,774,000","34,019,000","-57,695,000","-449,000","29,602,000","6,287,000","-18,266,000","10,989,000","11,677,000","7,415,000","12,065,000","11,578,000","16,813,000","17,387,000","-2,339,000","16,911,000","-191,163,000","-33,370,000","14,114,000","12,622,000","14,608,000","15,190,000","12,724,000","1,966,000","15,204,000","24,726,000","13,191,000","11,756,000","11,954,000","13,059,000","13,248,000","11,563,000","10,932,000","10,254,000","6,541,000","6,669,000","7,735,000","6,851,000","5,412,000","6,185,000","5,869,000","8,512,000","8,169,000","7,227,000","8,340,000","8,071,000"
	NetIncome,"-59,447,000","-13,407,000","16,945,000","3,712,000","-66,697,000","37,860,000","-1,664,000","-3,797,000","1,299,000","10,840,000","65,029,000","-3,939,000","-64,774,000","34,019,000","-57,695,000","-449,000","29,695,000","6,565,000","-17,991,000","10,989,000","11,677,000","7,415,000","12,065,000","11,578,000","16,813,000","17,387,000","-2,339,000","16,911,000","-191,163,000","-33,370,000","14,114,000","12,622,000","14,608,000","15,190,000","12,724,000","1,966,000","15,204,000","24,726,000","13,191,000","11,756,000","11,954,000","13,059,000","13,248,000","11,563,000","10,932,000","10,254,000","6,541,000","6,669,000","7,735,000","6,851,000","5,412,000","6,185,000","5,869,000","8,512,000","8,169,000","7,227,000","8,340,000","8,071,000"
		NetIncomeIncludingNoncontrollingInterests,"-59,447,000","-13,407,000","16,945,000","3,712,000","-66,697,000","37,860,000","-1,664,000","-3,797,000","1,299,000","10,840,000","65,029,000","-3,939,000","-64,774,000","34,019,000","-57,695,000","-449,000","29,695,000","6,565,000","-17,991,000","10,989,000","11,677,000","7,415,000","12,065,000","11,578,000","16,813,000","17,387,000","-2,339,000","16,911,000","-191,163,000","-33,370,000","14,114,000","12,622,000","14,608,000","15,190,000","12,724,000","1,966,000","15,204,000","24,726,000","13,191,000","11,756,000","11,954,000","13,059,000","13,248,000","11,563,000","10,932,000","10,254,000","6,541,000","6,669,000","7,735,000","6,851,000","5,412,000","6,185,000","5,869,000","8,512,000","8,169,000","7,227,000","8,340,000","8,071,000"
			NetIncomeContinuousOperations,"-59,447,000","-13,407,000","16,945,000","3,712,000","-66,697,000","37,860,000","-1,664,000","-3,797,000","1,299,000","10,840,000","65,029,000","-3,939,000","-64,774,000","34,019,000","-22,216,000","-9,723,000","12,366,000","6,565,000","-17,991,000","10,527,000","11,822,000","7,559,000","12,225,000","11,653,000","16,939,000","17,536,000","-2,204,000","16,922,000","-190,990,000","-33,164,000","14,231,000","11,916,000","14,247,000","12,642,000","12,492,000","12,021,000","15,204,000","16,528,000","13,191,000","11,756,000","11,954,000","13,059,000","13,248,000","11,563,000","10,932,000","10,254,000","6,541,000","6,669,000","7,735,000","6,851,000","5,412,000","6,185,000","5,869,000","8,512,000","8,169,000","7,227,000","8,340,000","8,071,000"
			NetIncomeDiscontinuousOperations,,,,,,,,,,,"0","0","0","0","-18,150,000","9,274,000",,"0","0","462,000","-145,000","-144,000","-160,000","-154,000","-126,000","-149,000","-135,000","-11,000","-173,000","-206,000","-117,000","706,000","361,000","2,548,000","232,000","-10,055,000","0","8,198,000",,,,,,,,,,,,,,,,,,,,
			NetIncomeFromTaxLossCarryforward,,,,,,,,,,,,,,,,"0","17,329,000",,"0","0",,,"0","79,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	PreferredStockDividends,,,,,,,,,,,,,,,"0",,"93,000","278,000","275,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"-59,447,000","-13,407,000","16,945,000","3,712,000","-66,697,000","37,860,000","-1,664,000","-3,797,000","1,299,000","10,840,000","65,029,000","-3,939,000","-64,774,000","34,019,000","-57,695,000","-449,000","29,602,000","6,287,000","-18,266,000","10,989,000","11,677,000","7,415,000","12,065,000","11,578,000","16,813,000","17,387,000","-2,339,000","16,911,000","-191,163,000","-33,370,000","14,114,000","12,622,000","14,608,000","15,190,000","12,724,000","1,966,000","15,204,000","24,726,000","13,191,000","11,756,000","11,954,000","13,059,000","13,248,000","11,563,000","10,932,000","10,254,000","6,541,000","6,669,000","7,735,000","6,851,000","5,412,000","6,185,000","5,869,000","8,512,000","8,169,000","7,227,000","8,340,000","8,071,000"
BasicEPS,,"-0.28","0.35","0.08","-1.38","0.78","-0.03","-0.08","0.03","0.23","1.35","-0.08","-1.35","0.71","-2.31","-0.04","1.2","0.24","-0.72","0.44","0.64","0.4","0.68","0.64","0.96","0.96",,"0.96","-10.84","-1.88","0.8","0.76","1.08","1.12","0.92","0.16","1.12","1.8",,"1","1","1.12",,"1.04","1.08","1",,"0.72","1","0.96",,"1.16","1.88","3.44",,"2.905","3.353","3.24"
DilutedEPS,,"-0.28","0.35","0.08","-1.38","0.78","-0.03","-0.08","0.03","0.23","1.35","-0.08","-1.35","0.71","-2.31","-0.4","1.2","0.24","-0.72","0.44","0.64","0.4","0.68","0.64","0.96","0.96",,"0.96","-10.84","-1.88","0.8","0.76","1.08","1.12","0.92","0.16","1.12","1.8",,"1","1","1.12",,"1.04","1.08","1",,"0.72","1","0.96",,"1.16","1.88","3.422",,"2.905","3.353","3.24"
BasicAverageShares,,"48,243,000","48,243,000","48,211,000","48,165,000","48,161,000","48,161,000","48,132,000","48,106,000","48,095,000","48,094,000","48,073,000","48,049,000","48,031,000","25,027,000","24,767,750","24,762,750","24,760,250","24,760,000","24,220,750","17,772,000","17,769,750","17,769,750","17,763,500","17,759,500","17,757,750",,"17,751,000","17,621,250","17,566,500","17,563,500","16,392,000","13,685,750","13,681,250","13,680,500","13,671,000","13,667,250","13,661,250",,"11,777,000","11,774,500","11,763,000",,"11,330,500","10,126,500","10,125,250",,"9,092,250","7,815,250","7,271,000",,"5,363,750","3,096,000","2,487,500",,"2,487,500","2,487,500","2,487,500"
DilutedAverageShares,,"48,243,000","48,251,000","48,244,000","48,165,000","48,196,000","48,161,000","48,132,000","48,106,000","48,095,000","48,094,000","48,073,000","48,049,000","48,046,000","25,027,000","24,767,750","24,766,000","24,762,250","24,760,000","24,239,500","17,779,750","17,773,500","17,769,750","17,771,000","17,765,250","17,757,750",,"17,755,250","17,621,250","17,566,500","17,585,750","16,392,000","13,685,750","13,681,250","13,680,500","13,671,000","13,667,250","13,661,250",,"11,777,000","11,774,500","11,763,000",,"11,330,500","10,126,500","10,125,250",,"9,092,250","7,815,250","7,271,000",,"5,363,750","3,096,000","2,487,500",,"2,487,500","2,487,500","2,487,500"
TotalOperatingIncomeAsReported,,,,,,,,,,,,,,,,"-4,303,000","21,299,000","6,300,000","2,661,000","16,765,000","16,838,000","18,054,000","17,124,000","15,183,000","17,499,000","16,871,000","15,936,000","15,737,000","17,053,000","17,243,000","18,483,000","16,428,000","19,380,000","17,238,000","16,886,000","16,087,000","19,228,000","20,631,000",,,,,,,,,,,,,,,,,,,,
TotalExpenses,"465,062,000","117,048,000","119,579,000","113,974,000","114,461,000","123,384,000","118,754,000","119,329,000","118,143,000","119,751,000","127,809,000","141,647,000","137,966,000","144,153,000","63,158,000","106,592,000","87,102,000","96,301,000","95,249,000","53,184,000","53,049,000","51,242,000","48,078,000","49,148,000","46,498,000","46,588,000","45,397,000","46,085,000","44,877,000","45,410,000","45,688,000","46,004,000","42,377,000","42,073,000","40,647,000","38,752,000","37,928,000","37,013,000","37,828,000","37,126,000","34,016,000","33,332,000","34,978,000","30,076,000","26,916,000","25,462,000","22,973,000","19,429,000","15,484,000","14,996,000","13,717,000","11,793,000","11,218,000","10,730,000","11,291,000","11,192,000","10,488,000","10,592,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"-59,447,000","-13,407,000","16,945,000","3,712,000","-66,697,000","37,860,000","-1,664,000","-3,797,000","1,299,000","10,840,000","65,029,000","-3,939,000","-64,774,000","34,019,000","-40,366,000","-449,000","12,366,000","6,565,000","-17,991,000","10,989,000","11,677,000","7,415,000","12,065,000","11,499,000","16,813,000","17,387,000","-2,339,000","16,911,000","-191,163,000","-33,370,000","14,114,000","12,622,000","14,608,000","15,190,000","12,724,000","1,966,000","15,204,000","24,726,000","13,191,000","11,756,000","11,954,000","13,059,000","13,248,000","11,563,000","10,932,000","10,254,000","6,541,000","6,669,000","7,735,000","6,851,000","5,412,000","6,185,000","5,869,000","8,512,000","8,169,000","7,227,000","8,340,000","8,071,000"
NormalizedIncome,"-23,821,400","-4,468,200","4,072,180","5,929,861.976","-6,929,380.069","-7,962,957.897","-1,518,730","-887,657.335","1,725,682.832","3,392,130.524","1,844,640.989","-5,879,340","2,811,357.667","-6,408,944.037","19,147,250.878","-19,881,680","1,528,463.94","1,368,130","-12,618,000","12,134,101.408","11,521,319.351","7,256,131.046","12,744,805.351","11,496,680.787","16,641,381.701","17,583,905.475","4,949,800","17,062,400","-68,902,000","-33,169,977.367","15,024,000","14,180,737.202","14,913,237.456","13,150,122.483","13,224,995.997","13,036,300","15,308,703.876","16,561,911.774","14,238,822.614","12,517,057.865","12,198,101.517","13,107,831.731","13,900,630.381","12,218,200","11,935,857.663","11,079,297.67","11,467,218.368","9,341,971.808","8,749,720.361","6,851,000","5,412,000","6,319,550","5,869,000","8,512,000","8,169,000","7,227,000","8,340,000","8,071,000"
InterestIncome,"3,000","1,000","0","0","2,000","5,000","41,000","2,000","30,000","706,000","198,000","358,000","241,000","248,000","234,000","140,000","149,000","116,000","119,000","1,715,000","67,000","61,000","95,000","47,000","10,000","6,000",,,,,"1,000","10,000","8,000","50,000","17,000","10,000","5,000","11,000","8,000","7,000","6,000","8,000","15,000","54,000","20,000","15,000","23,000","12,000","0","23,000","-7,000","1,000","42,000","0","6,000","6,000","12,000","62,000"
InterestExpense,"111,026,000","27,439,000","27,657,000","26,929,000","29,001,000","28,798,000","28,842,000","27,097,000","25,205,000","27,159,000","30,032,000","32,367,000","35,348,000","37,133,000","20,421,000","23,374,000","23,304,000","22,766,000","21,807,000","16,055,000","13,963,000","13,581,000","12,774,000","12,608,000","10,314,000","9,364,000","9,114,000","9,137,000","9,455,000","9,302,000","9,518,000","8,845,000","5,158,000","4,527,000","4,443,000","4,176,000","4,065,000","4,147,000","4,243,000","4,530,000","4,096,000","4,023,000","3,282,000","3,162,000","3,076,000","2,537,000","2,169,000","1,973,000","1,678,000","1,531,000","1,724,000","1,472,000","2,360,000","0","14,000","25,000","46,000","56,000"
